10 76 -> 84 fr=1004 (0.1015), cf=0.631, gamma=6.058, delta=0.085, M=-2.081e+003
59 69 -> ~87 fr=1987 (0.2009), cf=1.000, gamma=1.116, delta=0.021, M=-2.453e+002
45 -> ~85 fr=3972 (0.4015), cf=0.977, gamma=1.078, delta=0.029, M=-2.440e+002
17 -> ~82 fr=2032 (0.2054), cf=0.999, gamma=1.116, delta=0.021, M=-2.424e+002
40 -> ~86 fr=2122 (0.2145), cf=1.000, gamma=1.107, delta=0.021, M=-2.391e+002
39 -> ~80 fr=2454 (0.2481), cf=0.992, gamma=1.108, delta=0.024, M=-2.390e+002
54 -> ~81 fr=2392 (0.2418), cf=0.993, gamma=1.109, delta=0.024, M=-2.385e+002
55 -> ~84 fr=1934 (0.1955), cf=1.000, gamma=1.116, delta=0.020, M=-2.385e+002
16 -> ~82 fr=1959 (0.1980), cf=0.999, gamma=1.116, delta=0.021, M=-2.371e+002
73 -> ~85 fr=2751 (0.2781), cf=0.992, gamma=1.094, delta=0.024, M=-2.367e+002
78 -> ~81 fr=2169 (0.2193), cf=0.996, gamma=1.113, delta=0.022, M=-2.355e+002
40 -> ~84 fr=2116 (0.2139), cf=0.997, gamma=1.113, delta=0.022, M=-2.331e+002
66 -> ~88 fr=3000 (0.3033), cf=0.987, gamma=1.091, delta=0.025, M=-2.326e+002
40 -> ~80 fr=2115 (0.2138), cf=0.996, gamma=1.113, delta=0.022, M=-2.318e+002
11 -> ~83 fr=4443 (0.4492), cf=0.968, gamma=1.072, delta=0.030, M=-2.310e+002
34 -> ~86 fr=2050 (0.2072), cf=1.000, gamma=1.107, delta=0.020, M=-2.298e+002
21 -> ~82 fr=1860 (0.1880), cf=1.000, gamma=1.117, delta=0.020, M=-2.289e+002
30 -> ~86 fr=2172 (0.2196), cf=0.998, gamma=1.105, delta=0.021, M=-2.281e+002
37 -> ~83 fr=1991 (0.2013), cf=1.000, gamma=1.106, delta=0.019, M=-2.264e+002
16 -> ~87 fr=1957 (0.1978), cf=0.998, gamma=1.114, delta=0.020, M=-2.263e+002
17 -> ~83 fr=2033 (0.2055), cf=1.000, gamma=1.106, delta=0.020, M=-2.263e+002
45 49 -> ~88 fr=1970 (0.1992), cf=1.000, gamma=1.106, delta=0.019, M=-2.234e+002
47 -> ~89 fr=2002 (0.2024), cf=1.000, gamma=1.104, delta=0.019, M=-2.227e+002
37 -> ~89 fr=1991 (0.2013), cf=1.000, gamma=1.104, delta=0.019, M=-2.214e+002
31 -> ~83 fr=2285 (0.2310), cf=0.995, gamma=1.101, delta=0.021, M=-2.202e+002
16 -> ~86 fr=1959 (0.1980), cf=0.999, gamma=1.107, delta=0.019, M=-2.181e+002
59 -> ~87 fr=2917 (0.2949), cf=0.981, gamma=1.095, delta=0.026, M=-2.173e+002
21 -> ~87 fr=1858 (0.1878), cf=0.999, gamma=1.115, delta=0.019, M=-2.172e+002
16 -> ~83 fr=1959 (0.1980), cf=0.999, gamma=1.106, delta=0.019, M=-2.168e+002
30 -> ~80 fr=2162 (0.2186), cf=0.993, gamma=1.110, delta=0.022, M=-2.159e+002
29 -> ~84 fr=2454 (0.2481), cf=0.988, gamma=1.103, delta=0.023, M=-2.155e+002
36 -> ~81 fr=1754 (0.1773), cf=1.000, gamma=1.117, delta=0.019, M=-2.155e+002
50 -> ~84 fr=4765 (0.4817), cf=0.957, gamma=1.068, delta=0.031, M=-2.150e+002
11 76 -> ~85 fr=1977 (0.1999), cf=0.999, gamma=1.103, delta=0.019, M=-2.129e+002
31 -> ~81 fr=2274 (0.2299), cf=0.990, gamma=1.107, delta=0.022, M=-2.114e+002
21 -> ~83 fr=1860 (0.1880), cf=1.000, gamma=1.106, delta=0.018, M=-2.097e+002
73 -> ~83 fr=2737 (0.2767), cf=0.987, gamma=1.092, delta=0.023, M=-2.087e+002
45 71 -> ~88 fr=2090 (0.2113), cf=0.997, gamma=1.103, delta=0.020, M=-2.086e+002
36 -> ~84 fr=1753 (0.1772), cf=0.999, gamma=1.116, delta=0.018, M=-2.082e+002
64 -> ~85 fr=3270 (0.3306), cf=0.981, gamma=1.082, delta=0.025, M=-2.076e+002
56 71 -> ~80 fr=1693 (0.1711), cf=1.000, gamma=1.117, delta=0.018, M=-2.075e+002
13 -> ~80 fr=2442 (0.2469), cf=0.987, gamma=1.103, delta=0.023, M=-2.071e+002
79 -> ~86 fr=2377 (0.2403), cf=0.992, gamma=1.098, delta=0.021, M=-2.069e+002
5 64 -> ~83 fr=1904 (0.1925), cf=0.999, gamma=1.105, delta=0.018, M=-2.051e+002
64 73 -> ~82 fr=1724 (0.1743), cf=0.999, gamma=1.116, delta=0.018, M=-2.050e+002
1 74 -> ~88 fr=1900 (0.1921), cf=0.999, gamma=1.105, delta=0.018, M=-2.044e+002
21 -> ~81 fr=1854 (0.1874), cf=0.997, gamma=1.114, delta=0.019, M=-2.030e+002
79 -> ~89 fr=2378 (0.2404), cf=0.992, gamma=1.095, delta=0.021, M=-2.026e+002
68 -> ~83 fr=1844 (0.1864), cf=0.999, gamma=1.106, delta=0.018, M=-2.023e+002
68 -> ~85 fr=1845 (0.1865), cf=1.000, gamma=1.103, delta=0.017, M=-2.021e+002
5 31 -> ~82 fr=1762 (0.1781), cf=0.998, gamma=1.115, delta=0.018, M=-2.011e+002
20 74 -> ~85 fr=1833 (0.1853), cf=1.000, gamma=1.103, delta=0.017, M=-2.006e+002
20 25 -> ~89 fr=1852 (0.1872), cf=0.999, gamma=1.103, delta=0.018, M=-1.987e+002
45 59 -> ~88 fr=1886 (0.1907), cf=0.998, gamma=1.105, delta=0.018, M=-1.983e+002
5 22 -> ~82 fr=1673 (0.1691), cf=0.999, gamma=1.116, delta=0.018, M=-1.981e+002
56 -> ~80 fr=2882 (0.2913), cf=0.978, gamma=1.092, delta=0.025, M=-1.973e+002
36 -> ~83 fr=1754 (0.1773), cf=1.000, gamma=1.106, delta=0.017, M=-1.964e+002
68 -> ~82 fr=1838 (0.1858), cf=0.996, gamma=1.112, delta=0.019, M=-1.962e+002
69 -> ~89 fr=3541 (0.3580), cf=0.975, gamma=1.076, delta=0.025, M=-1.941e+002
68 -> ~80 fr=1837 (0.1857), cf=0.996, gamma=1.113, delta=0.019, M=-1.940e+002
36 -> ~89 fr=1754 (0.1773), cf=1.000, gamma=1.104, delta=0.017, M=-1.921e+002
64 -> ~87 fr=3241 (0.3276), cf=0.972, gamma=1.085, delta=0.026, M=-1.910e+002
26 -> ~89 fr=2368 (0.2394), cf=0.990, gamma=1.093, delta=0.020, M=-1.909e+002
45 -> ~88 fr=3935 (0.3978), cf=0.968, gamma=1.071, delta=0.026, M=-1.894e+002
20 41 -> ~89 fr=1705 (0.1724), cf=1.000, gamma=1.104, delta=0.016, M=-1.861e+002
23 -> ~84 fr=1710 (0.1729), cf=0.997, gamma=1.113, delta=0.018, M=-1.857e+002
36 -> ~82 fr=1747 (0.1766), cf=0.996, gamma=1.112, delta=0.018, M=-1.842e+002
20 56 -> ~81 fr=2063 (0.2086), cf=0.989, gamma=1.106, delta=0.020, M=-1.836e+002
58 -> ~82 fr=1688 (0.1706), cf=0.997, gamma=1.113, delta=0.017, M=-1.835e+002
27 -> ~81 fr=2609 (0.2637), cf=0.979, gamma=1.094, delta=0.023, M=-1.827e+002
49 -> ~88 fr=2596 (0.2624), cf=0.984, gamma=1.089, delta=0.021, M=-1.826e+002
54 -> ~87 fr=2371 (0.2397), cf=0.984, gamma=1.098, delta=0.021, M=-1.816e+002
22 -> ~87 fr=2417 (0.2443), cf=0.983, gamma=1.097, delta=0.022, M=-1.812e+002
48 -> ~89 fr=2883 (0.2914), cf=0.981, gamma=1.083, delta=0.022, M=-1.806e+002
17 -> ~87 fr=2014 (0.2036), cf=0.990, gamma=1.105, delta=0.019, M=-1.800e+002
7 -> ~84 fr=1715 (0.1734), cf=0.996, gamma=1.112, delta=0.017, M=-1.794e+002
47 -> ~83 fr=1989 (0.2011), cf=0.994, gamma=1.099, delta=0.018, M=-1.774e+002
31 -> ~82 fr=2260 (0.2285), cf=0.984, gamma=1.099, delta=0.021, M=-1.754e+002
55 -> ~89 fr=1924 (0.1945), cf=0.995, gamma=1.098, delta=0.017, M=-1.739e+002
73 -> ~82 fr=2708 (0.2738), cf=0.976, gamma=1.090, delta=0.023, M=-1.736e+002
55 -> ~85 fr=1924 (0.1945), cf=0.995, gamma=1.098, delta=0.017, M=-1.727e+002
1 20 -> ~88 fr=2136 (0.2159), cf=0.990, gamma=1.095, delta=0.019, M=-1.709e+002
5 -> ~82 fr=4546 (0.4596), cf=0.952, gamma=1.063, delta=0.027, M=-1.703e+002
63 74 -> ~84 fr=1423 (0.1439), cf=1.000, gamma=1.116, delta=0.015, M=-1.699e+002
55 -> ~80 fr=1914 (0.1935), cf=0.990, gamma=1.106, delta=0.019, M=-1.698e+002
27 -> ~83 fr=2615 (0.2644), cf=0.982, gamma=1.086, delta=0.021, M=-1.692e+002
36 79 -> ~87 fr=1608 (0.1626), cf=0.996, gamma=1.112, delta=0.016, M=-1.686e+002
35 76 -> ~85 fr=1550 (0.1567), cf=1.000, gamma=1.103, delta=0.015, M=-1.666e+002
20 -> ~86 fr=4057 (0.4101), cf=0.962, gamma=1.065, delta=0.025, M=-1.656e+002
21 -> ~85 fr=1850 (0.1870), cf=0.995, gamma=1.097, delta=0.017, M=-1.641e+002
36 69 -> ~87 fr=1714 (0.1733), cf=0.993, gamma=1.108, delta=0.017, M=-1.634e+002
41 -> ~89 fr=3499 (0.3537), cf=0.970, gamma=1.071, delta=0.023, M=-1.627e+002
27 -> ~80 fr=2598 (0.2626), cf=0.975, gamma=1.090, delta=0.022, M=-1.620e+002
48 -> ~87 fr=2856 (0.2887), cf=0.972, gamma=1.085, delta=0.023, M=-1.618e+002
37 -> ~81 fr=1965 (0.1986), cf=0.987, gamma=1.103, delta=0.019, M=-1.617e+002
35 49 -> ~85 fr=1503 (0.1519), cf=1.000, gamma=1.103, delta=0.014, M=-1.611e+002
36 -> ~87 fr=1740 (0.1759), cf=0.992, gamma=1.107, delta=0.017, M=-1.611e+002
38 -> ~89 fr=1547 (0.1564), cf=0.999, gamma=1.103, delta=0.015, M=-1.576e+002
1 20 50 -> ~85 fr=1562 (0.1579), cf=0.998, gamma=1.101, delta=0.015, M=-1.544e+002
39 -> ~88 fr=2429 (0.2456), cf=0.981, gamma=1.086, delta=0.019, M=-1.536e+002
53 -> ~87 fr=2266 (0.2291), cf=0.979, gamma=1.093, delta=0.019, M=-1.513e+002
6 -> ~87 fr=2556 (0.2584), cf=0.974, gamma=1.087, delta=0.021, M=-1.507e+002
63 71 -> ~81 fr=1660 (0.1678), cf=0.991, gamma=1.107, delta=0.016, M=-1.505e+002
1 76 -> ~85 fr=2040 (0.2062), cf=0.988, gamma=1.091, delta=0.017, M=-1.494e+002
11 79 -> ~87 fr=1754 (0.1773), cf=0.989, gamma=1.104, delta=0.017, M=-1.476e+002
41 64 -> ~81 fr=1277 (0.1291), cf=0.999, gamma=1.116, delta=0.013, M=-1.473e+002
11 -> ~86 fr=4384 (0.4432), cf=0.956, gamma=1.058, delta=0.024, M=-1.462e+002
20 48 -> ~88 fr=1331 (0.1346), cf=1.000, gamma=1.106, delta=0.013, M=-1.451e+002
56 -> ~81 fr=2852 (0.2883), cf=0.967, gamma=1.081, delta=0.022, M=-1.449e+002
1 -> ~88 fr=4229 (0.4275), cf=0.957, gamma=1.059, delta=0.024, M=-1.446e+002
35 -> ~85 fr=2832 (0.2863), cf=0.975, gamma=1.076, delta=0.020, M=-1.441e+002
79 -> ~87 fr=2339 (0.2365), cf=0.976, gamma=1.089, delta=0.019, M=-1.423e+002
53 71 -> ~81 fr=1386 (0.1401), cf=0.996, gamma=1.113, delta=0.014, M=-1.422e+002
20 -> ~81 fr=4013 (0.4057), cf=0.952, gamma=1.064, delta=0.024, M=-1.406e+002
6 -> ~85 fr=2565 (0.2593), cf=0.978, gamma=1.079, delta=0.019, M=-1.388e+002
32 -> ~86 fr=2350 (0.2376), cf=0.979, gamma=1.084, delta=0.018, M=-1.374e+002
67 -> ~80 fr=1366 (0.1381), cf=0.995, gamma=1.112, delta=0.014, M=-1.367e+002
22 71 -> ~81 fr=1384 (0.1399), cf=0.994, gamma=1.111, delta=0.014, M=-1.357e+002
39 -> ~86 fr=2418 (0.2444), cf=0.977, gamma=1.082, delta=0.018, M=-1.345e+002
46 78 -> ~80 fr=1129 (0.1141), cf=1.000, gamma=1.117, delta=0.012, M=-1.336e+002
7 -> ~86 fr=1704 (0.1723), cf=0.990, gamma=1.096, delta=0.015, M=-1.324e+002
48 59 -> ~81 fr=1108 (0.1120), cf=1.000, gamma=1.117, delta=0.012, M=-1.309e+002
1 29 -> ~85 fr=1317 (0.1331), cf=0.998, gamma=1.102, delta=0.012, M=-1.304e+002
22 -> ~82 fr=2389 (0.2415), cf=0.972, gamma=1.085, delta=0.019, M=-1.300e+002
11 45 69 -> ~87 fr=1141 (0.1153), cf=0.999, gamma=1.115, delta=0.012, M=-1.287e+002
59 76 -> ~85 fr=1335 (0.1350), cf=0.998, gamma=1.101, delta=0.012, M=-1.285e+002
20 46 -> ~85 fr=1217 (0.1230), cf=1.000, gamma=1.103, delta=0.012, M=-1.282e+002
38 -> ~80 fr=1531 (0.1548), cf=0.988, gamma=1.105, delta=0.015, M=-1.276e+002
45 -> ~87 fr=3867 (0.3909), cf=0.951, gamma=1.062, delta=0.023, M=-1.267e+002
50 69 -> ~86 fr=1968 (0.1989), cf=0.983, gamma=1.088, delta=0.016, M=-1.254e+002
69 71 -> ~85 fr=1181 (0.1194), cf=1.000, gamma=1.103, delta=0.011, M=-1.242e+002
1 20 -> ~85 fr=2117 (0.2140), cf=0.981, gamma=1.082, delta=0.016, M=-1.234e+002
46 -> ~81 fr=2249 (0.2274), cf=0.972, gamma=1.086, delta=0.018, M=-1.234e+002
17 76 -> ~85 fr=1169 (0.1182), cf=1.000, gamma=1.103, delta=0.011, M=-1.228e+002
64 -> ~83 fr=3213 (0.3248), cf=0.963, gamma=1.066, delta=0.020, M=-1.222e+002
46 56 -> ~85 fr=1203 (0.1216), cf=0.999, gamma=1.102, delta=0.011, M=-1.218e+002
11 49 -> ~85 fr=1365 (0.1380), cf=0.996, gamma=1.099, delta=0.012, M=-1.216e+002
35 40 -> ~88 fr=1271 (0.1285), cf=0.997, gamma=1.103, delta=0.012, M=-1.214e+002
77 -> ~84 fr=1032 (0.1043), cf=1.000, gamma=1.116, delta=0.011, M=-1.203e+002
66 71 -> ~81 fr=1704 (0.1723), cf=0.982, gamma=1.097, delta=0.015, M=-1.201e+002
46 78 -> ~85 fr=1129 (0.1141), cf=1.000, gamma=1.103, delta=0.011, M=-1.183e+002
11 54 -> ~85 fr=1275 (0.1289), cf=0.997, gamma=1.100, delta=0.012, M=-1.183e+002
11 71 -> ~85 fr=1273 (0.1287), cf=0.997, gamma=1.100, delta=0.012, M=-1.180e+002
5 10 31 -> ~89 fr=1325 (0.1339), cf=0.995, gamma=1.099, delta=0.012, M=-1.180e+002
1 13 -> ~84 fr=1115 (0.1127), cf=0.997, gamma=1.113, delta=0.011, M=-1.178e+002
66 74 -> ~85 fr=1122 (0.1134), cf=1.000, gamma=1.103, delta=0.011, M=-1.176e+002
29 -> ~86 fr=2415 (0.2441), cf=0.973, gamma=1.077, delta=0.017, M=-1.170e+002
78 -> ~85 fr=2132 (0.2155), cf=0.979, gamma=1.080, delta=0.016, M=-1.163e+002
10 54 -> ~88 fr=1327 (0.1341), cf=0.994, gamma=1.100, delta=0.012, M=-1.152e+002
38 -> ~85 fr=1533 (0.1550), cf=0.990, gamma=1.092, delta=0.013, M=-1.131e+002
20 25 -> ~88 fr=1820 (0.1840), cf=0.982, gamma=1.087, delta=0.015, M=-1.124e+002
77 -> ~87 fr=1030 (0.1041), cf=0.998, gamma=1.114, delta=0.011, M=-1.110e+002
45 48 -> ~81 fr=1458 (0.1474), cf=0.985, gamma=1.101, delta=0.013, M=-1.101e+002
68 -> ~88 fr=1811 (0.1831), cf=0.982, gamma=1.086, delta=0.014, M=-1.097e+002
27 31 -> ~85 fr=1089 (0.1101), cf=0.999, gamma=1.102, delta=0.010, M=-1.091e+002
10 31 -> ~89 fr=1537 (0.1554), cf=0.988, gamma=1.091, delta=0.013, M=-1.076e+002
74 76 -> ~85 fr=1029 (0.1040), cf=1.000, gamma=1.103, delta=0.010, M=-1.072e+002
50 60 -> ~86 fr=1634 (0.1652), cf=0.984, gamma=1.089, delta=0.014, M=-1.056e+002
5 56 71 -> ~88 fr=1123 (0.1135), cf=0.996, gamma=1.102, delta=0.011, M=-1.048e+002
69 74 -> ~84 fr=1132 (0.1144), cf=0.993, gamma=1.109, delta=0.011, M=-1.042e+002
1 16 -> ~84 fr=1131 (0.1143), cf=0.993, gamma=1.109, delta=0.011, M=-1.041e+002
56 71 -> ~88 fr=1664 (0.1682), cf=0.983, gamma=1.087, delta=0.014, M=-1.038e+002
11 54 -> ~88 fr=1269 (0.1283), cf=0.992, gamma=1.098, delta=0.011, M=-1.034e+002
58 -> ~86 fr=1663 (0.1681), cf=0.982, gamma=1.087, delta=0.014, M=-1.029e+002
10 27 31 -> ~88 fr=996 (0.1007), cf=0.999, gamma=1.105, delta=0.010, M=-1.017e+002
10 21 -> ~88 fr=1337 (0.1352), cf=0.990, gamma=1.095, delta=0.012, M=-1.009e+002
14 -> ~80 fr=1116 (0.1128), cf=0.992, gamma=1.109, delta=0.011, M=-1.008e+002
27 31 -> ~88 fr=1086 (0.1098), cf=0.996, gamma=1.102, delta=0.010, M=-1.007e+002
60 -> ~84 fr=1935 (0.1956), cf=0.971, gamma=1.084, delta=0.015, M=-1.004e+002
35 73 -> ~80 fr=1135 (0.1147), cf=0.991, gamma=1.108, delta=0.011, M=-1.004e+002
25 39 -> ~85 fr=1139 (0.1151), cf=0.996, gamma=1.099, delta=0.010, M=-1.002e+002
20 71 -> ~88 fr=1695 (0.1714), cf=0.981, gamma=1.085, delta=0.013, M=-9.969e+001
38 -> ~83 fr=1525 (0.1542), cf=0.985, gamma=1.089, delta=0.013, M=-9.933e+001
42 50 -> ~86 fr=1000 (0.1011), cf=0.998, gamma=1.105, delta=0.010, M=-9.889e+001
67 -> ~88 fr=1357 (0.1372), cf=0.988, gamma=1.093, delta=0.012, M=-9.841e+001
48 56 -> ~88 fr=1121 (0.1133), cf=0.995, gamma=1.100, delta=0.010, M=-9.838e+001
26 69 -> ~86 fr=2025 (0.2047), cf=0.974, gamma=1.078, delta=0.015, M=-9.791e+001
77 -> ~88 fr=1029 (0.1040), cf=0.997, gamma=1.103, delta=0.010, M=-9.780e+001
21 54 -> ~88 fr=1017 (0.1028), cf=0.997, gamma=1.103, delta=0.010, M=-9.648e+001
36 69 -> ~86 fr=1690 (0.1708), cf=0.979, gamma=1.084, delta=0.013, M=-9.506e+001
20 27 -> ~85 fr=995 (0.1006), cf=0.998, gamma=1.101, delta=0.009, M=-9.486e+001
48 63 -> ~81 fr=1107 (0.1119), cf=0.990, gamma=1.106, delta=0.011, M=-9.453e+001
25 29 -> ~85 fr=1111 (0.1123), cf=0.995, gamma=1.097, delta=0.010, M=-9.426e+001
11 20 -> ~85 fr=1052 (0.1063), cf=0.996, gamma=1.099, delta=0.010, M=-9.409e+001
50 -> ~86 fr=4694 (0.4745), cf=0.943, gamma=1.044, delta=0.020, M=-9.397e+001
71 -> ~81 fr=3693 (0.3733), cf=0.944, gamma=1.055, delta=0.019, M=-9.333e+001
46 78 -> ~88 fr=1121 (0.1133), cf=0.993, gamma=1.099, delta=0.010, M=-9.279e+001
20 78 -> ~88 fr=1190 (0.1203), cf=0.991, gamma=1.096, delta=0.011, M=-9.247e+001
27 56 -> ~85 fr=1000 (0.1011), cf=0.997, gamma=1.100, delta=0.009, M=-9.184e+001
21 59 -> ~88 fr=1055 (0.1067), cf=0.994, gamma=1.100, delta=0.010, M=-9.124e+001
40 -> ~82 fr=2050 (0.2072), cf=0.966, gamma=1.078, delta=0.015, M=-9.064e+001
74 -> ~84 fr=2730 (0.2760), cf=0.955, gamma=1.066, delta=0.017, M=-8.972e+001
22 71 -> ~88 fr=1371 (0.1386), cf=0.985, gamma=1.090, delta=0.011, M=-8.942e+001
49 59 -> ~85 fr=1212 (0.1225), cf=0.990, gamma=1.093, delta=0.010, M=-8.920e+001
