10 76 -> 84 fr=1010 (0.1021), cf=0.629, gamma=6.014, delta=0.085, M=-2.089e+003
13 -> ~80 fr=2441 (0.2468), cf=0.987, gamma=1.101, delta=0.023, M=-2.032e+002
20 25 -> ~89 fr=1845 (0.1865), cf=0.999, gamma=1.106, delta=0.018, M=-2.029e+002
45 -> ~88 fr=3937 (0.3980), cf=0.970, gamma=1.073, delta=0.027, M=-2.024e+002
20 74 -> ~85 fr=1805 (0.1825), cf=1.000, gamma=1.106, delta=0.017, M=-2.017e+002
56 -> ~80 fr=2861 (0.2892), cf=0.979, gamma=1.093, delta=0.025, M=-2.015e+002
68 -> ~83 fr=1826 (0.1846), cf=0.999, gamma=1.106, delta=0.018, M=-2.010e+002
21 -> ~81 fr=1857 (0.1877), cf=0.997, gamma=1.112, delta=0.019, M=-2.009e+002
26 -> ~89 fr=2393 (0.2419), cf=0.990, gamma=1.096, delta=0.021, M=-2.002e+002
36 -> ~83 fr=1761 (0.1780), cf=1.000, gamma=1.107, delta=0.017, M=-1.982e+002
36 -> ~89 fr=1761 (0.1780), cf=1.000, gamma=1.107, delta=0.017, M=-1.977e+002
73 -> ~83 fr=2726 (0.2756), cf=0.985, gamma=1.090, delta=0.023, M=-1.977e+002
68 -> ~82 fr=1821 (0.1841), cf=0.997, gamma=1.112, delta=0.019, M=-1.963e+002
5 22 -> ~82 fr=1660 (0.1678), cf=0.999, gamma=1.115, delta=0.017, M=-1.954e+002
5 31 -> ~82 fr=1755 (0.1774), cf=0.998, gamma=1.114, delta=0.018, M=-1.950e+002
20 41 -> ~89 fr=1702 (0.1721), cf=1.000, gamma=1.107, delta=0.017, M=-1.904e+002
48 -> ~89 fr=2909 (0.2941), cf=0.981, gamma=1.085, delta=0.023, M=-1.890e+002
68 -> ~80 fr=1819 (0.1839), cf=0.996, gamma=1.111, delta=0.018, M=-1.887e+002
23 -> ~84 fr=1721 (0.1740), cf=0.997, gamma=1.114, delta=0.018, M=-1.880e+002
64 -> ~87 fr=3269 (0.3305), cf=0.971, gamma=1.083, delta=0.025, M=-1.870e+002
55 -> ~89 fr=1905 (0.1926), cf=0.996, gamma=1.102, delta=0.018, M=-1.831e+002
49 -> ~88 fr=2620 (0.2649), cf=0.984, gamma=1.089, delta=0.022, M=-1.828e+002
7 -> ~84 fr=1725 (0.1744), cf=0.996, gamma=1.112, delta=0.018, M=-1.815e+002
20 56 -> ~81 fr=2047 (0.2069), cf=0.990, gamma=1.105, delta=0.020, M=-1.814e+002
58 -> ~82 fr=1707 (0.1726), cf=0.996, gamma=1.112, delta=0.017, M=-1.813e+002
27 -> ~81 fr=2593 (0.2621), cf=0.980, gamma=1.094, delta=0.022, M=-1.813e+002
36 -> ~82 fr=1753 (0.1772), cf=0.995, gamma=1.111, delta=0.018, M=-1.806e+002
54 -> ~87 fr=2396 (0.2422), cf=0.983, gamma=1.097, delta=0.021, M=-1.798e+002
5 -> ~82 fr=4550 (0.4600), cf=0.953, gamma=1.064, delta=0.028, M=-1.768e+002
55 -> ~85 fr=1903 (0.1924), cf=0.995, gamma=1.100, delta=0.018, M=-1.749e+002
17 -> ~87 fr=2016 (0.2038), cf=0.989, gamma=1.104, delta=0.019, M=-1.745e+002
73 -> ~82 fr=2702 (0.2732), cf=0.976, gamma=1.089, delta=0.022, M=-1.714e+002
35 76 -> ~85 fr=1557 (0.1574), cf=1.000, gamma=1.106, delta=0.015, M=-1.713e+002
22 -> ~87 fr=2398 (0.2424), cf=0.981, gamma=1.095, delta=0.021, M=-1.701e+002
36 79 -> ~87 fr=1615 (0.1633), cf=0.996, gamma=1.112, delta=0.016, M=-1.689e+002
47 -> ~83 fr=1974 (0.1996), cf=0.992, gamma=1.098, delta=0.018, M=-1.683e+002
63 74 -> ~84 fr=1403 (0.1418), cf=1.000, gamma=1.117, delta=0.015, M=-1.680e+002
37 -> ~81 fr=1956 (0.1977), cf=0.989, gamma=1.104, delta=0.019, M=-1.675e+002
27 -> ~80 fr=2586 (0.2614), cf=0.977, gamma=1.091, delta=0.022, M=-1.673e+002
41 -> ~89 fr=3499 (0.3537), cf=0.969, gamma=1.072, delta=0.024, M=-1.665e+002
35 49 -> ~85 fr=1514 (0.1531), cf=1.000, gamma=1.106, delta=0.015, M=-1.661e+002
21 -> ~85 fr=1852 (0.1872), cf=0.994, gamma=1.099, delta=0.017, M=-1.658e+002
48 -> ~87 fr=2884 (0.2915), cf=0.972, gamma=1.085, delta=0.023, M=-1.657e+002
31 -> ~82 fr=2258 (0.2283), cf=0.983, gamma=1.097, delta=0.020, M=-1.656e+002
27 -> ~83 fr=2595 (0.2623), cf=0.981, gamma=1.086, delta=0.021, M=-1.643e+002
55 -> ~80 fr=1892 (0.1913), cf=0.989, gamma=1.104, delta=0.018, M=-1.617e+002
38 -> ~89 fr=1535 (0.1552), cf=0.999, gamma=1.105, delta=0.015, M=-1.603e+002
20 -> ~86 fr=4053 (0.4097), cf=0.962, gamma=1.064, delta=0.025, M=-1.598e+002
36 69 -> ~87 fr=1717 (0.1736), cf=0.992, gamma=1.107, delta=0.017, M=-1.576e+002
1 20 -> ~88 fr=2134 (0.2157), cf=0.987, gamma=1.092, delta=0.018, M=-1.562e+002
1 20 50 -> ~85 fr=1544 (0.1561), cf=0.998, gamma=1.104, delta=0.015, M=-1.560e+002
36 -> ~87 fr=1745 (0.1764), cf=0.991, gamma=1.106, delta=0.017, M=-1.558e+002
39 -> ~88 fr=2425 (0.2451), cf=0.982, gamma=1.086, delta=0.019, M=-1.545e+002
1 76 -> ~85 fr=2031 (0.2053), cf=0.988, gamma=1.093, delta=0.017, M=-1.531e+002
35 -> ~85 fr=2822 (0.2853), cf=0.975, gamma=1.078, delta=0.021, M=-1.506e+002
6 -> ~85 fr=2583 (0.2611), cf=0.978, gamma=1.082, delta=0.020, M=-1.496e+002
11 79 -> ~87 fr=1752 (0.1771), cf=0.989, gamma=1.104, delta=0.017, M=-1.492e+002
56 -> ~81 fr=2831 (0.2862), cf=0.969, gamma=1.082, delta=0.022, M=-1.480e+002
63 71 -> ~81 fr=1670 (0.1688), cf=0.991, gamma=1.105, delta=0.016, M=-1.470e+002
41 64 -> ~81 fr=1286 (0.1300), cf=0.999, gamma=1.115, delta=0.013, M=-1.467e+002
20 48 -> ~88 fr=1326 (0.1340), cf=1.000, gamma=1.106, delta=0.013, M=-1.442e+002
11 -> ~86 fr=4384 (0.4432), cf=0.956, gamma=1.056, delta=0.024, M=-1.416e+002
53 71 -> ~81 fr=1391 (0.1406), cf=0.996, gamma=1.111, delta=0.014, M=-1.410e+002
79 -> ~87 fr=2333 (0.2358), cf=0.976, gamma=1.089, delta=0.019, M=-1.408e+002
6 -> ~87 fr=2564 (0.2592), cf=0.971, gamma=1.084, delta=0.020, M=-1.383e+002
39 -> ~86 fr=2417 (0.2443), cf=0.979, gamma=1.081, delta=0.018, M=-1.371e+002
20 -> ~81 fr=4009 (0.4053), cf=0.952, gamma=1.062, delta=0.024, M=-1.370e+002
1 -> ~88 fr=4208 (0.4254), cf=0.956, gamma=1.058, delta=0.023, M=-1.369e+002
1 29 -> ~85 fr=1297 (0.1311), cf=0.999, gamma=1.105, delta=0.012, M=-1.355e+002
67 -> ~80 fr=1370 (0.1385), cf=0.995, gamma=1.110, delta=0.014, M=-1.351e+002
22 71 -> ~81 fr=1392 (0.1407), cf=0.994, gamma=1.110, delta=0.014, M=-1.349e+002
53 -> ~87 fr=2260 (0.2285), cf=0.975, gamma=1.088, delta=0.019, M=-1.343e+002
48 59 -> ~81 fr=1136 (0.1148), cf=1.000, gamma=1.116, delta=0.012, M=-1.329e+002
22 -> ~82 fr=2377 (0.2403), cf=0.973, gamma=1.086, delta=0.019, M=-1.321e+002
32 -> ~86 fr=2361 (0.2387), cf=0.978, gamma=1.081, delta=0.018, M=-1.312e+002
46 78 -> ~80 fr=1119 (0.1131), cf=1.000, gamma=1.116, delta=0.012, M=-1.306e+002
20 46 -> ~85 fr=1206 (0.1219), cf=1.000, gamma=1.106, delta=0.012, M=-1.299e+002
59 76 -> ~85 fr=1343 (0.1358), cf=0.997, gamma=1.103, delta=0.013, M=-1.290e+002
7 -> ~86 fr=1713 (0.1732), cf=0.989, gamma=1.093, delta=0.015, M=-1.279e+002
69 71 -> ~85 fr=1187 (0.1200), cf=1.000, gamma=1.106, delta=0.011, M=-1.277e+002
17 76 -> ~85 fr=1185 (0.1198), cf=1.000, gamma=1.106, delta=0.011, M=-1.275e+002
11 45 69 -> ~87 fr=1133 (0.1145), cf=0.999, gamma=1.115, delta=0.012, M=-1.273e+002
11 49 -> ~85 fr=1364 (0.1379), cf=0.996, gamma=1.101, delta=0.013, M=-1.247e+002
1 20 -> ~85 fr=2119 (0.2142), cf=0.980, gamma=1.084, delta=0.017, M=-1.246e+002
11 54 -> ~85 fr=1302 (0.1316), cf=0.997, gamma=1.102, delta=0.012, M=-1.243e+002
11 71 -> ~85 fr=1299 (0.1313), cf=0.997, gamma=1.102, delta=0.012, M=-1.240e+002
46 -> ~81 fr=2213 (0.2237), cf=0.973, gamma=1.086, delta=0.018, M=-1.231e+002
50 69 -> ~86 fr=1972 (0.1994), cf=0.983, gamma=1.086, delta=0.016, M=-1.225e+002
45 -> ~87 fr=3857 (0.3899), cf=0.950, gamma=1.060, delta=0.022, M=-1.214e+002
46 56 -> ~85 fr=1174 (0.1187), cf=0.999, gamma=1.105, delta=0.011, M=-1.213e+002
29 -> ~86 fr=2385 (0.2411), cf=0.975, gamma=1.078, delta=0.017, M=-1.207e+002
38 -> ~85 fr=1523 (0.1540), cf=0.991, gamma=1.096, delta=0.013, M=-1.202e+002
46 78 -> ~85 fr=1119 (0.1131), cf=1.000, gamma=1.106, delta=0.011, M=-1.199e+002
35 40 -> ~88 fr=1286 (0.1300), cf=0.996, gamma=1.102, delta=0.012, M=-1.194e+002
66 74 -> ~85 fr=1113 (0.1125), cf=1.000, gamma=1.106, delta=0.011, M=-1.192e+002
5 10 31 -> ~89 fr=1305 (0.1319), cf=0.995, gamma=1.102, delta=0.012, M=-1.192e+002
1 13 -> ~84 fr=1107 (0.1119), cf=0.997, gamma=1.114, delta=0.011, M=-1.174e+002
38 -> ~80 fr=1516 (0.1533), cf=0.986, gamma=1.101, delta=0.014, M=-1.169e+002
64 -> ~83 fr=3237 (0.3272), cf=0.961, gamma=1.064, delta=0.020, M=-1.160e+002
66 71 -> ~81 fr=1716 (0.1735), cf=0.981, gamma=1.095, delta=0.015, M=-1.157e+002
10 54 -> ~88 fr=1331 (0.1346), cf=0.993, gamma=1.099, delta=0.012, M=-1.125e+002
78 -> ~85 fr=2116 (0.2139), cf=0.977, gamma=1.080, delta=0.016, M=-1.125e+002
45 48 -> ~81 fr=1454 (0.1470), cf=0.986, gamma=1.100, delta=0.013, M=-1.100e+002
10 31 -> ~89 fr=1519 (0.1536), cf=0.988, gamma=1.093, delta=0.013, M=-1.094e+002
60 -> ~84 fr=1946 (0.1967), cf=0.973, gamma=1.087, delta=0.016, M=-1.083e+002
74 76 -> ~85 fr=1010 (0.1021), cf=1.000, gamma=1.106, delta=0.010, M=-1.075e+002
1 16 -> ~84 fr=1127 (0.1139), cf=0.994, gamma=1.110, delta=0.011, M=-1.069e+002
50 60 -> ~86 fr=1636 (0.1654), cf=0.985, gamma=1.088, delta=0.013, M=-1.069e+002
27 31 -> ~85 fr=1078 (0.1090), cf=0.998, gamma=1.104, delta=0.010, M=-1.064e+002
58 -> ~86 fr=1685 (0.1703), cf=0.984, gamma=1.087, delta=0.014, M=-1.061e+002
69 74 -> ~84 fr=1140 (0.1152), cf=0.993, gamma=1.109, delta=0.011, M=-1.057e+002
10 21 -> ~88 fr=1340 (0.1355), cf=0.990, gamma=1.095, delta=0.012, M=-1.032e+002
11 54 -> ~88 fr=1294 (0.1308), cf=0.991, gamma=1.096, delta=0.011, M=-1.008e+002
5 56 71 -> ~88 fr=1117 (0.1129), cf=0.996, gamma=1.101, delta=0.010, M=-1.007e+002
48 63 -> ~81 fr=1104 (0.1116), cf=0.993, gamma=1.108, delta=0.011, M=-1.005e+002
56 71 -> ~88 fr=1670 (0.1688), cf=0.982, gamma=1.086, delta=0.013, M=-1.004e+002
14 -> ~80 fr=1101 (0.1113), cf=0.993, gamma=1.108, delta=0.011, M=-1.001e+002
67 -> ~88 fr=1361 (0.1376), cf=0.988, gamma=1.093, delta=0.012, M=-9.854e+001
20 25 -> ~88 fr=1806 (0.1826), cf=0.978, gamma=1.082, delta=0.014, M=-9.841e+001
68 -> ~88 fr=1788 (0.1808), cf=0.979, gamma=1.083, delta=0.014, M=-9.830e+001
25 39 -> ~85 fr=1121 (0.1133), cf=0.995, gamma=1.100, delta=0.010, M=-9.787e+001
21 54 -> ~88 fr=1031 (0.1042), cf=0.997, gamma=1.103, delta=0.010, M=-9.778e+001
35 73 -> ~80 fr=1126 (0.1138), cf=0.991, gamma=1.106, delta=0.011, M=-9.770e+001
26 69 -> ~86 fr=2035 (0.2057), cf=0.974, gamma=1.077, delta=0.015, M=-9.716e+001
42 50 -> ~86 fr=996 (0.1007), cf=0.998, gamma=1.103, delta=0.009, M=-9.659e+001
77 -> ~88 fr=1018 (0.1029), cf=0.997, gamma=1.103, delta=0.010, M=-9.635e+001
27 31 -> ~88 fr=1075 (0.1087), cf=0.995, gamma=1.101, delta=0.010, M=-9.612e+001
20 27 -> ~85 fr=1016 (0.1027), cf=0.997, gamma=1.103, delta=0.010, M=-9.590e+001
1 63 -> ~84 fr=1649 (0.1667), cf=0.976, gamma=1.090, delta=0.014, M=-9.585e+001
11 20 -> ~85 fr=1042 (0.1053), cf=0.996, gamma=1.102, delta=0.010, M=-9.542e+001
25 29 -> ~85 fr=1096 (0.1108), cf=0.995, gamma=1.100, delta=0.010, M=-9.517e+001
38 -> ~83 fr=1511 (0.1527), cf=0.983, gamma=1.088, delta=0.012, M=-9.472e+001
48 56 -> ~88 fr=1115 (0.1127), cf=0.994, gamma=1.099, delta=0.010, M=-9.462e+001
36 69 -> ~86 fr=1696 (0.1715), cf=0.980, gamma=1.083, delta=0.013, M=-9.459e+001
21 59 -> ~88 fr=1077 (0.1089), cf=0.994, gamma=1.100, delta=0.010, M=-9.336e+001
5 49 -> ~83 fr=1259 (0.1273), cf=0.989, gamma=1.095, delta=0.011, M=-9.335e+001
25 39 -> ~89 fr=1119 (0.1131), cf=0.993, gamma=1.099, delta=0.010, M=-9.295e+001
50 -> ~86 fr=4672 (0.4723), cf=0.944, gamma=1.043, delta=0.019, M=-9.277e+001
45 71 -> ~81 fr=2037 (0.2059), cf=0.966, gamma=1.078, delta=0.015, M=-9.081e+001
40 -> ~82 fr=2072 (0.2095), cf=0.966, gamma=1.078, delta=0.015, M=-9.054e+001
20 71 -> ~88 fr=1708 (0.1727), cf=0.978, gamma=1.081, delta=0.013, M=-9.052e+001
27 56 -> ~85 fr=991 (0.1002), cf=0.996, gamma=1.101, delta=0.009, M=-8.988e+001
20 78 -> ~88 fr=1189 (0.1202), cf=0.990, gamma=1.095, delta=0.010, M=-8.972e+001
74 -> ~84 fr=2706 (0.2736), cf=0.955, gamma=1.066, delta=0.017, M=-8.950e+001
46 78 -> ~88 fr=1110 (0.1122), cf=0.992, gamma=1.097, delta=0.010, M=-8.877e+001
11 69 -> ~87 fr=2233 (0.2257), cf=0.962, gamma=1.073, delta=0.015, M=-8.811e+001
71 -> ~81 fr=3719 (0.3760), cf=0.943, gamma=1.053, delta=0.019, M=-8.787e+001
49 59 -> ~85 fr=1204 (0.1217), cf=0.989, gamma=1.093, delta=0.010, M=-8.646e+001
