5 -> ~87 fr=4761 (0.4813), cf=0.996, gamma=1.110, delta=0.048, M=-6.372e+002
76 -> ~87 fr=4194 (0.4240), cf=0.971, gamma=1.082, delta=0.032, M=-2.582e+002
46 -> ~89 fr=2290 (0.2315), cf=1.000, gamma=1.105, delta=0.022, M=-2.576e+002
10 -> ~83 fr=3860 (0.3902), cf=0.978, gamma=1.083, delta=0.030, M=-2.558e+002
29 -> ~80 fr=2435 (0.2462), cf=0.995, gamma=1.110, delta=0.024, M=-2.558e+002
45 -> ~85 fr=3957 (0.4000), cf=0.977, gamma=1.081, delta=0.030, M=-2.521e+002
6 -> ~86 fr=2624 (0.2653), cf=0.995, gamma=1.099, delta=0.024, M=-2.505e+002
59 69 -> ~87 fr=1993 (0.2015), cf=1.000, gamma=1.114, delta=0.021, M=-2.426e+002
66 -> ~88 fr=3041 (0.3074), cf=0.986, gamma=1.093, delta=0.026, M=-2.412e+002
11 50 -> ~86 fr=2244 (0.2268), cf=0.999, gamma=1.103, delta=0.021, M=-2.406e+002
73 -> ~85 fr=2735 (0.2765), cf=0.991, gamma=1.096, delta=0.024, M=-2.390e+002
54 -> ~81 fr=2400 (0.2426), cf=0.992, gamma=1.109, delta=0.024, M=-2.377e+002
16 -> ~82 fr=1958 (0.1979), cf=0.999, gamma=1.116, delta=0.021, M=-2.372e+002
40 -> ~86 fr=2139 (0.2162), cf=1.000, gamma=1.104, delta=0.020, M=-2.365e+002
17 -> ~82 fr=2018 (0.2040), cf=0.999, gamma=1.115, delta=0.021, M=-2.362e+002
40 -> ~80 fr=2133 (0.2156), cf=0.997, gamma=1.112, delta=0.022, M=-2.341e+002
30 -> ~86 fr=2215 (0.2239), cf=0.998, gamma=1.103, delta=0.021, M=-2.327e+002
78 -> ~81 fr=2134 (0.2157), cf=0.996, gamma=1.113, delta=0.022, M=-2.315e+002
37 -> ~83 fr=1990 (0.2012), cf=1.000, gamma=1.108, delta=0.020, M=-2.293e+002
55 -> ~84 fr=1899 (0.1920), cf=1.000, gamma=1.114, delta=0.020, M=-2.293e+002
39 -> ~80 fr=2470 (0.2497), cf=0.990, gamma=1.105, delta=0.024, M=-2.288e+002
45 49 -> ~88 fr=1979 (0.2001), cf=1.000, gamma=1.108, delta=0.020, M=-2.284e+002
17 -> ~83 fr=2020 (0.2042), cf=1.000, gamma=1.107, delta=0.020, M=-2.277e+002
21 -> ~82 fr=1845 (0.1865), cf=1.000, gamma=1.117, delta=0.020, M=-2.271e+002
40 -> ~84 fr=2132 (0.2155), cf=0.996, gamma=1.110, delta=0.021, M=-2.269e+002
47 -> ~89 fr=2001 (0.2023), cf=1.000, gamma=1.105, delta=0.019, M=-2.256e+002
37 -> ~89 fr=1990 (0.2012), cf=1.000, gamma=1.105, delta=0.019, M=-2.242e+002
34 -> ~86 fr=2039 (0.2061), cf=1.000, gamma=1.104, delta=0.019, M=-2.237e+002
31 -> ~83 fr=2272 (0.2297), cf=0.995, gamma=1.103, delta=0.021, M=-2.219e+002
16 -> ~83 fr=1958 (0.1979), cf=0.999, gamma=1.107, delta=0.019, M=-2.197e+002
11 76 -> ~85 fr=1980 (0.2002), cf=0.999, gamma=1.105, delta=0.019, M=-2.185e+002
16 -> ~87 fr=1955 (0.1976), cf=0.998, gamma=1.112, delta=0.020, M=-2.185e+002
11 -> ~83 fr=4416 (0.4464), cf=0.966, gamma=1.070, delta=0.029, M=-2.182e+002
30 -> ~80 fr=2204 (0.2228), cf=0.993, gamma=1.108, delta=0.022, M=-2.178e+002
21 -> ~87 fr=1844 (0.1864), cf=0.999, gamma=1.114, delta=0.019, M=-2.169e+002
36 -> ~81 fr=1752 (0.1771), cf=1.000, gamma=1.118, delta=0.019, M=-2.159e+002
59 -> ~87 fr=2891 (0.2923), cf=0.982, gamma=1.094, delta=0.025, M=-2.152e+002
45 71 -> ~88 fr=2107 (0.2130), cf=0.997, gamma=1.105, delta=0.020, M=-2.147e+002
16 -> ~86 fr=1958 (0.1979), cf=0.999, gamma=1.104, delta=0.019, M=-2.135e+002
64 -> ~85 fr=3280 (0.3316), cf=0.980, gamma=1.084, delta=0.026, M=-2.131e+002
1 74 -> ~88 fr=1888 (0.1909), cf=0.999, gamma=1.108, delta=0.019, M=-2.111e+002
21 -> ~83 fr=1845 (0.1865), cf=1.000, gamma=1.108, delta=0.018, M=-2.106e+002
36 -> ~84 fr=1752 (0.1771), cf=1.000, gamma=1.114, delta=0.018, M=-2.095e+002
69 -> ~89 fr=3556 (0.3595), cf=0.976, gamma=1.079, delta=0.026, M=-2.093e+002
20 25 -> ~89 fr=1870 (0.1890), cf=1.000, gamma=1.105, delta=0.018, M=-2.091e+002
31 -> ~81 fr=2260 (0.2285), cf=0.990, gamma=1.106, delta=0.022, M=-2.077e+002
56 71 -> ~80 fr=1717 (0.1736), cf=1.000, gamma=1.116, delta=0.018, M=-2.077e+002
5 64 -> ~83 fr=1892 (0.1913), cf=0.999, gamma=1.107, delta=0.018, M=-2.064e+002
50 -> ~84 fr=4749 (0.4801), cf=0.957, gamma=1.066, delta=0.030, M=-2.059e+002
79 -> ~89 fr=2391 (0.2417), cf=0.992, gamma=1.096, delta=0.021, M=-2.049e+002
64 73 -> ~82 fr=1714 (0.1733), cf=0.999, gamma=1.116, delta=0.018, M=-2.038e+002
20 74 -> ~85 fr=1819 (0.1839), cf=1.000, gamma=1.106, delta=0.018, M=-2.036e+002
79 -> ~86 fr=2391 (0.2417), cf=0.992, gamma=1.096, delta=0.021, M=-2.035e+002
5 31 -> ~82 fr=1741 (0.1760), cf=0.999, gamma=1.116, delta=0.018, M=-2.028e+002
13 -> ~80 fr=2414 (0.2440), cf=0.987, gamma=1.101, delta=0.022, M=-2.017e+002
21 -> ~81 fr=1839 (0.1859), cf=0.997, gamma=1.114, delta=0.019, M=-2.016e+002
68 -> ~85 fr=1802 (0.1822), cf=1.000, gamma=1.106, delta=0.017, M=-2.015e+002
68 -> ~83 fr=1801 (0.1821), cf=0.999, gamma=1.107, delta=0.018, M=-1.996e+002
36 -> ~83 fr=1752 (0.1771), cf=1.000, gamma=1.108, delta=0.017, M=-1.988e+002
29 -> ~84 fr=2416 (0.2442), cf=0.987, gamma=1.100, delta=0.022, M=-1.982e+002
56 -> ~80 fr=2892 (0.2924), cf=0.978, gamma=1.092, delta=0.025, M=-1.977e+002
45 -> ~88 fr=3922 (0.3965), cf=0.968, gamma=1.073, delta=0.027, M=-1.973e+002
73 -> ~83 fr=2716 (0.2746), cf=0.984, gamma=1.091, delta=0.023, M=-1.969e+002
5 22 -> ~82 fr=1657 (0.1675), cf=0.999, gamma=1.116, delta=0.017, M=-1.962e+002
36 -> ~89 fr=1752 (0.1771), cf=1.000, gamma=1.105, delta=0.017, M=-1.944e+002
68 -> ~82 fr=1796 (0.1816), cf=0.997, gamma=1.113, delta=0.018, M=-1.943e+002
49 -> ~88 fr=2631 (0.2660), cf=0.985, gamma=1.092, delta=0.022, M=-1.935e+002
26 -> ~89 fr=2360 (0.2386), cf=0.990, gamma=1.094, delta=0.021, M=-1.908e+002
58 -> ~82 fr=1737 (0.1756), cf=0.997, gamma=1.114, delta=0.018, M=-1.901e+002
20 41 -> ~89 fr=1713 (0.1732), cf=1.000, gamma=1.105, delta=0.017, M=-1.897e+002
23 -> ~84 fr=1701 (0.1720), cf=0.998, gamma=1.112, delta=0.017, M=-1.885e+002
64 -> ~87 fr=3253 (0.3289), cf=0.972, gamma=1.083, delta=0.025, M=-1.875e+002
48 -> ~89 fr=2875 (0.2906), cf=0.982, gamma=1.085, delta=0.023, M=-1.874e+002
27 -> ~81 fr=2609 (0.2637), cf=0.980, gamma=1.095, delta=0.023, M=-1.874e+002
20 56 -> ~81 fr=2074 (0.2097), cf=0.990, gamma=1.106, delta=0.020, M=-1.858e+002
68 -> ~80 fr=1794 (0.1814), cf=0.996, gamma=1.111, delta=0.018, M=-1.852e+002
36 -> ~82 fr=1745 (0.1764), cf=0.996, gamma=1.112, delta=0.018, M=-1.841e+002
17 -> ~87 fr=2003 (0.2025), cf=0.991, gamma=1.104, delta=0.019, M=-1.804e+002
7 -> ~84 fr=1747 (0.1766), cf=0.996, gamma=1.110, delta=0.017, M=-1.797e+002
22 -> ~87 fr=2401 (0.2427), cf=0.983, gamma=1.096, delta=0.021, M=-1.774e+002
50 55 -> ~85 fr=1599 (0.1616), cf=1.000, gamma=1.106, delta=0.015, M=-1.766e+002
55 -> ~89 fr=1890 (0.1911), cf=0.995, gamma=1.100, delta=0.017, M=-1.757e+002
54 -> ~87 fr=2378 (0.2404), cf=0.983, gamma=1.095, delta=0.021, M=-1.746e+002
27 -> ~83 fr=2614 (0.2643), cf=0.982, gamma=1.088, delta=0.021, M=-1.746e+002
55 -> ~85 fr=1889 (0.1910), cf=0.995, gamma=1.100, delta=0.017, M=-1.734e+002
20 -> ~86 fr=4098 (0.4143), cf=0.964, gamma=1.066, delta=0.026, M=-1.733e+002
35 76 -> ~85 fr=1568 (0.1585), cf=1.000, gamma=1.106, delta=0.015, M=-1.728e+002
73 -> ~82 fr=2693 (0.2722), cf=0.976, gamma=1.090, delta=0.023, M=-1.721e+002
47 -> ~83 fr=1985 (0.2007), cf=0.992, gamma=1.099, delta=0.018, M=-1.715e+002
36 79 -> ~87 fr=1615 (0.1633), cf=0.997, gamma=1.111, delta=0.016, M=-1.702e+002
41 -> ~89 fr=3504 (0.3542), cf=0.970, gamma=1.072, delta=0.024, M=-1.692e+002
5 -> ~82 fr=4547 (0.4597), cf=0.952, gamma=1.063, delta=0.027, M=-1.685e+002
35 49 -> ~85 fr=1526 (0.1543), cf=1.000, gamma=1.106, delta=0.015, M=-1.677e+002
1 20 -> ~88 fr=2137 (0.2160), cf=0.988, gamma=1.095, delta=0.019, M=-1.676e+002
31 -> ~82 fr=2244 (0.2268), cf=0.983, gamma=1.098, delta=0.020, M=-1.674e+002
21 -> ~85 fr=1835 (0.1855), cf=0.995, gamma=1.100, delta=0.017, M=-1.670e+002
63 74 -> ~84 fr=1407 (0.1422), cf=1.000, gamma=1.114, delta=0.015, M=-1.647e+002
48 -> ~87 fr=2850 (0.2881), cf=0.973, gamma=1.084, delta=0.022, M=-1.631e+002
27 -> ~80 fr=2598 (0.2626), cf=0.976, gamma=1.089, delta=0.021, M=-1.615e+002
36 69 -> ~87 fr=1713 (0.1732), cf=0.993, gamma=1.107, delta=0.017, M=-1.604e+002
37 -> ~81 fr=1963 (0.1984), cf=0.986, gamma=1.103, delta=0.018, M=-1.599e+002
55 -> ~80 fr=1878 (0.1899), cf=0.989, gamma=1.103, delta=0.018, M=-1.597e+002
36 -> ~87 fr=1738 (0.1757), cf=0.992, gamma=1.105, delta=0.017, M=-1.580e+002
38 -> ~89 fr=1514 (0.1531), cf=0.999, gamma=1.104, delta=0.014, M=-1.560e+002
39 -> ~88 fr=2446 (0.2473), cf=0.981, gamma=1.087, delta=0.020, M=-1.558e+002
63 71 -> ~81 fr=1676 (0.1694), cf=0.992, gamma=1.108, delta=0.017, M=-1.557e+002
1 76 -> ~85 fr=2052 (0.2074), cf=0.988, gamma=1.093, delta=0.018, M=-1.557e+002
6 -> ~85 fr=2583 (0.2611), cf=0.979, gamma=1.083, delta=0.020, M=-1.534e+002
1 20 50 -> ~85 fr=1546 (0.1563), cf=0.997, gamma=1.103, delta=0.015, M=-1.526e+002
6 -> ~87 fr=2570 (0.2598), cf=0.974, gamma=1.086, delta=0.020, M=-1.485e+002
41 64 -> ~81 fr=1267 (0.1281), cf=0.999, gamma=1.117, delta=0.013, M=-1.465e+002
20 48 -> ~88 fr=1322 (0.1336), cf=1.000, gamma=1.108, delta=0.013, M=-1.464e+002
11 79 -> ~87 fr=1757 (0.1776), cf=0.989, gamma=1.102, delta=0.016, M=-1.451e+002
56 -> ~81 fr=2859 (0.2890), cf=0.967, gamma=1.081, delta=0.022, M=-1.451e+002
53 71 -> ~81 fr=1399 (0.1414), cf=0.996, gamma=1.113, delta=0.014, M=-1.443e+002
20 -> ~81 fr=4045 (0.4089), cf=0.952, gamma=1.064, delta=0.025, M=-1.442e+002
1 -> ~88 fr=4210 (0.4256), cf=0.956, gamma=1.060, delta=0.024, M=-1.442e+002
39 -> ~86 fr=2443 (0.2470), cf=0.980, gamma=1.082, delta=0.019, M=-1.428e+002
35 -> ~85 fr=2847 (0.2878), cf=0.973, gamma=1.076, delta=0.020, M=-1.411e+002
53 -> ~87 fr=2276 (0.2301), cf=0.977, gamma=1.089, delta=0.019, M=-1.401e+002
11 -> ~86 fr=4366 (0.4414), cf=0.955, gamma=1.055, delta=0.023, M=-1.354e+002
79 -> ~87 fr=2350 (0.2376), cf=0.975, gamma=1.086, delta=0.019, M=-1.351e+002
7 -> ~86 fr=1737 (0.1756), cf=0.990, gamma=1.094, delta=0.015, M=-1.349e+002
32 -> ~86 fr=2348 (0.2374), cf=0.979, gamma=1.082, delta=0.018, M=-1.345e+002
67 -> ~80 fr=1357 (0.1372), cf=0.995, gamma=1.110, delta=0.014, M=-1.334e+002
22 71 -> ~81 fr=1383 (0.1398), cf=0.994, gamma=1.111, delta=0.014, M=-1.331e+002
48 59 -> ~81 fr=1107 (0.1119), cf=1.000, gamma=1.118, delta=0.012, M=-1.311e+002
1 29 -> ~85 fr=1287 (0.1301), cf=0.998, gamma=1.104, delta=0.012, M=-1.302e+002
22 -> ~82 fr=2373 (0.2399), cf=0.972, gamma=1.085, delta=0.019, M=-1.300e+002
20 46 -> ~85 fr=1202 (0.1215), cf=1.000, gamma=1.106, delta=0.012, M=-1.296e+002
46 78 -> ~80 fr=1107 (0.1119), cf=1.000, gamma=1.116, delta=0.012, M=-1.290e+002
69 71 -> ~85 fr=1197 (0.1210), cf=1.000, gamma=1.106, delta=0.012, M=-1.290e+002
66 71 -> ~81 fr=1736 (0.1755), cf=0.983, gamma=1.099, delta=0.016, M=-1.263e+002
11 45 69 -> ~87 fr=1135 (0.1147), cf=0.999, gamma=1.113, delta=0.012, M=-1.261e+002
17 76 -> ~85 fr=1168 (0.1181), cf=1.000, gamma=1.106, delta=0.011, M=-1.256e+002
11 49 -> ~85 fr=1364 (0.1379), cf=0.996, gamma=1.101, delta=0.013, M=-1.249e+002
50 69 -> ~86 fr=1980 (0.2002), cf=0.983, gamma=1.086, delta=0.016, M=-1.248e+002
59 76 -> ~85 fr=1301 (0.1315), cf=0.997, gamma=1.103, delta=0.012, M=-1.243e+002
35 40 -> ~88 fr=1276 (0.1290), cf=0.997, gamma=1.105, delta=0.012, M=-1.242e+002
11 71 -> ~85 fr=1297 (0.1311), cf=0.997, gamma=1.103, delta=0.012, M=-1.239e+002
46 56 -> ~85 fr=1191 (0.1204), cf=0.999, gamma=1.105, delta=0.011, M=-1.234e+002
11 54 -> ~85 fr=1284 (0.1298), cf=0.997, gamma=1.103, delta=0.012, M=-1.224e+002
38 -> ~80 fr=1498 (0.1514), cf=0.988, gamma=1.102, delta=0.014, M=-1.213e+002
1 20 -> ~85 fr=2117 (0.2140), cf=0.979, gamma=1.083, delta=0.016, M=-1.211e+002
66 74 -> ~85 fr=1124 (0.1136), cf=1.000, gamma=1.106, delta=0.011, M=-1.206e+002
45 -> ~87 fr=3852 (0.3894), cf=0.951, gamma=1.060, delta=0.022, M=-1.202e+002
10 54 -> ~88 fr=1320 (0.1334), cf=0.995, gamma=1.102, delta=0.012, M=-1.196e+002
29 -> ~86 fr=2386 (0.2412), cf=0.975, gamma=1.077, delta=0.017, M=-1.188e+002
46 78 -> ~85 fr=1107 (0.1119), cf=1.000, gamma=1.106, delta=0.011, M=-1.186e+002
46 -> ~81 fr=2223 (0.2247), cf=0.970, gamma=1.085, delta=0.018, M=-1.168e+002
77 -> ~84 fr=1017 (0.1028), cf=1.000, gamma=1.114, delta=0.011, M=-1.163e+002
5 10 31 -> ~89 fr=1290 (0.1304), cf=0.995, gamma=1.100, delta=0.012, M=-1.160e+002
64 -> ~83 fr=3215 (0.3250), cf=0.961, gamma=1.064, delta=0.020, M=-1.140e+002
1 13 -> ~84 fr=1102 (0.1114), cf=0.997, gamma=1.111, delta=0.011, M=-1.139e+002
38 -> ~85 fr=1500 (0.1516), cf=0.989, gamma=1.094, delta=0.013, M=-1.131e+002
77 -> ~87 fr=1016 (0.1027), cf=0.999, gamma=1.113, delta=0.010, M=-1.117e+002
74 76 -> ~85 fr=1030 (0.1041), cf=1.000, gamma=1.106, delta=0.010, M=-1.099e+002
78 -> ~85 fr=2092 (0.2115), cf=0.976, gamma=1.080, delta=0.016, M=-1.087e+002
14 -> ~80 fr=1128 (0.1140), cf=0.994, gamma=1.109, delta=0.011, M=-1.059e+002
27 31 -> ~85 fr=1072 (0.1084), cf=0.998, gamma=1.104, delta=0.010, M=-1.058e+002
50 60 -> ~86 fr=1629 (0.1647), cf=0.985, gamma=1.088, delta=0.013, M=-1.058e+002
20 25 -> ~88 fr=1831 (0.1851), cf=0.979, gamma=1.085, delta=0.015, M=-1.057e+002
35 73 -> ~80 fr=1146 (0.1159), cf=0.993, gamma=1.108, delta=0.011, M=-1.052e+002
69 74 -> ~84 fr=1136 (0.1148), cf=0.994, gamma=1.107, delta=0.011, M=-1.051e+002
10 31 -> ~89 fr=1503 (0.1519), cf=0.987, gamma=1.091, delta=0.013, M=-1.039e+002
10 21 -> ~88 fr=1315 (0.1329), cf=0.990, gamma=1.097, delta=0.012, M=-1.031e+002
58 -> ~86 fr=1711 (0.1730), cf=0.982, gamma=1.085, delta=0.014, M=-1.028e+002
45 48 -> ~81 fr=1442 (0.1458), cf=0.983, gamma=1.099, delta=0.013, M=-1.027e+002
68 -> ~88 fr=1765 (0.1784), cf=0.979, gamma=1.085, delta=0.014, M=-1.025e+002
1 16 -> ~84 fr=1137 (0.1149), cf=0.993, gamma=1.106, delta=0.011, M=-1.025e+002
45 71 -> ~81 fr=2048 (0.2070), cf=0.969, gamma=1.083, delta=0.016, M=-1.013e+002
5 56 71 -> ~88 fr=1130 (0.1142), cf=0.995, gamma=1.102, delta=0.011, M=-1.013e+002
11 54 -> ~88 fr=1276 (0.1290), cf=0.991, gamma=1.098, delta=0.012, M=-1.013e+002
56 71 -> ~88 fr=1684 (0.1702), cf=0.981, gamma=1.087, delta=0.014, M=-1.012e+002
48 56 -> ~88 fr=1129 (0.1141), cf=0.995, gamma=1.102, delta=0.011, M=-1.012e+002
25 39 -> ~85 fr=1145 (0.1158), cf=0.995, gamma=1.100, delta=0.011, M=-1.006e+002
67 -> ~88 fr=1348 (0.1363), cf=0.988, gamma=1.095, delta=0.012, M=-9.968e+001
25 29 -> ~85 fr=1103 (0.1115), cf=0.995, gamma=1.101, delta=0.010, M=-9.904e+001
71 -> ~81 fr=3734 (0.3775), cf=0.945, gamma=1.056, delta=0.020, M=-9.895e+001
21 54 -> ~88 fr=1022 (0.1033), cf=0.997, gamma=1.105, delta=0.010, M=-9.881e+001
5 49 -> ~83 fr=1251 (0.1265), cf=0.990, gamma=1.097, delta=0.011, M=-9.829e+001
60 -> ~84 fr=1933 (0.1954), cf=0.972, gamma=1.083, delta=0.015, M=-9.824e+001
77 -> ~88 fr=1014 (0.1025), cf=0.997, gamma=1.105, delta=0.010, M=-9.791e+001
27 31 -> ~88 fr=1069 (0.1081), cf=0.995, gamma=1.103, delta=0.010, M=-9.754e+001
1 63 -> ~84 fr=1646 (0.1664), cf=0.977, gamma=1.089, delta=0.014, M=-9.676e+001
40 -> ~82 fr=2070 (0.2093), cf=0.967, gamma=1.080, delta=0.016, M=-9.673e+001
20 27 -> ~85 fr=1022 (0.1033), cf=0.997, gamma=1.103, delta=0.010, M=-9.668e+001
11 20 -> ~85 fr=1051 (0.1062), cf=0.996, gamma=1.102, delta=0.010, M=-9.652e+001
20 71 -> ~88 fr=1730 (0.1749), cf=0.978, gamma=1.084, delta=0.014, M=-9.560e+001
26 69 -> ~86 fr=2031 (0.2053), cf=0.974, gamma=1.076, delta=0.014, M=-9.492e+001
50 -> ~86 fr=4685 (0.4736), cf=0.944, gamma=1.043, delta=0.020, M=-9.399e+001
38 -> ~83 fr=1490 (0.1506), cf=0.983, gamma=1.089, delta=0.012, M=-9.385e+001
36 69 -> ~86 fr=1690 (0.1708), cf=0.980, gamma=1.082, delta=0.013, M=-9.366e+001
49 73 -> ~80 fr=1083 (0.1095), cf=0.991, gamma=1.106, delta=0.010, M=-9.267e+001
20 78 -> ~88 fr=1172 (0.1185), cf=0.991, gamma=1.098, delta=0.011, M=-9.252e+001
46 78 -> ~88 fr=1099 (0.1111), cf=0.993, gamma=1.100, delta=0.010, M=-9.229e+001
27 56 -> ~85 fr=1006 (0.1017), cf=0.996, gamma=1.102, delta=0.009, M=-9.162e+001
48 63 -> ~81 fr=1076 (0.1088), cf=0.990, gamma=1.106, delta=0.010, M=-9.134e+001
21 59 -> ~88 fr=1039 (0.1050), cf=0.994, gamma=1.102, delta=0.010, M=-9.128e+001
5 27 -> ~85 fr=1814 (0.1834), cf=0.975, gamma=1.079, delta=0.013, M=-8.955e+001
7 -> ~81 fr=1703 (0.1722), cf=0.971, gamma=1.085, delta=0.014, M=-8.742e+001
1 13 -> ~85 fr=1096 (0.1108), cf=0.992, gamma=1.097, delta=0.010, M=-8.717e+001
