10 76 -> 84 fr=1014 (0.1025), cf=0.632, gamma=6.013, delta=0.085, M=-2.097e+003
25 -> ~86 fr=3041 (0.3074), cf=1.000, gamma=1.105, delta=0.029, M=-3.616e+002
66 -> ~87 fr=3046 (0.3079), cf=0.997, gamma=1.112, delta=0.031, M=-3.582e+002
71 -> ~87 fr=3889 (0.3931), cf=0.985, gamma=1.099, delta=0.036, M=-3.534e+002
59 -> ~86 fr=2983 (0.3016), cf=1.000, gamma=1.105, delta=0.029, M=-3.531e+002
35 -> ~86 fr=2913 (0.2945), cf=1.000, gamma=1.105, delta=0.028, M=-3.489e+002
74 -> ~80 fr=2826 (0.2857), cf=0.998, gamma=1.115, delta=0.029, M=-3.404e+002
41 -> ~80 fr=3554 (0.3593), cf=0.987, gamma=1.104, delta=0.034, M=-3.401e+002
74 -> ~83 fr=2832 (0.2863), cf=1.000, gamma=1.106, delta=0.027, M=-3.347e+002
74 -> ~86 fr=2832 (0.2863), cf=1.000, gamma=1.105, delta=0.027, M=-3.313e+002
71 -> ~84 fr=3877 (0.3919), cf=0.982, gamma=1.097, delta=0.035, M=-3.302e+002
48 -> ~86 fr=2945 (0.2977), cf=0.998, gamma=1.103, delta=0.028, M=-3.283e+002
56 -> ~84 fr=2928 (0.2960), cf=0.995, gamma=1.112, delta=0.030, M=-3.268e+002
50 -> ~80 fr=4788 (0.4840), cf=0.969, gamma=1.083, delta=0.037, M=-3.234e+002
6 -> ~84 fr=2623 (0.2652), cf=0.998, gamma=1.116, delta=0.028, M=-3.214e+002
49 -> ~86 fr=2682 (0.2711), cf=1.000, gamma=1.105, delta=0.026, M=-3.160e+002
41 -> ~84 fr=3544 (0.3583), cf=0.985, gamma=1.100, delta=0.033, M=-3.139e+002
76 -> ~86 fr=4252 (0.4298), cf=0.981, gamma=1.084, delta=0.033, M=-3.126e+002
54 -> ~82 fr=2416 (0.2442), cf=1.000, gamma=1.117, delta=0.026, M=-3.086e+002
79 -> ~84 fr=2384 (0.2410), cf=1.000, gamma=1.117, delta=0.025, M=-3.057e+002
79 -> ~82 fr=2384 (0.2410), cf=1.000, gamma=1.117, delta=0.025, M=-3.038e+002
79 -> ~81 fr=2384 (0.2410), cf=1.000, gamma=1.116, delta=0.025, M=-3.032e+002
49 -> ~82 fr=2672 (0.2701), cf=0.996, gamma=1.113, delta=0.027, M=-3.030e+002
26 -> ~81 fr=2395 (0.2421), cf=1.000, gamma=1.116, delta=0.025, M=-2.990e+002
53 -> ~82 fr=2343 (0.2369), cf=1.000, gamma=1.117, delta=0.025, M=-2.977e+002
10 -> ~81 fr=3888 (0.3930), cf=0.978, gamma=1.092, delta=0.033, M=-2.945e+002
66 -> ~86 fr=3037 (0.3070), cf=0.994, gamma=1.098, delta=0.027, M=-2.918e+002
46 -> ~84 fr=2276 (0.2301), cf=1.000, gamma=1.117, delta=0.024, M=-2.897e+002
26 -> ~87 fr=2393 (0.2419), cf=0.999, gamma=1.115, delta=0.025, M=-2.877e+002
26 -> ~82 fr=2392 (0.2418), cf=0.998, gamma=1.115, delta=0.025, M=-2.850e+002
20 66 -> ~88 fr=2430 (0.2457), cf=1.000, gamma=1.104, delta=0.023, M=-2.782e+002
79 -> ~83 fr=2384 (0.2410), cf=1.000, gamma=1.106, delta=0.023, M=-2.779e+002
30 -> ~84 fr=2187 (0.2211), cf=1.000, gamma=1.117, delta=0.023, M=-2.767e+002
26 -> ~83 fr=2395 (0.2421), cf=1.000, gamma=1.106, delta=0.023, M=-2.737e+002
5 -> ~81 fr=4600 (0.4650), cf=0.966, gamma=1.079, delta=0.034, M=-2.728e+002
78 -> ~84 fr=2160 (0.2184), cf=1.000, gamma=1.117, delta=0.023, M=-2.728e+002
31 -> ~87 fr=2276 (0.2301), cf=0.999, gamma=1.115, delta=0.024, M=-2.707e+002
22 -> ~83 fr=2451 (0.2478), cf=0.998, gamma=1.105, delta=0.023, M=-2.672e+002
1 -> ~89 fr=4309 (0.4356), cf=0.974, gamma=1.078, delta=0.031, M=-2.646e+002
10 -> ~83 fr=3892 (0.3934), cf=0.979, gamma=1.083, delta=0.030, M=-2.636e+002
46 -> ~83 fr=2276 (0.2301), cf=1.000, gamma=1.106, delta=0.022, M=-2.634e+002
50 74 -> ~84 fr=2645 (0.2674), cf=0.992, gamma=1.108, delta=0.026, M=-2.632e+002
29 -> ~80 fr=2465 (0.2492), cf=0.994, gamma=1.111, delta=0.025, M=-2.615e+002
74 -> ~89 fr=2813 (0.2844), cf=0.993, gamma=1.098, delta=0.025, M=-2.609e+002
76 -> ~87 fr=4202 (0.4248), cf=0.970, gamma=1.082, delta=0.032, M=-2.576e+002
46 -> ~89 fr=2275 (0.2300), cf=1.000, gamma=1.106, delta=0.022, M=-2.570e+002
11 45 -> ~85 fr=2329 (0.2354), cf=0.999, gamma=1.104, delta=0.022, M=-2.529e+002
6 -> ~86 fr=2613 (0.2642), cf=0.995, gamma=1.099, delta=0.024, M=-2.500e+002
11 50 -> ~86 fr=2230 (0.2254), cf=1.000, gamma=1.105, delta=0.021, M=-2.491e+002
45 -> ~85 fr=3993 (0.4037), cf=0.976, gamma=1.079, delta=0.030, M=-2.472e+002
59 69 -> ~87 fr=1994 (0.2016), cf=1.000, gamma=1.116, delta=0.021, M=-2.460e+002
73 -> ~85 fr=2738 (0.2768), cf=0.992, gamma=1.097, delta=0.024, M=-2.432e+002
16 -> ~82 fr=1959 (0.1980), cf=1.000, gamma=1.117, delta=0.021, M=-2.427e+002
78 -> ~81 fr=2154 (0.2178), cf=0.997, gamma=1.113, delta=0.022, M=-2.423e+002
17 -> ~82 fr=2052 (0.2074), cf=0.999, gamma=1.115, delta=0.021, M=-2.407e+002
40 -> ~80 fr=2143 (0.2166), cf=0.997, gamma=1.114, delta=0.022, M=-2.395e+002
40 -> ~86 fr=2149 (0.2172), cf=1.000, gamma=1.105, delta=0.021, M=-2.386e+002
55 -> ~84 fr=1912 (0.1933), cf=1.000, gamma=1.117, delta=0.020, M=-2.376e+002
39 -> ~80 fr=2442 (0.2469), cf=0.991, gamma=1.108, delta=0.024, M=-2.349e+002
66 -> ~88 fr=3018 (0.3051), cf=0.988, gamma=1.090, delta=0.025, M=-2.349e+002
54 -> ~81 fr=2397 (0.2423), cf=0.992, gamma=1.108, delta=0.024, M=-2.343e+002
40 -> ~84 fr=2141 (0.2164), cf=0.996, gamma=1.113, delta=0.022, M=-2.319e+002
30 -> ~86 fr=2183 (0.2207), cf=0.998, gamma=1.103, delta=0.021, M=-2.294e+002
17 -> ~83 fr=2054 (0.2076), cf=1.000, gamma=1.106, delta=0.020, M=-2.287e+002
21 -> ~82 fr=1857 (0.1877), cf=1.000, gamma=1.117, delta=0.020, M=-2.285e+002
31 -> ~83 fr=2271 (0.2296), cf=0.996, gamma=1.102, delta=0.021, M=-2.282e+002
34 -> ~86 fr=2058 (0.2080), cf=1.000, gamma=1.105, delta=0.020, M=-2.269e+002
11 -> ~83 fr=4433 (0.4481), cf=0.968, gamma=1.071, delta=0.030, M=-2.260e+002
37 -> ~83 fr=1984 (0.2006), cf=1.000, gamma=1.106, delta=0.019, M=-2.252e+002
47 -> ~89 fr=1984 (0.2006), cf=1.000, gamma=1.106, delta=0.019, M=-2.247e+002
37 -> ~89 fr=1984 (0.2006), cf=1.000, gamma=1.106, delta=0.019, M=-2.247e+002
30 -> ~80 fr=2174 (0.2198), cf=0.994, gamma=1.111, delta=0.022, M=-2.238e+002
16 -> ~87 fr=1955 (0.1976), cf=0.998, gamma=1.114, delta=0.020, M=-2.216e+002
45 49 -> ~88 fr=1993 (0.2015), cf=1.000, gamma=1.104, delta=0.019, M=-2.216e+002
11 76 -> ~85 fr=1990 (0.2012), cf=0.999, gamma=1.105, delta=0.019, M=-2.185e+002
29 -> ~84 fr=2450 (0.2477), cf=0.988, gamma=1.104, delta=0.023, M=-2.177e+002
21 -> ~87 fr=1855 (0.1875), cf=0.999, gamma=1.115, delta=0.019, M=-2.166e+002
16 -> ~83 fr=1958 (0.1979), cf=0.999, gamma=1.106, delta=0.019, M=-2.165e+002
59 -> ~87 fr=2927 (0.2959), cf=0.981, gamma=1.095, delta=0.026, M=-2.163e+002
16 -> ~86 fr=1958 (0.1979), cf=0.999, gamma=1.105, delta=0.019, M=-2.142e+002
50 -> ~84 fr=4724 (0.4776), cf=0.956, gamma=1.069, delta=0.031, M=-2.141e+002
36 -> ~81 fr=1748 (0.1767), cf=1.000, gamma=1.116, delta=0.018, M=-2.132e+002
13 -> ~80 fr=2445 (0.2472), cf=0.987, gamma=1.103, delta=0.023, M=-2.101e+002
36 -> ~84 fr=1747 (0.1766), cf=0.999, gamma=1.117, delta=0.018, M=-2.094e+002
21 -> ~83 fr=1857 (0.1877), cf=1.000, gamma=1.106, delta=0.018, M=-2.091e+002
56 71 -> ~80 fr=1699 (0.1718), cf=1.000, gamma=1.118, delta=0.018, M=-2.085e+002
64 -> ~85 fr=3273 (0.3309), cf=0.979, gamma=1.083, delta=0.025, M=-2.065e+002
68 -> ~85 fr=1847 (0.1867), cf=1.000, gamma=1.105, delta=0.018, M=-2.060e+002
20 25 -> ~89 fr=1878 (0.1899), cf=0.999, gamma=1.106, delta=0.018, M=-2.059e+002
79 -> ~89 fr=2365 (0.2391), cf=0.992, gamma=1.097, delta=0.021, M=-2.058e+002
31 -> ~81 fr=2256 (0.2281), cf=0.990, gamma=1.105, delta=0.022, M=-2.045e+002
64 73 -> ~82 fr=1717 (0.1736), cf=0.999, gamma=1.116, delta=0.018, M=-2.040e+002
69 -> ~89 fr=3524 (0.3562), cf=0.975, gamma=1.079, delta=0.026, M=-2.039e+002
45 71 -> ~88 fr=2114 (0.2137), cf=0.996, gamma=1.100, delta=0.019, M=-2.032e+002
20 74 -> ~85 fr=1819 (0.1839), cf=1.000, gamma=1.105, delta=0.018, M=-2.025e+002
68 -> ~83 fr=1846 (0.1866), cf=0.999, gamma=1.106, delta=0.018, M=-2.023e+002
5 64 -> ~83 fr=1878 (0.1899), cf=0.999, gamma=1.105, delta=0.018, M=-2.016e+002
21 -> ~81 fr=1851 (0.1871), cf=0.997, gamma=1.113, delta=0.019, M=-2.010e+002
56 -> ~80 fr=2879 (0.2910), cf=0.978, gamma=1.093, delta=0.025, M=-2.009e+002
73 -> ~83 fr=2720 (0.2750), cf=0.986, gamma=1.090, delta=0.023, M=-1.997e+002
79 -> ~86 fr=2363 (0.2389), cf=0.991, gamma=1.096, delta=0.021, M=-1.983e+002
68 -> ~80 fr=1840 (0.1860), cf=0.996, gamma=1.113, delta=0.019, M=-1.980e+002
1 74 -> ~88 fr=1881 (0.1902), cf=0.999, gamma=1.103, delta=0.018, M=-1.976e+002
5 22 -> ~82 fr=1662 (0.1680), cf=0.999, gamma=1.116, delta=0.017, M=-1.967e+002
68 -> ~82 fr=1840 (0.1860), cf=0.996, gamma=1.112, delta=0.019, M=-1.964e+002
36 -> ~83 fr=1748 (0.1767), cf=1.000, gamma=1.106, delta=0.017, M=-1.955e+002
45 59 -> ~88 fr=1899 (0.1920), cf=0.998, gamma=1.102, delta=0.018, M=-1.955e+002
36 -> ~89 fr=1748 (0.1767), cf=1.000, gamma=1.106, delta=0.017, M=-1.950e+002
5 31 -> ~82 fr=1746 (0.1765), cf=0.998, gamma=1.114, delta=0.018, M=-1.949e+002
26 -> ~89 fr=2372 (0.2398), cf=0.990, gamma=1.095, delta=0.021, M=-1.937e+002
20 56 -> ~81 fr=2078 (0.2101), cf=0.991, gamma=1.106, delta=0.020, M=-1.915e+002
20 41 -> ~89 fr=1717 (0.1736), cf=1.000, gamma=1.106, delta=0.017, M=-1.912e+002
27 -> ~81 fr=2602 (0.2630), cf=0.981, gamma=1.095, delta=0.023, M=-1.874e+002
7 -> ~84 fr=1733 (0.1752), cf=0.997, gamma=1.114, delta=0.018, M=-1.871e+002
54 -> ~87 fr=2379 (0.2405), cf=0.985, gamma=1.099, delta=0.022, M=-1.866e+002
45 -> ~88 fr=3961 (0.4004), cf=0.968, gamma=1.069, delta=0.026, M=-1.857e+002
23 -> ~84 fr=1691 (0.1709), cf=0.997, gamma=1.114, delta=0.018, M=-1.851e+002
48 -> ~89 fr=2892 (0.2924), cf=0.980, gamma=1.084, delta=0.023, M=-1.835e+002
36 -> ~82 fr=1741 (0.1760), cf=0.996, gamma=1.112, delta=0.018, M=-1.834e+002
64 -> ~87 fr=3243 (0.3278), cf=0.970, gamma=1.083, delta=0.025, M=-1.829e+002
58 -> ~82 fr=1708 (0.1727), cf=0.996, gamma=1.113, delta=0.018, M=-1.825e+002
17 -> ~87 fr=2035 (0.2057), cf=0.990, gamma=1.105, delta=0.020, M=-1.824e+002
49 -> ~88 fr=2641 (0.2670), cf=0.985, gamma=1.087, delta=0.021, M=-1.822e+002
27 -> ~83 fr=2610 (0.2638), cf=0.984, gamma=1.088, delta=0.021, M=-1.802e+002
22 -> ~87 fr=2411 (0.2437), cf=0.982, gamma=1.096, delta=0.021, M=-1.762e+002
55 -> ~89 fr=1902 (0.1923), cf=0.995, gamma=1.100, delta=0.018, M=-1.752e+002
73 -> ~82 fr=2694 (0.2723), cf=0.976, gamma=1.090, delta=0.022, M=-1.719e+002
36 79 -> ~87 fr=1607 (0.1625), cf=0.997, gamma=1.113, delta=0.016, M=-1.717e+002
31 -> ~82 fr=2242 (0.2266), cf=0.984, gamma=1.099, delta=0.020, M=-1.710e+002
35 76 -> ~85 fr=1560 (0.1577), cf=1.000, gamma=1.105, delta=0.015, M=-1.709e+002
63 74 -> ~84 fr=1415 (0.1430), cf=1.000, gamma=1.117, delta=0.015, M=-1.704e+002
55 -> ~80 fr=1893 (0.1914), cf=0.990, gamma=1.107, delta=0.018, M=-1.699e+002
50 55 -> ~85 fr=1591 (0.1608), cf=0.999, gamma=1.105, delta=0.015, M=-1.694e+002
47 -> ~83 fr=1969 (0.1990), cf=0.992, gamma=1.098, delta=0.018, M=-1.692e+002
37 -> ~81 fr=1962 (0.1983), cf=0.989, gamma=1.104, delta=0.019, M=-1.691e+002
5 11 -> ~82 fr=1816 (0.1836), cf=0.992, gamma=1.108, delta=0.018, M=-1.690e+002
48 -> ~87 fr=2870 (0.2901), cf=0.973, gamma=1.086, delta=0.023, M=-1.679e+002
55 -> ~85 fr=1900 (0.1921), cf=0.994, gamma=1.098, delta=0.017, M=-1.676e+002
5 -> ~82 fr=4530 (0.4579), cf=0.952, gamma=1.063, delta=0.027, M=-1.672e+002
35 49 -> ~85 fr=1525 (0.1542), cf=1.000, gamma=1.105, delta=0.015, M=-1.667e+002
20 -> ~86 fr=4082 (0.4127), cf=0.963, gamma=1.064, delta=0.025, M=-1.634e+002
36 -> ~87 fr=1735 (0.1754), cf=0.993, gamma=1.108, delta=0.017, M=-1.630e+002
41 -> ~89 fr=3486 (0.3524), cf=0.969, gamma=1.071, delta=0.023, M=-1.618e+002
21 -> ~85 fr=1845 (0.1865), cf=0.994, gamma=1.098, delta=0.017, M=-1.612e+002
27 -> ~80 fr=2587 (0.2615), cf=0.975, gamma=1.090, delta=0.022, M=-1.610e+002
38 -> ~89 fr=1544 (0.1561), cf=0.999, gamma=1.105, delta=0.015, M=-1.604e+002
1 76 -> ~85 fr=2051 (0.2073), cf=0.989, gamma=1.093, delta=0.018, M=-1.567e+002
63 71 -> ~81 fr=1666 (0.1684), cf=0.992, gamma=1.108, delta=0.016, M=-1.552e+002
11 79 -> ~87 fr=1755 (0.1774), cf=0.990, gamma=1.105, delta=0.017, M=-1.549e+002
1 20 -> ~88 fr=2130 (0.2153), cf=0.987, gamma=1.090, delta=0.018, M=-1.539e+002
1 20 50 -> ~85 fr=1547 (0.1564), cf=0.997, gamma=1.103, delta=0.015, M=-1.518e+002
56 -> ~81 fr=2853 (0.2884), cf=0.969, gamma=1.082, delta=0.022, M=-1.516e+002
6 -> ~85 fr=2572 (0.2600), cf=0.979, gamma=1.082, delta=0.020, M=-1.508e+002
20 -> ~81 fr=4045 (0.4089), cf=0.954, gamma=1.065, delta=0.025, M=-1.506e+002
41 64 -> ~81 fr=1260 (0.1274), cf=1.000, gamma=1.116, delta=0.013, M=-1.491e+002
79 -> ~87 fr=2329 (0.2354), cf=0.977, gamma=1.090, delta=0.019, M=-1.460e+002
53 71 -> ~81 fr=1412 (0.1427), cf=0.996, gamma=1.112, delta=0.014, M=-1.443e+002
35 -> ~85 fr=2836 (0.2867), cf=0.974, gamma=1.076, delta=0.020, M=-1.430e+002
32 -> ~86 fr=2356 (0.2382), cf=0.980, gamma=1.084, delta=0.018, M=-1.414e+002
20 48 -> ~88 fr=1325 (0.1339), cf=1.000, gamma=1.104, delta=0.013, M=-1.413e+002
53 -> ~87 fr=2287 (0.2312), cf=0.976, gamma=1.089, delta=0.019, M=-1.394e+002
6 -> ~87 fr=2552 (0.2580), cf=0.971, gamma=1.084, delta=0.020, M=-1.390e+002
11 -> ~86 fr=4376 (0.4424), cf=0.955, gamma=1.056, delta=0.023, M=-1.389e+002
39 -> ~88 fr=2413 (0.2439), cf=0.979, gamma=1.081, delta=0.018, M=-1.378e+002
22 71 -> ~81 fr=1407 (0.1422), cf=0.994, gamma=1.110, delta=0.014, M=-1.374e+002
67 -> ~80 fr=1369 (0.1384), cf=0.995, gamma=1.112, delta=0.014, M=-1.372e+002
22 -> ~82 fr=2388 (0.2414), cf=0.973, gamma=1.086, delta=0.019, M=-1.345e+002
48 59 -> ~81 fr=1140 (0.1152), cf=1.000, gamma=1.116, delta=0.012, M=-1.339e+002
59 76 -> ~85 fr=1344 (0.1359), cf=0.998, gamma=1.103, delta=0.013, M=-1.321e+002
46 78 -> ~80 fr=1115 (0.1127), cf=1.000, gamma=1.118, delta=0.012, M=-1.320e+002
39 -> ~86 fr=2408 (0.2434), cf=0.977, gamma=1.080, delta=0.018, M=-1.313e+002
1 29 -> ~85 fr=1301 (0.1315), cf=0.998, gamma=1.104, delta=0.012, M=-1.310e+002
11 45 69 -> ~87 fr=1149 (0.1162), cf=0.999, gamma=1.115, delta=0.012, M=-1.296e+002
20 46 -> ~85 fr=1203 (0.1216), cf=1.000, gamma=1.105, delta=0.012, M=-1.290e+002
7 -> ~86 fr=1720 (0.1739), cf=0.989, gamma=1.093, delta=0.015, M=-1.289e+002
1 13 -> ~84 fr=1129 (0.1141), cf=0.999, gamma=1.116, delta=0.012, M=-1.287e+002
17 76 -> ~85 fr=1200 (0.1213), cf=1.000, gamma=1.105, delta=0.012, M=-1.286e+002
46 -> ~81 fr=2217 (0.2241), cf=0.974, gamma=1.088, delta=0.018, M=-1.276e+002
38 -> ~80 fr=1528 (0.1545), cf=0.988, gamma=1.105, delta=0.015, M=-1.274e+002
1 -> ~88 fr=4225 (0.4271), cf=0.955, gamma=1.055, delta=0.022, M=-1.273e+002
46 56 -> ~85 fr=1188 (0.1201), cf=1.000, gamma=1.105, delta=0.011, M=-1.272e+002
69 71 -> ~85 fr=1184 (0.1197), cf=1.000, gamma=1.105, delta=0.011, M=-1.268e+002
66 71 -> ~81 fr=1730 (0.1749), cf=0.984, gamma=1.098, delta=0.016, M=-1.257e+002
45 -> ~87 fr=3889 (0.3931), cf=0.951, gamma=1.061, delta=0.023, M=-1.254e+002
11 49 -> ~85 fr=1367 (0.1382), cf=0.996, gamma=1.101, delta=0.013, M=-1.244e+002
1 20 -> ~85 fr=2114 (0.2137), cf=0.980, gamma=1.083, delta=0.016, M=-1.232e+002
11 54 -> ~85 fr=1295 (0.1309), cf=0.997, gamma=1.102, delta=0.012, M=-1.229e+002
11 71 -> ~85 fr=1294 (0.1308), cf=0.997, gamma=1.102, delta=0.012, M=-1.228e+002
38 -> ~85 fr=1532 (0.1549), cf=0.991, gamma=1.095, delta=0.013, M=-1.205e+002
35 40 -> ~88 fr=1283 (0.1297), cf=0.997, gamma=1.101, delta=0.012, M=-1.199e+002
50 69 -> ~86 fr=1943 (0.1964), cf=0.982, gamma=1.086, delta=0.016, M=-1.197e+002
5 10 31 -> ~89 fr=1311 (0.1325), cf=0.995, gamma=1.101, delta=0.012, M=-1.191e+002
46 78 -> ~85 fr=1115 (0.1127), cf=1.000, gamma=1.105, delta=0.011, M=-1.189e+002
66 74 -> ~85 fr=1109 (0.1121), cf=1.000, gamma=1.105, delta=0.011, M=-1.182e+002
78 -> ~85 fr=2112 (0.2135), cf=0.978, gamma=1.081, delta=0.016, M=-1.145e+002
10 31 -> ~89 fr=1525 (0.1542), cf=0.989, gamma=1.094, delta=0.013, M=-1.136e+002
64 -> ~83 fr=3213 (0.3248), cf=0.961, gamma=1.064, delta=0.019, M=-1.134e+002
29 56 -> ~86 fr=1136 (0.1148), cf=0.998, gamma=1.103, delta=0.011, M=-1.122e+002
29 -> ~86 fr=2410 (0.2436), cf=0.972, gamma=1.074, delta=0.017, M=-1.115e+002
10 54 -> ~88 fr=1318 (0.1332), cf=0.994, gamma=1.097, delta=0.012, M=-1.113e+002
14 -> ~80 fr=1118 (0.1130), cf=0.995, gamma=1.112, delta=0.011, M=-1.096e+002
74 76 -> ~85 fr=1025 (0.1036), cf=1.000, gamma=1.105, delta=0.010, M=-1.087e+002
69 74 -> ~84 fr=1124 (0.1136), cf=0.994, gamma=1.111, delta=0.011, M=-1.072e+002
58 -> ~86 fr=1686 (0.1704), cf=0.984, gamma=1.087, delta=0.014, M=-1.064e+002
35 73 -> ~80 fr=1139 (0.1151), cf=0.993, gamma=1.110, delta=0.011, M=-1.063e+002
68 -> ~88 fr=1813 (0.1833), cf=0.982, gamma=1.084, delta=0.014, M=-1.062e+002
50 60 -> ~86 fr=1623 (0.1641), cf=0.985, gamma=1.088, delta=0.013, M=-1.057e+002
27 31 -> ~85 fr=1076 (0.1088), cf=0.998, gamma=1.103, delta=0.010, M=-1.057e+002
45 48 -> ~81 fr=1474 (0.1490), cf=0.983, gamma=1.098, delta=0.013, M=-1.047e+002
1 16 -> ~84 fr=1136 (0.1148), cf=0.992, gamma=1.109, delta=0.011, M=-1.031e+002
26 69 -> ~86 fr=2030 (0.2052), cf=0.976, gamma=1.079, delta=0.015, M=-1.029e+002
60 -> ~84 fr=1928 (0.1949), cf=0.971, gamma=1.085, delta=0.015, M=-1.014e+002
77 -> ~88 fr=1013 (0.1024), cf=0.999, gamma=1.103, delta=0.010, M=-1.014e+002
10 21 -> ~88 fr=1340 (0.1355), cf=0.990, gamma=1.093, delta=0.012, M=-1.007e+002
5 56 71 -> ~88 fr=1127 (0.1139), cf=0.996, gamma=1.099, delta=0.010, M=-9.960e+001
56 71 -> ~88 fr=1669 (0.1687), cf=0.982, gamma=1.085, delta=0.013, M=-9.916e+001
10 27 31 -> ~88 fr=991 (0.1002), cf=0.999, gamma=1.103, delta=0.009, M=-9.897e+001
38 -> ~83 fr=1522 (0.1539), cf=0.984, gamma=1.089, delta=0.013, M=-9.887e+001
25 39 -> ~85 fr=1133 (0.1145), cf=0.995, gamma=1.100, delta=0.010, M=-9.865e+001
20 25 -> ~88 fr=1839 (0.1859), cf=0.979, gamma=1.081, delta=0.014, M=-9.849e+001
48 56 -> ~88 fr=1115 (0.1127), cf=0.996, gamma=1.099, delta=0.010, M=-9.831e+001
11 54 -> ~88 fr=1287 (0.1301), cf=0.991, gamma=1.094, delta=0.011, M=-9.761e+001
27 31 -> ~88 fr=1074 (0.1086), cf=0.996, gamma=1.100, delta=0.010, M=-9.706e+001
27 76 -> ~85 fr=991 (0.1002), cf=0.998, gamma=1.103, delta=0.009, M=-9.627e+001
40 -> ~82 fr=2079 (0.2102), cf=0.967, gamma=1.080, delta=0.016, M=-9.610e+001
21 54 -> ~88 fr=1032 (0.1043), cf=0.997, gamma=1.101, delta=0.010, M=-9.586e+001
45 71 -> ~81 fr=2053 (0.2075), cf=0.967, gamma=1.080, delta=0.015, M=-9.578e+001
71 -> ~81 fr=3731 (0.3772), cf=0.945, gamma=1.055, delta=0.020, M=-9.554e+001
20 27 -> ~85 fr=1016 (0.1027), cf=0.997, gamma=1.102, delta=0.010, M=-9.543e+001
36 69 -> ~86 fr=1685 (0.1703), cf=0.980, gamma=1.083, delta=0.013, M=-9.539e+001
11 20 -> ~85 fr=1045 (0.1056), cf=0.996, gamma=1.101, delta=0.010, M=-9.526e+001
27 56 -> ~85 fr=1009 (0.1020), cf=0.997, gamma=1.102, delta=0.009, M=-9.467e+001
25 29 -> ~85 fr=1121 (0.1133), cf=0.994, gamma=1.099, delta=0.010, M=-9.450e+001
5 49 -> ~83 fr=1264 (0.1278), cf=0.989, gamma=1.094, delta=0.011, M=-9.319e+001
13 -> ~84 fr=2379 (0.2405), cf=0.960, gamma=1.073, delta=0.016, M=-9.311e+001
20 78 -> ~88 fr=1192 (0.1205), cf=0.992, gamma=1.095, delta=0.010, M=-9.265e+001
49 73 -> ~80 fr=1086 (0.1098), cf=0.990, gamma=1.106, delta=0.011, M=-9.236e+001
1 39 -> ~85 fr=1195 (0.1208), cf=0.991, gamma=1.095, delta=0.011, M=-9.195e+001
48 63 -> ~81 fr=1090 (0.1102), cf=0.990, gamma=1.105, delta=0.010, M=-9.173e+001
67 -> ~88 fr=1358 (0.1373), cf=0.987, gamma=1.090, delta=0.011, M=-9.143e+001
25 39 -> ~89 fr=1130 (0.1142), cf=0.992, gamma=1.097, delta=0.010, M=-9.088e+001
74 -> ~84 fr=2705 (0.2735), cf=0.955, gamma=1.067, delta=0.017, M=-9.058e+001
