23 -> 90 fr=3403 (0.4655), cf=1.000, gamma=2.082, delta=0.242, M=-4.563e+003
26 50 -> ~89 fr=1925 (0.2633), cf=1.000, gamma=2.082, delta=0.137, M=-1.796e+003
50 66 -> ~89 fr=1925 (0.2633), cf=1.000, gamma=2.082, delta=0.137, M=-1.796e+003
21 25 80 -> 90 fr=2239 (0.3063), cf=0.953, gamma=1.983, delta=0.152, M=-1.793e+003
21 63 80 -> 90 fr=2239 (0.3063), cf=0.953, gamma=1.983, delta=0.152, M=-1.793e+003
21 25 80 -> ~89 fr=2239 (0.3063), cf=0.953, gamma=1.983, delta=0.152, M=-1.793e+003
21 63 80 -> ~89 fr=2239 (0.3063), cf=0.953, gamma=1.983, delta=0.152, M=-1.793e+003
21 80 -> 90 fr=2239 (0.3063), cf=0.918, gamma=1.910, delta=0.146, M=-1.573e+003
21 80 -> ~89 fr=2239 (0.3063), cf=0.918, gamma=1.910, delta=0.146, M=-1.573e+003
28 71 -> ~90 fr=2664 (0.3644), cf=0.890, gamma=1.713, delta=0.152, M=-1.543e+003
28 71 -> 89 fr=2664 (0.3644), cf=0.890, gamma=1.713, delta=0.152, M=-1.543e+003
46 -> 90 fr=1990 (0.2722), cf=0.939, gamma=1.954, delta=0.133, M=-1.436e+003
21 25 66 -> 90 fr=2914 (0.3986), cf=0.769, gamma=1.600, delta=0.149, M=-1.411e+003
21 25 66 -> ~89 fr=2914 (0.3986), cf=0.769, gamma=1.600, delta=0.149, M=-1.411e+003
21 63 66 -> 90 fr=2906 (0.3975), cf=0.768, gamma=1.599, delta=0.149, M=-1.399e+003
21 63 66 -> ~89 fr=2906 (0.3975), cf=0.768, gamma=1.599, delta=0.149, M=-1.399e+003
26 29 76 -> 90 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 29 76 -> ~89 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 66 76 -> 90 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 66 76 -> ~89 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 29 68 -> 90 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 29 68 -> ~89 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 68 80 -> 90 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 66 68 -> 90 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 68 80 -> ~89 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
26 66 68 -> ~89 fr=1573 (0.2152), cf=1.000, gamma=2.082, delta=0.112, M=-1.391e+003
32 -> 90 fr=1565 (0.2141), cf=1.000, gamma=2.082, delta=0.111, M=-1.383e+003
50 -> 90 fr=1925 (0.2633), cf=0.937, gamma=1.951, delta=0.128, M=-1.363e+003
40 76 -> 90 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
40 76 -> ~89 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
29 40 68 -> 90 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
29 40 68 -> ~89 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
21 29 40 -> 90 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
26 29 40 -> 90 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
21 29 40 -> ~89 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
26 29 40 -> ~89 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
40 68 80 -> 90 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
26 40 68 -> 90 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
40 68 80 -> ~89 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
26 40 68 -> ~89 fr=1544 (0.2112), cf=1.000, gamma=2.082, delta=0.110, M=-1.360e+003
26 76 80 -> 90 fr=1573 (0.2152), cf=0.991, gamma=2.063, delta=0.111, M=-1.319e+003
26 76 80 -> ~89 fr=1573 (0.2152), cf=0.991, gamma=2.063, delta=0.111, M=-1.319e+003
26 29 -> 90 fr=1892 (0.2588), cf=0.935, gamma=1.946, delta=0.126, M=-1.319e+003
26 29 -> ~89 fr=1892 (0.2588), cf=0.935, gamma=1.946, delta=0.126, M=-1.319e+003
41 75 -> 90 fr=1482 (0.2027), cf=1.000, gamma=2.082, delta=0.105, M=-1.294e+003
41 75 -> ~89 fr=1482 (0.2027), cf=1.000, gamma=2.082, delta=0.105, M=-1.294e+003
28 75 -> 90 fr=1482 (0.2027), cf=1.000, gamma=2.082, delta=0.105, M=-1.294e+003
28 75 -> ~89 fr=1482 (0.2027), cf=1.000, gamma=2.082, delta=0.105, M=-1.294e+003
20 88 -> ~90 fr=1640 (0.2243), cf=1.000, gamma=1.924, delta=0.108, M=-1.294e+003
20 88 -> 89 fr=1640 (0.2243), cf=1.000, gamma=1.924, delta=0.108, M=-1.294e+003
40 41 88 -> ~90 fr=1640 (0.2243), cf=1.000, gamma=1.924, delta=0.108, M=-1.294e+003
40 41 88 -> 89 fr=1640 (0.2243), cf=1.000, gamma=1.924, delta=0.108, M=-1.294e+003
40 71 88 -> ~90 fr=1640 (0.2243), cf=1.000, gamma=1.924, delta=0.108, M=-1.294e+003
40 71 88 -> 89 fr=1640 (0.2243), cf=1.000, gamma=1.924, delta=0.108, M=-1.294e+003
29 76 -> 90 fr=1588 (0.2172), cf=0.973, gamma=2.026, delta=0.110, M=-1.226e+003
29 76 -> ~89 fr=1588 (0.2172), cf=0.973, gamma=2.026, delta=0.110, M=-1.226e+003
66 76 -> 90 fr=1588 (0.2172), cf=0.973, gamma=2.026, delta=0.110, M=-1.226e+003
66 76 -> ~89 fr=1588 (0.2172), cf=0.973, gamma=2.026, delta=0.110, M=-1.226e+003
20 28 -> ~90 fr=2377 (0.3251), cf=0.879, gamma=1.691, delta=0.133, M=-1.219e+003
20 28 -> 89 fr=2377 (0.3251), cf=0.879, gamma=1.691, delta=0.133, M=-1.219e+003
29 68 -> 90 fr=1581 (0.2162), cf=0.973, gamma=2.025, delta=0.109, M=-1.219e+003
29 68 -> ~89 fr=1581 (0.2162), cf=0.973, gamma=2.025, delta=0.109, M=-1.219e+003
21 68 76 -> 90 fr=1581 (0.2162), cf=0.973, gamma=2.025, delta=0.109, M=-1.219e+003
21 68 76 -> ~89 fr=1581 (0.2162), cf=0.973, gamma=2.025, delta=0.109, M=-1.219e+003
28 40 88 -> ~90 fr=1553 (0.2124), cf=1.000, gamma=1.924, delta=0.102, M=-1.211e+003
28 40 88 -> 89 fr=1553 (0.2124), cf=1.000, gamma=1.924, delta=0.102, M=-1.211e+003
68 80 -> 90 fr=1573 (0.2152), cf=0.973, gamma=2.025, delta=0.109, M=-1.211e+003
68 80 -> ~89 fr=1573 (0.2152), cf=0.973, gamma=2.025, delta=0.109, M=-1.211e+003
28 40 -> ~90 fr=2254 (0.3083), cf=0.896, gamma=1.723, delta=0.129, M=-1.209e+003
28 40 -> 89 fr=2254 (0.3083), cf=0.896, gamma=1.723, delta=0.129, M=-1.209e+003
21 66 -> 90 fr=2914 (0.3986), cf=0.734, gamma=1.527, delta=0.138, M=-1.194e+003
21 66 -> ~89 fr=2914 (0.3986), cf=0.734, gamma=1.527, delta=0.138, M=-1.194e+003
29 -> 90 fr=1998 (0.2733), cf=0.884, gamma=1.840, delta=0.125, M=-1.168e+003
28 -> ~90 fr=3536 (0.4837), cf=0.700, gamma=1.347, delta=0.125, M=-1.168e+003
76 80 -> 90 fr=1573 (0.2152), cf=0.964, gamma=2.008, delta=0.108, M=-1.168e+003
76 80 -> ~89 fr=1573 (0.2152), cf=0.964, gamma=2.008, delta=0.108, M=-1.168e+003
20 47 -> ~90 fr=2464 (0.3370), cf=0.851, gamma=1.639, delta=0.131, M=-1.143e+003
20 47 -> 89 fr=2464 (0.3370), cf=0.851, gamma=1.639, delta=0.131, M=-1.143e+003
47 71 -> ~90 fr=2694 (0.3685), cf=0.816, gamma=1.570, delta=0.134, M=-1.127e+003
47 71 -> 89 fr=2694 (0.3685), cf=0.816, gamma=1.570, delta=0.134, M=-1.127e+003
21 63 -> 90 fr=2938 (0.4019), cf=0.718, gamma=1.495, delta=0.133, M=-1.122e+003
21 63 -> ~89 fr=2938 (0.4019), cf=0.718, gamma=1.495, delta=0.133, M=-1.122e+003
75 -> 90 fr=1482 (0.2027), cf=0.971, gamma=2.022, delta=0.102, M=-1.116e+003
21 25 -> 90 fr=2930 (0.4008), cf=0.717, gamma=1.493, delta=0.132, M=-1.111e+003
21 25 -> ~89 fr=2930 (0.4008), cf=0.717, gamma=1.493, delta=0.132, M=-1.111e+003
71 -> ~90 fr=2839 (0.3883), cf=0.792, gamma=1.524, delta=0.134, M=-1.107e+003
71 -> 89 fr=2839 (0.3883), cf=0.792, gamma=1.524, delta=0.134, M=-1.107e+003
40 41 47 51 -> ~90 fr=1640 (0.2243), cf=0.964, gamma=1.855, delta=0.103, M=-1.063e+003
40 41 47 51 -> 89 fr=1640 (0.2243), cf=0.964, gamma=1.855, delta=0.103, M=-1.063e+003
26 39 41 66 -> 90 fr=1242 (0.1699), cf=1.000, gamma=2.082, delta=0.088, M=-1.050e+003
26 39 41 66 -> ~89 fr=1242 (0.1699), cf=1.000, gamma=2.082, delta=0.088, M=-1.050e+003
70 -> 90 fr=1186 (0.1622), cf=1.000, gamma=2.082, delta=0.084, M=-9.952e+002
39 41 66 -> 90 fr=1340 (0.1833), cf=0.968, gamma=2.016, delta=0.092, M=-9.753e+002
39 41 66 -> ~89 fr=1340 (0.1833), cf=0.968, gamma=2.016, delta=0.092, M=-9.753e+002
20 51 -> ~90 fr=2293 (0.3136), cf=0.842, gamma=1.621, delta=0.120, M=-9.752e+002
20 51 -> 89 fr=2293 (0.3136), cf=0.842, gamma=1.621, delta=0.120, M=-9.752e+002
21 54 -> 90 fr=1164 (0.1592), cf=1.000, gamma=2.082, delta=0.083, M=-9.740e+002
21 54 -> ~89 fr=1164 (0.1592), cf=1.000, gamma=2.082, delta=0.083, M=-9.740e+002
21 59 -> 90 fr=1160 (0.1587), cf=1.000, gamma=2.082, delta=0.082, M=-9.701e+002
21 59 -> ~89 fr=1160 (0.1587), cf=1.000, gamma=2.082, delta=0.082, M=-9.701e+002
9 21 -> 90 fr=1405 (0.1922), cf=0.951, gamma=1.980, delta=0.095, M=-9.612e+002
9 21 -> ~89 fr=1405 (0.1922), cf=0.951, gamma=1.980, delta=0.095, M=-9.612e+002
20 -> 89 fr=2464 (0.3370), cf=0.813, gamma=1.565, delta=0.122, M=-9.498e+002
21 -> ~89 fr=2946 (0.4030), cf=0.688, gamma=1.433, delta=0.122, M=-9.498e+002
26 39 41 -> 90 fr=1307 (0.1788), cf=0.967, gamma=2.014, delta=0.090, M=-9.434e+002
26 39 41 -> ~89 fr=1307 (0.1788), cf=0.967, gamma=2.014, delta=0.090, M=-9.434e+002
47 -> ~90 fr=3287 (0.4496), cf=0.705, gamma=1.356, delta=0.118, M=-9.344e+002
39 41 -> 90 fr=1405 (0.1922), cf=0.941, gamma=1.959, delta=0.094, M=-9.217e+002
39 41 -> ~89 fr=1405 (0.1922), cf=0.941, gamma=1.959, delta=0.094, M=-9.217e+002
26 41 51 88 -> ~90 fr=1553 (0.2124), cf=0.946, gamma=1.821, delta=0.096, M=-9.150e+002
26 41 51 88 -> 89 fr=1553 (0.2124), cf=0.946, gamma=1.821, delta=0.096, M=-9.150e+002
25 26 80 -> 90 fr=2505 (0.3426), cf=0.745, gamma=1.550, delta=0.122, M=-9.128e+002
26 63 80 -> 90 fr=2505 (0.3426), cf=0.745, gamma=1.550, delta=0.122, M=-9.128e+002
25 26 80 -> ~89 fr=2505 (0.3426), cf=0.745, gamma=1.550, delta=0.122, M=-9.128e+002
26 63 80 -> ~89 fr=2505 (0.3426), cf=0.745, gamma=1.550, delta=0.122, M=-9.128e+002
26 68 -> 90 fr=1573 (0.2152), cf=0.902, gamma=1.878, delta=0.101, M=-9.073e+002
26 68 -> ~89 fr=1573 (0.2152), cf=0.902, gamma=1.878, delta=0.101, M=-9.073e+002
40 41 51 -> ~90 fr=1640 (0.2243), cf=0.929, gamma=1.787, delta=0.099, M=-9.044e+002
40 41 51 -> 89 fr=1640 (0.2243), cf=0.929, gamma=1.787, delta=0.099, M=-9.044e+002
40 73 -> ~90 fr=1167 (0.1596), cf=1.000, gamma=1.924, delta=0.077, M=-8.664e+002
40 73 -> 89 fr=1167 (0.1596), cf=1.000, gamma=1.924, delta=0.077, M=-8.664e+002
7 40 -> ~90 fr=1166 (0.1595), cf=1.000, gamma=1.924, delta=0.077, M=-8.656e+002
7 40 -> 89 fr=1166 (0.1595), cf=1.000, gamma=1.924, delta=0.077, M=-8.656e+002
10 26 40 -> 90 fr=1042 (0.1425), cf=1.000, gamma=2.082, delta=0.074, M=-8.585e+002
10 26 40 -> ~89 fr=1042 (0.1425), cf=1.000, gamma=2.082, delta=0.074, M=-8.585e+002
26 76 -> 90 fr=1605 (0.2195), cf=0.882, gamma=1.836, delta=0.100, M=-8.584e+002
26 76 -> ~89 fr=1605 (0.2195), cf=0.882, gamma=1.836, delta=0.100, M=-8.584e+002
68 76 -> 90 fr=1581 (0.2162), cf=0.880, gamma=1.833, delta=0.098, M=-8.361e+002
68 76 -> ~89 fr=1581 (0.2162), cf=0.880, gamma=1.833, delta=0.098, M=-8.361e+002
40 72 -> ~90 fr=1131 (0.1547), cf=1.000, gamma=1.924, delta=0.074, M=-8.360e+002
40 72 -> 89 fr=1131 (0.1547), cf=1.000, gamma=1.924, delta=0.074, M=-8.360e+002
25 80 -> 90 fr=2551 (0.3489), cf=0.720, gamma=1.500, delta=0.116, M=-8.272e+002
63 80 -> 90 fr=2551 (0.3489), cf=0.720, gamma=1.500, delta=0.116, M=-8.272e+002
25 80 -> ~89 fr=2551 (0.3489), cf=0.720, gamma=1.500, delta=0.116, M=-8.272e+002
63 80 -> ~89 fr=2551 (0.3489), cf=0.720, gamma=1.500, delta=0.116, M=-8.272e+002
26 80 -> 90 fr=2505 (0.3426), cf=0.725, gamma=1.510, delta=0.116, M=-8.202e+002
26 80 -> ~89 fr=2505 (0.3426), cf=0.725, gamma=1.510, delta=0.116, M=-8.202e+002
41 51 88 -> ~90 fr=1640 (0.2243), cf=0.902, gamma=1.735, delta=0.095, M=-7.999e+002
41 51 88 -> 89 fr=1640 (0.2243), cf=0.902, gamma=1.735, delta=0.095, M=-7.999e+002
27 82 -> ~90 fr=963 (0.1317), cf=1.000, gamma=1.924, delta=0.063, M=-6.979e+002
27 82 -> 89 fr=963 (0.1317), cf=1.000, gamma=1.924, delta=0.063, M=-6.979e+002
21 60 82 -> ~90 fr=963 (0.1317), cf=1.000, gamma=1.924, delta=0.063, M=-6.979e+002
21 55 82 -> ~90 fr=963 (0.1317), cf=1.000, gamma=1.924, delta=0.063, M=-6.979e+002
21 60 82 -> 89 fr=963 (0.1317), cf=1.000, gamma=1.924, delta=0.063, M=-6.979e+002
21 55 82 -> 89 fr=963 (0.1317), cf=1.000, gamma=1.924, delta=0.063, M=-6.979e+002
73 -> 89 fr=1578 (0.2158), cf=0.882, gamma=1.697, delta=0.089, M=-6.933e+002
51 -> ~90 fr=3066 (0.4194), cf=0.689, gamma=1.327, delta=0.103, M=-6.815e+002
40 41 -> ~90 fr=1640 (0.2243), cf=0.862, gamma=1.658, delta=0.089, M=-6.630e+002
40 41 -> 89 fr=1640 (0.2243), cf=0.862, gamma=1.658, delta=0.089, M=-6.630e+002
26 63 -> 90 fr=3406 (0.4659), cf=0.574, gamma=1.196, delta=0.076, M=-6.465e+002
26 63 -> ~89 fr=3406 (0.4659), cf=0.574, gamma=1.196, delta=0.076, M=-6.465e+002
25 26 66 -> 90 fr=3309 (0.4526), cf=0.589, gamma=1.226, delta=0.083, M=-6.397e+002
25 26 66 -> ~89 fr=3309 (0.4526), cf=0.589, gamma=1.226, delta=0.083, M=-6.397e+002
72 -> 89 fr=1479 (0.2023), cf=0.882, gamma=1.697, delta=0.083, M=-6.393e+002
54 76 -> 90 fr=782 (0.1070), cf=1.000, gamma=2.082, delta=0.056, M=-6.242e+002
54 76 -> ~89 fr=782 (0.1070), cf=1.000, gamma=2.082, delta=0.056, M=-6.242e+002
54 68 -> 90 fr=782 (0.1070), cf=1.000, gamma=2.082, delta=0.056, M=-6.242e+002
54 68 -> ~89 fr=782 (0.1070), cf=1.000, gamma=2.082, delta=0.056, M=-6.242e+002
52 66 -> 90 fr=780 (0.1067), cf=1.000, gamma=2.082, delta=0.055, M=-6.225e+002
52 66 -> ~89 fr=780 (0.1067), cf=1.000, gamma=2.082, delta=0.055, M=-6.225e+002
59 76 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.082, delta=0.055, M=-6.208e+002
59 76 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.082, delta=0.055, M=-6.208e+002
59 68 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.082, delta=0.055, M=-6.208e+002
59 68 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.082, delta=0.055, M=-6.208e+002
25 26 -> 90 fr=3390 (0.4637), cf=0.573, gamma=1.193, delta=0.075, M=-6.155e+002
25 26 -> ~89 fr=3390 (0.4637), cf=0.573, gamma=1.193, delta=0.075, M=-6.155e+002
17 40 68 -> 90 fr=771 (0.1055), cf=1.000, gamma=2.082, delta=0.055, M=-6.147e+002
17 66 68 -> 90 fr=771 (0.1055), cf=1.000, gamma=2.082, delta=0.055, M=-6.147e+002
17 40 68 -> ~89 fr=771 (0.1055), cf=1.000, gamma=2.082, delta=0.055, M=-6.147e+002
17 66 68 -> ~89 fr=771 (0.1055), cf=1.000, gamma=2.082, delta=0.055, M=-6.147e+002
9 40 68 -> 90 fr=765 (0.1046), cf=1.000, gamma=2.082, delta=0.054, M=-6.095e+002
9 40 68 -> ~89 fr=765 (0.1046), cf=1.000, gamma=2.082, delta=0.054, M=-6.095e+002
52 -> 90 fr=812 (0.1111), cf=0.982, gamma=2.044, delta=0.057, M=-5.858e+002
21 43 -> ~90 fr=789 (0.1079), cf=1.000, gamma=1.924, delta=0.052, M=-5.605e+002
21 43 -> 89 fr=789 (0.1079), cf=1.000, gamma=1.924, delta=0.052, M=-5.605e+002
27 40 -> ~90 fr=788 (0.1078), cf=1.000, gamma=1.924, delta=0.052, M=-5.598e+002
27 40 -> 89 fr=788 (0.1078), cf=1.000, gamma=1.924, delta=0.052, M=-5.598e+002
53 -> 89 fr=780 (0.1067), cf=1.000, gamma=1.924, delta=0.051, M=-5.536e+002
40 81 -> ~90 fr=775 (0.1060), cf=1.000, gamma=1.924, delta=0.051, M=-5.497e+002
40 81 -> 89 fr=775 (0.1060), cf=1.000, gamma=1.924, delta=0.051, M=-5.497e+002
58 -> 89 fr=770 (0.1053), cf=1.000, gamma=1.924, delta=0.051, M=-5.459e+002
9 66 68 -> 90 fr=787 (0.1076), cf=0.974, gamma=2.028, delta=0.055, M=-5.450e+002
9 66 68 -> ~89 fr=787 (0.1076), cf=0.974, gamma=2.028, delta=0.055, M=-5.450e+002
27 55 68 -> ~90 fr=745 (0.1019), cf=1.000, gamma=1.924, delta=0.049, M=-5.267e+002
27 63 68 -> ~90 fr=745 (0.1019), cf=1.000, gamma=1.924, delta=0.049, M=-5.267e+002
27 55 68 -> 89 fr=745 (0.1019), cf=1.000, gamma=1.924, delta=0.049, M=-5.267e+002
27 63 68 -> 89 fr=745 (0.1019), cf=1.000, gamma=1.924, delta=0.049, M=-5.267e+002
27 55 -> ~90 fr=1094 (0.1496), cf=0.918, gamma=1.766, delta=0.065, M=-5.261e+002
27 63 -> ~90 fr=1094 (0.1496), cf=0.918, gamma=1.766, delta=0.065, M=-5.261e+002
27 55 -> 89 fr=1094 (0.1496), cf=0.918, gamma=1.766, delta=0.065, M=-5.261e+002
27 63 -> 89 fr=1094 (0.1496), cf=0.918, gamma=1.766, delta=0.065, M=-5.261e+002
27 -> 89 fr=1094 (0.1496), cf=0.912, gamma=1.754, delta=0.064, M=-5.111e+002
26 -> ~89 fr=3406 (0.4659), cf=0.557, gamma=1.160, delta=0.064, M=-5.111e+002
17 76 -> 90 fr=782 (0.1070), cf=0.950, gamma=1.978, delta=0.053, M=-4.863e+002
17 76 -> ~89 fr=782 (0.1070), cf=0.950, gamma=1.978, delta=0.053, M=-4.863e+002
66 85 -> 90 fr=894 (0.1223), cf=0.913, gamma=1.901, delta=0.058, M=-4.823e+002
66 85 -> ~89 fr=894 (0.1223), cf=0.913, gamma=1.901, delta=0.058, M=-4.823e+002
76 -> 90 fr=1620 (0.2216), cf=0.757, gamma=1.575, delta=0.081, M=-4.819e+002
17 68 -> 90 fr=771 (0.1055), cf=0.950, gamma=1.977, delta=0.052, M=-4.774e+002
17 68 -> ~89 fr=771 (0.1055), cf=0.950, gamma=1.977, delta=0.052, M=-4.774e+002
85 -> 90 fr=894 (0.1223), cf=0.880, gamma=1.832, delta=0.056, M=-4.182e+002
60 82 -> ~90 fr=1274 (0.1743), cf=0.819, gamma=1.577, delta=0.064, M=-3.843e+002
55 82 -> ~90 fr=1274 (0.1743), cf=0.819, gamma=1.577, delta=0.064, M=-3.843e+002
60 82 -> 89 fr=1274 (0.1743), cf=0.819, gamma=1.577, delta=0.064, M=-3.843e+002
55 82 -> 89 fr=1274 (0.1743), cf=0.819, gamma=1.577, delta=0.064, M=-3.843e+002
7 60 -> ~90 fr=867 (0.1186), cf=0.906, gamma=1.743, delta=0.051, M=-3.812e+002
7 60 -> 89 fr=867 (0.1186), cf=0.906, gamma=1.743, delta=0.051, M=-3.812e+002
7 55 -> ~90 fr=893 (0.1221), cf=0.895, gamma=1.722, delta=0.051, M=-3.733e+002
7 55 -> 89 fr=893 (0.1221), cf=0.895, gamma=1.722, delta=0.051, M=-3.733e+002
40 88 -> ~90 fr=1640 (0.2243), cf=0.760, gamma=1.463, delta=0.071, M=-3.732e+002
40 88 -> 89 fr=1640 (0.2243), cf=0.760, gamma=1.463, delta=0.071, M=-3.732e+002
26 41 88 -> ~90 fr=1560 (0.2134), cf=0.767, gamma=1.477, delta=0.069, M=-3.650e+002
26 41 88 -> 89 fr=1560 (0.2134), cf=0.767, gamma=1.477, delta=0.069, M=-3.650e+002
9 68 -> 90 fr=787 (0.1076), cf=0.878, gamma=1.828, delta=0.049, M=-3.596e+002
9 68 -> ~89 fr=787 (0.1076), cf=0.878, gamma=1.828, delta=0.049, M=-3.596e+002
31 -> 89 fr=831 (0.1137), cf=0.893, gamma=1.718, delta=0.047, M=-3.406e+002
41 88 -> ~90 fr=1647 (0.2253), cf=0.745, gamma=1.434, delta=0.068, M=-3.372e+002
41 88 -> 89 fr=1647 (0.2253), cf=0.745, gamma=1.434, delta=0.068, M=-3.372e+002
14 40 -> ~90 fr=765 (0.1046), cf=0.896, gamma=1.724, delta=0.044, M=-3.155e+002
14 40 -> 89 fr=765 (0.1046), cf=0.896, gamma=1.724, delta=0.044, M=-3.155e+002
40 68 -> 90 fr=1544 (0.2112), cf=0.688, gamma=1.432, delta=0.064, M=-2.871e+002
40 68 -> ~89 fr=1544 (0.2112), cf=0.688, gamma=1.432, delta=0.064, M=-2.871e+002
66 68 -> 90 fr=1581 (0.2162), cf=0.680, gamma=1.415, delta=0.063, M=-2.791e+002
66 68 -> ~89 fr=1581 (0.2162), cf=0.680, gamma=1.415, delta=0.063, M=-2.791e+002
25 39 66 -> 90 fr=1608 (0.2199), cf=0.668, gamma=1.390, delta=0.062, M=-2.594e+002
25 39 66 -> ~89 fr=1608 (0.2199), cf=0.668, gamma=1.390, delta=0.062, M=-2.594e+002
39 63 66 -> 90 fr=1600 (0.2188), cf=0.667, gamma=1.388, delta=0.061, M=-2.550e+002
39 63 66 -> ~89 fr=1600 (0.2188), cf=0.667, gamma=1.388, delta=0.061, M=-2.550e+002
25 66 -> 90 fr=3415 (0.4671), cf=0.521, gamma=1.084, delta=0.036, M=-2.368e+002
25 66 -> ~89 fr=3415 (0.4671), cf=0.521, gamma=1.084, delta=0.036, M=-2.368e+002
63 66 -> 90 fr=3407 (0.4660), cf=0.520, gamma=1.083, delta=0.036, M=-2.259e+002
63 66 -> ~89 fr=3407 (0.4660), cf=0.520, gamma=1.083, delta=0.036, M=-2.259e+002
10 40 -> 90 fr=1042 (0.1425), cf=0.726, gamma=1.512, delta=0.048, M=-2.248e+002
10 40 -> ~89 fr=1042 (0.1425), cf=0.726, gamma=1.512, delta=0.048, M=-2.248e+002
25 37 63 -> ~90 fr=857 (0.1172), cf=0.804, gamma=1.547, delta=0.041, M=-2.193e+002
25 37 63 -> 89 fr=857 (0.1172), cf=0.804, gamma=1.547, delta=0.041, M=-2.193e+002
25 37 -> ~90 fr=857 (0.1172), cf=0.801, gamma=1.541, delta=0.041, M=-2.154e+002
25 37 -> 89 fr=857 (0.1172), cf=0.801, gamma=1.541, delta=0.041, M=-2.154e+002
37 63 -> ~90 fr=857 (0.1172), cf=0.797, gamma=1.534, delta=0.041, M=-2.105e+002
37 63 -> 89 fr=857 (0.1172), cf=0.797, gamma=1.534, delta=0.041, M=-2.105e+002
