23 -> 90 fr=3412 (0.4667), cf=1.000, gamma=2.077, delta=0.242, M=-4.567e+003
21 80 -> 90 fr=2257 (0.3087), cf=0.920, gamma=1.910, delta=0.147, M=-1.596e+003
21 80 -> ~89 fr=2257 (0.3087), cf=0.920, gamma=1.910, delta=0.147, M=-1.596e+003
28 71 -> ~90 fr=2676 (0.3660), cf=0.894, gamma=1.724, delta=0.154, M=-1.586e+003
28 71 -> 89 fr=2676 (0.3660), cf=0.894, gamma=1.724, delta=0.154, M=-1.586e+003
46 -> 90 fr=2010 (0.2749), cf=0.940, gamma=1.953, delta=0.134, M=-1.457e+003
21 25 66 -> 90 fr=2926 (0.4002), cf=0.774, gamma=1.609, delta=0.151, M=-1.449e+003
21 25 66 -> ~89 fr=2926 (0.4002), cf=0.774, gamma=1.609, delta=0.151, M=-1.449e+003
21 63 66 -> 90 fr=2918 (0.3991), cf=0.774, gamma=1.608, delta=0.151, M=-1.437e+003
21 63 66 -> ~89 fr=2918 (0.3991), cf=0.774, gamma=1.608, delta=0.151, M=-1.437e+003
26 29 76 -> 90 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 29 76 -> ~89 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 66 76 -> 90 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 66 76 -> ~89 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 29 68 -> 90 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 29 68 -> ~89 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 68 80 -> 90 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 66 68 -> 90 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 68 80 -> ~89 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
26 66 68 -> ~89 fr=1591 (0.2176), cf=1.000, gamma=2.077, delta=0.113, M=-1.406e+003
32 -> 90 fr=1585 (0.2168), cf=1.000, gamma=2.077, delta=0.112, M=-1.400e+003
40 76 -> 90 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
40 76 -> ~89 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
29 40 68 -> 90 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
29 40 68 -> ~89 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
21 29 40 -> 90 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
26 29 40 -> 90 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
21 29 40 -> ~89 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
26 29 40 -> ~89 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
40 68 80 -> 90 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
26 40 68 -> 90 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
40 68 80 -> ~89 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
26 40 68 -> ~89 fr=1562 (0.2137), cf=1.000, gamma=2.077, delta=0.111, M=-1.375e+003
50 -> 90 fr=1938 (0.2651), cf=0.935, gamma=1.942, delta=0.129, M=-1.358e+003
26 29 -> 90 fr=1916 (0.2621), cf=0.937, gamma=1.947, delta=0.127, M=-1.350e+003
26 29 -> ~89 fr=1916 (0.2621), cf=0.937, gamma=1.947, delta=0.127, M=-1.350e+003
26 76 80 -> 90 fr=1591 (0.2176), cf=0.991, gamma=2.059, delta=0.112, M=-1.334e+003
26 76 80 -> ~89 fr=1591 (0.2176), cf=0.991, gamma=2.059, delta=0.112, M=-1.334e+003
20 88 -> ~90 fr=1657 (0.2266), cf=1.000, gamma=1.929, delta=0.109, M=-1.315e+003
20 88 -> 89 fr=1657 (0.2266), cf=1.000, gamma=1.929, delta=0.109, M=-1.315e+003
40 41 88 -> ~90 fr=1657 (0.2266), cf=1.000, gamma=1.929, delta=0.109, M=-1.315e+003
40 41 88 -> 89 fr=1657 (0.2266), cf=1.000, gamma=1.929, delta=0.109, M=-1.315e+003
40 71 88 -> ~90 fr=1657 (0.2266), cf=1.000, gamma=1.929, delta=0.109, M=-1.315e+003
40 71 88 -> 89 fr=1657 (0.2266), cf=1.000, gamma=1.929, delta=0.109, M=-1.315e+003
41 75 -> 90 fr=1473 (0.2015), cf=1.000, gamma=2.077, delta=0.104, M=-1.280e+003
41 75 -> ~89 fr=1473 (0.2015), cf=1.000, gamma=2.077, delta=0.104, M=-1.280e+003
28 75 -> 90 fr=1473 (0.2015), cf=1.000, gamma=2.077, delta=0.104, M=-1.280e+003
28 75 -> ~89 fr=1473 (0.2015), cf=1.000, gamma=2.077, delta=0.104, M=-1.280e+003
20 28 -> ~90 fr=2403 (0.3287), cf=0.883, gamma=1.703, delta=0.136, M=-1.272e+003
20 28 -> 89 fr=2403 (0.3287), cf=0.883, gamma=1.703, delta=0.136, M=-1.272e+003
29 76 -> 90 fr=1605 (0.2195), cf=0.973, gamma=2.020, delta=0.111, M=-1.236e+003
29 76 -> ~89 fr=1605 (0.2195), cf=0.973, gamma=2.020, delta=0.111, M=-1.236e+003
66 76 -> 90 fr=1605 (0.2195), cf=0.973, gamma=2.020, delta=0.111, M=-1.236e+003
66 76 -> ~89 fr=1605 (0.2195), cf=0.973, gamma=2.020, delta=0.111, M=-1.236e+003
21 66 -> 90 fr=2926 (0.4002), cf=0.740, gamma=1.537, delta=0.140, M=-1.233e+003
21 66 -> ~89 fr=2926 (0.4002), cf=0.740, gamma=1.537, delta=0.140, M=-1.233e+003
28 40 88 -> ~90 fr=1571 (0.2149), cf=1.000, gamma=1.929, delta=0.103, M=-1.232e+003
28 40 88 -> 89 fr=1571 (0.2149), cf=1.000, gamma=1.929, delta=0.103, M=-1.232e+003
28 40 -> ~90 fr=2250 (0.3078), cf=0.899, gamma=1.734, delta=0.130, M=-1.230e+003
28 40 -> 89 fr=2250 (0.3078), cf=0.899, gamma=1.734, delta=0.130, M=-1.230e+003
29 68 -> 90 fr=1599 (0.2187), cf=0.973, gamma=2.020, delta=0.110, M=-1.230e+003
29 68 -> ~89 fr=1599 (0.2187), cf=0.973, gamma=2.020, delta=0.110, M=-1.230e+003
21 68 76 -> 90 fr=1599 (0.2187), cf=0.973, gamma=2.020, delta=0.110, M=-1.230e+003
21 68 76 -> ~89 fr=1599 (0.2187), cf=0.973, gamma=2.020, delta=0.110, M=-1.230e+003
68 80 -> 90 fr=1591 (0.2176), cf=0.972, gamma=2.020, delta=0.110, M=-1.222e+003
68 80 -> ~89 fr=1591 (0.2176), cf=0.972, gamma=2.020, delta=0.110, M=-1.222e+003
29 -> 90 fr=2014 (0.2755), cf=0.886, gamma=1.840, delta=0.126, M=-1.187e+003
28 -> ~90 fr=3532 (0.4831), cf=0.701, gamma=1.352, delta=0.126, M=-1.187e+003
76 80 -> 90 fr=1591 (0.2176), cf=0.964, gamma=2.003, delta=0.109, M=-1.179e+003
76 80 -> ~89 fr=1591 (0.2176), cf=0.964, gamma=2.003, delta=0.109, M=-1.179e+003
20 47 -> ~90 fr=2489 (0.3404), cf=0.852, gamma=1.643, delta=0.133, M=-1.173e+003
20 47 -> 89 fr=2489 (0.3404), cf=0.852, gamma=1.643, delta=0.133, M=-1.173e+003
21 63 -> 90 fr=2951 (0.4036), cf=0.724, gamma=1.503, delta=0.135, M=-1.159e+003
21 63 -> ~89 fr=2951 (0.4036), cf=0.724, gamma=1.503, delta=0.135, M=-1.159e+003
47 71 -> ~90 fr=2707 (0.3703), cf=0.818, gamma=1.577, delta=0.135, M=-1.156e+003
47 71 -> 89 fr=2707 (0.3703), cf=0.818, gamma=1.577, delta=0.135, M=-1.156e+003
21 25 -> 90 fr=2943 (0.4025), cf=0.723, gamma=1.502, delta=0.135, M=-1.148e+003
21 25 -> ~89 fr=2943 (0.4025), cf=0.723, gamma=1.502, delta=0.135, M=-1.148e+003
71 -> ~90 fr=2850 (0.3898), cf=0.795, gamma=1.534, delta=0.136, M=-1.144e+003
71 -> 89 fr=2850 (0.3898), cf=0.795, gamma=1.534, delta=0.136, M=-1.144e+003
75 -> 90 fr=1473 (0.2015), cf=0.974, gamma=2.022, delta=0.102, M=-1.116e+003
40 41 47 51 -> ~90 fr=1657 (0.2266), cf=0.964, gamma=1.860, delta=0.105, M=-1.084e+003
40 41 47 51 -> 89 fr=1657 (0.2266), cf=0.964, gamma=1.860, delta=0.105, M=-1.084e+003
26 39 41 66 -> 90 fr=1243 (0.1700), cf=1.000, gamma=2.077, delta=0.088, M=-1.047e+003
26 39 41 66 -> ~89 fr=1243 (0.1700), cf=1.000, gamma=2.077, delta=0.088, M=-1.047e+003
20 51 -> ~90 fr=2316 (0.3168), cf=0.843, gamma=1.625, delta=0.122, M=-9.992e+002
20 51 -> 89 fr=2316 (0.3168), cf=0.843, gamma=1.625, delta=0.122, M=-9.992e+002
70 -> 90 fr=1188 (0.1625), cf=1.000, gamma=2.077, delta=0.084, M=-9.938e+002
20 -> 89 fr=2489 (0.3404), cf=0.816, gamma=1.574, delta=0.124, M=-9.877e+002
21 -> ~89 fr=2959 (0.4047), cf=0.694, gamma=1.442, delta=0.124, M=-9.877e+002
28 39 41 66 -> 90 fr=1155 (0.1580), cf=1.000, gamma=2.077, delta=0.082, M=-9.621e+002
28 39 41 66 -> ~89 fr=1155 (0.1580), cf=1.000, gamma=2.077, delta=0.082, M=-9.621e+002
39 41 66 -> 90 fr=1333 (0.1823), cf=0.967, gamma=2.009, delta=0.092, M=-9.618e+002
39 41 66 -> ~89 fr=1333 (0.1823), cf=0.967, gamma=2.009, delta=0.092, M=-9.618e+002
47 -> ~90 fr=3286 (0.4495), cf=0.705, gamma=1.360, delta=0.119, M=-9.502e+002
26 39 41 -> 90 fr=1308 (0.1789), cf=0.970, gamma=2.014, delta=0.090, M=-9.497e+002
26 39 41 -> ~89 fr=1308 (0.1789), cf=0.970, gamma=2.014, delta=0.090, M=-9.497e+002
25 26 80 -> 90 fr=2530 (0.3461), cf=0.747, gamma=1.552, delta=0.123, M=-9.350e+002
26 63 80 -> 90 fr=2530 (0.3461), cf=0.747, gamma=1.552, delta=0.123, M=-9.350e+002
25 26 80 -> ~89 fr=2530 (0.3461), cf=0.747, gamma=1.552, delta=0.123, M=-9.350e+002
26 63 80 -> ~89 fr=2530 (0.3461), cf=0.747, gamma=1.552, delta=0.123, M=-9.350e+002
26 41 51 88 -> ~90 fr=1571 (0.2149), cf=0.947, gamma=1.826, delta=0.097, M=-9.348e+002
26 41 51 88 -> 89 fr=1571 (0.2149), cf=0.947, gamma=1.826, delta=0.097, M=-9.348e+002
40 41 51 -> ~90 fr=1657 (0.2266), cf=0.930, gamma=1.794, delta=0.100, M=-9.278e+002
40 41 51 -> 89 fr=1657 (0.2266), cf=0.930, gamma=1.794, delta=0.100, M=-9.278e+002
39 41 -> 90 fr=1398 (0.1912), cf=0.942, gamma=1.957, delta=0.093, M=-9.159e+002
39 41 -> ~89 fr=1398 (0.1912), cf=0.942, gamma=1.957, delta=0.093, M=-9.159e+002
26 68 -> 90 fr=1591 (0.2176), cf=0.900, gamma=1.869, delta=0.101, M=-9.087e+002
26 68 -> ~89 fr=1591 (0.2176), cf=0.900, gamma=1.869, delta=0.101, M=-9.087e+002
7 40 -> ~90 fr=1180 (0.1614), cf=1.000, gamma=1.929, delta=0.078, M=-8.804e+002
7 40 -> 89 fr=1180 (0.1614), cf=1.000, gamma=1.929, delta=0.078, M=-8.804e+002
40 73 -> ~90 fr=1164 (0.1592), cf=1.000, gamma=1.929, delta=0.077, M=-8.668e+002
40 73 -> 89 fr=1164 (0.1592), cf=1.000, gamma=1.929, delta=0.077, M=-8.668e+002
26 76 -> 90 fr=1624 (0.2221), cf=0.882, gamma=1.831, delta=0.101, M=-8.665e+002
26 76 -> ~89 fr=1624 (0.2221), cf=0.882, gamma=1.831, delta=0.101, M=-8.665e+002
10 26 40 -> 90 fr=1043 (0.1427), cf=1.000, gamma=2.077, delta=0.074, M=-8.566e+002
10 26 40 -> ~89 fr=1043 (0.1427), cf=1.000, gamma=2.077, delta=0.074, M=-8.566e+002
26 80 -> 90 fr=2530 (0.3461), cf=0.728, gamma=1.513, delta=0.117, M=-8.442e+002
26 80 -> ~89 fr=2530 (0.3461), cf=0.728, gamma=1.513, delta=0.117, M=-8.442e+002
25 80 -> 90 fr=2570 (0.3515), cf=0.723, gamma=1.501, delta=0.117, M=-8.420e+002
63 80 -> 90 fr=2570 (0.3515), cf=0.723, gamma=1.501, delta=0.117, M=-8.420e+002
25 80 -> ~89 fr=2570 (0.3515), cf=0.723, gamma=1.501, delta=0.117, M=-8.420e+002
63 80 -> ~89 fr=2570 (0.3515), cf=0.723, gamma=1.501, delta=0.117, M=-8.420e+002
40 72 -> ~90 fr=1130 (0.1546), cf=1.000, gamma=1.929, delta=0.074, M=-8.380e+002
40 72 -> 89 fr=1130 (0.1546), cf=1.000, gamma=1.929, delta=0.074, M=-8.380e+002
68 76 -> 90 fr=1599 (0.2187), cf=0.878, gamma=1.824, delta=0.099, M=-8.366e+002
68 76 -> ~89 fr=1599 (0.2187), cf=0.878, gamma=1.824, delta=0.099, M=-8.366e+002
41 51 88 -> ~90 fr=1657 (0.2266), cf=0.906, gamma=1.747, delta=0.097, M=-8.312e+002
41 51 88 -> 89 fr=1657 (0.2266), cf=0.906, gamma=1.747, delta=0.097, M=-8.312e+002
40 41 -> ~90 fr=1657 (0.2266), cf=0.868, gamma=1.673, delta=0.091, M=-6.951e+002
40 41 -> 89 fr=1657 (0.2266), cf=0.868, gamma=1.673, delta=0.091, M=-6.951e+002
73 -> 89 fr=1563 (0.2138), cf=0.884, gamma=1.704, delta=0.088, M=-6.951e+002
51 -> ~90 fr=3070 (0.4199), cf=0.689, gamma=1.330, delta=0.104, M=-6.930e+002
27 82 -> ~90 fr=938 (0.1283), cf=1.000, gamma=1.929, delta=0.062, M=-6.800e+002
27 82 -> 89 fr=938 (0.1283), cf=1.000, gamma=1.929, delta=0.062, M=-6.800e+002
21 60 82 -> ~90 fr=938 (0.1283), cf=1.000, gamma=1.929, delta=0.062, M=-6.800e+002
21 55 82 -> ~90 fr=938 (0.1283), cf=1.000, gamma=1.929, delta=0.062, M=-6.800e+002
21 60 82 -> 89 fr=938 (0.1283), cf=1.000, gamma=1.929, delta=0.062, M=-6.800e+002
21 55 82 -> 89 fr=938 (0.1283), cf=1.000, gamma=1.929, delta=0.062, M=-6.800e+002
72 -> 89 fr=1492 (0.2041), cf=0.880, gamma=1.698, delta=0.084, M=-6.448e+002
26 63 -> 90 fr=3422 (0.4681), cf=0.573, gamma=1.191, delta=0.075, M=-6.425e+002
26 63 -> ~89 fr=3422 (0.4681), cf=0.573, gamma=1.191, delta=0.075, M=-6.425e+002
25 26 66 -> 90 fr=3324 (0.4547), cf=0.588, gamma=1.221, delta=0.082, M=-6.338e+002
25 26 66 -> ~89 fr=3324 (0.4547), cf=0.588, gamma=1.221, delta=0.082, M=-6.338e+002
54 76 -> 90 fr=787 (0.1076), cf=1.000, gamma=2.077, delta=0.056, M=-6.266e+002
54 76 -> ~89 fr=787 (0.1076), cf=1.000, gamma=2.077, delta=0.056, M=-6.266e+002
54 68 -> 90 fr=787 (0.1076), cf=1.000, gamma=2.077, delta=0.056, M=-6.266e+002
54 68 -> ~89 fr=787 (0.1076), cf=1.000, gamma=2.077, delta=0.056, M=-6.266e+002
17 40 68 -> 90 fr=785 (0.1074), cf=1.000, gamma=2.077, delta=0.056, M=-6.248e+002
17 66 68 -> 90 fr=785 (0.1074), cf=1.000, gamma=2.077, delta=0.056, M=-6.248e+002
17 40 68 -> ~89 fr=785 (0.1074), cf=1.000, gamma=2.077, delta=0.056, M=-6.248e+002
17 66 68 -> ~89 fr=785 (0.1074), cf=1.000, gamma=2.077, delta=0.056, M=-6.248e+002
52 66 -> 90 fr=782 (0.1070), cf=1.000, gamma=2.077, delta=0.055, M=-6.222e+002
52 66 -> ~89 fr=782 (0.1070), cf=1.000, gamma=2.077, delta=0.055, M=-6.222e+002
59 76 -> 90 fr=777 (0.1063), cf=1.000, gamma=2.077, delta=0.055, M=-6.179e+002
59 76 -> ~89 fr=777 (0.1063), cf=1.000, gamma=2.077, delta=0.055, M=-6.179e+002
59 68 -> 90 fr=777 (0.1063), cf=1.000, gamma=2.077, delta=0.055, M=-6.179e+002
59 68 -> ~89 fr=777 (0.1063), cf=1.000, gamma=2.077, delta=0.055, M=-6.179e+002
9 40 68 -> 90 fr=772 (0.1056), cf=1.000, gamma=2.077, delta=0.055, M=-6.136e+002
9 40 68 -> ~89 fr=772 (0.1056), cf=1.000, gamma=2.077, delta=0.055, M=-6.136e+002
25 26 -> 90 fr=3406 (0.4659), cf=0.572, gamma=1.189, delta=0.074, M=-6.108e+002
25 26 -> ~89 fr=3406 (0.4659), cf=0.572, gamma=1.189, delta=0.074, M=-6.108e+002
52 -> 90 fr=815 (0.1115), cf=0.982, gamma=2.039, delta=0.057, M=-5.863e+002
40 81 -> ~90 fr=794 (0.1086), cf=1.000, gamma=1.929, delta=0.052, M=-5.663e+002
40 81 -> 89 fr=794 (0.1086), cf=1.000, gamma=1.929, delta=0.052, M=-5.663e+002
58 -> 89 fr=786 (0.1075), cf=1.000, gamma=1.929, delta=0.052, M=-5.601e+002
53 -> 89 fr=783 (0.1071), cf=1.000, gamma=1.929, delta=0.052, M=-5.578e+002
21 43 -> ~90 fr=767 (0.1049), cf=1.000, gamma=1.929, delta=0.051, M=-5.454e+002
21 43 -> 89 fr=767 (0.1049), cf=1.000, gamma=1.929, delta=0.051, M=-5.454e+002
27 40 -> ~90 fr=765 (0.1046), cf=1.000, gamma=1.929, delta=0.050, M=-5.438e+002
27 40 -> 89 fr=765 (0.1046), cf=1.000, gamma=1.929, delta=0.050, M=-5.438e+002
9 66 68 -> 90 fr=794 (0.1086), cf=0.971, gamma=2.016, delta=0.055, M=-5.398e+002
9 66 68 -> ~89 fr=794 (0.1086), cf=0.971, gamma=2.016, delta=0.055, M=-5.398e+002
27 55 -> ~90 fr=1069 (0.1462), cf=0.922, gamma=1.779, delta=0.064, M=-5.257e+002
27 63 -> ~90 fr=1069 (0.1462), cf=0.922, gamma=1.779, delta=0.064, M=-5.257e+002
27 55 -> 89 fr=1069 (0.1462), cf=0.922, gamma=1.779, delta=0.064, M=-5.257e+002
27 63 -> 89 fr=1069 (0.1462), cf=0.922, gamma=1.779, delta=0.064, M=-5.257e+002
27 -> 89 fr=1069 (0.1462), cf=0.916, gamma=1.767, delta=0.063, M=-5.103e+002
26 -> ~89 fr=3422 (0.4681), cf=0.557, gamma=1.157, delta=0.063, M=-5.103e+002
76 -> 90 fr=1638 (0.2240), cf=0.758, gamma=1.575, delta=0.082, M=-4.903e+002
66 85 -> 90 fr=903 (0.1235), cf=0.913, gamma=1.896, delta=0.058, M=-4.853e+002
66 85 -> ~89 fr=903 (0.1235), cf=0.913, gamma=1.896, delta=0.058, M=-4.853e+002
17 68 -> 90 fr=785 (0.1074), cf=0.947, gamma=1.967, delta=0.053, M=-4.796e+002
17 68 -> ~89 fr=785 (0.1074), cf=0.947, gamma=1.967, delta=0.053, M=-4.796e+002
85 -> 90 fr=903 (0.1235), cf=0.883, gamma=1.833, delta=0.056, M=-4.261e+002
7 60 -> ~90 fr=862 (0.1179), cf=0.910, gamma=1.755, delta=0.051, M=-3.885e+002
7 60 -> 89 fr=862 (0.1179), cf=0.910, gamma=1.755, delta=0.051, M=-3.885e+002
26 41 88 -> ~90 fr=1578 (0.2158), cf=0.770, gamma=1.485, delta=0.071, M=-3.807e+002
26 41 88 -> 89 fr=1578 (0.2158), cf=0.770, gamma=1.485, delta=0.071, M=-3.807e+002
7 55 -> ~90 fr=886 (0.1212), cf=0.899, gamma=1.733, delta=0.051, M=-3.788e+002
7 55 -> 89 fr=886 (0.1212), cf=0.899, gamma=1.733, delta=0.051, M=-3.788e+002
40 88 -> ~90 fr=1657 (0.2266), cf=0.759, gamma=1.463, delta=0.072, M=-3.778e+002
40 88 -> 89 fr=1657 (0.2266), cf=0.759, gamma=1.463, delta=0.072, M=-3.778e+002
60 82 -> ~90 fr=1253 (0.1714), cf=0.818, gamma=1.577, delta=0.063, M=-3.760e+002
55 82 -> ~90 fr=1253 (0.1714), cf=0.818, gamma=1.577, delta=0.063, M=-3.760e+002
60 82 -> 89 fr=1253 (0.1714), cf=0.818, gamma=1.577, delta=0.063, M=-3.760e+002
55 82 -> 89 fr=1253 (0.1714), cf=0.818, gamma=1.577, delta=0.063, M=-3.760e+002
9 68 -> 90 fr=794 (0.1086), cf=0.878, gamma=1.824, delta=0.049, M=-3.613e+002
9 68 -> ~89 fr=794 (0.1086), cf=0.878, gamma=1.824, delta=0.049, M=-3.613e+002
41 88 -> ~90 fr=1664 (0.2276), cf=0.750, gamma=1.446, delta=0.070, M=-3.577e+002
41 88 -> 89 fr=1664 (0.2276), cf=0.750, gamma=1.446, delta=0.070, M=-3.577e+002
31 -> 89 fr=852 (0.1165), cf=0.893, gamma=1.722, delta=0.049, M=-3.529e+002
14 40 -> ~90 fr=752 (0.1029), cf=0.904, gamma=1.743, delta=0.044, M=-3.236e+002
14 40 -> 89 fr=752 (0.1029), cf=0.904, gamma=1.743, delta=0.044, M=-3.236e+002
40 68 -> 90 fr=1562 (0.2137), cf=0.697, gamma=1.448, delta=0.066, M=-3.097e+002
40 68 -> ~89 fr=1562 (0.2137), cf=0.697, gamma=1.448, delta=0.066, M=-3.097e+002
66 68 -> 90 fr=1599 (0.2187), cf=0.688, gamma=1.430, delta=0.066, M=-3.002e+002
66 68 -> ~89 fr=1599 (0.2187), cf=0.688, gamma=1.430, delta=0.066, M=-3.002e+002
25 39 66 -> 90 fr=1607 (0.2198), cf=0.667, gamma=1.386, delta=0.061, M=-2.546e+002
25 39 66 -> ~89 fr=1607 (0.2198), cf=0.667, gamma=1.386, delta=0.061, M=-2.546e+002
39 63 66 -> 90 fr=1599 (0.2187), cf=0.666, gamma=1.383, delta=0.061, M=-2.503e+002
39 63 66 -> ~89 fr=1599 (0.2187), cf=0.666, gamma=1.383, delta=0.061, M=-2.503e+002
25 66 -> 90 fr=3422 (0.4681), cf=0.522, gamma=1.083, delta=0.036, M=-2.337e+002
25 66 -> ~89 fr=3422 (0.4681), cf=0.522, gamma=1.083, delta=0.036, M=-2.337e+002
25 37 63 -> ~90 fr=877 (0.1200), cf=0.809, gamma=1.560, delta=0.043, M=-2.337e+002
25 37 63 -> 89 fr=877 (0.1200), cf=0.809, gamma=1.560, delta=0.043, M=-2.337e+002
10 40 -> 90 fr=1043 (0.1427), cf=0.733, gamma=1.522, delta=0.049, M=-2.333e+002
10 40 -> ~89 fr=1043 (0.1427), cf=0.733, gamma=1.522, delta=0.049, M=-2.333e+002
25 37 -> ~90 fr=877 (0.1200), cf=0.806, gamma=1.555, delta=0.043, M=-2.297e+002
25 37 -> 89 fr=877 (0.1200), cf=0.806, gamma=1.555, delta=0.043, M=-2.297e+002
37 63 -> ~90 fr=877 (0.1200), cf=0.804, gamma=1.550, delta=0.043, M=-2.267e+002
37 63 -> 89 fr=877 (0.1200), cf=0.804, gamma=1.550, delta=0.043, M=-2.267e+002
63 66 -> 90 fr=3414 (0.4670), cf=0.521, gamma=1.082, delta=0.035, M=-2.230e+002
63 66 -> ~89 fr=3414 (0.4670), cf=0.521, gamma=1.082, delta=0.035, M=-2.230e+002
81 88 -> ~90 fr=821 (0.1123), cf=0.814, gamma=1.569, delta=0.041, M=-2.227e+002
81 88 -> 89 fr=821 (0.1123), cf=0.814, gamma=1.569, delta=0.041, M=-2.227e+002
37 -> 89 fr=877 (0.1200), cf=0.801, gamma=1.545, delta=0.042, M=-2.227e+002
54 -> 90 fr=1168 (0.1598), cf=0.691, gamma=1.435, delta=0.048, M=-1.995e+002
59 -> 90 fr=1160 (0.1587), cf=0.689, gamma=1.432, delta=0.048, M=-1.955e+002
68 -> 90 fr=1599 (0.2187), cf=0.640, gamma=1.328, delta=0.054, M=-1.954e+002
4 39 63 -> 90 fr=751 (0.1027), cf=0.766, gamma=1.592, delta=0.038, M=-1.944e+002
4 39 63 -> ~89 fr=751 (0.1027), cf=0.766, gamma=1.592, delta=0.038, M=-1.944e+002
4 25 39 -> 90 fr=747 (0.1022), cf=0.765, gamma=1.590, delta=0.038, M=-1.922e+002
4 25 39 -> ~89 fr=747 (0.1022), cf=0.765, gamma=1.590, delta=0.038, M=-1.922e+002
