23 -> 90 fr=3421 (0.4679), cf=1.000, gamma=2.071, delta=0.242, M=-4.565e+003
26 76 80 -> ~89 fr=1588 (0.2172), cf=0.992, gamma=2.054, delta=0.111, M=-1.329e+003
20 88 -> ~90 fr=1650 (0.2257), cf=1.000, gamma=1.934, delta=0.109, M=-1.314e+003
20 88 -> 89 fr=1650 (0.2257), cf=1.000, gamma=1.934, delta=0.109, M=-1.314e+003
40 41 88 -> ~90 fr=1650 (0.2257), cf=1.000, gamma=1.934, delta=0.109, M=-1.314e+003
40 41 88 -> 89 fr=1650 (0.2257), cf=1.000, gamma=1.934, delta=0.109, M=-1.314e+003
40 71 88 -> ~90 fr=1650 (0.2257), cf=1.000, gamma=1.934, delta=0.109, M=-1.314e+003
40 71 88 -> 89 fr=1650 (0.2257), cf=1.000, gamma=1.934, delta=0.109, M=-1.314e+003
41 75 -> 90 fr=1494 (0.2043), cf=1.000, gamma=2.071, delta=0.106, M=-1.297e+003
41 75 -> ~89 fr=1494 (0.2043), cf=1.000, gamma=2.071, delta=0.106, M=-1.297e+003
28 75 -> 90 fr=1494 (0.2043), cf=1.000, gamma=2.071, delta=0.106, M=-1.297e+003
28 75 -> ~89 fr=1494 (0.2043), cf=1.000, gamma=2.071, delta=0.106, M=-1.297e+003
20 28 -> ~90 fr=2393 (0.3273), cf=0.880, gamma=1.702, delta=0.135, M=-1.256e+003
20 28 -> 89 fr=2393 (0.3273), cf=0.880, gamma=1.702, delta=0.135, M=-1.256e+003
29 76 -> 90 fr=1603 (0.2193), cf=0.974, gamma=2.017, delta=0.111, M=-1.235e+003
29 76 -> ~89 fr=1603 (0.2193), cf=0.974, gamma=2.017, delta=0.111, M=-1.235e+003
66 76 -> 90 fr=1603 (0.2193), cf=0.974, gamma=2.017, delta=0.111, M=-1.235e+003
66 76 -> ~89 fr=1603 (0.2193), cf=0.974, gamma=2.017, delta=0.111, M=-1.235e+003
28 40 88 -> ~90 fr=1561 (0.2135), cf=1.000, gamma=1.934, delta=0.103, M=-1.228e+003
28 40 88 -> 89 fr=1561 (0.2135), cf=1.000, gamma=1.934, delta=0.103, M=-1.228e+003
21 66 -> 90 fr=2932 (0.4010), cf=0.740, gamma=1.533, delta=0.140, M=-1.227e+003
21 66 -> ~89 fr=2932 (0.4010), cf=0.740, gamma=1.533, delta=0.140, M=-1.227e+003
29 68 -> 90 fr=1596 (0.2183), cf=0.974, gamma=2.017, delta=0.110, M=-1.227e+003
29 68 -> ~89 fr=1596 (0.2183), cf=0.974, gamma=2.017, delta=0.110, M=-1.227e+003
21 68 76 -> 90 fr=1596 (0.2183), cf=0.974, gamma=2.017, delta=0.110, M=-1.227e+003
21 68 76 -> ~89 fr=1596 (0.2183), cf=0.974, gamma=2.017, delta=0.110, M=-1.227e+003
28 40 -> ~90 fr=2243 (0.3068), cf=0.896, gamma=1.733, delta=0.130, M=-1.220e+003
28 40 -> 89 fr=2243 (0.3068), cf=0.896, gamma=1.733, delta=0.130, M=-1.220e+003
68 80 -> 90 fr=1588 (0.2172), cf=0.974, gamma=2.017, delta=0.109, M=-1.219e+003
68 80 -> ~89 fr=1588 (0.2172), cf=0.974, gamma=2.017, delta=0.109, M=-1.219e+003
76 80 -> 90 fr=1588 (0.2172), cf=0.966, gamma=2.001, delta=0.109, M=-1.179e+003
76 80 -> ~89 fr=1588 (0.2172), cf=0.966, gamma=2.001, delta=0.109, M=-1.179e+003
28 73 -> ~90 fr=1500 (0.2052), cf=1.000, gamma=1.934, delta=0.099, M=-1.171e+003
28 73 -> 89 fr=1500 (0.2052), cf=1.000, gamma=1.934, delta=0.099, M=-1.171e+003
20 47 -> ~90 fr=2482 (0.3395), cf=0.851, gamma=1.645, delta=0.133, M=-1.170e+003
20 47 -> 89 fr=2482 (0.3395), cf=0.851, gamma=1.645, delta=0.133, M=-1.170e+003
29 -> 90 fr=2003 (0.2740), cf=0.886, gamma=1.835, delta=0.125, M=-1.169e+003
28 -> ~90 fr=3523 (0.4819), cf=0.698, gamma=1.349, delta=0.125, M=-1.169e+003
47 71 -> ~90 fr=2699 (0.3692), cf=0.817, gamma=1.581, delta=0.136, M=-1.159e+003
47 71 -> 89 fr=2699 (0.3692), cf=0.817, gamma=1.581, delta=0.136, M=-1.159e+003
21 63 -> 90 fr=2957 (0.4045), cf=0.725, gamma=1.501, delta=0.135, M=-1.157e+003
21 63 -> ~89 fr=2957 (0.4045), cf=0.725, gamma=1.501, delta=0.135, M=-1.157e+003
71 -> ~90 fr=2843 (0.3889), cf=0.795, gamma=1.537, delta=0.136, M=-1.148e+003
71 -> 89 fr=2843 (0.3889), cf=0.795, gamma=1.537, delta=0.136, M=-1.148e+003
21 25 -> 90 fr=2949 (0.4034), cf=0.724, gamma=1.500, delta=0.135, M=-1.146e+003
21 25 -> ~89 fr=2949 (0.4034), cf=0.724, gamma=1.500, delta=0.135, M=-1.146e+003
75 -> 90 fr=1494 (0.2043), cf=0.972, gamma=2.013, delta=0.103, M=-1.122e+003
40 41 47 51 -> ~90 fr=1650 (0.2257), cf=0.962, gamma=1.860, delta=0.104, M=-1.071e+003
40 41 47 51 -> 89 fr=1650 (0.2257), cf=0.962, gamma=1.860, delta=0.104, M=-1.071e+003
26 39 41 66 -> 90 fr=1250 (0.1710), cf=1.000, gamma=2.071, delta=0.088, M=-1.050e+003
26 39 41 66 -> ~89 fr=1250 (0.1710), cf=1.000, gamma=2.071, delta=0.088, M=-1.050e+003
70 -> 90 fr=1201 (0.1643), cf=1.000, gamma=2.071, delta=0.085, M=-1.002e+003
20 51 -> ~90 fr=2314 (0.3165), cf=0.841, gamma=1.627, delta=0.122, M=-9.996e+002
20 51 -> 89 fr=2314 (0.3165), cf=0.841, gamma=1.627, delta=0.122, M=-9.996e+002
9 21 -> 90 fr=1438 (0.1967), cf=0.954, gamma=1.976, delta=0.097, M=-9.920e+002
9 21 -> ~89 fr=1438 (0.1967), cf=0.954, gamma=1.976, delta=0.097, M=-9.920e+002
20 -> 89 fr=2482 (0.3395), cf=0.815, gamma=1.575, delta=0.124, M=-9.844e+002
21 -> ~89 fr=2965 (0.4056), cf=0.695, gamma=1.440, delta=0.124, M=-9.844e+002
39 41 66 -> 90 fr=1343 (0.1837), cf=0.969, gamma=2.007, delta=0.092, M=-9.727e+002
39 41 66 -> ~89 fr=1343 (0.1837), cf=0.969, gamma=2.007, delta=0.092, M=-9.727e+002
26 39 41 -> 90 fr=1317 (0.1801), cf=0.970, gamma=2.009, delta=0.090, M=-9.538e+002
26 39 41 -> ~89 fr=1317 (0.1801), cf=0.970, gamma=2.009, delta=0.090, M=-9.538e+002
26 41 51 88 -> ~90 fr=1561 (0.2135), cf=0.950, gamma=1.837, delta=0.097, M=-9.458e+002
26 41 47 88 -> ~90 fr=1561 (0.2135), cf=0.950, gamma=1.837, delta=0.097, M=-9.458e+002
26 41 51 88 -> 89 fr=1561 (0.2135), cf=0.950, gamma=1.837, delta=0.097, M=-9.458e+002
26 41 47 88 -> 89 fr=1561 (0.2135), cf=0.950, gamma=1.837, delta=0.097, M=-9.458e+002
47 -> ~90 fr=3275 (0.4480), cf=0.702, gamma=1.358, delta=0.118, M=-9.369e+002
39 41 -> 90 fr=1410 (0.1929), cf=0.944, gamma=1.955, delta=0.094, M=-9.273e+002
39 41 -> ~89 fr=1410 (0.1929), cf=0.944, gamma=1.955, delta=0.094, M=-9.273e+002
25 26 80 -> 90 fr=2527 (0.3456), cf=0.745, gamma=1.544, delta=0.122, M=-9.142e+002
26 63 80 -> 90 fr=2527 (0.3456), cf=0.745, gamma=1.544, delta=0.122, M=-9.142e+002
25 26 80 -> ~89 fr=2527 (0.3456), cf=0.745, gamma=1.544, delta=0.122, M=-9.142e+002
26 63 80 -> ~89 fr=2527 (0.3456), cf=0.745, gamma=1.544, delta=0.122, M=-9.142e+002
40 41 51 -> ~90 fr=1650 (0.2257), cf=0.927, gamma=1.792, delta=0.100, M=-9.142e+002
40 41 51 -> 89 fr=1650 (0.2257), cf=0.927, gamma=1.792, delta=0.100, M=-9.142e+002
26 68 -> 90 fr=1588 (0.2172), cf=0.903, gamma=1.871, delta=0.101, M=-9.135e+002
26 68 -> ~89 fr=1588 (0.2172), cf=0.903, gamma=1.871, delta=0.101, M=-9.135e+002
40 73 -> ~90 fr=1173 (0.1604), cf=1.000, gamma=1.934, delta=0.077, M=-8.782e+002
40 73 -> 89 fr=1173 (0.1604), cf=1.000, gamma=1.934, delta=0.077, M=-8.782e+002
26 76 -> 90 fr=1621 (0.2217), cf=0.885, gamma=1.833, delta=0.101, M=-8.702e+002
26 76 -> ~89 fr=1621 (0.2217), cf=0.885, gamma=1.833, delta=0.101, M=-8.702e+002
7 40 -> ~90 fr=1161 (0.1588), cf=1.000, gamma=1.934, delta=0.077, M=-8.679e+002
7 40 -> 89 fr=1161 (0.1588), cf=1.000, gamma=1.934, delta=0.077, M=-8.679e+002
68 76 -> 90 fr=1596 (0.2183), cf=0.882, gamma=1.827, delta=0.099, M=-8.436e+002
68 76 -> ~89 fr=1596 (0.2183), cf=0.882, gamma=1.827, delta=0.099, M=-8.436e+002
41 51 88 -> ~90 fr=1650 (0.2257), cf=0.908, gamma=1.755, delta=0.097, M=-8.381e+002
41 51 88 -> 89 fr=1650 (0.2257), cf=0.908, gamma=1.755, delta=0.097, M=-8.381e+002
10 26 40 -> 90 fr=1022 (0.1398), cf=1.000, gamma=2.071, delta=0.072, M=-8.337e+002
10 26 40 -> ~89 fr=1022 (0.1398), cf=1.000, gamma=2.071, delta=0.072, M=-8.337e+002
40 72 -> ~90 fr=1113 (0.1522), cf=1.000, gamma=1.934, delta=0.074, M=-8.272e+002
40 72 -> 89 fr=1113 (0.1522), cf=1.000, gamma=1.934, delta=0.074, M=-8.272e+002
26 80 -> 90 fr=2527 (0.3456), cf=0.727, gamma=1.505, delta=0.116, M=-8.233e+002
26 80 -> ~89 fr=2527 (0.3456), cf=0.727, gamma=1.505, delta=0.116, M=-8.233e+002
25 80 -> 90 fr=2569 (0.3514), cf=0.721, gamma=1.493, delta=0.116, M=-8.231e+002
63 80 -> 90 fr=2569 (0.3514), cf=0.721, gamma=1.493, delta=0.116, M=-8.231e+002
25 80 -> ~89 fr=2569 (0.3514), cf=0.721, gamma=1.493, delta=0.116, M=-8.231e+002
63 80 -> ~89 fr=2569 (0.3514), cf=0.721, gamma=1.493, delta=0.116, M=-8.231e+002
73 -> 89 fr=1583 (0.2165), cf=0.886, gamma=1.714, delta=0.090, M=-7.207e+002
51 -> ~90 fr=3066 (0.4194), cf=0.689, gamma=1.332, delta=0.105, M=-6.997e+002
40 41 -> ~90 fr=1650 (0.2257), cf=0.864, gamma=1.671, delta=0.091, M=-6.855e+002
40 41 -> 89 fr=1650 (0.2257), cf=0.864, gamma=1.671, delta=0.091, M=-6.855e+002
27 82 -> ~90 fr=940 (0.1286), cf=1.000, gamma=1.934, delta=0.062, M=-6.845e+002
27 82 -> 89 fr=940 (0.1286), cf=1.000, gamma=1.934, delta=0.062, M=-6.845e+002
21 60 82 -> ~90 fr=940 (0.1286), cf=1.000, gamma=1.934, delta=0.062, M=-6.845e+002
21 55 82 -> ~90 fr=940 (0.1286), cf=1.000, gamma=1.934, delta=0.062, M=-6.845e+002
21 60 82 -> 89 fr=940 (0.1286), cf=1.000, gamma=1.934, delta=0.062, M=-6.845e+002
21 55 82 -> 89 fr=940 (0.1286), cf=1.000, gamma=1.934, delta=0.062, M=-6.845e+002
26 63 -> 90 fr=3429 (0.4690), cf=0.575, gamma=1.191, delta=0.075, M=-6.432e+002
26 63 -> ~89 fr=3429 (0.4690), cf=0.575, gamma=1.191, delta=0.075, M=-6.432e+002
72 -> 89 fr=1465 (0.2004), cf=0.881, gamma=1.704, delta=0.083, M=-6.381e+002
9 40 68 -> 90 fr=798 (0.1092), cf=1.000, gamma=2.071, delta=0.056, M=-6.336e+002
9 40 68 -> ~89 fr=798 (0.1092), cf=1.000, gamma=2.071, delta=0.056, M=-6.336e+002
25 26 66 -> 90 fr=3329 (0.4553), cf=0.589, gamma=1.220, delta=0.082, M=-6.279e+002
25 26 66 -> ~89 fr=3329 (0.4553), cf=0.589, gamma=1.220, delta=0.082, M=-6.279e+002
52 66 -> 90 fr=785 (0.1074), cf=1.000, gamma=2.071, delta=0.056, M=-6.223e+002
52 66 -> ~89 fr=785 (0.1074), cf=1.000, gamma=2.071, delta=0.056, M=-6.223e+002
54 76 -> 90 fr=781 (0.1068), cf=1.000, gamma=2.071, delta=0.055, M=-6.189e+002
54 76 -> ~89 fr=781 (0.1068), cf=1.000, gamma=2.071, delta=0.055, M=-6.189e+002
54 68 -> 90 fr=781 (0.1068), cf=1.000, gamma=2.071, delta=0.055, M=-6.189e+002
54 68 -> ~89 fr=781 (0.1068), cf=1.000, gamma=2.071, delta=0.055, M=-6.189e+002
59 76 -> 90 fr=779 (0.1066), cf=1.000, gamma=2.071, delta=0.055, M=-6.171e+002
59 76 -> ~89 fr=779 (0.1066), cf=1.000, gamma=2.071, delta=0.055, M=-6.171e+002
59 68 -> 90 fr=779 (0.1066), cf=1.000, gamma=2.071, delta=0.055, M=-6.171e+002
59 68 -> ~89 fr=779 (0.1066), cf=1.000, gamma=2.071, delta=0.055, M=-6.171e+002
17 40 68 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.071, delta=0.055, M=-6.163e+002
17 66 68 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.071, delta=0.055, M=-6.163e+002
17 40 68 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.071, delta=0.055, M=-6.163e+002
17 66 68 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.071, delta=0.055, M=-6.163e+002
25 26 -> 90 fr=3413 (0.4668), cf=0.574, gamma=1.189, delta=0.074, M=-6.118e+002
25 26 -> ~89 fr=3413 (0.4668), cf=0.574, gamma=1.189, delta=0.074, M=-6.118e+002
52 -> 90 fr=818 (0.1119), cf=0.984, gamma=2.039, delta=0.057, M=-5.933e+002
9 66 68 -> 90 fr=820 (0.1122), cf=0.976, gamma=2.022, delta=0.057, M=-5.715e+002
9 66 68 -> ~89 fr=820 (0.1122), cf=0.976, gamma=2.022, delta=0.057, M=-5.715e+002
40 81 -> ~90 fr=779 (0.1066), cf=1.000, gamma=1.934, delta=0.051, M=-5.570e+002
40 81 -> 89 fr=779 (0.1066), cf=1.000, gamma=1.934, delta=0.051, M=-5.570e+002
53 -> 89 fr=777 (0.1063), cf=1.000, gamma=1.934, delta=0.051, M=-5.554e+002
58 -> 89 fr=772 (0.1056), cf=1.000, gamma=1.934, delta=0.051, M=-5.515e+002
27 40 -> ~90 fr=771 (0.1055), cf=1.000, gamma=1.934, delta=0.051, M=-5.507e+002
27 40 -> 89 fr=771 (0.1055), cf=1.000, gamma=1.934, delta=0.051, M=-5.507e+002
21 43 -> ~90 fr=765 (0.1046), cf=1.000, gamma=1.934, delta=0.051, M=-5.461e+002
21 43 -> 89 fr=765 (0.1046), cf=1.000, gamma=1.934, delta=0.051, M=-5.461e+002
27 55 -> ~90 fr=1072 (0.1466), cf=0.920, gamma=1.779, delta=0.064, M=-5.251e+002
27 63 -> ~90 fr=1072 (0.1466), cf=0.920, gamma=1.779, delta=0.064, M=-5.251e+002
27 55 -> 89 fr=1072 (0.1466), cf=0.920, gamma=1.779, delta=0.064, M=-5.251e+002
27 63 -> 89 fr=1072 (0.1466), cf=0.920, gamma=1.779, delta=0.064, M=-5.251e+002
27 -> 89 fr=1072 (0.1466), cf=0.914, gamma=1.767, delta=0.064, M=-5.099e+002
26 -> ~89 fr=3429 (0.4690), cf=0.559, gamma=1.157, delta=0.064, M=-5.099e+002
66 85 -> 90 fr=918 (0.1256), cf=0.921, gamma=1.907, delta=0.060, M=-5.082e+002
66 85 -> ~89 fr=918 (0.1256), cf=0.921, gamma=1.907, delta=0.060, M=-5.082e+002
76 -> 90 fr=1636 (0.2238), cf=0.762, gamma=1.577, delta=0.082, M=-4.937e+002
17 68 -> 90 fr=778 (0.1064), cf=0.948, gamma=1.963, delta=0.052, M=-4.739e+002
17 68 -> ~89 fr=778 (0.1064), cf=0.948, gamma=1.963, delta=0.052, M=-4.739e+002
85 -> 90 fr=918 (0.1256), cf=0.889, gamma=1.841, delta=0.057, M=-4.429e+002
40 88 -> ~90 fr=1650 (0.2257), cf=0.765, gamma=1.480, delta=0.073, M=-3.965e+002
40 88 -> 89 fr=1650 (0.2257), cf=0.765, gamma=1.480, delta=0.073, M=-3.965e+002
7 60 -> ~90 fr=860 (0.1176), cf=0.910, gamma=1.760, delta=0.051, M=-3.895e+002
7 60 -> 89 fr=860 (0.1176), cf=0.910, gamma=1.760, delta=0.051, M=-3.895e+002
60 82 -> ~90 fr=1263 (0.1728), cf=0.821, gamma=1.587, delta=0.064, M=-3.889e+002
55 82 -> ~90 fr=1263 (0.1728), cf=0.821, gamma=1.587, delta=0.064, M=-3.889e+002
60 82 -> 89 fr=1263 (0.1728), cf=0.821, gamma=1.587, delta=0.064, M=-3.889e+002
55 82 -> 89 fr=1263 (0.1728), cf=0.821, gamma=1.587, delta=0.064, M=-3.889e+002
7 55 -> ~90 fr=885 (0.1211), cf=0.900, gamma=1.741, delta=0.052, M=-3.839e+002
7 55 -> 89 fr=885 (0.1211), cf=0.900, gamma=1.741, delta=0.052, M=-3.839e+002
9 68 -> 90 fr=820 (0.1122), cf=0.881, gamma=1.824, delta=0.051, M=-3.764e+002
9 68 -> ~89 fr=820 (0.1122), cf=0.881, gamma=1.824, delta=0.051, M=-3.764e+002
26 41 88 -> ~90 fr=1566 (0.2142), cf=0.768, gamma=1.485, delta=0.070, M=-3.756e+002
26 41 88 -> 89 fr=1566 (0.2142), cf=0.768, gamma=1.485, delta=0.070, M=-3.756e+002
31 -> 89 fr=846 (0.1157), cf=0.899, gamma=1.738, delta=0.049, M=-3.627e+002
41 88 -> ~90 fr=1655 (0.2264), cf=0.748, gamma=1.445, delta=0.070, M=-3.531e+002
41 88 -> 89 fr=1655 (0.2264), cf=0.748, gamma=1.445, delta=0.070, M=-3.531e+002
14 40 -> ~90 fr=753 (0.1030), cf=0.895, gamma=1.731, delta=0.044, M=-3.129e+002
14 40 -> 89 fr=753 (0.1030), cf=0.895, gamma=1.731, delta=0.044, M=-3.129e+002
40 68 -> 90 fr=1561 (0.2135), cf=0.696, gamma=1.441, delta=0.065, M=-3.031e+002
40 68 -> ~89 fr=1561 (0.2135), cf=0.696, gamma=1.441, delta=0.065, M=-3.031e+002
66 68 -> 90 fr=1596 (0.2183), cf=0.688, gamma=1.424, delta=0.065, M=-2.939e+002
66 68 -> ~89 fr=1596 (0.2183), cf=0.688, gamma=1.424, delta=0.065, M=-2.939e+002
25 39 66 -> 90 fr=1610 (0.2202), cf=0.667, gamma=1.382, delta=0.061, M=-2.519e+002
25 39 66 -> ~89 fr=1610 (0.2202), cf=0.667, gamma=1.382, delta=0.061, M=-2.519e+002
39 63 66 -> 90 fr=1602 (0.2191), cf=0.666, gamma=1.380, delta=0.060, M=-2.477e+002
39 63 66 -> ~89 fr=1602 (0.2191), cf=0.666, gamma=1.380, delta=0.060, M=-2.477e+002
25 37 63 -> ~90 fr=866 (0.1185), cf=0.806, gamma=1.559, delta=0.042, M=-2.287e+002
25 37 63 -> 89 fr=866 (0.1185), cf=0.806, gamma=1.559, delta=0.042, M=-2.287e+002
25 66 -> 90 fr=3430 (0.4692), cf=0.522, gamma=1.082, delta=0.036, M=-2.284e+002
25 66 -> ~89 fr=3430 (0.4692), cf=0.522, gamma=1.082, delta=0.036, M=-2.284e+002
25 37 -> ~90 fr=866 (0.1185), cf=0.803, gamma=1.553, delta=0.042, M=-2.247e+002
25 37 -> 89 fr=866 (0.1185), cf=0.803, gamma=1.553, delta=0.042, M=-2.247e+002
37 63 -> ~90 fr=866 (0.1185), cf=0.800, gamma=1.546, delta=0.042, M=-2.198e+002
37 63 -> 89 fr=866 (0.1185), cf=0.800, gamma=1.546, delta=0.042, M=-2.198e+002
10 40 -> 90 fr=1022 (0.1398), cf=0.729, gamma=1.510, delta=0.047, M=-2.193e+002
10 40 -> ~89 fr=1022 (0.1398), cf=0.729, gamma=1.510, delta=0.047, M=-2.193e+002
63 66 -> 90 fr=3422 (0.4681), cf=0.522, gamma=1.081, delta=0.035, M=-2.178e+002
63 66 -> ~89 fr=3422 (0.4681), cf=0.522, gamma=1.081, delta=0.035, M=-2.178e+002
37 -> 89 fr=866 (0.1185), cf=0.797, gamma=1.540, delta=0.042, M=-2.159e+002
81 88 -> ~90 fr=804 (0.1100), cf=0.805, gamma=1.556, delta=0.039, M=-2.083e+002
81 88 -> 89 fr=804 (0.1100), cf=0.805, gamma=1.556, delta=0.039, M=-2.083e+002
4 39 63 -> 90 fr=763 (0.1044), cf=0.775, gamma=1.606, delta=0.039, M=-2.066e+002
4 39 63 -> ~89 fr=763 (0.1044), cf=0.775, gamma=1.606, delta=0.039, M=-2.066e+002
4 25 39 -> 90 fr=760 (0.1040), cf=0.775, gamma=1.605, delta=0.039, M=-2.049e+002
