8 -> 36 fr=35 (0.3889), cf=1.000, gamma=2.571, delta=0.238, M=-5.769e+001
16 20 35 -> 36 fr=28 (0.3111), cf=1.000, gamma=2.571, delta=0.190, M=-3.768e+001
16 20 -> 36 fr=34 (0.3778), cf=0.829, gamma=2.132, delta=0.201, M=-3.686e+001
3 20 35 -> 36 fr=29 (0.3222), cf=0.967, gamma=2.486, delta=0.193, M=-3.656e+001
15 18 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
1 15 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
6 15 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
7 15 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
15 21 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
11 16 -> 36 fr=31 (0.3444), cf=0.912, gamma=2.345, delta=0.198, M=-3.617e+001
3 11 18 21 -> 36 fr=31 (0.3444), cf=0.912, gamma=2.345, delta=0.198, M=-3.617e+001
3 18 21 23 -> 36 fr=33 (0.3667), cf=0.846, gamma=2.176, delta=0.198, M=-3.553e+001
19 24 -> 39 fr=13 (0.1444), cf=1.000, gamma=6.923, delta=0.124, M=-3.504e+001
6 24 -> 39 fr=13 (0.1444), cf=1.000, gamma=6.923, delta=0.124, M=-3.504e+001
7 24 -> 39 fr=13 (0.1444), cf=1.000, gamma=6.923, delta=0.124, M=-3.504e+001
6 16 19 -> 39 fr=13 (0.1444), cf=1.000, gamma=6.923, delta=0.124, M=-3.504e+001
6 19 31 -> 39 fr=13 (0.1444), cf=1.000, gamma=6.923, delta=0.124, M=-3.504e+001
6 18 19 -> 39 fr=13 (0.1444), cf=1.000, gamma=6.923, delta=0.124, M=-3.504e+001
6 12 25 -> 39 fr=13 (0.1444), cf=1.000, gamma=6.923, delta=0.124, M=-3.504e+001
16 21 23 -> 36 fr=32 (0.3556), cf=0.865, gamma=2.224, delta=0.196, M=-3.463e+001
26 31 -> 37 fr=17 (0.1889), cf=0.850, gamma=4.500, delta=0.147, M=-3.434e+001
15 31 -> 37 fr=17 (0.1889), cf=0.850, gamma=4.500, delta=0.147, M=-3.434e+001
3 11 18 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.278, delta=0.193, M=-3.407e+001
16 23 35 -> 36 fr=26 (0.2889), cf=1.000, gamma=2.571, delta=0.177, M=-3.365e+001
1 21 23 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
7 20 21 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
7 21 23 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
1 6 20 21 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
3 18 23 35 -> 36 fr=27 (0.3000), cf=0.964, gamma=2.480, delta=0.179, M=-3.241e+001
1 24 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
24 31 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
16 19 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
19 31 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
18 19 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
12 19 25 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
6 19 25 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
7 12 25 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
6 12 16 31 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
1 3 6 12 31 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
3 6 7 12 31 -> 39 fr=13 (0.1444), cf=0.929, gamma=6.429, delta=0.122, M=-3.240e+001
3 20 21 31 -> 36 fr=30 (0.3333), cf=0.882, gamma=2.269, delta=0.186, M=-3.178e+001
3 20 21 -> 36 fr=35 (0.3889), cf=0.729, gamma=1.875, delta=0.181, M=-3.170e+001
1 6 20 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
1 6 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
1 20 21 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 7 20 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 7 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 20 21 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 21 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
7 18 20 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
1 18 20 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
3 18 23 -> 36 fr=33 (0.3667), cf=0.786, gamma=2.020, delta=0.185, M=-3.073e+001
23 -> ~39 fr=75 (0.8333), cf=1.000, gamma=1.169, delta=0.120, M=-3.038e+001
19 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
1 12 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
12 25 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 16 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 25 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 18 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
3 6 12 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
7 12 16 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
3 7 12 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
1 6 9 12 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 7 9 12 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
3 23 35 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.394, delta=0.175, M=-2.987e+001
6 20 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
6 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
7 20 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 18 20 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 20 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 18 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 18 21 23 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
7 18 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
7 18 20 21 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
7 18 21 23 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 6 18 20 21 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
9 20 35 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.260, delta=0.180, M=-2.965e+001
3 18 21 35 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.260, delta=0.180, M=-2.965e+001
3 21 23 31 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.260, delta=0.180, M=-2.965e+001
16 23 -> 36 fr=32 (0.3556), cf=0.800, gamma=2.057, delta=0.183, M=-2.963e+001
16 21 35 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.323, delta=0.177, M=-2.962e+001
9 18 20 21 -> 36 fr=33 (0.3667), cf=0.767, gamma=1.973, delta=0.181, M=-2.932e+001
12 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 16 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 25 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 18 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 12 16 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 3 12 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
6 9 12 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 9 12 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
3 11 35 -> 36 fr=25 (0.2778), cf=0.962, gamma=2.473, delta=0.165, M=-2.868e+001
1 20 31 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 23 31 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
7 23 31 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 6 15 20 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 15 20 21 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 18 20 21 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
6 18 20 21 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
6 18 21 23 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
16 27 35 -> 36 fr=23 (0.2556), cf=1.000, gamma=2.571, delta=0.156, M=-2.827e+001
3 20 31 -> 36 fr=30 (0.3333), cf=0.833, gamma=2.143, delta=0.178, M=-2.822e+001
11 27 -> 36 fr=26 (0.2889), cf=0.929, gamma=2.388, delta=0.168, M=-2.801e+001
3 18 35 -> 36 fr=29 (0.3222), cf=0.853, gamma=2.193, delta=0.175, M=-2.784e+001
3 21 35 -> 36 fr=29 (0.3222), cf=0.853, gamma=2.193, delta=0.175, M=-2.784e+001
3 11 21 31 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.314, delta=0.170, M=-2.770e+001
16 35 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.250, delta=0.173, M=-2.766e+001
1 15 20 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
7 18 20 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
7 15 20 21 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
1 6 18 20 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
1 6 18 23 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
1 18 20 23 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
6 7 18 23 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
25 31 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
1 16 25 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
1 18 25 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
6 12 16 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
12 16 31 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
6 16 31 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
1 10 31 -> 37 fr=13 (0.1444), cf=1.000, gamma=5.294, delta=0.117, M=-2.726e+001
1 10 18 -> 37 fr=13 (0.1444), cf=1.000, gamma=5.294, delta=0.117, M=-2.726e+001
6 10 31 -> 37 fr=13 (0.1444), cf=1.000, gamma=5.294, delta=0.117, M=-2.726e+001
6 10 18 -> 37 fr=13 (0.1444), cf=1.000, gamma=5.294, delta=0.117, M=-2.726e+001
7 10 31 -> 37 fr=13 (0.1444), cf=1.000, gamma=5.294, delta=0.117, M=-2.726e+001
7 10 18 -> 37 fr=13 (0.1444), cf=1.000, gamma=5.294, delta=0.117, M=-2.726e+001
1 9 12 31 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
1 3 6 12 18 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
3 6 7 12 18 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
27 35 -> 36 fr=24 (0.2667), cf=0.960, gamma=2.469, delta=0.159, M=-2.694e+001
9 18 20 -> 36 fr=33 (0.3667), cf=0.733, gamma=1.886, delta=0.172, M=-2.669e+001
15 20 21 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
1 18 20 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
1 18 23 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
6 18 20 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
6 18 23 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
7 18 23 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
16 27 31 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.381, delta=0.161, M=-2.624e+001
3 35 -> 36 fr=29 (0.3222), cf=0.829, gamma=2.131, delta=0.171, M=-2.618e+001
9 11 18 21 -> 36 fr=29 (0.3222), cf=0.829, gamma=2.131, delta=0.171, M=-2.618e+001
6 25 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
16 25 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
18 25 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
6 12 19 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
7 12 16 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
3 12 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
7 16 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
1 6 12 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
6 7 12 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
3 6 12 18 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
3 7 12 18 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
1 3 6 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
3 6 7 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
1 6 9 12 18 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
6 7 9 12 18 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
20 21 27 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.182, delta=0.169, M=-2.590e+001
18 21 27 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.182, delta=0.169, M=-2.590e+001
27 31 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.305, delta=0.164, M=-2.589e+001
3 20 -> 36 fr=35 (0.3889), cf=0.660, gamma=1.698, delta=0.160, M=-2.589e+001
3 18 21 -> 36 fr=35 (0.3889), cf=0.660, gamma=1.698, delta=0.160, M=-2.589e+001
16 21 27 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.240, delta=0.166, M=-2.579e+001
9 18 23 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.240, delta=0.166, M=-2.579e+001
6 7 15 20 -> 37 fr=17 (0.1889), cf=0.630, gamma=3.333, delta=0.132, M=-2.543e+001
12 19 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
6 19 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
7 25 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 12 16 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
6 12 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
7 12 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
9 12 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 16 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
3 6 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 3 12 18 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
6 9 12 18 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
7 9 12 18 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
3 7 18 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
20 35 -> 36 fr=29 (0.3222), cf=0.806, gamma=2.071, delta=0.167, M=-2.466e+001
9 11 18 -> 36 fr=29 (0.3222), cf=0.806, gamma=2.071, delta=0.167, M=-2.466e+001
3 23 31 -> 36 fr=29 (0.3222), cf=0.806, gamma=2.071, delta=0.167, M=-2.466e+001
9 18 21 35 -> 36 fr=29 (0.3222), cf=0.806, gamma=2.071, delta=0.167, M=-2.466e+001
9 18 21 23 -> 36 fr=31 (0.3444), cf=0.756, gamma=1.944, delta=0.167, M=-2.456e+001
6 15 20 -> 37 fr=17 (0.1889), cf=0.607, gamma=3.214, delta=0.130, M=-2.450e+001
7 15 20 -> 37 fr=17 (0.1889), cf=0.607, gamma=3.214, delta=0.130, M=-2.450e+001
9 20 21 -> 36 fr=33 (0.3667), cf=0.702, gamma=1.805, delta=0.164, M=-2.431e+001
20 27 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.118, delta=0.164, M=-2.429e+001
18 27 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.118, delta=0.164, M=-2.429e+001
21 27 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.118, delta=0.164, M=-2.429e+001
9 11 35 -> 36 fr=25 (0.2778), cf=0.893, gamma=2.296, delta=0.157, M=-2.417e+001
16 27 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.170, delta=0.162, M=-2.407e+001
9 23 35 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.170, delta=0.162, M=-2.407e+001
3 11 31 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.170, delta=0.162, M=-2.407e+001
20 -> ~39 fr=70 (0.7778), cf=1.000, gamma=1.169, delta=0.112, M=-2.378e+001
1 25 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
6 16 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
1 12 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
3 7 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
1 9 12 18 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
1 3 18 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
16 21 -> 36 fr=34 (0.3778), cf=0.667, gamma=1.714, delta=0.157, M=-2.369e+001
15 20 -> 37 fr=17 (0.1889), cf=0.586, gamma=3.103, delta=0.128, M=-2.361e+001
1 6 20 21 -> 37 fr=17 (0.1889), cf=0.586, gamma=3.103, delta=0.128, M=-2.361e+001
1 7 20 21 -> 37 fr=17 (0.1889), cf=0.586, gamma=3.103, delta=0.128, M=-2.361e+001
1 20 21 23 -> 37 fr=17 (0.1889), cf=0.586, gamma=3.103, delta=0.128, M=-2.361e+001
3 11 21 -> 36 fr=31 (0.3444), cf=0.738, gamma=1.898, delta=0.163, M=-2.330e+001
9 18 35 -> 36 fr=29 (0.3222), cf=0.784, gamma=2.015, delta=0.162, M=-2.324e+001
9 21 35 -> 36 fr=29 (0.3222), cf=0.784, gamma=2.015, delta=0.162, M=-2.324e+001
12 16 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
7 16 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
1 3 31 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
1 6 12 18 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
6 7 12 18 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
1 3 6 18 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
3 6 7 18 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
1 6 15 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
1 15 21 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
1 20 21 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
7 20 21 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
1 10 -> 37 fr=13 (0.1444), cf=0.867, gamma=4.588, delta=0.113, M=-2.271e+001
10 31 -> 37 fr=13 (0.1444), cf=0.867, gamma=4.588, delta=0.113, M=-2.271e+001
10 18 -> 37 fr=13 (0.1444), cf=0.867, gamma=4.588, delta=0.113, M=-2.271e+001
1 15 -> 37 fr=17 (0.1889), cf=0.548, gamma=2.903, delta=0.124, M=-2.198e+001
7 15 21 -> 37 fr=17 (0.1889), cf=0.548, gamma=2.903, delta=0.124, M=-2.198e+001
1 6 20 -> 37 fr=17 (0.1889), cf=0.548, gamma=2.903, delta=0.124, M=-2.198e+001
6 20 21 -> 37 fr=17 (0.1889), cf=0.548, gamma=2.903, delta=0.124, M=-2.198e+001
12 31 -> 39 fr=13 (0.1444), cf=0.591, gamma=4.091, delta=0.109, M=-2.192e+001
1 16 -> 39 fr=13 (0.1444), cf=0.591, gamma=4.091, delta=0.109, M=-2.192e+001
6 12 18 -> 39 fr=13 (0.1444), cf=0.591, gamma=4.091, delta=0.109, M=-2.192e+001
7 12 18 -> 39 fr=13 (0.1444), cf=0.591, gamma=4.091, delta=0.109, M=-2.192e+001
