8 -> 36 fr=39 (0.4333), cf=1.000, gamma=2.308, delta=0.246, M=-5.911e+001
6 12 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 16 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 18 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 16 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 3 6 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
3 6 7 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
15 31 -> 37 fr=14 (0.1556), cf=0.824, gamma=5.294, delta=0.126, M=-3.022e+001
3 20 31 -> 36 fr=34 (0.3778), cf=0.850, gamma=1.962, delta=0.185, M=-2.937e+001
3 21 23 31 -> 36 fr=32 (0.3556), cf=0.889, gamma=2.051, delta=0.182, M=-2.912e+001
3 18 23 -> 36 fr=36 (0.4000), cf=0.800, gamma=1.846, delta=0.183, M=-2.893e+001
16 23 35 -> 36 fr=26 (0.2889), cf=1.000, gamma=2.308, delta=0.164, M=-2.890e+001
12 19 21 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 21 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=7.500, delta=0.106, M=-2.887e+001
24 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
24 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
12 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
12 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 16 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 18 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 16 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 18 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 6 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 16 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 7 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 6 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 7 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
23 26 31 -> 37 fr=14 (0.1556), cf=0.778, gamma=5.000, delta=0.124, M=-2.871e+001
1 21 23 31 -> 37 fr=14 (0.1556), cf=0.778, gamma=5.000, delta=0.124, M=-2.871e+001
7 20 21 31 -> 37 fr=14 (0.1556), cf=0.778, gamma=5.000, delta=0.124, M=-2.871e+001
7 21 23 31 -> 37 fr=14 (0.1556), cf=0.778, gamma=5.000, delta=0.124, M=-2.871e+001
1 6 20 21 31 -> 37 fr=14 (0.1556), cf=0.778, gamma=5.000, delta=0.124, M=-2.871e+001
9 18 20 -> 36 fr=37 (0.4111), cf=0.771, gamma=1.779, delta=0.180, M=-2.850e+001
16 23 -> 36 fr=35 (0.3889), cf=0.814, gamma=1.878, delta=0.182, M=-2.821e+001
11 27 -> 36 fr=29 (0.3222), cf=0.935, gamma=2.159, delta=0.173, M=-2.809e+001
9 20 35 -> 36 fr=30 (0.3333), cf=0.909, gamma=2.098, delta=0.174, M=-2.757e+001
3 11 21 31 -> 36 fr=30 (0.3333), cf=0.909, gamma=2.098, delta=0.174, M=-2.757e+001
26 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
23 26 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
1 6 20 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
1 6 23 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
1 20 21 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
6 7 20 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
6 7 23 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
6 20 21 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
6 21 23 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
7 18 20 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
1 18 20 23 31 -> 37 fr=14 (0.1556), cf=0.737, gamma=4.737, delta=0.123, M=-2.738e+001
9 11 18 21 -> 36 fr=32 (0.3556), cf=0.865, gamma=1.996, delta=0.177, M=-2.725e+001
23 -> ~39 fr=75 (0.8333), cf=1.000, gamma=1.154, delta=0.111, M=-2.712e+001
19 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 25 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 16 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 3 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
6 9 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 9 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 18 21 -> 36 fr=39 (0.4333), cf=0.696, gamma=1.607, delta=0.164, M=-2.690e+001
6 20 31 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
6 23 31 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
7 20 31 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
1 6 15 20 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
1 15 20 21 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
1 18 20 31 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
1 20 23 31 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
1 18 23 31 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
1 18 21 23 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
7 18 23 31 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
7 18 20 21 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
7 18 21 23 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
1 6 18 20 21 -> 37 fr=14 (0.1556), cf=0.700, gamma=4.500, delta=0.121, M=-2.618e+001
16 21 35 -> 36 fr=29 (0.3222), cf=0.906, gamma=2.091, delta=0.168, M=-2.590e+001
16 27 35 -> 36 fr=24 (0.2667), cf=1.000, gamma=2.308, delta=0.151, M=-2.589e+001
3 9 20 -> 36 fr=37 (0.4111), cf=0.740, gamma=1.708, delta=0.170, M=-2.584e+001
9 20 21 -> 36 fr=37 (0.4111), cf=0.740, gamma=1.708, delta=0.170, M=-2.584e+001
3 20 -> 36 fr=39 (0.4333), cf=0.684, gamma=1.579, delta=0.159, M=-2.574e+001
12 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
25 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 16 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 18 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 12 16 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 16 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 9 12 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 3 6 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 6 7 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
16 21 27 -> 36 fr=30 (0.3333), cf=0.882, gamma=2.036, delta=0.170, M=-2.559e+001
9 11 18 -> 36 fr=32 (0.3556), cf=0.842, gamma=1.943, delta=0.173, M=-2.554e+001
21 27 -> 36 fr=31 (0.3444), cf=0.861, gamma=1.987, delta=0.171, M=-2.548e+001
1 10 31 -> 37 fr=11 (0.1222), cf=1.000, gamma=6.429, delta=0.103, M=-2.546e+001
1 10 18 -> 37 fr=11 (0.1222), cf=1.000, gamma=6.429, delta=0.103, M=-2.546e+001
6 10 31 -> 37 fr=11 (0.1222), cf=1.000, gamma=6.429, delta=0.103, M=-2.546e+001
6 10 18 -> 37 fr=11 (0.1222), cf=1.000, gamma=6.429, delta=0.103, M=-2.546e+001
7 10 31 -> 37 fr=11 (0.1222), cf=1.000, gamma=6.429, delta=0.103, M=-2.546e+001
7 10 18 -> 37 fr=11 (0.1222), cf=1.000, gamma=6.429, delta=0.103, M=-2.546e+001
1 15 20 -> 37 fr=14 (0.1556), cf=0.667, gamma=4.286, delta=0.119, M=-2.508e+001
1 20 31 -> 37 fr=14 (0.1556), cf=0.667, gamma=4.286, delta=0.119, M=-2.508e+001
1 23 31 -> 37 fr=14 (0.1556), cf=0.667, gamma=4.286, delta=0.119, M=-2.508e+001
7 23 31 -> 37 fr=14 (0.1556), cf=0.667, gamma=4.286, delta=0.119, M=-2.508e+001
1 18 20 21 -> 37 fr=14 (0.1556), cf=0.667, gamma=4.286, delta=0.119, M=-2.508e+001
6 18 20 21 -> 37 fr=14 (0.1556), cf=0.667, gamma=4.286, delta=0.119, M=-2.508e+001
6 18 21 23 -> 37 fr=14 (0.1556), cf=0.667, gamma=4.286, delta=0.119, M=-2.508e+001
16 27 31 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.149, delta=0.160, M=-2.490e+001
3 23 35 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.149, delta=0.160, M=-2.490e+001
16 21 -> 36 fr=38 (0.4222), cf=0.704, gamma=1.624, delta=0.162, M=-2.484e+001
9 18 21 23 -> 36 fr=34 (0.3778), cf=0.791, gamma=1.825, delta=0.171, M=-2.469e+001
16 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
18 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 12 19 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 12 16 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
12 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 7 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 3 6 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 7 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 6 9 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 7 9 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
27 35 -> 36 fr=25 (0.2778), cf=0.962, gamma=2.219, delta=0.153, M=-2.434e+001
3 11 35 -> 36 fr=25 (0.2778), cf=0.962, gamma=2.219, delta=0.153, M=-2.434e+001
27 31 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.084, delta=0.162, M=-2.432e+001
7 18 20 -> 37 fr=14 (0.1556), cf=0.636, gamma=4.091, delta=0.118, M=-2.406e+001
7 15 20 21 -> 37 fr=14 (0.1556), cf=0.636, gamma=4.091, delta=0.118, M=-2.406e+001
1 6 18 20 -> 37 fr=14 (0.1556), cf=0.636, gamma=4.091, delta=0.118, M=-2.406e+001
1 6 18 23 -> 37 fr=14 (0.1556), cf=0.636, gamma=4.091, delta=0.118, M=-2.406e+001
1 18 20 23 -> 37 fr=14 (0.1556), cf=0.636, gamma=4.091, delta=0.118, M=-2.406e+001
6 7 18 23 -> 37 fr=14 (0.1556), cf=0.636, gamma=4.091, delta=0.118, M=-2.406e+001
16 35 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.028, delta=0.163, M=-2.398e+001
3 23 31 -> 36 fr=32 (0.3556), cf=0.821, gamma=1.893, delta=0.168, M=-2.396e+001
27 -> 36 fr=31 (0.3444), cf=0.838, gamma=1.933, delta=0.166, M=-2.382e+001
16 27 -> 36 fr=30 (0.3333), cf=0.857, gamma=1.978, delta=0.165, M=-2.382e+001
20 35 -> 36 fr=30 (0.3333), cf=0.857, gamma=1.978, delta=0.165, M=-2.382e+001
3 18 35 -> 36 fr=30 (0.3333), cf=0.857, gamma=1.978, delta=0.165, M=-2.382e+001
3 21 35 -> 36 fr=30 (0.3333), cf=0.857, gamma=1.978, delta=0.165, M=-2.382e+001
3 11 31 -> 36 fr=30 (0.3333), cf=0.857, gamma=1.978, delta=0.165, M=-2.382e+001
18 20 21 -> 36 fr=39 (0.4333), cf=0.661, gamma=1.525, delta=0.149, M=-2.354e+001
12 19 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 19 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 25 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 12 16 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 16 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 6 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 6 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 7 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 9 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
7 9 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 7 18 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
15 20 21 -> 37 fr=14 (0.1556), cf=0.609, gamma=3.913, delta=0.116, M=-2.313e+001
1 18 20 -> 37 fr=14 (0.1556), cf=0.609, gamma=3.913, delta=0.116, M=-2.313e+001
1 18 23 -> 37 fr=14 (0.1556), cf=0.609, gamma=3.913, delta=0.116, M=-2.313e+001
6 18 20 -> 37 fr=14 (0.1556), cf=0.609, gamma=3.913, delta=0.116, M=-2.313e+001
6 18 23 -> 37 fr=14 (0.1556), cf=0.609, gamma=3.913, delta=0.116, M=-2.313e+001
7 18 23 -> 37 fr=14 (0.1556), cf=0.609, gamma=3.913, delta=0.116, M=-2.313e+001
1 10 -> 37 fr=11 (0.1222), cf=0.917, gamma=5.893, delta=0.101, M=-2.301e+001
9 18 23 35 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.077, delta=0.156, M=-2.281e+001
3 18 -> 36 fr=39 (0.4333), cf=0.650, gamma=1.500, delta=0.144, M=-2.250e+001
3 9 11 21 -> 36 fr=32 (0.3556), cf=0.800, gamma=1.846, delta=0.163, M=-2.249e+001
20 -> ~39 fr=71 (0.7889), cf=1.000, gamma=1.154, delta=0.105, M=-2.242e+001
7 25 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 16 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
7 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
9 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
3 7 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 9 12 18 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 3 18 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
9 20 -> 36 fr=37 (0.4111), cf=0.698, gamma=1.611, delta=0.156, M=-2.226e+001
6 7 15 20 -> 37 fr=14 (0.1556), cf=0.583, gamma=3.750, delta=0.114, M=-2.225e+001
3 35 -> 36 fr=30 (0.3333), cf=0.833, gamma=1.923, delta=0.160, M=-2.220e+001
9 18 21 35 -> 36 fr=30 (0.3333), cf=0.833, gamma=1.923, delta=0.160, M=-2.220e+001
3 11 21 -> 36 fr=34 (0.3778), cf=0.756, gamma=1.744, delta=0.161, M=-2.202e+001
9 11 35 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.137, delta=0.148, M=-2.198e+001
1 25 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
7 16 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 12 31 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 3 31 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 6 9 31 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
1 3 6 18 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
6 7 9 31 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
3 6 7 18 -> 39 fr=12 (0.1333), cf=0.600, gamma=4.500, delta=0.104, M=-2.150e+001
18 20 -> 36 fr=39 (0.4333), cf=0.639, gamma=1.475, delta=0.140, M=-2.148e+001
1 15 21 -> 37 fr=14 (0.1556), cf=0.560, gamma=3.600, delta=0.112, M=-2.143e+001
6 15 20 -> 37 fr=14 (0.1556), cf=0.560, gamma=3.600, delta=0.112, M=-2.143e+001
7 15 20 -> 37 fr=14 (0.1556), cf=0.560, gamma=3.600, delta=0.112, M=-2.143e+001
1 6 20 21 -> 37 fr=14 (0.1556), cf=0.560, gamma=3.600, delta=0.112, M=-2.143e+001
1 7 20 21 -> 37 fr=14 (0.1556), cf=0.560, gamma=3.600, delta=0.112, M=-2.143e+001
1 20 21 23 -> 37 fr=14 (0.1556), cf=0.560, gamma=3.600, delta=0.112, M=-2.143e+001
10 31 -> 37 fr=11 (0.1222), cf=0.846, gamma=5.440, delta=0.100, M=-2.118e+001
10 18 -> 37 fr=11 (0.1222), cf=0.846, gamma=5.440, delta=0.100, M=-2.118e+001
