8 -> 36 fr=38 (0.4222), cf=1.000, gamma=2.368, delta=0.244, M=-5.882e+001
19 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
16 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
19 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
18 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 12 16 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 12 25 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 12 18 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 16 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 25 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 18 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
9 18 20 21 -> 36 fr=36 (0.4000), cf=0.818, gamma=1.938, delta=0.194, M=-3.288e+001
23 26 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
7 18 20 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
7 18 23 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 18 23 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 6 18 20 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 18 20 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 18 20 21 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
3 18 23 -> 36 fr=34 (0.3778), cf=0.850, gamma=2.013, delta=0.190, M=-3.130e+001
16 23 -> 36 fr=33 (0.3667), cf=0.868, gamma=2.057, delta=0.188, M=-3.091e+001
3 20 31 -> 36 fr=33 (0.3667), cf=0.868, gamma=2.057, delta=0.188, M=-3.091e+001
6 18 20 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
6 18 23 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
1 20 31 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
1 6 15 20 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
1 15 20 21 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
12 19 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 16 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 18 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 16 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 18 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 16 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
3 7 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 16 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 3 6 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 10 31 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
7 10 18 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
6 10 31 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
6 10 18 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
1 10 31 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
1 10 18 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
9 18 20 -> 36 fr=36 (0.4000), cf=0.783, gamma=1.854, delta=0.184, M=-2.983e+001
1 15 20 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
1 18 20 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
7 15 20 21 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
3 11 21 31 -> 36 fr=29 (0.3222), cf=0.935, gamma=2.216, delta=0.177, M=-2.942e+001
3 20 -> 36 fr=38 (0.4222), cf=0.717, gamma=1.698, delta=0.174, M=-2.936e+001
3 18 21 -> 36 fr=38 (0.4222), cf=0.717, gamma=1.698, delta=0.174, M=-2.936e+001
3 21 23 31 -> 36 fr=30 (0.3333), cf=0.909, gamma=2.153, delta=0.179, M=-2.898e+001
1 24 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
24 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
12 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 16 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 18 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 6 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 6 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
15 20 21 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
6 7 15 20 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
7 15 20 -> 37 fr=19 (0.2111), cf=0.655, gamma=3.103, delta=0.143, M=-2.730e+001
6 15 20 -> 37 fr=19 (0.2111), cf=0.655, gamma=3.103, delta=0.143, M=-2.730e+001
1 7 20 21 -> 37 fr=19 (0.2111), cf=0.655, gamma=3.103, delta=0.143, M=-2.730e+001
1 6 20 21 -> 37 fr=19 (0.2111), cf=0.655, gamma=3.103, delta=0.143, M=-2.730e+001
1 20 21 23 -> 37 fr=19 (0.2111), cf=0.655, gamma=3.103, delta=0.143, M=-2.730e+001
16 21 -> 36 fr=37 (0.4111), cf=0.725, gamma=1.718, delta=0.172, M=-2.726e+001
24 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
24 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
25 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 12 16 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
6 12 16 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 16 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
6 16 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 7 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
6 9 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 16 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 3 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 3 6 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
9 20 21 -> 36 fr=36 (0.4000), cf=0.750, gamma=1.776, delta=0.175, M=-2.708e+001
9 20 35 -> 36 fr=30 (0.3333), cf=0.882, gamma=2.090, delta=0.174, M=-2.698e+001
9 11 18 21 -> 36 fr=31 (0.3444), cf=0.861, gamma=2.039, delta=0.176, M=-2.697e+001
15 20 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
7 20 21 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
11 27 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.205, delta=0.164, M=-2.604e+001
3 18 -> 36 fr=38 (0.4222), cf=0.679, gamma=1.607, delta=0.160, M=-2.583e+001
23 -> ~39 fr=74 (0.8222), cf=1.000, gamma=1.154, delta=0.110, M=-2.574e+001
12 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
16 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
18 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
12 16 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
7 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 6 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 9 12 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 6 7 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 7 18 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 3 6 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 6 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 11 35 -> 36 fr=25 (0.2778), cf=0.962, gamma=2.277, delta=0.156, M=-2.535e+001
1 15 21 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
1 6 20 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
6 20 21 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
1 20 21 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
1 10 -> 37 fr=15 (0.1667), cf=0.882, gamma=4.180, delta=0.127, M=-2.529e+001
10 31 -> 37 fr=15 (0.1667), cf=0.882, gamma=4.180, delta=0.127, M=-2.529e+001
10 18 -> 37 fr=15 (0.1667), cf=0.882, gamma=4.180, delta=0.127, M=-2.529e+001
9 11 18 -> 36 fr=31 (0.3444), cf=0.838, gamma=1.984, delta=0.171, M=-2.528e+001
16 35 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.081, delta=0.167, M=-2.526e+001
3 11 31 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.081, delta=0.167, M=-2.526e+001
3 21 35 -> 36 fr=30 (0.3333), cf=0.857, gamma=2.030, delta=0.169, M=-2.519e+001
3 23 31 -> 36 fr=30 (0.3333), cf=0.857, gamma=2.030, delta=0.169, M=-2.519e+001
12 19 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 16 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 16 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 12 16 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 12 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 7 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 9 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 3 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 23 35 -> 36 fr=26 (0.2889), cf=0.929, gamma=2.199, delta=0.158, M=-2.447e+001
7 15 21 -> 37 fr=19 (0.2111), cf=0.594, gamma=2.813, delta=0.136, M=-2.445e+001
1 6 15 -> 37 fr=19 (0.2111), cf=0.594, gamma=2.813, delta=0.136, M=-2.445e+001
1 7 20 -> 37 fr=19 (0.2111), cf=0.594, gamma=2.813, delta=0.136, M=-2.445e+001
1 20 23 -> 37 fr=19 (0.2111), cf=0.594, gamma=2.813, delta=0.136, M=-2.445e+001
9 18 21 23 -> 36 fr=32 (0.3556), cf=0.800, gamma=1.895, delta=0.168, M=-2.405e+001
3 9 11 21 -> 36 fr=31 (0.3444), cf=0.816, gamma=1.932, delta=0.166, M=-2.373e+001
20 21 27 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.072, delta=0.161, M=-2.363e+001
18 21 27 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.072, delta=0.161, M=-2.363e+001
1 15 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
15 21 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
6 7 20 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
7 21 31 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
1 6 21 31 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
7 10 21 -> 37 fr=15 (0.1667), cf=0.833, gamma=3.947, delta=0.124, M=-2.355e+001
6 10 21 -> 37 fr=15 (0.1667), cf=0.833, gamma=3.947, delta=0.124, M=-2.355e+001
3 35 -> 36 fr=30 (0.3333), cf=0.833, gamma=1.974, delta=0.164, M=-2.355e+001
20 -> ~39 fr=72 (0.8000), cf=1.000, gamma=1.154, delta=0.107, M=-2.341e+001
7 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
9 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 7 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 6 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 9 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 6 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 18 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
9 20 -> 36 fr=36 (0.4000), cf=0.706, gamma=1.672, delta=0.161, M=-2.340e+001
3 11 21 -> 36 fr=33 (0.3667), cf=0.767, gamma=1.818, delta=0.165, M=-2.317e+001
7 20 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
6 20 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
1 20 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
6 7 15 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
7 18 21 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
6 21 31 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
1 21 23 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
1 6 18 21 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
6 11 18 21 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.145, delta=0.118, M=-2.272e+001
1 11 21 31 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.145, delta=0.118, M=-2.272e+001
1 11 18 21 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.145, delta=0.118, M=-2.272e+001
1 25 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
12 16 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 16 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
3 6 18 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 3 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
27 35 -> 36 fr=23 (0.2556), cf=0.958, gamma=2.270, delta=0.143, M=-2.241e+001
27 31 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.123, delta=0.153, M=-2.241e+001
10 15 -> 37 fr=15 (0.1667), cf=0.789, gamma=3.740, delta=0.122, M=-2.205e+001
7 10 -> 37 fr=15 (0.1667), cf=0.789, gamma=3.740, delta=0.122, M=-2.205e+001
6 10 -> 37 fr=15 (0.1667), cf=0.789, gamma=3.740, delta=0.122, M=-2.205e+001
20 35 -> 36 fr=30 (0.3333), cf=0.811, gamma=1.920, delta=0.160, M=-2.203e+001
9 18 21 35 -> 36 fr=30 (0.3333), cf=0.811, gamma=1.920, delta=0.160, M=-2.203e+001
7 15 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
6 15 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
6 7 31 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
7 18 31 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
