8 -> 36 fr=38 (0.4222), cf=1.000, gamma=2.368, delta=0.244, M=-5.882e+001
1 23 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
7 23 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 18 20 21 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 18 21 23 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 18 20 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
3 20 35 -> 36 fr=29 (0.3222), cf=0.967, gamma=2.289, delta=0.181, M=-3.200e+001
23 26 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 20 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
7 18 20 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 6 15 20 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 15 20 21 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 6 18 20 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 6 18 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
6 7 18 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 18 20 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 18 20 21 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
3 20 31 -> 36 fr=32 (0.3556), cf=0.889, gamma=2.105, delta=0.187, M=-3.076e+001
19 21 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 21 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=6.923, delta=0.114, M=-3.068e+001
1 24 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
19 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
24 25 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
7 12 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 16 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 25 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 18 25 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 16 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
6 9 12 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
7 9 12 31 -> 39 fr=13 (0.1444), cf=0.867, gamma=6.000, delta=0.120, M=-3.038e+001
9 18 20 -> 36 fr=36 (0.4000), cf=0.783, gamma=1.854, delta=0.184, M=-2.983e+001
1 15 20 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
6 18 20 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
6 18 23 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
1 18 23 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
7 18 23 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
7 15 20 21 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
3 18 23 -> 36 fr=34 (0.3778), cf=0.829, gamma=1.964, delta=0.185, M=-2.961e+001
3 21 23 31 -> 36 fr=29 (0.3222), cf=0.935, gamma=2.216, delta=0.177, M=-2.942e+001
3 20 -> 36 fr=38 (0.4222), cf=0.717, gamma=1.698, delta=0.174, M=-2.936e+001
16 23 -> 36 fr=33 (0.3667), cf=0.846, gamma=2.004, delta=0.184, M=-2.914e+001
6 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
6 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
1 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
1 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
7 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
7 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
24 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
24 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
12 25 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 16 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 25 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 18 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
6 12 16 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
7 16 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 12 16 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 12 18 25 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 12 16 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 3 12 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 3 6 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
3 6 7 31 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
1 3 6 12 18 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
3 6 7 12 18 -> 39 fr=13 (0.1444), cf=0.813, gamma=5.625, delta=0.119, M=-2.871e+001
15 20 21 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
1 18 20 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
3 18 21 -> 36 fr=38 (0.4222), cf=0.704, gamma=1.667, delta=0.169, M=-2.814e+001
6 7 15 20 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
1 6 20 21 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
1 7 20 21 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
1 20 21 23 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
23 -> ~39 fr=73 (0.8111), cf=1.000, gamma=1.169, delta=0.117, M=-2.726e+001
1 12 25 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
12 16 25 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
12 18 25 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
7 12 16 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
3 6 31 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
3 6 12 18 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
1 9 12 31 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
3 7 12 18 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
3 7 18 31 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
1 6 9 12 18 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
6 7 9 12 18 -> 39 fr=13 (0.1444), cf=0.765, gamma=5.294, delta=0.117, M=-2.726e+001
9 20 21 -> 36 fr=36 (0.4000), cf=0.750, gamma=1.776, delta=0.175, M=-2.708e+001
11 27 -> 36 fr=26 (0.2889), cf=0.963, gamma=2.281, delta=0.162, M=-2.691e+001
16 27 31 -> 36 fr=24 (0.2667), cf=1.000, gamma=2.368, delta=0.154, M=-2.684e+001
6 15 20 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
1 15 21 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
7 15 20 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
7 20 21 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
3 7 21 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=5.934, delta=0.111, M=-2.619e+001
1 10 -> 37 fr=14 (0.1556), cf=0.933, gamma=4.667, delta=0.122, M=-2.606e+001
16 21 -> 36 fr=37 (0.4111), cf=0.712, gamma=1.685, delta=0.167, M=-2.604e+001
3 11 21 31 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.205, delta=0.164, M=-2.604e+001
6 19 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
12 25 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
6 25 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
25 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
6 16 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
1 16 25 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
1 18 25 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
12 16 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
1 16 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
3 7 31 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
6 9 12 18 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
7 9 12 18 -> 39 fr=13 (0.1444), cf=0.722, gamma=5.000, delta=0.116, M=-2.598e+001
20 21 27 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.139, delta=0.166, M=-2.553e+001
18 21 27 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.139, delta=0.166, M=-2.553e+001
15 20 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
1 6 15 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
7 15 21 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
1 6 20 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
6 20 21 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
1 20 21 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
27 31 -> 36 fr=25 (0.2778), cf=0.962, gamma=2.277, delta=0.156, M=-2.535e+001
9 20 35 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.081, delta=0.167, M=-2.526e+001
9 11 18 21 -> 36 fr=30 (0.3333), cf=0.857, gamma=2.030, delta=0.169, M=-2.519e+001
20 -> ~39 fr=71 (0.7889), cf=1.000, gamma=1.169, delta=0.114, M=-2.483e+001
7 25 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
16 25 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
18 25 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
7 16 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 12 16 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
3 12 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 6 12 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
6 7 12 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 3 12 18 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 3 6 18 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
3 6 7 18 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 3 18 31 -> 39 fr=13 (0.1444), cf=0.684, gamma=4.737, delta=0.114, M=-2.483e+001
1 15 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
15 21 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 7 20 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 20 23 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
3 11 21 -> 36 fr=32 (0.3556), cf=0.800, gamma=1.895, delta=0.168, M=-2.405e+001
9 18 21 23 -> 36 fr=32 (0.3556), cf=0.800, gamma=1.895, delta=0.168, M=-2.405e+001
10 31 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
10 18 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
6 10 21 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
7 10 21 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
16 27 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.132, delta=0.159, M=-2.393e+001
6 12 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
7 12 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
9 12 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
3 6 18 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
1 3 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
3 7 18 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
1 9 12 18 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
1 6 9 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
6 7 9 31 -> 39 fr=13 (0.1444), cf=0.650, gamma=4.500, delta=0.112, M=-2.378e+001
3 18 -> 36 fr=38 (0.4222), cf=0.655, gamma=1.552, delta=0.150, M=-2.367e+001
1 21 23 -> 37 fr=18 (0.2000), cf=0.581, gamma=2.903, delta=0.131, M=-2.363e+001
20 27 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.072, delta=0.161, M=-2.363e+001
18 27 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.072, delta=0.161, M=-2.363e+001
21 27 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.072, delta=0.161, M=-2.363e+001
16 35 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.072, delta=0.161, M=-2.363e+001
9 11 18 -> 36 fr=30 (0.3333), cf=0.833, gamma=1.974, delta=0.164, M=-2.355e+001
3 21 35 -> 36 fr=29 (0.3222), cf=0.853, gamma=2.020, delta=0.163, M=-2.351e+001
3 23 31 -> 36 fr=29 (0.3222), cf=0.853, gamma=2.020, delta=0.163, M=-2.351e+001
9 20 -> 36 fr=36 (0.4000), cf=0.706, gamma=1.672, delta=0.161, M=-2.340e+001
3 23 35 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.193, delta=0.151, M=-2.296e+001
1 25 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
1 16 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
6 9 31 -> 39 fr=13 (0.1444), cf=0.619, gamma=4.286, delta=0.111, M=-2.281e+001
