8 -> 36 fr=34 (0.3778), cf=1.000, gamma=2.647, delta=0.235, M=-5.722e+001
3 18 20 21 -> 36 fr=34 (0.3778), cf=0.850, gamma=2.250, delta=0.210, M=-4.206e+001
16 20 21 -> 36 fr=33 (0.3667), cf=0.868, gamma=2.299, delta=0.207, M=-4.014e+001
1 15 18 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
7 15 18 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
1 6 15 31 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
1 15 21 31 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
6 7 15 31 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
7 15 21 31 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
2 31 -> 36 fr=28 (0.3111), cf=1.000, gamma=2.647, delta=0.194, M=-3.928e+001
1 -> ~36 fr=52 (0.5778), cf=0.963, gamma=1.548, delta=0.204, M=-3.896e+001
3 18 20 -> 36 fr=34 (0.3778), cf=0.810, gamma=2.143, delta=0.201, M=-3.863e+001
15 18 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
1 15 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
6 15 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
7 15 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
15 21 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
16 20 -> 36 fr=33 (0.3667), cf=0.825, gamma=2.184, delta=0.199, M=-3.656e+001
15 31 -> 37 fr=18 (0.2000), cf=0.857, gamma=4.286, delta=0.153, M=-3.559e+001
23 26 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
1 21 23 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
7 20 21 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
7 21 23 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
1 6 20 21 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
3 20 35 -> 36 fr=27 (0.3000), cf=0.964, gamma=2.553, delta=0.182, M=-3.387e+001
3 20 21 31 -> 36 fr=30 (0.3333), cf=0.882, gamma=2.336, delta=0.191, M=-3.365e+001
11 16 21 -> 36 fr=28 (0.3111), cf=0.933, gamma=2.471, delta=0.185, M=-3.341e+001
26 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
23 26 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 6 20 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 6 23 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 7 20 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 7 23 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 20 21 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 21 23 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
7 18 20 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 18 20 23 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
19 24 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 24 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
7 24 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 16 19 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 19 31 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 18 19 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 12 16 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 12 25 31 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 12 18 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
11 16 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.391, delta=0.181, M=-3.117e+001
3 11 18 21 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.391, delta=0.181, M=-3.117e+001
6 20 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
6 23 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
7 20 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 20 23 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 20 21 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 18 23 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 18 21 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
7 18 23 31 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
7 18 20 21 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
7 18 21 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 6 18 20 21 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
3 20 21 -> 36 fr=34 (0.3778), cf=0.708, gamma=1.875, delta=0.176, M=-3.032e+001
3 20 31 -> 36 fr=30 (0.3333), cf=0.833, gamma=2.206, delta=0.182, M=-3.006e+001
3 18 21 23 -> 36 fr=30 (0.3333), cf=0.833, gamma=2.206, delta=0.182, M=-3.006e+001
1 23 31 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
7 23 31 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
1 6 15 20 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
1 15 20 21 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
1 18 20 31 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
6 18 20 21 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
6 18 21 23 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
16 21 23 -> 36 fr=29 (0.3222), cf=0.853, gamma=2.258, delta=0.180, M=-2.951e+001
3 11 18 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.316, delta=0.177, M=-2.920e+001
9 18 20 21 -> 36 fr=32 (0.3556), cf=0.762, gamma=2.017, delta=0.179, M=-2.907e+001
16 19 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
19 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
18 19 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
6 12 25 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 16 25 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 25 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 18 25 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
6 12 16 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
1 3 6 12 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
3 6 7 12 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
1 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
1 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
6 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
6 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
7 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
7 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
1 15 20 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
1 20 31 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
7 18 20 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
1 6 18 20 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
1 6 18 23 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
1 18 20 23 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
1 18 20 21 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
6 7 18 23 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
3 18 21 -> 36 fr=34 (0.3778), cf=0.680, gamma=1.800, delta=0.168, M=-2.799e+001
16 23 35 -> 36 fr=22 (0.2444), cf=1.000, gamma=2.647, delta=0.152, M=-2.760e+001
1 18 23 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
6 18 20 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
6 18 23 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
7 18 23 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
7 15 20 21 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
16 21 35 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.373, delta=0.167, M=-2.720e+001
9 20 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.306, delta=0.170, M=-2.720e+001
3 21 23 31 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.306, delta=0.170, M=-2.720e+001
1 24 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
24 25 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
12 19 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 19 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
7 12 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 16 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 25 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 18 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
7 12 16 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
3 6 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
3 7 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
1 6 9 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 7 9 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
9 18 20 -> 36 fr=32 (0.3556), cf=0.727, gamma=1.925, delta=0.171, M=-2.649e+001
15 20 21 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
1 18 20 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
3 18 23 35 -> 36 fr=23 (0.2556), cf=0.958, gamma=2.537, delta=0.155, M=-2.633e+001
16 21 -> 36 fr=33 (0.3667), cf=0.688, gamma=1.820, delta=0.165, M=-2.575e+001
3 18 23 -> 36 fr=30 (0.3333), cf=0.769, gamma=2.036, delta=0.170, M=-2.559e+001
24 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
24 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
19 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
12 25 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 16 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 25 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 18 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
1 12 16 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
1 12 18 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
6 9 12 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 9 12 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
3 18 35 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.233, delta=0.166, M=-2.546e+001
3 21 35 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.233, delta=0.166, M=-2.546e+001
6 7 15 20 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
3 11 21 31 -> 36 fr=25 (0.2778), cf=0.893, gamma=2.363, delta=0.160, M=-2.537e+001
16 35 -> 36 fr=26 (0.2889), cf=0.867, gamma=2.294, delta=0.163, M=-2.532e+001
3 9 20 -> 36 fr=32 (0.3556), cf=0.711, gamma=1.882, delta=0.167, M=-2.529e+001
9 17 -> 42 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
16 23 -> 36 fr=29 (0.3222), cf=0.784, gamma=2.075, delta=0.167, M=-2.485e+001
3 20 -> 36 fr=34 (0.3778), cf=0.642, gamma=1.698, delta=0.155, M=-2.481e+001
6 15 20 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
7 15 20 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 6 20 21 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 7 20 21 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 20 21 23 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
9 20 21 -> 36 fr=32 (0.3556), cf=0.696, gamma=1.841, delta=0.162, M=-2.414e+001
23 -> ~39 fr=75 (0.8333), cf=1.000, gamma=1.139, delta=0.102, M=-2.414e+001
12 16 25 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 12 25 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
12 18 25 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
6 12 16 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
6 16 31 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 12 16 31 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 3 12 31 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 3 6 12 18 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
3 6 7 12 18 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 10 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
10 31 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
10 18 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.375, delta=0.120, M=-2.403e+001
11 27 -> 36 fr=23 (0.2556), cf=0.920, gamma=2.435, delta=0.151, M=-2.398e+001
3 23 35 -> 36 fr=23 (0.2556), cf=0.920, gamma=2.435, delta=0.151, M=-2.398e+001
20 35 -> 36 fr=27 (0.3000), cf=0.818, gamma=2.166, delta=0.161, M=-2.388e+001
3 35 -> 36 fr=27 (0.3000), cf=0.818, gamma=2.166, delta=0.161, M=-2.388e+001
3 18 -> 36 fr=34 (0.3778), cf=0.630, gamma=1.667, delta=0.151, M=-2.382e+001
1 3 9 15 -> 42 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
3 7 9 15 -> 42 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
15 20 -> 37 fr=18 (0.2000), cf=0.581, gamma=2.903, delta=0.131, M=-2.363e+001
1 15 21 -> 37 fr=18 (0.2000), cf=0.581, gamma=2.903, delta=0.131, M=-2.363e+001
27 35 -> 36 fr=21 (0.2333), cf=0.955, gamma=2.527, delta=0.141, M=-2.304e+001
12 25 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
25 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 16 25 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 18 25 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
7 12 16 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
7 16 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 9 12 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
3 6 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
3 7 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 3 6 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
3 6 7 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 6 9 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
6 7 9 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 6 15 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
1 6 20 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
1 20 21 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
7 21 31 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
7 20 21 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
1 6 21 31 -> 37 fr=18 (0.2000), cf=0.563, gamma=2.813, delta=0.129, M=-2.281e+001
1 17 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 9 15 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 23 31 -> 36 fr=27 (0.3000), cf=0.794, gamma=2.102, delta=0.157, M=-2.242e+001
9 18 21 35 -> 36 fr=27 (0.3000), cf=0.794, gamma=2.102, delta=0.157, M=-2.242e+001
16 27 31 -> 36 fr=22 (0.2444), cf=0.917, gamma=2.426, delta=0.144, M=-2.235e+001
9 11 18 21 -> 36 fr=26 (0.2889), cf=0.813, gamma=2.151, delta=0.155, M=-2.209e+001
1 15 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
7 15 21 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
1 7 20 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
1 20 23 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
6 21 31 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
6 20 21 -> 37 fr=18 (0.2000), cf=0.545, gamma=2.727, delta=0.127, M=-2.202e+001
27 31 -> 36 fr=23 (0.2556), cf=0.885, gamma=2.342, delta=0.146, M=-2.200e+001
16 25 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
6 25 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
18 25 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
6 12 19 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
12 16 31 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
3 6 31 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
6 9 12 18 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
7 9 12 18 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
3 7 18 31 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
20 21 27 -> 36 fr=25 (0.2778), cf=0.833, gamma=2.206, delta=0.152, M=-2.190e+001
18 21 27 -> 36 fr=25 (0.2778), cf=0.833, gamma=2.206, delta=0.152, M=-2.190e+001
3 11 31 -> 36 fr=25 (0.2778), cf=0.833, gamma=2.206, delta=0.152, M=-2.190e+001
15 -> ~36 fr=37 (0.4111), cf=0.974, gamma=1.565, delta=0.148, M=-2.160e+001
1 3 15 -> 42 fr=10 (0.1111), cf=0.667, gamma=6.000, delta=0.093, M=-2.137e+001
15 21 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
1 6 31 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
1 21 31 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
6 7 31 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
7 18 21 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
1 6 18 21 -> 37 fr=18 (0.2000), cf=0.529, gamma=2.647, delta=0.124, M=-2.127e+001
9 18 35 -> 36 fr=27 (0.3000), cf=0.771, gamma=2.042, delta=0.153, M=-2.108e+001
9 21 35 -> 36 fr=27 (0.3000), cf=0.771, gamma=2.042, delta=0.153, M=-2.108e+001
12 19 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
6 19 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
7 25 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
6 16 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
1 12 16 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
3 12 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
1 16 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
3 7 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
1 6 12 31 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
1 3 12 18 -> 39 fr=11 (0.1222), cf=0.611, gamma=5.000, delta=0.098, M=-2.099e+001
