8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
15 18 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
6 15 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
1 15 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
7 15 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
15 21 31 -> 37 fr=17 (0.1889), cf=0.895, gamma=4.737, delta=0.149, M=-3.624e+001
3 18 21 23 -> 36 fr=33 (0.3667), cf=0.868, gamma=2.171, delta=0.198, M=-3.497e+001
16 21 23 -> 36 fr=32 (0.3556), cf=0.889, gamma=2.222, delta=0.196, M=-3.446e+001
3 20 21 31 -> 36 fr=32 (0.3556), cf=0.889, gamma=2.222, delta=0.196, M=-3.446e+001
15 31 -> 37 fr=17 (0.1889), cf=0.850, gamma=4.500, delta=0.147, M=-3.434e+001
11 16 -> 36 fr=31 (0.3444), cf=0.912, gamma=2.279, delta=0.193, M=-3.425e+001
3 11 18 21 -> 36 fr=31 (0.3444), cf=0.912, gamma=2.279, delta=0.193, M=-3.425e+001
19 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 16 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 19 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 18 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 16 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 25 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 18 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
3 20 21 -> 36 fr=36 (0.4000), cf=0.750, gamma=1.875, delta=0.187, M=-3.315e+001
3 20 35 -> 36 fr=28 (0.3111), cf=0.966, gamma=2.414, delta=0.182, M=-3.294e+001
26 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
1 21 23 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
7 20 21 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
7 21 23 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
1 6 20 21 31 -> 37 fr=17 (0.1889), cf=0.810, gamma=4.286, delta=0.145, M=-3.268e+001
9 18 20 21 -> 36 fr=34 (0.3778), cf=0.810, gamma=2.024, delta=0.191, M=-3.249e+001
3 11 18 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.214, delta=0.189, M=-3.217e+001
1 6 20 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
1 6 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 7 20 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 7 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 20 21 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
6 21 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
1 18 21 23 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
7 18 20 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
7 18 20 21 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
7 18 21 23 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
1 6 18 20 21 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
1 18 20 23 31 -> 37 fr=17 (0.1889), cf=0.773, gamma=4.091, delta=0.143, M=-3.120e+001
3 20 31 -> 36 fr=32 (0.3556), cf=0.842, gamma=2.105, delta=0.187, M=-3.076e+001
16 19 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
19 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
18 19 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 16 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 18 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 16 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 6 9 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 3 6 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 7 9 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
3 6 7 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.294, delta=0.126, M=-3.022e+001
6 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.294, delta=0.126, M=-3.022e+001
1 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.294, delta=0.126, M=-3.022e+001
1 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.294, delta=0.126, M=-3.022e+001
7 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.294, delta=0.126, M=-3.022e+001
7 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.294, delta=0.126, M=-3.022e+001
3 21 23 31 -> 36 fr=30 (0.3333), cf=0.882, gamma=2.206, delta=0.182, M=-3.006e+001
3 18 23 -> 36 fr=33 (0.3667), cf=0.805, gamma=2.012, delta=0.184, M=-2.990e+001
6 20 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
6 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
7 20 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
6 18 20 21 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
6 18 21 23 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 20 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 20 21 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
1 18 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
7 18 23 31 -> 37 fr=17 (0.1889), cf=0.739, gamma=3.913, delta=0.141, M=-2.986e+001
9 18 20 -> 36 fr=34 (0.3778), cf=0.773, gamma=1.932, delta=0.182, M=-2.953e+001
16 23 -> 36 fr=32 (0.3556), cf=0.821, gamma=2.051, delta=0.182, M=-2.912e+001
12 19 21 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 21 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=7.500, delta=0.106, M=-2.887e+001
1 24 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
24 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
12 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 16 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 18 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 6 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 16 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 7 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 23 31 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
7 23 31 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
7 18 20 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 6 15 20 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 15 20 21 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 6 18 20 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 6 18 23 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
6 7 18 23 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 18 20 31 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 18 20 23 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
1 18 20 21 -> 37 fr=17 (0.1889), cf=0.708, gamma=3.750, delta=0.139, M=-2.862e+001
9 20 35 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.258, delta=0.173, M=-2.817e+001
3 11 21 31 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.258, delta=0.173, M=-2.817e+001
3 18 21 -> 36 fr=36 (0.4000), cf=0.692, gamma=1.731, delta=0.169, M=-2.814e+001
1 15 20 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
6 18 20 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
6 18 23 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
1 20 31 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
1 18 23 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
7 18 23 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
7 15 20 21 -> 37 fr=17 (0.1889), cf=0.680, gamma=3.600, delta=0.136, M=-2.748e+001
23 -> ~39 fr=75 (0.8333), cf=1.000, gamma=1.154, delta=0.111, M=-2.712e+001
19 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 25 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 25 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
6 12 16 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 6 9 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 3 6 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
6 7 9 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 6 7 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 20 -> 36 fr=36 (0.4000), cf=0.679, gamma=1.698, delta=0.164, M=-2.701e+001
9 20 21 -> 36 fr=34 (0.3778), cf=0.739, gamma=1.848, delta=0.173, M=-2.686e+001
11 27 -> 36 fr=26 (0.2889), cf=0.929, gamma=2.321, delta=0.164, M=-2.676e+001
15 20 21 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
1 18 20 -> 37 fr=17 (0.1889), cf=0.654, gamma=3.462, delta=0.134, M=-2.642e+001
16 21 27 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.250, delta=0.167, M=-2.637e+001
16 21 35 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.250, delta=0.167, M=-2.637e+001
20 21 27 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.188, delta=0.169, M=-2.623e+001
18 21 27 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.188, delta=0.169, M=-2.623e+001
16 21 -> 36 fr=35 (0.3889), cf=0.700, gamma=1.750, delta=0.167, M=-2.597e+001
1 12 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
12 16 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
12 18 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
7 12 16 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 16 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 6 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 12 16 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 9 12 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 3 12 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
7 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 7 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
16 27 35 -> 36 fr=22 (0.2444), cf=1.000, gamma=2.500, delta=0.147, M=-2.567e+001
1 10 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.632, delta=0.122, M=-2.551e+001
10 31 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.632, delta=0.122, M=-2.551e+001
10 18 -> 37 fr=14 (0.1556), cf=0.875, gamma=4.632, delta=0.122, M=-2.551e+001
9 18 21 23 -> 36 fr=31 (0.3444), cf=0.795, gamma=1.987, delta=0.171, M=-2.548e+001
6 7 15 20 -> 37 fr=17 (0.1889), cf=0.630, gamma=3.333, delta=0.132, M=-2.543e+001
9 17 -> 42 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
16 27 31 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.315, delta=0.158, M=-2.509e+001
3 23 35 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.315, delta=0.158, M=-2.509e+001
3 23 31 -> 36 fr=30 (0.3333), cf=0.811, gamma=2.027, delta=0.169, M=-2.499e+001
27 31 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.241, delta=0.160, M=-2.466e+001
9 11 18 21 -> 36 fr=29 (0.3222), cf=0.829, gamma=2.071, delta=0.167, M=-2.466e+001
12 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
25 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 16 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 18 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
12 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 3 6 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 7 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 15 20 -> 37 fr=17 (0.1889), cf=0.607, gamma=3.214, delta=0.130, M=-2.450e+001
7 15 20 -> 37 fr=17 (0.1889), cf=0.607, gamma=3.214, delta=0.130, M=-2.450e+001
1 6 20 21 -> 37 fr=17 (0.1889), cf=0.607, gamma=3.214, delta=0.130, M=-2.450e+001
1 7 20 21 -> 37 fr=17 (0.1889), cf=0.607, gamma=3.214, delta=0.130, M=-2.450e+001
1 20 21 23 -> 37 fr=17 (0.1889), cf=0.607, gamma=3.214, delta=0.130, M=-2.450e+001
20 27 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
18 27 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
21 27 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
3 18 35 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
3 21 35 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
3 11 31 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
16 27 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
16 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
27 35 -> 36 fr=23 (0.2556), cf=0.958, gamma=2.396, delta=0.149, M=-2.428e+001
3 11 35 -> 36 fr=23 (0.2556), cf=0.958, gamma=2.396, delta=0.149, M=-2.428e+001
3 18 -> 36 fr=36 (0.4000), cf=0.643, gamma=1.607, delta=0.151, M=-2.382e+001
10 15 21 -> 37 fr=14 (0.1556), cf=0.824, gamma=4.360, delta=0.120, M=-2.381e+001
6 10 21 -> 37 fr=14 (0.1556), cf=0.824, gamma=4.360, delta=0.120, M=-2.381e+001
7 10 21 -> 37 fr=14 (0.1556), cf=0.824, gamma=4.360, delta=0.120, M=-2.381e+001
1 3 9 15 -> 42 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
3 7 9 15 -> 42 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
15 20 -> 37 fr=17 (0.1889), cf=0.586, gamma=3.103, delta=0.128, M=-2.361e+001
7 20 21 -> 37 fr=17 (0.1889), cf=0.586, gamma=3.103, delta=0.128, M=-2.361e+001
6 25 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
16 25 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
18 25 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 16 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 12 19 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 12 16 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
9 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 6 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 6 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 7 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 9 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 7 18 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
9 20 -> 36 fr=34 (0.3778), cf=0.694, gamma=1.735, delta=0.160, M=-2.330e+001
9 11 18 -> 36 fr=29 (0.3222), cf=0.806, gamma=2.014, delta=0.162, M=-2.315e+001
9 18 23 35 -> 36 fr=25 (0.2778), cf=0.893, gamma=2.232, delta=0.153, M=-2.304e+001
27 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
20 35 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
3 35 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
9 18 21 35 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
1 15 21 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
1 6 20 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
6 20 21 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
1 20 21 -> 37 fr=17 (0.1889), cf=0.567, gamma=3.000, delta=0.126, M=-2.278e+001
1 17 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 9 15 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
12 19 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 19 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
7 25 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
7 16 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
7 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 16 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
3 7 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 3 6 18 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
3 6 7 18 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 6 15 -> 37 fr=17 (0.1889), cf=0.548, gamma=2.903, delta=0.124, M=-2.198e+001
