8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
6 15 31 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
7 15 31 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
15 21 31 -> 37 fr=18 (0.2000), cf=0.947, gamma=4.737, delta=0.158, M=-3.983e+001
1 -> ~36 fr=50 (0.5556), cf=0.962, gamma=1.603, delta=0.209, M=-3.971e+001
15 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
1 6 20 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
1 6 23 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
1 21 23 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
6 7 20 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
6 7 23 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
7 18 20 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
7 20 21 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
7 21 23 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
1 18 20 23 31 -> 37 fr=18 (0.2000), cf=0.900, gamma=4.500, delta=0.156, M=-3.753e+001
6 20 31 -> 37 fr=18 (0.2000), cf=0.857, gamma=4.286, delta=0.153, M=-3.559e+001
6 23 31 -> 37 fr=18 (0.2000), cf=0.857, gamma=4.286, delta=0.153, M=-3.559e+001
7 20 31 -> 37 fr=18 (0.2000), cf=0.857, gamma=4.286, delta=0.153, M=-3.559e+001
1 20 23 31 -> 37 fr=18 (0.2000), cf=0.857, gamma=4.286, delta=0.153, M=-3.559e+001
1 18 23 31 -> 37 fr=18 (0.2000), cf=0.857, gamma=4.286, delta=0.153, M=-3.559e+001
7 18 23 31 -> 37 fr=18 (0.2000), cf=0.857, gamma=4.286, delta=0.153, M=-3.559e+001
3 18 21 23 -> 36 fr=32 (0.3556), cf=0.889, gamma=2.222, delta=0.196, M=-3.446e+001
11 16 -> 36 fr=30 (0.3333), cf=0.938, gamma=2.344, delta=0.191, M=-3.438e+001
3 11 18 -> 36 fr=30 (0.3333), cf=0.938, gamma=2.344, delta=0.191, M=-3.438e+001
3 20 21 31 -> 36 fr=30 (0.3333), cf=0.938, gamma=2.344, delta=0.191, M=-3.438e+001
3 20 35 -> 36 fr=27 (0.3000), cf=1.000, gamma=2.500, delta=0.180, M=-3.423e+001
23 26 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
1 23 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
7 23 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
1 18 20 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
1 20 21 31 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
1 18 21 23 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
7 18 20 21 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
7 18 21 23 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
1 6 18 20 21 -> 37 fr=18 (0.2000), cf=0.818, gamma=4.091, delta=0.151, M=-3.388e+001
19 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 16 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
16 19 21 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 19 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 18 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
19 21 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
18 19 21 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
12 19 21 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 16 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 25 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 18 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 21 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 12 21 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 16 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
1 3 6 12 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 12 16 21 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
3 6 7 12 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
3 7 12 21 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
3 20 21 -> 36 fr=36 (0.4000), cf=0.750, gamma=1.875, delta=0.187, M=-3.315e+001
9 18 20 21 -> 36 fr=34 (0.3778), cf=0.810, gamma=2.024, delta=0.191, M=-3.249e+001
26 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 20 31 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
7 18 20 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 6 18 20 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 6 18 23 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
1 18 20 23 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 7 18 23 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 18 20 21 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
6 18 21 23 -> 37 fr=18 (0.2000), cf=0.783, gamma=3.913, delta=0.149, M=-3.236e+001
16 21 23 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.214, delta=0.189, M=-3.217e+001
3 20 31 -> 36 fr=30 (0.3333), cf=0.909, gamma=2.273, delta=0.187, M=-3.209e+001
23 26 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 18 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
6 18 20 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
6 18 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
7 18 23 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 6 15 20 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 15 20 21 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
1 18 20 21 -> 37 fr=18 (0.2000), cf=0.750, gamma=3.750, delta=0.147, M=-3.097e+001
9 18 20 -> 36 fr=34 (0.3778), cf=0.791, gamma=1.977, delta=0.187, M=-3.097e+001
3 18 23 -> 36 fr=32 (0.3556), cf=0.842, gamma=2.105, delta=0.187, M=-3.076e+001
16 19 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
19 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
18 19 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
19 21 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 16 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 18 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 16 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 18 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 16 21 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 21 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 18 21 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 16 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
3 6 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
3 7 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 6 9 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 7 9 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 9 12 21 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 15 20 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
1 18 20 -> 37 fr=18 (0.2000), cf=0.720, gamma=3.600, delta=0.144, M=-2.970e+001
3 9 20 -> 36 fr=34 (0.3778), cf=0.773, gamma=1.932, delta=0.182, M=-2.953e+001
1 24 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
24 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
12 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 16 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 18 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 16 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 21 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
12 21 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 12 16 21 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 16 21 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 3 6 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 16 21 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 6 7 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 7 21 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 16 21 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 3 12 21 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 7 12 18 21 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 3 6 12 18 21 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
1 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
6 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
6 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
7 10 31 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
7 10 18 -> 37 fr=14 (0.1556), cf=1.000, gamma=5.000, delta=0.124, M=-2.871e+001
16 23 -> 36 fr=31 (0.3444), cf=0.838, gamma=2.095, delta=0.180, M=-2.856e+001
3 21 23 31 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.328, delta=0.171, M=-2.852e+001
7 15 20 21 -> 37 fr=18 (0.2000), cf=0.692, gamma=3.462, delta=0.142, M=-2.852e+001
3 20 -> 36 fr=36 (0.4000), cf=0.692, gamma=1.731, delta=0.169, M=-2.814e+001
3 18 21 -> 36 fr=36 (0.4000), cf=0.692, gamma=1.731, delta=0.169, M=-2.814e+001
15 20 21 -> 37 fr=18 (0.2000), cf=0.667, gamma=3.333, delta=0.140, M=-2.742e+001
24 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
24 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
19 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 25 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 21 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
21 25 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
6 12 16 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 16 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 6 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 16 21 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 18 21 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 16 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 3 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 7 18 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 3 6 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 9 12 21 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 6 7 12 18 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 6 12 18 21 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 9 12 18 21 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 6 9 12 18 21 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
9 20 21 -> 36 fr=34 (0.3778), cf=0.739, gamma=1.848, delta=0.173, M=-2.686e+001
6 7 15 20 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
1 6 20 21 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
1 7 20 21 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
1 20 21 23 -> 37 fr=18 (0.2000), cf=0.643, gamma=3.214, delta=0.138, M=-2.639e+001
9 20 35 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.250, delta=0.167, M=-2.637e+001
3 18 35 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.250, delta=0.167, M=-2.637e+001
3 18 -> 36 fr=36 (0.4000), cf=0.667, gamma=1.667, delta=0.160, M=-2.591e+001
11 27 -> 36 fr=24 (0.2667), cf=0.960, gamma=2.400, delta=0.156, M=-2.586e+001
23 -> ~39 fr=74 (0.8222), cf=1.000, gamma=1.154, delta=0.110, M=-2.574e+001
25 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 12 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
12 16 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
12 18 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 16 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 18 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
16 21 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 21 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
7 21 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
18 21 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
7 12 16 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 16 21 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
7 16 21 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 7 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 12 16 21 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 9 12 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
12 16 21 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 6 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 7 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 16 21 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 3 21 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 7 18 21 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 6 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 3 12 18 21 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 7 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 9 12 18 21 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 3 6 18 21 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 15 20 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
7 15 20 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
1 6 20 -> 37 fr=18 (0.2000), cf=0.621, gamma=3.103, delta=0.136, M=-2.542e+001
9 17 -> 42 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
1 3 9 15 -> 42 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
3 7 9 15 -> 42 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
3 11 21 31 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.315, delta=0.158, M=-2.509e+001
16 21 -> 36 fr=35 (0.3889), cf=0.686, gamma=1.716, delta=0.162, M=-2.484e+001
16 35 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.241, delta=0.160, M=-2.466e+001
20 21 27 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.241, delta=0.160, M=-2.466e+001
18 21 27 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.241, delta=0.160, M=-2.466e+001
12 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
16 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
18 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 16 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
12 19 21 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
12 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 9 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 9 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 12 21 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 3 6 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 3 18 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 7 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 18 21 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 9 12 18 21 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
15 20 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
1 15 21 -> 37 fr=18 (0.2000), cf=0.600, gamma=3.000, delta=0.133, M=-2.450e+001
