8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
1 15 21 31 -> 37 fr=15 (0.1667), cf=0.938, gamma=5.625, delta=0.137, M=-3.559e+001
6 7 15 31 -> 37 fr=15 (0.1667), cf=0.938, gamma=5.625, delta=0.137, M=-3.559e+001
7 15 21 31 -> 37 fr=15 (0.1667), cf=0.938, gamma=5.625, delta=0.137, M=-3.559e+001
16 21 23 -> 36 fr=33 (0.3667), cf=0.868, gamma=2.171, delta=0.198, M=-3.497e+001
3 11 18 -> 36 fr=32 (0.3556), cf=0.889, gamma=2.222, delta=0.196, M=-3.446e+001
15 18 -> 37 fr=15 (0.1667), cf=0.882, gamma=5.294, delta=0.135, M=-3.345e+001
1 15 31 -> 37 fr=15 (0.1667), cf=0.882, gamma=5.294, delta=0.135, M=-3.345e+001
6 15 31 -> 37 fr=15 (0.1667), cf=0.882, gamma=5.294, delta=0.135, M=-3.345e+001
7 15 31 -> 37 fr=15 (0.1667), cf=0.882, gamma=5.294, delta=0.135, M=-3.345e+001
15 21 31 -> 37 fr=15 (0.1667), cf=0.882, gamma=5.294, delta=0.135, M=-3.345e+001
19 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
7 24 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 16 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 19 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 18 19 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 16 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 25 31 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
6 12 18 25 -> 39 fr=12 (0.1333), cf=1.000, gamma=7.500, delta=0.116, M=-3.324e+001
9 18 20 21 -> 36 fr=34 (0.3778), cf=0.810, gamma=2.024, delta=0.191, M=-3.249e+001
3 20 21 31 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.214, delta=0.189, M=-3.217e+001
15 31 -> 37 fr=15 (0.1667), cf=0.833, gamma=5.000, delta=0.133, M=-3.166e+001
3 20 35 -> 36 fr=27 (0.3000), cf=0.964, gamma=2.411, delta=0.176, M=-3.104e+001
3 18 23 -> 36 fr=34 (0.3778), cf=0.791, gamma=1.977, delta=0.187, M=-3.097e+001
1 24 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
24 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
16 19 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
19 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
18 19 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 16 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 25 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
7 12 18 25 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 12 16 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 6 9 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
1 3 6 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
6 7 9 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
3 6 7 12 31 -> 39 fr=12 (0.1333), cf=0.923, gamma=6.923, delta=0.114, M=-3.068e+001
3 20 21 -> 36 fr=36 (0.4000), cf=0.720, gamma=1.800, delta=0.178, M=-3.055e+001
1 10 31 -> 37 fr=13 (0.1444), cf=1.000, gamma=6.000, delta=0.120, M=-3.038e+001
1 10 18 -> 37 fr=13 (0.1444), cf=1.000, gamma=6.000, delta=0.120, M=-3.038e+001
6 10 31 -> 37 fr=13 (0.1444), cf=1.000, gamma=6.000, delta=0.120, M=-3.038e+001
6 10 18 -> 37 fr=13 (0.1444), cf=1.000, gamma=6.000, delta=0.120, M=-3.038e+001
7 10 31 -> 37 fr=13 (0.1444), cf=1.000, gamma=6.000, delta=0.120, M=-3.038e+001
7 10 18 -> 37 fr=13 (0.1444), cf=1.000, gamma=6.000, delta=0.120, M=-3.038e+001
26 31 -> 37 fr=15 (0.1667), cf=0.789, gamma=4.737, delta=0.131, M=-3.010e+001
1 21 23 31 -> 37 fr=15 (0.1667), cf=0.789, gamma=4.737, delta=0.131, M=-3.010e+001
7 20 21 31 -> 37 fr=15 (0.1667), cf=0.789, gamma=4.737, delta=0.131, M=-3.010e+001
7 21 23 31 -> 37 fr=15 (0.1667), cf=0.789, gamma=4.737, delta=0.131, M=-3.010e+001
1 6 20 21 31 -> 37 fr=15 (0.1667), cf=0.789, gamma=4.737, delta=0.131, M=-3.010e+001
3 21 23 31 -> 36 fr=30 (0.3333), cf=0.882, gamma=2.206, delta=0.182, M=-3.006e+001
16 23 -> 36 fr=33 (0.3667), cf=0.805, gamma=2.012, delta=0.184, M=-2.990e+001
9 18 20 -> 36 fr=34 (0.3778), cf=0.773, gamma=1.932, delta=0.182, M=-2.953e+001
12 19 21 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 21 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=7.500, delta=0.106, M=-2.887e+001
23 -> ~39 fr=76 (0.8444), cf=1.000, gamma=1.154, delta=0.113, M=-2.873e+001
12 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 19 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
12 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 16 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 25 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 18 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 16 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 12 18 25 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
6 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 6 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 12 16 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
7 9 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
3 7 12 31 -> 39 fr=12 (0.1333), cf=0.857, gamma=6.429, delta=0.113, M=-2.873e+001
1 6 20 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
1 6 23 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
1 20 21 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
6 7 20 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
6 7 23 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
6 20 21 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
6 21 23 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
7 18 20 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
1 18 20 23 31 -> 37 fr=15 (0.1667), cf=0.750, gamma=4.500, delta=0.130, M=-2.871e+001
3 20 31 -> 36 fr=31 (0.3444), cf=0.838, gamma=2.095, delta=0.180, M=-2.856e+001
9 20 35 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.328, delta=0.171, M=-2.852e+001
9 11 18 21 -> 36 fr=30 (0.3333), cf=0.857, gamma=2.143, delta=0.178, M=-2.822e+001
3 11 21 31 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.258, delta=0.173, M=-2.817e+001
9 18 21 23 -> 36 fr=32 (0.3556), cf=0.800, gamma=2.000, delta=0.178, M=-2.759e+001
6 20 31 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
6 23 31 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
7 20 31 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
1 18 20 31 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
1 20 23 31 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
1 18 23 31 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
1 18 21 23 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
7 18 23 31 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
7 18 20 21 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
7 18 21 23 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
1 6 18 20 21 -> 37 fr=15 (0.1667), cf=0.714, gamma=4.286, delta=0.128, M=-2.746e+001
19 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
12 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 16 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 25 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
7 18 25 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 12 16 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 9 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
1 3 12 31 -> 39 fr=12 (0.1333), cf=0.800, gamma=6.000, delta=0.111, M=-2.712e+001
3 18 21 -> 36 fr=36 (0.4000), cf=0.679, gamma=1.698, delta=0.164, M=-2.701e+001
9 20 21 -> 36 fr=34 (0.3778), cf=0.739, gamma=1.848, delta=0.173, M=-2.686e+001
11 27 -> 36 fr=26 (0.2889), cf=0.929, gamma=2.321, delta=0.164, M=-2.676e+001
16 21 35 -> 36 fr=26 (0.2889), cf=0.929, gamma=2.321, delta=0.164, M=-2.676e+001
9 11 18 -> 36 fr=30 (0.3333), cf=0.833, gamma=2.083, delta=0.173, M=-2.654e+001
1 20 31 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
1 23 31 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
7 23 31 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
1 6 15 20 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
1 15 20 21 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
1 18 20 21 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
6 18 20 21 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
6 18 21 23 -> 37 fr=15 (0.1667), cf=0.682, gamma=4.091, delta=0.126, M=-2.632e+001
1 10 -> 37 fr=13 (0.1444), cf=0.867, gamma=5.200, delta=0.117, M=-2.578e+001
10 31 -> 37 fr=13 (0.1444), cf=0.867, gamma=5.200, delta=0.117, M=-2.578e+001
10 18 -> 37 fr=13 (0.1444), cf=0.867, gamma=5.200, delta=0.117, M=-2.578e+001
12 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
25 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 16 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 18 25 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 12 16 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
12 16 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 16 31 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 6 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
1 3 6 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
6 7 9 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 6 7 12 18 -> 39 fr=12 (0.1333), cf=0.750, gamma=5.625, delta=0.110, M=-2.574e+001
3 9 20 -> 36 fr=34 (0.3778), cf=0.723, gamma=1.809, delta=0.169, M=-2.562e+001
1 15 20 -> 37 fr=15 (0.1667), cf=0.652, gamma=3.913, delta=0.124, M=-2.526e+001
7 18 20 -> 37 fr=15 (0.1667), cf=0.652, gamma=3.913, delta=0.124, M=-2.526e+001
1 6 18 20 -> 37 fr=15 (0.1667), cf=0.652, gamma=3.913, delta=0.124, M=-2.526e+001
1 6 18 23 -> 37 fr=15 (0.1667), cf=0.652, gamma=3.913, delta=0.124, M=-2.526e+001
1 18 20 23 -> 37 fr=15 (0.1667), cf=0.652, gamma=3.913, delta=0.124, M=-2.526e+001
6 7 18 23 -> 37 fr=15 (0.1667), cf=0.652, gamma=3.913, delta=0.124, M=-2.526e+001
9 17 -> 42 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
3 23 35 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.315, delta=0.158, M=-2.509e+001
16 27 31 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.315, delta=0.158, M=-2.509e+001
9 18 23 35 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.315, delta=0.158, M=-2.509e+001
3 23 31 -> 36 fr=30 (0.3333), cf=0.811, gamma=2.027, delta=0.169, M=-2.499e+001
3 20 -> 36 fr=36 (0.4000), cf=0.655, gamma=1.636, delta=0.156, M=-2.484e+001
16 21 -> 36 fr=35 (0.3889), cf=0.686, gamma=1.716, delta=0.162, M=-2.484e+001
16 35 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.241, delta=0.160, M=-2.466e+001
27 31 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.241, delta=0.160, M=-2.466e+001
16 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
18 25 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 12 16 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
9 12 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 12 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 16 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 6 12 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 7 12 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
6 9 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
7 9 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 7 12 18 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
1 3 6 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
3 6 7 31 -> 39 fr=12 (0.1333), cf=0.706, gamma=5.294, delta=0.108, M=-2.451e+001
20 21 27 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
18 21 27 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
3 11 31 -> 36 fr=28 (0.3111), cf=0.848, gamma=2.121, delta=0.164, M=-2.448e+001
20 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
3 18 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
3 21 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
9 18 21 35 -> 36 fr=27 (0.3000), cf=0.871, gamma=2.177, delta=0.162, M=-2.448e+001
1 18 20 -> 37 fr=15 (0.1667), cf=0.625, gamma=3.750, delta=0.122, M=-2.428e+001
1 18 23 -> 37 fr=15 (0.1667), cf=0.625, gamma=3.750, delta=0.122, M=-2.428e+001
6 18 20 -> 37 fr=15 (0.1667), cf=0.625, gamma=3.750, delta=0.122, M=-2.428e+001
6 18 23 -> 37 fr=15 (0.1667), cf=0.625, gamma=3.750, delta=0.122, M=-2.428e+001
7 18 23 -> 37 fr=15 (0.1667), cf=0.625, gamma=3.750, delta=0.122, M=-2.428e+001
7 15 20 21 -> 37 fr=15 (0.1667), cf=0.625, gamma=3.750, delta=0.122, M=-2.428e+001
3 11 35 -> 36 fr=23 (0.2556), cf=0.958, gamma=2.396, delta=0.149, M=-2.428e+001
1 3 9 15 -> 42 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
3 7 9 15 -> 42 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
3 9 11 21 -> 36 fr=30 (0.3333), cf=0.789, gamma=1.974, delta=0.164, M=-2.355e+001
9 18 23 -> 36 fr=32 (0.3556), cf=0.744, gamma=1.860, delta=0.164, M=-2.352e+001
6 25 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 12 19 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 12 16 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
6 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
7 12 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 16 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 6 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 9 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
1 3 12 18 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
3 7 18 31 -> 39 fr=12 (0.1333), cf=0.667, gamma=5.000, delta=0.107, M=-2.341e+001
15 20 21 -> 37 fr=15 (0.1667), cf=0.600, gamma=3.600, delta=0.120, M=-2.336e+001
9 20 -> 36 fr=34 (0.3778), cf=0.694, gamma=1.735, delta=0.160, M=-2.330e+001
9 23 35 -> 36 fr=25 (0.2778), cf=0.893, gamma=2.232, delta=0.153, M=-2.304e+001
20 27 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
18 27 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
21 27 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
9 21 23 31 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
3 18 -> 36 fr=36 (0.4000), cf=0.632, gamma=1.579, delta=0.147, M=-2.282e+001
18 20 21 -> 36 fr=36 (0.4000), cf=0.632, gamma=1.579, delta=0.147, M=-2.282e+001
3 35 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.109, delta=0.158, M=-2.278e+001
16 27 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.109, delta=0.158, M=-2.278e+001
9 18 35 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.109, delta=0.158, M=-2.278e+001
9 21 35 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.109, delta=0.158, M=-2.278e+001
27 35 -> 36 fr=22 (0.2444), cf=0.957, gamma=2.391, delta=0.142, M=-2.275e+001
10 15 21 -> 37 fr=13 (0.1444), cf=0.765, gamma=4.588, delta=0.113, M=-2.271e+001
6 10 21 -> 37 fr=13 (0.1444), cf=0.765, gamma=4.588, delta=0.113, M=-2.271e+001
7 10 21 -> 37 fr=13 (0.1444), cf=0.765, gamma=4.588, delta=0.113, M=-2.271e+001
6 7 15 20 -> 37 fr=15 (0.1667), cf=0.577, gamma=3.462, delta=0.119, M=-2.250e+001
1 17 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 9 15 -> 42 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
12 19 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 19 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
7 25 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 16 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 12 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
3 7 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 6 9 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
1 3 18 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
6 7 9 31 -> 39 fr=12 (0.1333), cf=0.632, gamma=4.737, delta=0.105, M=-2.242e+001
3 11 21 -> 36 fr=32 (0.3556), cf=0.727, gamma=1.818, delta=0.160, M=-2.230e+001
9 11 35 -> 36 fr=23 (0.2556), cf=0.920, gamma=2.300, delta=0.144, M=-2.196e+001
6 15 20 -> 37 fr=15 (0.1667), cf=0.556, gamma=3.333, delta=0.117, M=-2.169e+001
7 15 20 -> 37 fr=15 (0.1667), cf=0.556, gamma=3.333, delta=0.117, M=-2.169e+001
1 6 20 21 -> 37 fr=15 (0.1667), cf=0.556, gamma=3.333, delta=0.117, M=-2.169e+001
