8 -> 36 fr=39 (0.4333), cf=1.000, gamma=2.308, delta=0.246, M=-5.911e+001
1 18 23 31 -> 37 fr=20 (0.2222), cf=0.833, gamma=3.750, delta=0.163, M=-3.611e+001
1 18 21 23 -> 37 fr=20 (0.2222), cf=0.833, gamma=3.750, delta=0.163, M=-3.611e+001
7 18 23 31 -> 37 fr=20 (0.2222), cf=0.833, gamma=3.750, delta=0.163, M=-3.611e+001
7 18 20 21 -> 37 fr=20 (0.2222), cf=0.833, gamma=3.750, delta=0.163, M=-3.611e+001
7 18 21 23 -> 37 fr=20 (0.2222), cf=0.833, gamma=3.750, delta=0.163, M=-3.611e+001
1 6 18 20 21 -> 37 fr=20 (0.2222), cf=0.833, gamma=3.750, delta=0.163, M=-3.611e+001
3 20 21 31 -> 36 fr=33 (0.3667), cf=0.943, gamma=2.176, delta=0.198, M=-3.553e+001
16 21 23 -> 36 fr=35 (0.3889), cf=0.897, gamma=2.071, delta=0.201, M=-3.536e+001
11 16 -> 36 fr=34 (0.3778), cf=0.919, gamma=2.121, delta=0.200, M=-3.527e+001
3 11 18 -> 36 fr=34 (0.3778), cf=0.919, gamma=2.121, delta=0.200, M=-3.527e+001
3 20 21 -> 36 fr=39 (0.4333), cf=0.780, gamma=1.800, delta=0.193, M=-3.477e+001
1 23 31 -> 37 fr=20 (0.2222), cf=0.800, gamma=3.600, delta=0.160, M=-3.450e+001
7 23 31 -> 37 fr=20 (0.2222), cf=0.800, gamma=3.600, delta=0.160, M=-3.450e+001
1 6 15 20 -> 37 fr=20 (0.2222), cf=0.800, gamma=3.600, delta=0.160, M=-3.450e+001
1 15 20 21 -> 37 fr=20 (0.2222), cf=0.800, gamma=3.600, delta=0.160, M=-3.450e+001
1 18 20 31 -> 37 fr=20 (0.2222), cf=0.800, gamma=3.600, delta=0.160, M=-3.450e+001
6 18 20 21 -> 37 fr=20 (0.2222), cf=0.800, gamma=3.600, delta=0.160, M=-3.450e+001
6 18 21 23 -> 37 fr=20 (0.2222), cf=0.800, gamma=3.600, delta=0.160, M=-3.450e+001
3 21 35 -> 36 fr=31 (0.3444), cf=0.969, gamma=2.236, delta=0.190, M=-3.427e+001
1 15 20 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
1 20 31 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
7 18 20 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
1 6 18 20 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
1 6 18 23 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
1 18 20 23 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
1 18 20 21 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
6 7 18 23 -> 37 fr=20 (0.2222), cf=0.769, gamma=3.462, delta=0.158, M=-3.303e+001
9 18 20 21 -> 36 fr=37 (0.4111), cf=0.822, gamma=1.897, delta=0.194, M=-3.302e+001
16 21 35 -> 36 fr=30 (0.3333), cf=0.968, gamma=2.233, delta=0.184, M=-3.242e+001
3 23 35 -> 36 fr=28 (0.3111), cf=1.000, gamma=2.308, delta=0.176, M=-3.216e+001
3 18 23 -> 36 fr=36 (0.4000), cf=0.837, gamma=1.932, delta=0.193, M=-3.212e+001
3 18 21 -> 36 fr=39 (0.4333), cf=0.750, gamma=1.731, delta=0.183, M=-3.193e+001
1 18 23 -> 37 fr=20 (0.2222), cf=0.741, gamma=3.333, delta=0.156, M=-3.168e+001
6 18 20 -> 37 fr=20 (0.2222), cf=0.741, gamma=3.333, delta=0.156, M=-3.168e+001
6 18 23 -> 37 fr=20 (0.2222), cf=0.741, gamma=3.333, delta=0.156, M=-3.168e+001
7 18 23 -> 37 fr=20 (0.2222), cf=0.741, gamma=3.333, delta=0.156, M=-3.168e+001
7 15 20 21 -> 37 fr=20 (0.2222), cf=0.741, gamma=3.333, delta=0.156, M=-3.168e+001
3 35 -> 36 fr=31 (0.3444), cf=0.939, gamma=2.168, delta=0.186, M=-3.161e+001
3 21 23 31 -> 36 fr=31 (0.3444), cf=0.939, gamma=2.168, delta=0.186, M=-3.161e+001
1 10 31 -> 37 fr=16 (0.1778), cf=1.000, gamma=4.500, delta=0.138, M=-3.142e+001
1 10 18 -> 37 fr=16 (0.1778), cf=1.000, gamma=4.500, delta=0.138, M=-3.142e+001
6 10 31 -> 37 fr=16 (0.1778), cf=1.000, gamma=4.500, delta=0.138, M=-3.142e+001
6 10 18 -> 37 fr=16 (0.1778), cf=1.000, gamma=4.500, delta=0.138, M=-3.142e+001
7 10 31 -> 37 fr=16 (0.1778), cf=1.000, gamma=4.500, delta=0.138, M=-3.142e+001
7 10 18 -> 37 fr=16 (0.1778), cf=1.000, gamma=4.500, delta=0.138, M=-3.142e+001
3 20 31 -> 36 fr=33 (0.3667), cf=0.892, gamma=2.058, delta=0.189, M=-3.105e+001
11 27 -> 36 fr=29 (0.3222), cf=0.967, gamma=2.231, delta=0.178, M=-3.066e+001
16 23 35 -> 36 fr=27 (0.3000), cf=1.000, gamma=2.308, delta=0.170, M=-3.050e+001
15 20 21 -> 37 fr=20 (0.2222), cf=0.714, gamma=3.214, delta=0.153, M=-3.043e+001
1 18 20 -> 37 fr=20 (0.2222), cf=0.714, gamma=3.214, delta=0.153, M=-3.043e+001
3 9 20 -> 36 fr=37 (0.4111), cf=0.787, gamma=1.817, delta=0.185, M=-2.993e+001
9 18 20 -> 36 fr=37 (0.4111), cf=0.787, gamma=1.817, delta=0.185, M=-2.993e+001
16 23 -> 36 fr=35 (0.3889), cf=0.833, gamma=1.923, delta=0.187, M=-2.980e+001
16 35 -> 36 fr=30 (0.3333), cf=0.938, gamma=2.163, delta=0.179, M=-2.980e+001
19 24 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
6 24 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
7 24 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
6 16 19 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
6 19 31 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
6 18 19 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
6 12 25 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
6 12 16 31 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
1 3 6 12 31 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
3 6 7 12 31 -> 39 fr=10 (0.1111), cf=1.000, gamma=9.000, delta=0.099, M=-2.938e+001
20 21 27 -> 36 fr=31 (0.3444), cf=0.912, gamma=2.104, delta=0.181, M=-2.932e+001
18 21 27 -> 36 fr=31 (0.3444), cf=0.912, gamma=2.104, delta=0.181, M=-2.932e+001
9 20 35 -> 36 fr=31 (0.3444), cf=0.912, gamma=2.104, delta=0.181, M=-2.932e+001
1 6 15 -> 37 fr=20 (0.2222), cf=0.690, gamma=3.103, delta=0.151, M=-2.926e+001
1 15 21 -> 37 fr=20 (0.2222), cf=0.690, gamma=3.103, delta=0.151, M=-2.926e+001
6 7 15 20 -> 37 fr=20 (0.2222), cf=0.690, gamma=3.103, delta=0.151, M=-2.926e+001
1 6 20 21 -> 37 fr=20 (0.2222), cf=0.690, gamma=3.103, delta=0.151, M=-2.926e+001
1 7 20 21 -> 37 fr=20 (0.2222), cf=0.690, gamma=3.103, delta=0.151, M=-2.926e+001
1 20 21 23 -> 37 fr=20 (0.2222), cf=0.690, gamma=3.103, delta=0.151, M=-2.926e+001
27 31 -> 36 fr=28 (0.3111), cf=0.966, gamma=2.228, delta=0.171, M=-2.898e+001
16 21 -> 36 fr=38 (0.4222), cf=0.745, gamma=1.719, delta=0.177, M=-2.855e+001
9 20 21 -> 36 fr=37 (0.4111), cf=0.771, gamma=1.779, delta=0.180, M=-2.850e+001
1 15 -> 37 fr=20 (0.2222), cf=0.667, gamma=3.000, delta=0.148, M=-2.816e+001
6 15 20 -> 37 fr=20 (0.2222), cf=0.667, gamma=3.000, delta=0.148, M=-2.816e+001
7 15 20 -> 37 fr=20 (0.2222), cf=0.667, gamma=3.000, delta=0.148, M=-2.816e+001
3 11 21 31 -> 36 fr=29 (0.3222), cf=0.935, gamma=2.159, delta=0.173, M=-2.809e+001
3 20 -> 36 fr=39 (0.4333), cf=0.709, gamma=1.636, delta=0.169, M=-2.809e+001
27 35 -> 36 fr=25 (0.2778), cf=1.000, gamma=2.308, delta=0.157, M=-2.737e+001
20 27 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.044, delta=0.176, M=-2.730e+001
18 27 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.044, delta=0.176, M=-2.730e+001
21 27 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.044, delta=0.176, M=-2.730e+001
9 21 35 -> 36 fr=31 (0.3444), cf=0.886, gamma=2.044, delta=0.176, M=-2.730e+001
9 11 18 21 -> 36 fr=32 (0.3556), cf=0.865, gamma=1.996, delta=0.177, M=-2.725e+001
15 20 -> 37 fr=20 (0.2222), cf=0.645, gamma=2.903, delta=0.146, M=-2.712e+001
7 15 21 -> 37 fr=20 (0.2222), cf=0.645, gamma=2.903, delta=0.146, M=-2.712e+001
1 6 20 -> 37 fr=20 (0.2222), cf=0.645, gamma=2.903, delta=0.146, M=-2.712e+001
1 20 21 -> 37 fr=20 (0.2222), cf=0.645, gamma=2.903, delta=0.146, M=-2.712e+001
7 21 31 -> 37 fr=20 (0.2222), cf=0.645, gamma=2.903, delta=0.146, M=-2.712e+001
7 20 21 -> 37 fr=20 (0.2222), cf=0.645, gamma=2.903, delta=0.146, M=-2.712e+001
1 6 21 31 -> 37 fr=20 (0.2222), cf=0.645, gamma=2.903, delta=0.146, M=-2.712e+001
16 19 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
19 31 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
18 19 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
12 19 25 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
6 19 25 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
7 12 25 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
3 6 12 31 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
7 12 16 31 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
3 7 12 31 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
1 6 9 12 31 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
6 7 9 12 31 -> 39 fr=10 (0.1111), cf=0.909, gamma=8.182, delta=0.098, M=-2.698e+001
3 18 -> 36 fr=39 (0.4333), cf=0.696, gamma=1.607, delta=0.164, M=-2.690e+001
1 10 -> 37 fr=16 (0.1778), cf=0.889, gamma=4.000, delta=0.133, M=-2.650e+001
10 31 -> 37 fr=16 (0.1778), cf=0.889, gamma=4.000, delta=0.133, M=-2.650e+001
10 18 -> 37 fr=16 (0.1778), cf=0.889, gamma=4.000, delta=0.133, M=-2.650e+001
9 18 21 23 -> 36 fr=34 (0.3778), cf=0.810, gamma=1.868, delta=0.176, M=-2.615e+001
15 21 -> 37 fr=20 (0.2222), cf=0.625, gamma=2.813, delta=0.143, M=-2.614e+001
1 7 20 -> 37 fr=20 (0.2222), cf=0.625, gamma=2.813, delta=0.143, M=-2.614e+001
1 20 23 -> 37 fr=20 (0.2222), cf=0.625, gamma=2.813, delta=0.143, M=-2.614e+001
6 21 31 -> 37 fr=20 (0.2222), cf=0.625, gamma=2.813, delta=0.143, M=-2.614e+001
6 20 21 -> 37 fr=20 (0.2222), cf=0.625, gamma=2.813, delta=0.143, M=-2.614e+001
16 27 -> 36 fr=30 (0.3333), cf=0.882, gamma=2.036, delta=0.170, M=-2.559e+001
9 11 18 -> 36 fr=32 (0.3556), cf=0.842, gamma=1.943, delta=0.173, M=-2.554e+001
3 9 11 21 -> 36 fr=32 (0.3556), cf=0.842, gamma=1.943, delta=0.173, M=-2.554e+001
27 -> 36 fr=31 (0.3444), cf=0.861, gamma=1.987, delta=0.171, M=-2.548e+001
9 35 -> 36 fr=31 (0.3444), cf=0.861, gamma=1.987, delta=0.171, M=-2.548e+001
3 23 31 -> 36 fr=31 (0.3444), cf=0.861, gamma=1.987, delta=0.171, M=-2.548e+001
6 7 15 -> 37 fr=20 (0.2222), cf=0.606, gamma=2.727, delta=0.141, M=-2.521e+001
1 6 31 -> 37 fr=20 (0.2222), cf=0.606, gamma=2.727, delta=0.141, M=-2.521e+001
1 21 31 -> 37 fr=20 (0.2222), cf=0.606, gamma=2.727, delta=0.141, M=-2.521e+001
1 21 23 -> 37 fr=20 (0.2222), cf=0.606, gamma=2.727, delta=0.141, M=-2.521e+001
6 7 31 -> 37 fr=20 (0.2222), cf=0.606, gamma=2.727, delta=0.141, M=-2.521e+001
7 18 21 -> 37 fr=20 (0.2222), cf=0.606, gamma=2.727, delta=0.141, M=-2.521e+001
1 6 18 21 -> 37 fr=20 (0.2222), cf=0.606, gamma=2.727, delta=0.141, M=-2.521e+001
1 24 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
24 31 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
19 25 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
6 16 25 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
6 25 31 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
6 18 25 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
6 9 12 31 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
7 9 12 31 -> 39 fr=10 (0.1111), cf=0.833, gamma=7.500, delta=0.096, M=-2.519e+001
9 20 -> 36 fr=37 (0.4111), cf=0.725, gamma=1.674, delta=0.166, M=-2.460e+001
6 15 -> 37 fr=20 (0.2222), cf=0.588, gamma=2.647, delta=0.138, M=-2.432e+001
7 15 -> 37 fr=20 (0.2222), cf=0.588, gamma=2.647, delta=0.138, M=-2.432e+001
1 20 -> 37 fr=20 (0.2222), cf=0.588, gamma=2.647, delta=0.138, M=-2.432e+001
6 31 -> 37 fr=20 (0.2222), cf=0.588, gamma=2.647, delta=0.138, M=-2.432e+001
6 18 21 -> 37 fr=20 (0.2222), cf=0.588, gamma=2.647, delta=0.138, M=-2.432e+001
7 18 31 -> 37 fr=20 (0.2222), cf=0.588, gamma=2.647, delta=0.138, M=-2.432e+001
3 11 31 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.028, delta=0.163, M=-2.398e+001
20 35 -> 36 fr=31 (0.3444), cf=0.838, gamma=1.933, delta=0.166, M=-2.382e+001
23 -> ~39 fr=77 (0.8556), cf=1.000, gamma=1.125, delta=0.095, M=-2.372e+001
6 12 19 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
1 12 25 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
12 25 31 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
7 16 25 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
7 25 31 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
7 18 25 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
6 12 16 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
6 16 31 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
1 12 16 31 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
1 3 12 31 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
1 3 6 31 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
3 6 7 31 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
1 3 6 12 18 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
3 6 7 12 18 -> 39 fr=10 (0.1111), cf=0.769, gamma=6.923, delta=0.095, M=-2.372e+001
16 -> ~37 fr=55 (0.6111), cf=1.000, gamma=1.286, delta=0.136, M=-2.348e+001
7 31 -> 37 fr=20 (0.2222), cf=0.571, gamma=2.571, delta=0.136, M=-2.348e+001
1 6 23 -> 37 fr=20 (0.2222), cf=0.571, gamma=2.571, delta=0.136, M=-2.348e+001
1 18 21 -> 37 fr=20 (0.2222), cf=0.571, gamma=2.571, delta=0.136, M=-2.348e+001
6 7 20 -> 37 fr=20 (0.2222), cf=0.571, gamma=2.571, delta=0.136, M=-2.348e+001
7 21 23 -> 37 fr=20 (0.2222), cf=0.571, gamma=2.571, delta=0.136, M=-2.348e+001
3 11 21 -> 36 fr=34 (0.3778), cf=0.773, gamma=1.783, delta=0.166, M=-2.331e+001
6 10 21 -> 37 fr=16 (0.1778), cf=0.800, gamma=3.600, delta=0.128, M=-2.315e+001
7 10 21 -> 37 fr=16 (0.1778), cf=0.800, gamma=3.600, delta=0.128, M=-2.315e+001
6 20 -> 37 fr=20 (0.2222), cf=0.556, gamma=2.500, delta=0.133, M=-2.267e+001
7 20 -> 37 fr=20 (0.2222), cf=0.556, gamma=2.500, delta=0.133, M=-2.267e+001
1 6 18 -> 37 fr=20 (0.2222), cf=0.556, gamma=2.500, delta=0.133, M=-2.267e+001
1 18 31 -> 37 fr=20 (0.2222), cf=0.556, gamma=2.500, delta=0.133, M=-2.267e+001
6 7 18 -> 37 fr=20 (0.2222), cf=0.556, gamma=2.500, delta=0.133, M=-2.267e+001
6 21 23 -> 37 fr=20 (0.2222), cf=0.556, gamma=2.500, delta=0.133, M=-2.267e+001
3 9 11 -> 36 fr=32 (0.3556), cf=0.800, gamma=1.846, delta=0.163, M=-2.249e+001
12 19 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
6 19 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
12 25 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
7 12 16 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
12 16 31 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 6 31 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
7 16 31 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
1 9 12 31 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 6 12 18 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 7 12 18 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
3 7 18 31 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
1 6 9 12 18 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
6 7 9 12 18 -> 39 fr=10 (0.1111), cf=0.714, gamma=6.429, delta=0.094, M=-2.247e+001
21 35 -> 36 fr=31 (0.3444), cf=0.816, gamma=1.883, delta=0.161, M=-2.228e+001
9 18 23 -> 36 fr=34 (0.3778), cf=0.756, gamma=1.744, delta=0.161, M=-2.202e+001
3 9 21 23 -> 36 fr=34 (0.3778), cf=0.756, gamma=1.744, delta=0.161, M=-2.202e+001
1 31 -> 37 fr=20 (0.2222), cf=0.541, gamma=2.432, delta=0.131, M=-2.189e+001
1 23 -> 37 fr=20 (0.2222), cf=0.541, gamma=2.432, delta=0.131, M=-2.189e+001
6 18 -> 37 fr=20 (0.2222), cf=0.541, gamma=2.432, delta=0.131, M=-2.189e+001
7 18 -> 37 fr=20 (0.2222), cf=0.541, gamma=2.432, delta=0.131, M=-2.189e+001
20 -> ~39 fr=75 (0.8333), cf=1.000, gamma=1.125, delta=0.093, M=-2.137e+001
6 25 -> 39 fr=10 (0.1111), cf=0.667, gamma=6.000, delta=0.093, M=-2.137e+001
25 31 -> 39 fr=10 (0.1111), cf=0.667, gamma=6.000, delta=0.093, M=-2.137e+001
