8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
1 15 31 -> 37 fr=19 (0.2111), cf=0.905, gamma=4.286, delta=0.162, M=-3.876e+001
6 15 31 -> 37 fr=19 (0.2111), cf=0.905, gamma=4.286, delta=0.162, M=-3.876e+001
7 15 31 -> 37 fr=19 (0.2111), cf=0.905, gamma=4.286, delta=0.162, M=-3.876e+001
15 21 31 -> 37 fr=19 (0.2111), cf=0.905, gamma=4.286, delta=0.162, M=-3.876e+001
16 20 -> 36 fr=35 (0.3889), cf=0.833, gamma=2.083, delta=0.202, M=-3.713e+001
26 31 -> 37 fr=19 (0.2111), cf=0.864, gamma=4.091, delta=0.160, M=-3.677e+001
15 31 -> 37 fr=19 (0.2111), cf=0.864, gamma=4.091, delta=0.160, M=-3.677e+001
11 16 -> 36 fr=32 (0.3556), cf=0.914, gamma=2.286, delta=0.200, M=-3.658e+001
3 11 18 21 -> 36 fr=32 (0.3556), cf=0.914, gamma=2.286, delta=0.200, M=-3.658e+001
3 18 21 23 -> 36 fr=34 (0.3778), cf=0.850, gamma=2.125, delta=0.200, M=-3.583e+001
1 21 23 31 -> 37 fr=19 (0.2111), cf=0.826, gamma=3.913, delta=0.157, M=-3.502e+001
7 20 21 31 -> 37 fr=19 (0.2111), cf=0.826, gamma=3.913, delta=0.157, M=-3.502e+001
7 21 23 31 -> 37 fr=19 (0.2111), cf=0.826, gamma=3.913, delta=0.157, M=-3.502e+001
1 6 20 21 31 -> 37 fr=19 (0.2111), cf=0.826, gamma=3.913, delta=0.157, M=-3.502e+001
16 21 23 -> 36 fr=33 (0.3667), cf=0.868, gamma=2.171, delta=0.198, M=-3.497e+001
3 11 18 -> 36 fr=32 (0.3556), cf=0.889, gamma=2.222, delta=0.196, M=-3.446e+001
1 6 20 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
1 6 23 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
1 20 21 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
6 7 20 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
6 7 23 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
6 20 21 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
6 21 23 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
7 18 20 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
1 18 20 23 31 -> 37 fr=19 (0.2111), cf=0.792, gamma=3.750, delta=0.155, M=-3.345e+001
3 20 35 -> 36 fr=28 (0.3111), cf=0.966, gamma=2.414, delta=0.182, M=-3.294e+001
6 20 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
6 23 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
7 20 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 6 15 20 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 15 20 21 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 18 20 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 20 23 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 18 23 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 18 21 23 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
7 18 23 31 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
7 18 20 21 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
7 18 21 23 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
1 6 18 20 21 -> 37 fr=19 (0.2111), cf=0.760, gamma=3.600, delta=0.152, M=-3.203e+001
3 20 21 -> 36 fr=36 (0.4000), cf=0.735, gamma=1.837, delta=0.182, M=-3.182e+001
19 24 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 24 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
7 24 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 16 19 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 19 31 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 18 19 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 12 16 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 12 25 31 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
6 12 18 25 -> 39 fr=11 (0.1222), cf=1.000, gamma=8.182, delta=0.107, M=-3.136e+001
3 18 23 -> 36 fr=34 (0.3778), cf=0.791, gamma=1.977, delta=0.187, M=-3.097e+001
1 15 20 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
1 20 31 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
1 23 31 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
7 23 31 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
1 18 20 21 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
6 18 20 21 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
6 18 21 23 -> 37 fr=19 (0.2111), cf=0.731, gamma=3.462, delta=0.150, M=-3.071e+001
16 23 35 -> 36 fr=25 (0.2778), cf=1.000, gamma=2.500, delta=0.167, M=-3.059e+001
1 10 31 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
1 10 18 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
6 10 31 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
6 10 18 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
7 10 31 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
7 10 18 -> 37 fr=15 (0.1667), cf=1.000, gamma=4.737, delta=0.131, M=-3.010e+001
16 23 -> 36 fr=33 (0.3667), cf=0.805, gamma=2.012, delta=0.184, M=-2.990e+001
9 18 20 21 -> 36 fr=34 (0.3778), cf=0.773, gamma=1.932, delta=0.182, M=-2.953e+001
7 18 20 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
7 15 20 21 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
1 6 18 20 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
1 6 18 23 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
1 18 20 23 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
6 7 18 23 -> 37 fr=19 (0.2111), cf=0.704, gamma=3.333, delta=0.148, M=-2.950e+001
3 23 35 -> 36 fr=26 (0.2889), cf=0.963, gamma=2.407, delta=0.169, M=-2.924e+001
1 24 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
24 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
16 19 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
19 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
18 19 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
6 12 25 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 16 25 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 25 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
7 12 18 25 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
6 12 16 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
1 3 6 12 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
3 6 7 12 31 -> 39 fr=11 (0.1222), cf=0.917, gamma=7.500, delta=0.106, M=-2.887e+001
11 27 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.328, delta=0.171, M=-2.852e+001
16 21 35 -> 36 fr=27 (0.3000), cf=0.931, gamma=2.328, delta=0.171, M=-2.852e+001
15 20 21 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
1 18 20 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
1 18 23 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
6 18 20 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
6 18 23 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
7 18 23 -> 37 fr=19 (0.2111), cf=0.679, gamma=3.214, delta=0.145, M=-2.836e+001
3 21 35 -> 36 fr=28 (0.3111), cf=0.903, gamma=2.258, delta=0.173, M=-2.817e+001
3 18 21 -> 36 fr=36 (0.4000), cf=0.692, gamma=1.731, delta=0.169, M=-2.814e+001
3 21 23 31 -> 36 fr=29 (0.3222), cf=0.879, gamma=2.197, delta=0.176, M=-2.808e+001
1 10 -> 37 fr=15 (0.1667), cf=0.938, gamma=4.441, delta=0.129, M=-2.738e+001
1 15 21 -> 37 fr=19 (0.2111), cf=0.655, gamma=3.103, delta=0.143, M=-2.730e+001
6 7 15 20 -> 37 fr=19 (0.2111), cf=0.655, gamma=3.103, delta=0.143, M=-2.730e+001
23 -> ~39 fr=77 (0.8556), cf=1.000, gamma=1.139, delta=0.105, M=-2.700e+001
12 19 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 19 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
7 12 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
12 25 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 16 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 25 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 18 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
1 12 16 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
1 12 18 25 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
3 6 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
7 12 16 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
3 7 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
1 6 9 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
6 7 9 12 31 -> 39 fr=11 (0.1222), cf=0.846, gamma=6.923, delta=0.105, M=-2.700e+001
9 18 20 -> 36 fr=34 (0.3778), cf=0.739, gamma=1.848, delta=0.173, M=-2.686e+001
3 20 31 -> 36 fr=30 (0.3333), cf=0.833, gamma=2.083, delta=0.173, M=-2.654e+001
9 11 18 21 -> 36 fr=30 (0.3333), cf=0.833, gamma=2.083, delta=0.173, M=-2.654e+001
16 35 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.250, delta=0.167, M=-2.637e+001
3 11 21 31 -> 36 fr=27 (0.3000), cf=0.900, gamma=2.250, delta=0.167, M=-2.637e+001
1 6 15 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
6 15 20 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
7 15 20 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
1 6 20 21 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
1 7 20 21 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
1 20 21 23 -> 37 fr=19 (0.2111), cf=0.633, gamma=3.000, delta=0.141, M=-2.629e+001
21 27 -> 36 fr=29 (0.3222), cf=0.853, gamma=2.132, delta=0.171, M=-2.629e+001
3 35 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.188, delta=0.169, M=-2.623e+001
9 20 35 -> 36 fr=28 (0.3111), cf=0.875, gamma=2.188, delta=0.169, M=-2.623e+001
16 21 -> 36 fr=35 (0.3889), cf=0.700, gamma=1.750, delta=0.167, M=-2.597e+001
3 20 -> 36 fr=36 (0.4000), cf=0.667, gamma=1.667, delta=0.160, M=-2.591e+001
19 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
1 12 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
12 16 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
12 18 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 16 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 25 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 18 25 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
1 12 16 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
1 3 12 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
6 9 12 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
7 9 12 31 -> 39 fr=11 (0.1222), cf=0.786, gamma=6.429, delta=0.103, M=-2.546e+001
1 15 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
15 20 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
7 15 21 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
1 20 21 -> 37 fr=19 (0.2111), cf=0.613, gamma=2.903, delta=0.138, M=-2.535e+001
10 31 -> 37 fr=15 (0.1667), cf=0.882, gamma=4.180, delta=0.127, M=-2.529e+001
10 18 -> 37 fr=15 (0.1667), cf=0.882, gamma=4.180, delta=0.127, M=-2.529e+001
16 27 31 -> 36 fr=25 (0.2778), cf=0.926, gamma=2.315, delta=0.158, M=-2.509e+001
9 11 18 -> 36 fr=30 (0.3333), cf=0.811, gamma=2.027, delta=0.169, M=-2.499e+001
9 18 21 23 -> 36 fr=32 (0.3556), cf=0.762, gamma=1.905, delta=0.169, M=-2.480e+001
27 31 -> 36 fr=26 (0.2889), cf=0.897, gamma=2.241, delta=0.160, M=-2.466e+001
27 -> 36 fr=29 (0.3222), cf=0.829, gamma=2.071, delta=0.167, M=-2.466e+001
15 21 -> 37 fr=19 (0.2111), cf=0.594, gamma=2.813, delta=0.136, M=-2.445e+001
1 6 20 -> 37 fr=19 (0.2111), cf=0.594, gamma=2.813, delta=0.136, M=-2.445e+001
7 20 21 -> 37 fr=19 (0.2111), cf=0.594, gamma=2.813, delta=0.136, M=-2.445e+001
9 20 21 -> 36 fr=34 (0.3778), cf=0.708, gamma=1.771, delta=0.164, M=-2.443e+001
12 25 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
25 31 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
6 12 19 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 16 25 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 18 25 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
6 12 16 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
12 16 31 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
6 16 31 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 9 12 31 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
1 3 6 12 18 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
3 6 7 12 18 -> 39 fr=11 (0.1222), cf=0.733, gamma=6.000, delta=0.102, M=-2.414e+001
3 18 -> 36 fr=36 (0.4000), cf=0.643, gamma=1.607, delta=0.151, M=-2.382e+001
1 7 20 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
1 20 23 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
6 20 21 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
7 21 31 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
1 6 21 31 -> 37 fr=19 (0.2111), cf=0.576, gamma=2.727, delta=0.134, M=-2.359e+001
6 10 21 -> 37 fr=15 (0.1667), cf=0.833, gamma=3.947, delta=0.124, M=-2.355e+001
7 10 21 -> 37 fr=15 (0.1667), cf=0.833, gamma=3.947, delta=0.124, M=-2.355e+001
3 9 11 21 -> 36 fr=30 (0.3333), cf=0.789, gamma=1.974, delta=0.164, M=-2.355e+001
3 11 21 -> 36 fr=32 (0.3556), cf=0.744, gamma=1.860, delta=0.164, M=-2.352e+001
3 23 31 -> 36 fr=29 (0.3222), cf=0.806, gamma=2.014, delta=0.162, M=-2.315e+001
12 19 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
6 19 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
16 25 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
18 25 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
7 12 16 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
3 12 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
7 16 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
3 6 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
3 7 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 3 6 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
3 6 7 31 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
1 6 9 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
6 7 9 12 18 -> 39 fr=11 (0.1222), cf=0.688, gamma=5.625, delta=0.100, M=-2.298e+001
9 21 35 -> 36 fr=28 (0.3111), cf=0.824, gamma=2.059, delta=0.160, M=-2.289e+001
9 23 35 -> 36 fr=26 (0.2889), cf=0.867, gamma=2.167, delta=0.156, M=-2.282e+001
3 11 31 -> 36 fr=27 (0.3000), cf=0.844, gamma=2.109, delta=0.158, M=-2.278e+001
1 20 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
6 7 15 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
1 21 31 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
1 21 23 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
6 21 31 -> 37 fr=19 (0.2111), cf=0.559, gamma=2.647, delta=0.131, M=-2.277e+001
6 15 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
7 15 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
1 6 31 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
6 7 31 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
7 18 21 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
1 6 18 21 -> 37 fr=19 (0.2111), cf=0.543, gamma=2.571, delta=0.129, M=-2.199e+001
20 -> ~39 fr=73 (0.8111), cf=1.000, gamma=1.139, delta=0.099, M=-2.194e+001
6 25 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
1 12 16 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
9 12 31 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
1 16 31 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
3 6 31 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
1 3 12 18 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
6 9 12 18 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
7 9 12 18 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
3 7 18 31 -> 39 fr=11 (0.1222), cf=0.647, gamma=5.294, delta=0.099, M=-2.194e+001
15 -> ~36 fr=35 (0.3889), cf=0.972, gamma=1.620, delta=0.149, M=-2.167e+001
9 11 35 -> 36 fr=24 (0.2667), cf=0.889, gamma=2.222, delta=0.147, M=-2.149e+001
9 35 -> 36 fr=28 (0.3111), cf=0.800, gamma=2.000, delta=0.156, M=-2.143e+001
20 35 -> 36 fr=28 (0.3111), cf=0.800, gamma=2.000, delta=0.156, M=-2.143e+001
16 -> ~37 fr=54 (0.6000), cf=1.000, gamma=1.268, delta=0.127, M=-2.124e+001
6 31 -> 37 fr=19 (0.2111), cf=0.528, gamma=2.500, delta=0.127, M=-2.124e+001
1 18 21 -> 37 fr=19 (0.2111), cf=0.528, gamma=2.500, delta=0.127, M=-2.124e+001
6 7 20 -> 37 fr=19 (0.2111), cf=0.528, gamma=2.500, delta=0.127, M=-2.124e+001
6 18 21 -> 37 fr=19 (0.2111), cf=0.528, gamma=2.500, delta=0.127, M=-2.124e+001
7 18 31 -> 37 fr=19 (0.2111), cf=0.528, gamma=2.500, delta=0.127, M=-2.124e+001
