23 -> 90 fr=3417 (0.4674), cf=1.000, gamma=2.075, delta=0.242, M=-4.571e+003
26 29 -> 90 fr=1893 (0.2589), cf=0.938, gamma=1.945, delta=0.126, M=-1.326e+003
26 29 -> ~89 fr=1893 (0.2589), cf=0.938, gamma=1.945, delta=0.126, M=-1.326e+003
20 88 -> ~90 fr=1648 (0.2254), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
20 88 -> 89 fr=1648 (0.2254), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 41 88 -> ~90 fr=1648 (0.2254), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 41 88 -> 89 fr=1648 (0.2254), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 71 88 -> ~90 fr=1648 (0.2254), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 71 88 -> 89 fr=1648 (0.2254), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
41 75 -> 90 fr=1496 (0.2046), cf=1.000, gamma=2.075, delta=0.106, M=-1.302e+003
41 75 -> ~89 fr=1496 (0.2046), cf=1.000, gamma=2.075, delta=0.106, M=-1.302e+003
28 75 -> 90 fr=1496 (0.2046), cf=1.000, gamma=2.075, delta=0.106, M=-1.302e+003
28 75 -> ~89 fr=1496 (0.2046), cf=1.000, gamma=2.075, delta=0.106, M=-1.302e+003
20 28 -> ~90 fr=2398 (0.3280), cf=0.881, gamma=1.701, delta=0.135, M=-1.259e+003
20 28 -> 89 fr=2398 (0.3280), cf=0.881, gamma=1.701, delta=0.135, M=-1.259e+003
21 66 -> 90 fr=2933 (0.4012), cf=0.740, gamma=1.535, delta=0.140, M=-1.233e+003
21 66 -> ~89 fr=2933 (0.4012), cf=0.740, gamma=1.535, delta=0.140, M=-1.233e+003
28 40 88 -> ~90 fr=1560 (0.2134), cf=1.000, gamma=1.931, delta=0.103, M=-1.224e+003
28 40 88 -> 89 fr=1560 (0.2134), cf=1.000, gamma=1.931, delta=0.103, M=-1.224e+003
29 76 -> 90 fr=1597 (0.2184), cf=0.971, gamma=2.015, delta=0.110, M=-1.219e+003
29 76 -> ~89 fr=1597 (0.2184), cf=0.971, gamma=2.015, delta=0.110, M=-1.219e+003
66 76 -> 90 fr=1597 (0.2184), cf=0.971, gamma=2.015, delta=0.110, M=-1.219e+003
66 76 -> ~89 fr=1597 (0.2184), cf=0.971, gamma=2.015, delta=0.110, M=-1.219e+003
28 40 -> ~90 fr=2247 (0.3073), cf=0.896, gamma=1.730, delta=0.130, M=-1.216e+003
28 40 -> 89 fr=2247 (0.3073), cf=0.896, gamma=1.730, delta=0.130, M=-1.216e+003
29 68 -> 90 fr=1589 (0.2173), cf=0.971, gamma=2.015, delta=0.109, M=-1.211e+003
29 68 -> ~89 fr=1589 (0.2173), cf=0.971, gamma=2.015, delta=0.109, M=-1.211e+003
21 68 76 -> 90 fr=1589 (0.2173), cf=0.971, gamma=2.015, delta=0.109, M=-1.211e+003
21 68 76 -> ~89 fr=1589 (0.2173), cf=0.971, gamma=2.015, delta=0.109, M=-1.211e+003
68 80 -> 90 fr=1581 (0.2162), cf=0.971, gamma=2.015, delta=0.109, M=-1.202e+003
68 80 -> ~89 fr=1581 (0.2162), cf=0.971, gamma=2.015, delta=0.109, M=-1.202e+003
20 47 -> ~90 fr=2486 (0.3400), cf=0.853, gamma=1.646, delta=0.134, M=-1.178e+003
20 47 -> 89 fr=2486 (0.3400), cf=0.853, gamma=1.646, delta=0.134, M=-1.178e+003
76 80 -> 90 fr=1581 (0.2162), cf=0.964, gamma=2.000, delta=0.108, M=-1.166e+003
76 80 -> ~89 fr=1581 (0.2162), cf=0.964, gamma=2.000, delta=0.108, M=-1.166e+003
21 63 -> 90 fr=2959 (0.4047), cf=0.724, gamma=1.502, delta=0.135, M=-1.161e+003
21 63 -> ~89 fr=2959 (0.4047), cf=0.724, gamma=1.502, delta=0.135, M=-1.161e+003
29 -> 90 fr=1994 (0.2727), cf=0.884, gamma=1.835, delta=0.124, M=-1.158e+003
28 -> ~90 fr=3526 (0.4823), cf=0.697, gamma=1.346, delta=0.124, M=-1.158e+003
47 71 -> ~90 fr=2694 (0.3685), cf=0.818, gamma=1.578, delta=0.135, M=-1.150e+003
47 71 -> 89 fr=2694 (0.3685), cf=0.818, gamma=1.578, delta=0.135, M=-1.150e+003
21 25 -> 90 fr=2949 (0.4034), cf=0.723, gamma=1.500, delta=0.135, M=-1.147e+003
21 25 -> ~89 fr=2949 (0.4034), cf=0.723, gamma=1.500, delta=0.135, M=-1.147e+003
71 -> ~90 fr=2839 (0.3883), cf=0.796, gamma=1.536, delta=0.136, M=-1.142e+003
71 -> 89 fr=2839 (0.3883), cf=0.796, gamma=1.536, delta=0.136, M=-1.142e+003
75 -> 90 fr=1496 (0.2046), cf=0.972, gamma=2.017, delta=0.103, M=-1.127e+003
26 39 41 66 -> 90 fr=1259 (0.1722), cf=1.000, gamma=2.075, delta=0.089, M=-1.061e+003
26 39 41 66 -> ~89 fr=1259 (0.1722), cf=1.000, gamma=2.075, delta=0.089, M=-1.061e+003
40 41 47 51 -> ~90 fr=1648 (0.2254), cf=0.960, gamma=1.854, delta=0.104, M=-1.058e+003
40 41 47 51 -> 89 fr=1648 (0.2254), cf=0.960, gamma=1.854, delta=0.104, M=-1.058e+003
70 -> 90 fr=1206 (0.1650), cf=1.000, gamma=2.075, delta=0.085, M=-1.010e+003
20 51 -> ~90 fr=2308 (0.3157), cf=0.844, gamma=1.629, delta=0.122, M=-1.001e+003
20 51 -> 89 fr=2308 (0.3157), cf=0.844, gamma=1.629, delta=0.122, M=-1.001e+003
20 -> 89 fr=2486 (0.3400), cf=0.817, gamma=1.577, delta=0.124, M=-9.936e+002
21 -> ~89 fr=2967 (0.4058), cf=0.695, gamma=1.442, delta=0.124, M=-9.936e+002
28 39 41 66 -> 90 fr=1172 (0.1603), cf=1.000, gamma=2.075, delta=0.083, M=-9.768e+002
28 39 41 66 -> ~89 fr=1172 (0.1603), cf=1.000, gamma=2.075, delta=0.083, M=-9.768e+002
39 41 66 -> 90 fr=1352 (0.1849), cf=0.966, gamma=2.005, delta=0.093, M=-9.724e+002
39 41 66 -> ~89 fr=1352 (0.1849), cf=0.966, gamma=2.005, delta=0.093, M=-9.724e+002
26 39 41 -> 90 fr=1322 (0.1808), cf=0.971, gamma=2.015, delta=0.091, M=-9.674e+002
26 39 41 -> ~89 fr=1322 (0.1808), cf=0.971, gamma=2.015, delta=0.091, M=-9.674e+002
47 -> ~90 fr=3280 (0.4486), cf=0.705, gamma=1.361, delta=0.119, M=-9.484e+002
39 41 -> 90 fr=1415 (0.1935), cf=0.943, gamma=1.956, delta=0.095, M=-9.301e+002
39 41 -> ~89 fr=1415 (0.1935), cf=0.943, gamma=1.956, delta=0.095, M=-9.301e+002
26 41 51 88 -> ~90 fr=1560 (0.2134), cf=0.947, gamma=1.829, delta=0.097, M=-9.296e+002
26 41 51 88 -> 89 fr=1560 (0.2134), cf=0.947, gamma=1.829, delta=0.097, M=-9.296e+002
25 26 80 -> 90 fr=2520 (0.3447), cf=0.748, gamma=1.551, delta=0.123, M=-9.267e+002
26 63 80 -> 90 fr=2520 (0.3447), cf=0.748, gamma=1.551, delta=0.123, M=-9.267e+002
25 26 80 -> ~89 fr=2520 (0.3447), cf=0.748, gamma=1.551, delta=0.123, M=-9.267e+002
26 63 80 -> ~89 fr=2520 (0.3447), cf=0.748, gamma=1.551, delta=0.123, M=-9.267e+002
26 68 -> 90 fr=1581 (0.2162), cf=0.902, gamma=1.872, delta=0.101, M=-9.083e+002
26 68 -> ~89 fr=1581 (0.2162), cf=0.902, gamma=1.872, delta=0.101, M=-9.083e+002
40 41 51 -> ~90 fr=1648 (0.2254), cf=0.926, gamma=1.787, delta=0.099, M=-9.050e+002
40 41 51 -> 89 fr=1648 (0.2254), cf=0.926, gamma=1.787, delta=0.099, M=-9.050e+002
7 40 -> ~90 fr=1168 (0.1598), cf=1.000, gamma=1.931, delta=0.077, M=-8.717e+002
7 40 -> 89 fr=1168 (0.1598), cf=1.000, gamma=1.931, delta=0.077, M=-8.717e+002
26 76 -> 90 fr=1615 (0.2209), cf=0.885, gamma=1.836, delta=0.101, M=-8.697e+002
26 76 -> ~89 fr=1615 (0.2209), cf=0.885, gamma=1.836, delta=0.101, M=-8.697e+002
40 73 -> ~90 fr=1164 (0.1592), cf=1.000, gamma=1.931, delta=0.077, M=-8.683e+002
40 73 -> 89 fr=1164 (0.1592), cf=1.000, gamma=1.931, delta=0.077, M=-8.683e+002
26 80 -> 90 fr=2520 (0.3447), cf=0.729, gamma=1.513, delta=0.117, M=-8.369e+002
26 80 -> ~89 fr=2520 (0.3447), cf=0.729, gamma=1.513, delta=0.117, M=-8.369e+002
40 72 -> ~90 fr=1127 (0.1542), cf=1.000, gamma=1.931, delta=0.074, M=-8.369e+002
40 72 -> 89 fr=1127 (0.1542), cf=1.000, gamma=1.931, delta=0.074, M=-8.369e+002
25 80 -> 90 fr=2564 (0.3507), cf=0.722, gamma=1.499, delta=0.117, M=-8.337e+002
63 80 -> 90 fr=2564 (0.3507), cf=0.722, gamma=1.499, delta=0.117, M=-8.337e+002
25 80 -> ~89 fr=2564 (0.3507), cf=0.722, gamma=1.499, delta=0.117, M=-8.337e+002
63 80 -> ~89 fr=2564 (0.3507), cf=0.722, gamma=1.499, delta=0.117, M=-8.337e+002
10 26 40 -> 90 fr=1019 (0.1394), cf=1.000, gamma=2.075, delta=0.072, M=-8.330e+002
10 26 40 -> ~89 fr=1019 (0.1394), cf=1.000, gamma=2.075, delta=0.072, M=-8.330e+002
68 76 -> 90 fr=1589 (0.2173), cf=0.879, gamma=1.824, delta=0.098, M=-8.320e+002
68 76 -> ~89 fr=1589 (0.2173), cf=0.879, gamma=1.824, delta=0.098, M=-8.320e+002
41 51 88 -> ~90 fr=1648 (0.2254), cf=0.905, gamma=1.748, delta=0.096, M=-8.257e+002
41 51 88 -> 89 fr=1648 (0.2254), cf=0.905, gamma=1.748, delta=0.096, M=-8.257e+002
73 -> 89 fr=1568 (0.2145), cf=0.887, gamma=1.712, delta=0.089, M=-7.108e+002
51 -> ~90 fr=3066 (0.4194), cf=0.691, gamma=1.333, delta=0.105, M=-7.024e+002
27 82 -> ~90 fr=942 (0.1288), cf=1.000, gamma=1.931, delta=0.062, M=-6.844e+002
27 82 -> 89 fr=942 (0.1288), cf=1.000, gamma=1.931, delta=0.062, M=-6.844e+002
21 60 82 -> ~90 fr=942 (0.1288), cf=1.000, gamma=1.931, delta=0.062, M=-6.844e+002
21 55 82 -> ~90 fr=942 (0.1288), cf=1.000, gamma=1.931, delta=0.062, M=-6.844e+002
21 60 82 -> 89 fr=942 (0.1288), cf=1.000, gamma=1.931, delta=0.062, M=-6.844e+002
21 55 82 -> 89 fr=942 (0.1288), cf=1.000, gamma=1.931, delta=0.062, M=-6.844e+002
40 41 -> ~90 fr=1648 (0.2254), cf=0.863, gamma=1.667, delta=0.090, M=-6.780e+002
40 41 -> 89 fr=1648 (0.2254), cf=0.863, gamma=1.667, delta=0.090, M=-6.780e+002
72 -> 89 fr=1487 (0.2034), cf=0.883, gamma=1.705, delta=0.084, M=-6.523e+002
26 63 -> 90 fr=3423 (0.4682), cf=0.574, gamma=1.191, delta=0.075, M=-6.410e+002
26 63 -> ~89 fr=3423 (0.4682), cf=0.574, gamma=1.191, delta=0.075, M=-6.410e+002
9 40 68 -> 90 fr=795 (0.1087), cf=1.000, gamma=2.075, delta=0.056, M=-6.325e+002
9 40 68 -> ~89 fr=795 (0.1087), cf=1.000, gamma=2.075, delta=0.056, M=-6.325e+002
25 26 66 -> 90 fr=3326 (0.4549), cf=0.588, gamma=1.220, delta=0.082, M=-6.293e+002
25 26 66 -> ~89 fr=3326 (0.4549), cf=0.588, gamma=1.220, delta=0.082, M=-6.293e+002
52 66 -> 90 fr=789 (0.1079), cf=1.000, gamma=2.075, delta=0.056, M=-6.273e+002
52 66 -> ~89 fr=789 (0.1079), cf=1.000, gamma=2.075, delta=0.056, M=-6.273e+002
54 76 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
54 76 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
54 68 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
54 68 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
17 40 68 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
17 66 68 -> 90 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
17 40 68 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
17 66 68 -> ~89 fr=778 (0.1064), cf=1.000, gamma=2.075, delta=0.055, M=-6.178e+002
59 76 -> 90 fr=771 (0.1055), cf=1.000, gamma=2.075, delta=0.055, M=-6.117e+002
59 76 -> ~89 fr=771 (0.1055), cf=1.000, gamma=2.075, delta=0.055, M=-6.117e+002
59 68 -> 90 fr=771 (0.1055), cf=1.000, gamma=2.075, delta=0.055, M=-6.117e+002
59 68 -> ~89 fr=771 (0.1055), cf=1.000, gamma=2.075, delta=0.055, M=-6.117e+002
25 26 -> 90 fr=3405 (0.4657), cf=0.573, gamma=1.189, delta=0.074, M=-6.058e+002
25 26 -> ~89 fr=3405 (0.4657), cf=0.573, gamma=1.189, delta=0.074, M=-6.058e+002
52 -> 90 fr=823 (0.1126), cf=0.983, gamma=2.040, delta=0.057, M=-5.956e+002
9 66 68 -> 90 fr=817 (0.1117), cf=0.973, gamma=2.018, delta=0.056, M=-5.612e+002
9 66 68 -> ~89 fr=817 (0.1117), cf=0.973, gamma=2.018, delta=0.056, M=-5.612e+002
53 -> 89 fr=785 (0.1074), cf=1.000, gamma=1.931, delta=0.052, M=-5.602e+002
40 81 -> ~90 fr=785 (0.1074), cf=1.000, gamma=1.931, delta=0.052, M=-5.602e+002
40 81 -> 89 fr=785 (0.1074), cf=1.000, gamma=1.931, delta=0.052, M=-5.602e+002
27 40 -> ~90 fr=775 (0.1060), cf=1.000, gamma=1.931, delta=0.051, M=-5.525e+002
27 40 -> 89 fr=775 (0.1060), cf=1.000, gamma=1.931, delta=0.051, M=-5.525e+002
21 43 -> ~90 fr=770 (0.1053), cf=1.000, gamma=1.931, delta=0.051, M=-5.486e+002
21 43 -> 89 fr=770 (0.1053), cf=1.000, gamma=1.931, delta=0.051, M=-5.486e+002
58 -> 89 fr=768 (0.1050), cf=1.000, gamma=1.931, delta=0.051, M=-5.471e+002
27 55 -> ~90 fr=1077 (0.1473), cf=0.921, gamma=1.777, delta=0.064, M=-5.270e+002
27 63 -> ~90 fr=1077 (0.1473), cf=0.921, gamma=1.777, delta=0.064, M=-5.270e+002
27 55 -> 89 fr=1077 (0.1473), cf=0.921, gamma=1.777, delta=0.064, M=-5.270e+002
27 63 -> 89 fr=1077 (0.1473), cf=0.921, gamma=1.777, delta=0.064, M=-5.270e+002
27 -> 89 fr=1077 (0.1473), cf=0.914, gamma=1.765, delta=0.064, M=-5.117e+002
26 -> ~89 fr=3423 (0.4682), cf=0.558, gamma=1.158, delta=0.064, M=-5.117e+002
76 -> 90 fr=1631 (0.2231), cf=0.761, gamma=1.579, delta=0.082, M=-4.929e+002
66 85 -> 90 fr=911 (0.1246), cf=0.912, gamma=1.892, delta=0.059, M=-4.868e+002
66 85 -> ~89 fr=911 (0.1246), cf=0.912, gamma=1.892, delta=0.059, M=-4.868e+002
17 68 -> 90 fr=778 (0.1064), cf=0.950, gamma=1.971, delta=0.052, M=-4.802e+002
17 68 -> ~89 fr=778 (0.1064), cf=0.950, gamma=1.971, delta=0.052, M=-4.802e+002
85 -> 90 fr=911 (0.1246), cf=0.883, gamma=1.831, delta=0.057, M=-4.294e+002
40 88 -> ~90 fr=1648 (0.2254), cf=0.764, gamma=1.474, delta=0.073, M=-3.892e+002
40 88 -> 89 fr=1648 (0.2254), cf=0.764, gamma=1.474, delta=0.073, M=-3.892e+002
60 82 -> ~90 fr=1264 (0.1729), cf=0.820, gamma=1.583, delta=0.064, M=-3.853e+002
55 82 -> ~90 fr=1264 (0.1729), cf=0.820, gamma=1.583, delta=0.064, M=-3.853e+002
60 82 -> 89 fr=1264 (0.1729), cf=0.820, gamma=1.583, delta=0.064, M=-3.853e+002
55 82 -> 89 fr=1264 (0.1729), cf=0.820, gamma=1.583, delta=0.064, M=-3.853e+002
7 60 -> ~90 fr=862 (0.1179), cf=0.905, gamma=1.746, delta=0.050, M=-3.789e+002
7 60 -> 89 fr=862 (0.1179), cf=0.905, gamma=1.746, delta=0.050, M=-3.789e+002
9 68 -> 90 fr=817 (0.1117), cf=0.882, gamma=1.830, delta=0.051, M=-3.787e+002
9 68 -> ~89 fr=817 (0.1117), cf=0.882, gamma=1.830, delta=0.051, M=-3.787e+002
26 41 88 -> ~90 fr=1566 (0.2142), cf=0.766, gamma=1.479, delta=0.069, M=-3.687e+002
26 41 88 -> 89 fr=1566 (0.2142), cf=0.766, gamma=1.479, delta=0.069, M=-3.687e+002
7 55 -> ~90 fr=879 (0.1202), cf=0.893, gamma=1.725, delta=0.051, M=-3.668e+002
7 55 -> 89 fr=879 (0.1202), cf=0.893, gamma=1.725, delta=0.051, M=-3.668e+002
31 -> 89 fr=847 (0.1159), cf=0.895, gamma=1.729, delta=0.049, M=-3.554e+002
41 88 -> ~90 fr=1654 (0.2262), cf=0.746, gamma=1.440, delta=0.069, M=-3.468e+002
41 88 -> 89 fr=1654 (0.2262), cf=0.746, gamma=1.440, delta=0.069, M=-3.468e+002
14 40 -> ~90 fr=735 (0.1005), cf=0.892, gamma=1.722, delta=0.042, M=-2.986e+002
14 40 -> 89 fr=735 (0.1005), cf=0.892, gamma=1.722, delta=0.042, M=-2.986e+002
40 68 -> 90 fr=1553 (0.2124), cf=0.693, gamma=1.438, delta=0.065, M=-2.973e+002
40 68 -> ~89 fr=1553 (0.2124), cf=0.693, gamma=1.438, delta=0.065, M=-2.973e+002
66 68 -> 90 fr=1589 (0.2173), cf=0.684, gamma=1.419, delta=0.064, M=-2.862e+002
66 68 -> ~89 fr=1589 (0.2173), cf=0.684, gamma=1.419, delta=0.064, M=-2.862e+002
25 39 66 -> 90 fr=1613 (0.2206), cf=0.664, gamma=1.378, delta=0.061, M=-2.485e+002
25 39 66 -> ~89 fr=1613 (0.2206), cf=0.664, gamma=1.378, delta=0.061, M=-2.485e+002
39 63 66 -> 90 fr=1605 (0.2195), cf=0.663, gamma=1.376, delta=0.060, M=-2.443e+002
39 63 66 -> ~89 fr=1605 (0.2195), cf=0.663, gamma=1.376, delta=0.060, M=-2.443e+002
25 37 63 -> ~90 fr=877 (0.1200), cf=0.809, gamma=1.562, delta=0.043, M=-2.345e+002
25 37 63 -> 89 fr=877 (0.1200), cf=0.809, gamma=1.562, delta=0.043, M=-2.345e+002
25 37 -> ~90 fr=877 (0.1200), cf=0.806, gamma=1.556, delta=0.043, M=-2.305e+002
25 37 -> 89 fr=877 (0.1200), cf=0.806, gamma=1.556, delta=0.043, M=-2.305e+002
25 66 -> 90 fr=3427 (0.4687), cf=0.521, gamma=1.081, delta=0.035, M=-2.262e+002
25 66 -> ~89 fr=3427 (0.4687), cf=0.521, gamma=1.081, delta=0.035, M=-2.262e+002
37 63 -> ~90 fr=877 (0.1200), cf=0.802, gamma=1.549, delta=0.043, M=-2.255e+002
37 63 -> 89 fr=877 (0.1200), cf=0.802, gamma=1.549, delta=0.043, M=-2.255e+002
37 -> 89 fr=877 (0.1200), cf=0.799, gamma=1.543, delta=0.042, M=-2.216e+002
63 66 -> 90 fr=3419 (0.4677), cf=0.520, gamma=1.080, delta=0.035, M=-2.155e+002
63 66 -> ~89 fr=3419 (0.4677), cf=0.520, gamma=1.080, delta=0.035, M=-2.155e+002
10 40 -> 90 fr=1019 (0.1394), cf=0.725, gamma=1.504, delta=0.047, M=-2.139e+002
10 40 -> ~89 fr=1019 (0.1394), cf=0.725, gamma=1.504, delta=0.047, M=-2.139e+002
81 88 -> ~90 fr=811 (0.1109), cf=0.804, gamma=1.552, delta=0.039, M=-2.079e+002
81 88 -> 89 fr=811 (0.1109), cf=0.804, gamma=1.552, delta=0.039, M=-2.079e+002
54 -> 90 fr=1169 (0.1599), cf=0.691, gamma=1.434, delta=0.048, M=-1.996e+002
4 39 63 -> 90 fr=754 (0.1031), cf=0.770, gamma=1.598, delta=0.039, M=-1.989e+002
4 39 63 -> ~89 fr=754 (0.1031), cf=0.770, gamma=1.598, delta=0.039, M=-1.989e+002
4 25 39 -> 90 fr=750 (0.1026), cf=0.769, gamma=1.596, delta=0.038, M=-1.967e+002
4 25 39 -> ~89 fr=750 (0.1026), cf=0.769, gamma=1.596, delta=0.038, M=-1.967e+002
59 -> 90 fr=1152 (0.1576), cf=0.689, gamma=1.429, delta=0.047, M=-1.924e+002
55 60 -> ~90 fr=2039 (0.2789), cf=0.646, gamma=1.248, delta=0.055, M=-1.888e+002
