23 -> 90 fr=3411 (0.4666), cf=1.000, gamma=2.075, delta=0.242, M=-4.550e+003
26 66 68 -> ~89 fr=1582 (0.2164), cf=1.000, gamma=2.075, delta=0.112, M=-1.394e+003
32 -> 90 fr=1574 (0.2153), cf=1.000, gamma=2.075, delta=0.112, M=-1.385e+003
50 -> 90 fr=1952 (0.2670), cf=0.936, gamma=1.942, delta=0.130, M=-1.375e+003
40 76 -> 90 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
40 76 -> ~89 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
29 40 68 -> 90 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
29 40 68 -> ~89 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
21 29 40 -> 90 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
26 29 40 -> 90 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
21 29 40 -> ~89 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
26 29 40 -> ~89 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
40 68 80 -> 90 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
26 40 68 -> 90 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
40 68 80 -> ~89 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
26 40 68 -> ~89 fr=1552 (0.2123), cf=1.000, gamma=2.075, delta=0.110, M=-1.362e+003
26 76 80 -> 90 fr=1582 (0.2164), cf=0.991, gamma=2.056, delta=0.111, M=-1.322e+003
26 76 80 -> ~89 fr=1582 (0.2164), cf=0.991, gamma=2.056, delta=0.111, M=-1.322e+003
26 29 80 -> 90 fr=1742 (0.2383), cf=0.962, gamma=1.996, delta=0.119, M=-1.308e+003
26 29 80 -> ~89 fr=1742 (0.2383), cf=0.962, gamma=1.996, delta=0.119, M=-1.308e+003
26 29 -> 90 fr=1893 (0.2589), cf=0.934, gamma=1.937, delta=0.125, M=-1.307e+003
26 29 -> ~89 fr=1893 (0.2589), cf=0.934, gamma=1.937, delta=0.125, M=-1.307e+003
41 75 -> 90 fr=1497 (0.2048), cf=1.000, gamma=2.075, delta=0.106, M=-1.303e+003
41 75 -> ~89 fr=1497 (0.2048), cf=1.000, gamma=2.075, delta=0.106, M=-1.303e+003
28 75 -> 90 fr=1497 (0.2048), cf=1.000, gamma=2.075, delta=0.106, M=-1.303e+003
28 75 -> ~89 fr=1497 (0.2048), cf=1.000, gamma=2.075, delta=0.106, M=-1.303e+003
20 88 -> ~90 fr=1618 (0.2213), cf=1.000, gamma=1.931, delta=0.107, M=-1.279e+003
20 88 -> 89 fr=1618 (0.2213), cf=1.000, gamma=1.931, delta=0.107, M=-1.279e+003
40 41 88 -> ~90 fr=1618 (0.2213), cf=1.000, gamma=1.931, delta=0.107, M=-1.279e+003
40 41 88 -> 89 fr=1618 (0.2213), cf=1.000, gamma=1.931, delta=0.107, M=-1.279e+003
40 71 88 -> ~90 fr=1618 (0.2213), cf=1.000, gamma=1.931, delta=0.107, M=-1.279e+003
40 71 88 -> 89 fr=1618 (0.2213), cf=1.000, gamma=1.931, delta=0.107, M=-1.279e+003
29 76 -> 90 fr=1598 (0.2186), cf=0.973, gamma=2.019, delta=0.110, M=-1.230e+003
29 76 -> ~89 fr=1598 (0.2186), cf=0.973, gamma=2.019, delta=0.110, M=-1.230e+003
66 76 -> 90 fr=1598 (0.2186), cf=0.973, gamma=2.019, delta=0.110, M=-1.230e+003
66 76 -> ~89 fr=1598 (0.2186), cf=0.973, gamma=2.019, delta=0.110, M=-1.230e+003
20 28 -> ~90 fr=2372 (0.3244), cf=0.879, gamma=1.697, delta=0.133, M=-1.228e+003
20 28 -> 89 fr=2372 (0.3244), cf=0.879, gamma=1.697, delta=0.133, M=-1.228e+003
29 68 -> 90 fr=1590 (0.2175), cf=0.973, gamma=2.019, delta=0.110, M=-1.221e+003
29 68 -> ~89 fr=1590 (0.2175), cf=0.973, gamma=2.019, delta=0.110, M=-1.221e+003
21 68 76 -> 90 fr=1590 (0.2175), cf=0.973, gamma=2.019, delta=0.110, M=-1.221e+003
21 68 76 -> ~89 fr=1590 (0.2175), cf=0.973, gamma=2.019, delta=0.110, M=-1.221e+003
68 80 -> 90 fr=1582 (0.2164), cf=0.973, gamma=2.018, delta=0.109, M=-1.213e+003
68 80 -> ~89 fr=1582 (0.2164), cf=0.973, gamma=2.018, delta=0.109, M=-1.213e+003
21 66 -> 90 fr=2931 (0.4009), cf=0.736, gamma=1.527, delta=0.138, M=-1.207e+003
21 66 -> ~89 fr=2931 (0.4009), cf=0.736, gamma=1.527, delta=0.138, M=-1.207e+003
28 40 88 -> ~90 fr=1533 (0.2097), cf=1.000, gamma=1.931, delta=0.101, M=-1.198e+003
28 40 88 -> 89 fr=1533 (0.2097), cf=1.000, gamma=1.931, delta=0.101, M=-1.198e+003
28 40 -> ~90 fr=2226 (0.3045), cf=0.896, gamma=1.729, delta=0.128, M=-1.198e+003
28 40 -> 89 fr=2226 (0.3045), cf=0.896, gamma=1.729, delta=0.128, M=-1.198e+003
76 80 -> 90 fr=1582 (0.2164), cf=0.965, gamma=2.001, delta=0.108, M=-1.170e+003
76 80 -> ~89 fr=1582 (0.2164), cf=0.965, gamma=2.001, delta=0.108, M=-1.170e+003
29 -> 90 fr=1994 (0.2727), cf=0.883, gamma=1.833, delta=0.124, M=-1.155e+003
28 -> ~90 fr=3524 (0.4820), cf=0.697, gamma=1.346, delta=0.124, M=-1.155e+003
20 47 -> ~90 fr=2457 (0.3361), cf=0.852, gamma=1.645, delta=0.132, M=-1.153e+003
20 47 -> 89 fr=2457 (0.3361), cf=0.852, gamma=1.645, delta=0.132, M=-1.153e+003
47 71 -> ~90 fr=2687 (0.3675), cf=0.818, gamma=1.580, delta=0.135, M=-1.150e+003
47 71 -> 89 fr=2687 (0.3675), cf=0.818, gamma=1.580, delta=0.135, M=-1.150e+003
21 63 -> 90 fr=2956 (0.4043), cf=0.720, gamma=1.494, delta=0.134, M=-1.135e+003
21 63 -> ~89 fr=2956 (0.4043), cf=0.720, gamma=1.494, delta=0.134, M=-1.135e+003
75 -> 90 fr=1497 (0.2048), cf=0.973, gamma=2.019, delta=0.103, M=-1.135e+003
71 -> ~90 fr=2834 (0.3876), cf=0.795, gamma=1.535, delta=0.135, M=-1.135e+003
71 -> 89 fr=2834 (0.3876), cf=0.795, gamma=1.535, delta=0.135, M=-1.135e+003
21 25 -> 90 fr=2949 (0.4034), cf=0.720, gamma=1.493, delta=0.133, M=-1.125e+003
21 25 -> ~89 fr=2949 (0.4034), cf=0.720, gamma=1.493, delta=0.133, M=-1.125e+003
26 39 41 66 -> 90 fr=1256 (0.1718), cf=1.000, gamma=2.075, delta=0.089, M=-1.058e+003
26 39 41 66 -> ~89 fr=1256 (0.1718), cf=1.000, gamma=2.075, delta=0.089, M=-1.058e+003
40 41 47 51 -> ~90 fr=1618 (0.2213), cf=0.963, gamma=1.859, delta=0.102, M=-1.047e+003
40 41 47 51 -> 89 fr=1618 (0.2213), cf=0.963, gamma=1.859, delta=0.102, M=-1.047e+003
70 -> 90 fr=1204 (0.1647), cf=1.000, gamma=2.075, delta=0.085, M=-1.008e+003
9 21 -> 90 fr=1425 (0.1949), cf=0.955, gamma=1.981, delta=0.097, M=-9.877e+002
9 21 -> ~89 fr=1425 (0.1949), cf=0.955, gamma=1.981, delta=0.097, M=-9.877e+002
20 51 -> ~90 fr=2292 (0.3135), cf=0.842, gamma=1.626, delta=0.121, M=-9.824e+002
20 51 -> 89 fr=2292 (0.3135), cf=0.842, gamma=1.626, delta=0.121, M=-9.824e+002
39 41 66 -> 90 fr=1349 (0.1845), cf=0.968, gamma=2.009, delta=0.093, M=-9.784e+002
39 41 66 -> ~89 fr=1349 (0.1845), cf=0.968, gamma=2.009, delta=0.093, M=-9.784e+002
21 54 -> 90 fr=1169 (0.1599), cf=1.000, gamma=2.075, delta=0.083, M=-9.739e+002
21 54 -> ~89 fr=1169 (0.1599), cf=1.000, gamma=2.075, delta=0.083, M=-9.739e+002
21 59 -> 90 fr=1163 (0.1591), cf=1.000, gamma=2.075, delta=0.082, M=-9.682e+002
21 59 -> ~89 fr=1163 (0.1591), cf=1.000, gamma=2.075, delta=0.082, M=-9.682e+002
26 39 41 -> 90 fr=1323 (0.1810), cf=0.970, gamma=2.012, delta=0.091, M=-9.623e+002
26 39 41 -> ~89 fr=1323 (0.1810), cf=0.970, gamma=2.012, delta=0.091, M=-9.623e+002
20 -> 89 fr=2457 (0.3361), cf=0.814, gamma=1.572, delta=0.122, M=-9.613e+002
21 -> ~89 fr=2964 (0.4054), cf=0.690, gamma=1.432, delta=0.122, M=-9.613e+002
47 -> ~90 fr=3273 (0.4477), cf=0.705, gamma=1.361, delta=0.119, M=-9.424e+002
39 41 -> 90 fr=1416 (0.1937), cf=0.943, gamma=1.957, delta=0.095, M=-9.335e+002
39 41 -> ~89 fr=1416 (0.1937), cf=0.943, gamma=1.957, delta=0.095, M=-9.335e+002
25 26 80 -> 90 fr=2528 (0.3458), cf=0.747, gamma=1.549, delta=0.123, M=-9.277e+002
26 63 80 -> 90 fr=2528 (0.3458), cf=0.747, gamma=1.549, delta=0.123, M=-9.277e+002
25 26 80 -> ~89 fr=2528 (0.3458), cf=0.747, gamma=1.549, delta=0.123, M=-9.277e+002
26 63 80 -> ~89 fr=2528 (0.3458), cf=0.747, gamma=1.549, delta=0.123, M=-9.277e+002
26 41 51 88 -> ~90 fr=1533 (0.2097), cf=0.947, gamma=1.829, delta=0.095, M=-9.108e+002
26 41 51 88 -> 89 fr=1533 (0.2097), cf=0.947, gamma=1.829, delta=0.095, M=-9.108e+002
26 68 -> 90 fr=1582 (0.2164), cf=0.900, gamma=1.868, delta=0.101, M=-9.017e+002
26 68 -> ~89 fr=1582 (0.2164), cf=0.900, gamma=1.868, delta=0.101, M=-9.017e+002
40 41 51 -> ~90 fr=1618 (0.2213), cf=0.926, gamma=1.788, delta=0.098, M=-8.852e+002
40 41 51 -> 89 fr=1618 (0.2213), cf=0.926, gamma=1.788, delta=0.098, M=-8.852e+002
40 73 -> ~90 fr=1160 (0.1587), cf=1.000, gamma=1.931, delta=0.076, M=-8.649e+002
40 73 -> 89 fr=1160 (0.1587), cf=1.000, gamma=1.931, delta=0.076, M=-8.649e+002
26 76 -> 90 fr=1615 (0.2209), cf=0.882, gamma=1.830, delta=0.100, M=-8.594e+002
26 76 -> ~89 fr=1615 (0.2209), cf=0.882, gamma=1.830, delta=0.100, M=-8.594e+002
7 40 -> ~90 fr=1150 (0.1573), cf=1.000, gamma=1.931, delta=0.076, M=-8.564e+002
7 40 -> 89 fr=1150 (0.1573), cf=1.000, gamma=1.931, delta=0.076, M=-8.564e+002
10 26 40 -> 90 fr=1027 (0.1405), cf=1.000, gamma=2.075, delta=0.073, M=-8.404e+002
10 26 40 -> ~89 fr=1027 (0.1405), cf=1.000, gamma=2.075, delta=0.073, M=-8.404e+002
25 80 -> 90 fr=2570 (0.3515), cf=0.723, gamma=1.499, delta=0.117, M=-8.390e+002
63 80 -> 90 fr=2570 (0.3515), cf=0.723, gamma=1.499, delta=0.117, M=-8.390e+002
25 80 -> ~89 fr=2570 (0.3515), cf=0.723, gamma=1.499, delta=0.117, M=-8.390e+002
63 80 -> ~89 fr=2570 (0.3515), cf=0.723, gamma=1.499, delta=0.117, M=-8.390e+002
26 80 -> 90 fr=2528 (0.3458), cf=0.727, gamma=1.509, delta=0.117, M=-8.342e+002
26 80 -> ~89 fr=2528 (0.3458), cf=0.727, gamma=1.509, delta=0.117, M=-8.342e+002
68 76 -> 90 fr=1590 (0.2175), cf=0.879, gamma=1.823, delta=0.098, M=-8.312e+002
68 76 -> ~89 fr=1590 (0.2175), cf=0.879, gamma=1.823, delta=0.098, M=-8.312e+002
40 72 -> ~90 fr=1108 (0.1516), cf=1.000, gamma=1.931, delta=0.073, M=-8.209e+002
40 72 -> 89 fr=1108 (0.1516), cf=1.000, gamma=1.931, delta=0.073, M=-8.209e+002
41 51 88 -> ~90 fr=1618 (0.2213), cf=0.905, gamma=1.747, delta=0.095, M=-8.043e+002
41 51 88 -> 89 fr=1618 (0.2213), cf=0.905, gamma=1.747, delta=0.095, M=-8.043e+002
73 -> 89 fr=1566 (0.2142), cf=0.887, gamma=1.712, delta=0.089, M=-7.092e+002
51 -> ~90 fr=3061 (0.4187), cf=0.691, gamma=1.333, delta=0.105, M=-6.991e+002
27 82 -> ~90 fr=958 (0.1310), cf=1.000, gamma=1.931, delta=0.063, M=-6.973e+002
27 82 -> 89 fr=958 (0.1310), cf=1.000, gamma=1.931, delta=0.063, M=-6.973e+002
21 60 82 -> ~90 fr=958 (0.1310), cf=1.000, gamma=1.931, delta=0.063, M=-6.973e+002
21 55 82 -> ~90 fr=958 (0.1310), cf=1.000, gamma=1.931, delta=0.063, M=-6.973e+002
21 60 82 -> 89 fr=958 (0.1310), cf=1.000, gamma=1.931, delta=0.063, M=-6.973e+002
21 55 82 -> 89 fr=958 (0.1310), cf=1.000, gamma=1.931, delta=0.063, M=-6.973e+002
40 41 -> ~90 fr=1618 (0.2213), cf=0.862, gamma=1.664, delta=0.088, M=-6.577e+002
40 41 -> 89 fr=1618 (0.2213), cf=0.862, gamma=1.664, delta=0.088, M=-6.577e+002
26 63 -> 90 fr=3423 (0.4682), cf=0.576, gamma=1.195, delta=0.076, M=-6.558e+002
26 63 -> ~89 fr=3423 (0.4682), cf=0.576, gamma=1.195, delta=0.076, M=-6.558e+002
72 -> 89 fr=1476 (0.2019), cf=0.883, gamma=1.704, delta=0.083, M=-6.455e+002
25 26 66 -> 90 fr=3323 (0.4545), cf=0.591, gamma=1.225, delta=0.084, M=-6.436e+002
25 26 66 -> ~89 fr=3323 (0.4545), cf=0.591, gamma=1.225, delta=0.084, M=-6.436e+002
25 26 -> 90 fr=3408 (0.4661), cf=0.575, gamma=1.193, delta=0.075, M=-6.260e+002
25 26 -> ~89 fr=3408 (0.4661), cf=0.575, gamma=1.193, delta=0.075, M=-6.260e+002
9 40 68 -> 90 fr=784 (0.1072), cf=1.000, gamma=2.075, delta=0.056, M=-6.230e+002
9 40 68 -> ~89 fr=784 (0.1072), cf=1.000, gamma=2.075, delta=0.056, M=-6.230e+002
52 66 -> 90 fr=783 (0.1071), cf=1.000, gamma=2.075, delta=0.055, M=-6.221e+002
52 66 -> ~89 fr=783 (0.1071), cf=1.000, gamma=2.075, delta=0.055, M=-6.221e+002
17 40 68 -> 90 fr=781 (0.1068), cf=1.000, gamma=2.075, delta=0.055, M=-6.204e+002
17 66 68 -> 90 fr=781 (0.1068), cf=1.000, gamma=2.075, delta=0.055, M=-6.204e+002
17 40 68 -> ~89 fr=781 (0.1068), cf=1.000, gamma=2.075, delta=0.055, M=-6.204e+002
17 66 68 -> ~89 fr=781 (0.1068), cf=1.000, gamma=2.075, delta=0.055, M=-6.204e+002
59 76 -> 90 fr=779 (0.1066), cf=1.000, gamma=2.075, delta=0.055, M=-6.186e+002
59 76 -> ~89 fr=779 (0.1066), cf=1.000, gamma=2.075, delta=0.055, M=-6.186e+002
59 68 -> 90 fr=779 (0.1066), cf=1.000, gamma=2.075, delta=0.055, M=-6.186e+002
59 68 -> ~89 fr=779 (0.1066), cf=1.000, gamma=2.075, delta=0.055, M=-6.186e+002
54 76 -> 90 fr=773 (0.1057), cf=1.000, gamma=2.075, delta=0.055, M=-6.134e+002
54 76 -> ~89 fr=773 (0.1057), cf=1.000, gamma=2.075, delta=0.055, M=-6.134e+002
54 68 -> 90 fr=773 (0.1057), cf=1.000, gamma=2.075, delta=0.055, M=-6.134e+002
54 68 -> ~89 fr=773 (0.1057), cf=1.000, gamma=2.075, delta=0.055, M=-6.134e+002
52 -> 90 fr=816 (0.1116), cf=0.984, gamma=2.042, delta=0.057, M=-5.931e+002
53 -> 89 fr=792 (0.1083), cf=1.000, gamma=1.931, delta=0.052, M=-5.657e+002
21 43 -> ~90 fr=786 (0.1075), cf=1.000, gamma=1.931, delta=0.052, M=-5.610e+002
21 43 -> 89 fr=786 (0.1075), cf=1.000, gamma=1.931, delta=0.052, M=-5.610e+002
9 66 68 -> 90 fr=806 (0.1102), cf=0.975, gamma=2.022, delta=0.056, M=-5.580e+002
9 66 68 -> ~89 fr=806 (0.1102), cf=0.975, gamma=2.022, delta=0.056, M=-5.580e+002
27 40 -> ~90 fr=778 (0.1064), cf=1.000, gamma=1.931, delta=0.051, M=-5.548e+002
27 40 -> 89 fr=778 (0.1064), cf=1.000, gamma=1.931, delta=0.051, M=-5.548e+002
58 -> 89 fr=772 (0.1056), cf=1.000, gamma=1.931, delta=0.051, M=-5.502e+002
40 81 -> ~90 fr=759 (0.1038), cf=1.000, gamma=1.931, delta=0.050, M=-5.401e+002
40 81 -> 89 fr=759 (0.1038), cf=1.000, gamma=1.931, delta=0.050, M=-5.401e+002
27 55 -> ~90 fr=1087 (0.1487), cf=0.921, gamma=1.778, delta=0.065, M=-5.343e+002
27 63 -> ~90 fr=1087 (0.1487), cf=0.921, gamma=1.778, delta=0.065, M=-5.343e+002
27 55 -> 89 fr=1087 (0.1487), cf=0.921, gamma=1.778, delta=0.065, M=-5.343e+002
27 63 -> 89 fr=1087 (0.1487), cf=0.921, gamma=1.778, delta=0.065, M=-5.343e+002
27 -> 89 fr=1087 (0.1487), cf=0.915, gamma=1.766, delta=0.065, M=-5.190e+002
26 -> ~89 fr=3423 (0.4682), cf=0.559, gamma=1.160, delta=0.065, M=-5.190e+002
66 85 -> 90 fr=906 (0.1239), cf=0.918, gamma=1.904, delta=0.059, M=-4.963e+002
66 85 -> ~89 fr=906 (0.1239), cf=0.918, gamma=1.904, delta=0.059, M=-4.963e+002
76 -> 90 fr=1631 (0.2231), cf=0.756, gamma=1.569, delta=0.081, M=-4.804e+002
17 68 -> 90 fr=781 (0.1068), cf=0.942, gamma=1.955, delta=0.052, M=-4.661e+002
17 68 -> ~89 fr=781 (0.1068), cf=0.942, gamma=1.955, delta=0.052, M=-4.661e+002
85 -> 90 fr=906 (0.1239), cf=0.887, gamma=1.841, delta=0.057, M=-4.354e+002
7 60 -> ~90 fr=866 (0.1185), cf=0.913, gamma=1.762, delta=0.051, M=-3.958e+002
7 60 -> 89 fr=866 (0.1185), cf=0.913, gamma=1.762, delta=0.051, M=-3.958e+002
60 82 -> ~90 fr=1275 (0.1744), cf=0.819, gamma=1.582, delta=0.064, M=-3.888e+002
55 82 -> ~90 fr=1275 (0.1744), cf=0.819, gamma=1.582, delta=0.064, M=-3.888e+002
60 82 -> 89 fr=1275 (0.1744), cf=0.819, gamma=1.582, delta=0.064, M=-3.888e+002
55 82 -> 89 fr=1275 (0.1744), cf=0.819, gamma=1.582, delta=0.064, M=-3.888e+002
7 55 -> ~90 fr=892 (0.1220), cf=0.900, gamma=1.738, delta=0.052, M=-3.855e+002
7 55 -> 89 fr=892 (0.1220), cf=0.900, gamma=1.738, delta=0.052, M=-3.855e+002
9 68 -> 90 fr=806 (0.1102), cf=0.883, gamma=1.831, delta=0.050, M=-3.739e+002
9 68 -> ~89 fr=806 (0.1102), cf=0.883, gamma=1.831, delta=0.050, M=-3.739e+002
40 88 -> ~90 fr=1618 (0.2213), cf=0.760, gamma=1.466, delta=0.070, M=-3.693e+002
40 88 -> 89 fr=1618 (0.2213), cf=0.760, gamma=1.466, delta=0.070, M=-3.693e+002
26 41 88 -> ~90 fr=1540 (0.2106), cf=0.764, gamma=1.475, delta=0.068, M=-3.559e+002
26 41 88 -> 89 fr=1540 (0.2106), cf=0.764, gamma=1.475, delta=0.068, M=-3.559e+002
31 -> 89 fr=847 (0.1159), cf=0.893, gamma=1.723, delta=0.049, M=-3.505e+002
41 88 -> ~90 fr=1625 (0.2223), cf=0.744, gamma=1.436, delta=0.067, M=-3.327e+002
41 88 -> 89 fr=1625 (0.2223), cf=0.744, gamma=1.436, delta=0.067, M=-3.327e+002
14 40 -> ~90 fr=737 (0.1008), cf=0.892, gamma=1.723, delta=0.042, M=-2.999e+002
14 40 -> 89 fr=737 (0.1008), cf=0.892, gamma=1.723, delta=0.042, M=-2.999e+002
40 68 -> 90 fr=1552 (0.2123), cf=0.691, gamma=1.434, delta=0.064, M=-2.926e+002
40 68 -> ~89 fr=1552 (0.2123), cf=0.691, gamma=1.434, delta=0.064, M=-2.926e+002
66 68 -> 90 fr=1590 (0.2175), cf=0.683, gamma=1.418, delta=0.064, M=-2.848e+002
66 68 -> ~89 fr=1590 (0.2175), cf=0.683, gamma=1.418, delta=0.064, M=-2.848e+002
25 39 66 -> 90 fr=1613 (0.2206), cf=0.665, gamma=1.379, delta=0.061, M=-2.491e+002
25 39 66 -> ~89 fr=1613 (0.2206), cf=0.665, gamma=1.379, delta=0.061, M=-2.491e+002
39 63 66 -> 90 fr=1605 (0.2195), cf=0.663, gamma=1.377, delta=0.060, M=-2.449e+002
39 63 66 -> ~89 fr=1605 (0.2195), cf=0.663, gamma=1.377, delta=0.060, M=-2.449e+002
25 66 -> 90 fr=3424 (0.4683), cf=0.523, gamma=1.085, delta=0.037, M=-2.370e+002
25 66 -> ~89 fr=3424 (0.4683), cf=0.523, gamma=1.085, delta=0.037, M=-2.370e+002
63 66 -> 90 fr=3416 (0.4672), cf=0.522, gamma=1.083, delta=0.036, M=-2.263e+002
63 66 -> ~89 fr=3416 (0.4672), cf=0.522, gamma=1.083, delta=0.036, M=-2.263e+002
10 40 -> 90 fr=1027 (0.1405), cf=0.724, gamma=1.503, delta=0.047, M=-2.152e+002
10 40 -> ~89 fr=1027 (0.1405), cf=0.724, gamma=1.503, delta=0.047, M=-2.152e+002
54 -> 90 fr=1169 (0.1599), cf=0.701, gamma=1.454, delta=0.050, M=-2.145e+002
25 37 63 -> ~90 fr=847 (0.1159), cf=0.796, gamma=1.537, delta=0.040, M=-2.085e+002
25 37 63 -> 89 fr=847 (0.1159), cf=0.796, gamma=1.537, delta=0.040, M=-2.085e+002
25 37 -> ~90 fr=847 (0.1159), cf=0.793, gamma=1.531, delta=0.040, M=-2.047e+002
25 37 -> 89 fr=847 (0.1159), cf=0.793, gamma=1.531, delta=0.040, M=-2.047e+002
59 -> 90 fr=1163 (0.1591), cf=0.694, gamma=1.439, delta=0.049, M=-2.017e+002
37 63 -> ~90 fr=847 (0.1159), cf=0.790, gamma=1.525, delta=0.040, M=-2.010e+002
37 63 -> 89 fr=847 (0.1159), cf=0.790, gamma=1.525, delta=0.040, M=-2.010e+002
81 88 -> ~90 fr=786 (0.1075), cf=0.804, gamma=1.552, delta=0.038, M=-2.006e+002
81 88 -> 89 fr=786 (0.1075), cf=0.804, gamma=1.552, delta=0.038, M=-2.006e+002
