23 -> 90 fr=3418 (0.4675), cf=1.000, gamma=2.074, delta=0.242, M=-4.572e+003
26 29 76 -> ~89 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 66 76 -> 90 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 66 76 -> ~89 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 29 68 -> 90 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 29 68 -> ~89 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 68 80 -> 90 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 66 68 -> 90 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 68 80 -> ~89 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
26 66 68 -> ~89 fr=1577 (0.2157), cf=1.000, gamma=2.074, delta=0.112, M=-1.388e+003
50 -> 90 fr=1954 (0.2672), cf=0.938, gamma=1.945, delta=0.130, M=-1.384e+003
32 -> 90 fr=1567 (0.2143), cf=1.000, gamma=2.074, delta=0.111, M=-1.378e+003
40 76 -> 90 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
40 76 -> ~89 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
29 40 68 -> 90 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
29 40 68 -> ~89 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
21 29 40 -> 90 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
26 29 40 -> 90 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
21 29 40 -> ~89 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
26 29 40 -> ~89 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
40 68 80 -> 90 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
26 40 68 -> 90 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
40 68 80 -> ~89 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
26 40 68 -> ~89 fr=1548 (0.2117), cf=1.000, gamma=2.074, delta=0.110, M=-1.357e+003
26 29 -> 90 fr=1888 (0.2582), cf=0.936, gamma=1.942, delta=0.125, M=-1.313e+003
26 29 -> ~89 fr=1888 (0.2582), cf=0.936, gamma=1.942, delta=0.125, M=-1.313e+003
26 76 80 -> 90 fr=1577 (0.2157), cf=0.991, gamma=2.055, delta=0.111, M=-1.312e+003
26 76 80 -> ~89 fr=1577 (0.2157), cf=0.991, gamma=2.055, delta=0.111, M=-1.312e+003
41 75 -> 90 fr=1498 (0.2049), cf=1.000, gamma=2.074, delta=0.106, M=-1.304e+003
41 75 -> ~89 fr=1498 (0.2049), cf=1.000, gamma=2.074, delta=0.106, M=-1.304e+003
28 75 -> 90 fr=1498 (0.2049), cf=1.000, gamma=2.074, delta=0.106, M=-1.304e+003
28 75 -> ~89 fr=1498 (0.2049), cf=1.000, gamma=2.074, delta=0.106, M=-1.304e+003
20 88 -> ~90 fr=1634 (0.2235), cf=1.000, gamma=1.931, delta=0.108, M=-1.295e+003
20 88 -> 89 fr=1634 (0.2235), cf=1.000, gamma=1.931, delta=0.108, M=-1.295e+003
40 41 88 -> ~90 fr=1634 (0.2235), cf=1.000, gamma=1.931, delta=0.108, M=-1.295e+003
40 41 88 -> 89 fr=1634 (0.2235), cf=1.000, gamma=1.931, delta=0.108, M=-1.295e+003
40 71 88 -> ~90 fr=1634 (0.2235), cf=1.000, gamma=1.931, delta=0.108, M=-1.295e+003
40 71 88 -> 89 fr=1634 (0.2235), cf=1.000, gamma=1.931, delta=0.108, M=-1.295e+003
20 28 -> ~90 fr=2389 (0.3267), cf=0.883, gamma=1.705, delta=0.135, M=-1.262e+003
20 28 -> 89 fr=2389 (0.3267), cf=0.883, gamma=1.705, delta=0.135, M=-1.262e+003
21 66 -> 90 fr=2946 (0.4029), cf=0.741, gamma=1.538, delta=0.141, M=-1.255e+003
21 66 -> ~89 fr=2946 (0.4029), cf=0.741, gamma=1.538, delta=0.141, M=-1.255e+003
29 76 -> 90 fr=1593 (0.2179), cf=0.973, gamma=2.019, delta=0.110, M=-1.224e+003
29 76 -> ~89 fr=1593 (0.2179), cf=0.973, gamma=2.019, delta=0.110, M=-1.224e+003
66 76 -> 90 fr=1593 (0.2179), cf=0.973, gamma=2.019, delta=0.110, M=-1.224e+003
66 76 -> ~89 fr=1593 (0.2179), cf=0.973, gamma=2.019, delta=0.110, M=-1.224e+003
29 68 -> 90 fr=1585 (0.2168), cf=0.973, gamma=2.018, delta=0.109, M=-1.216e+003
29 68 -> ~89 fr=1585 (0.2168), cf=0.973, gamma=2.018, delta=0.109, M=-1.216e+003
21 68 76 -> 90 fr=1585 (0.2168), cf=0.973, gamma=2.018, delta=0.109, M=-1.216e+003
21 68 76 -> ~89 fr=1585 (0.2168), cf=0.973, gamma=2.018, delta=0.109, M=-1.216e+003
28 40 -> ~90 fr=2233 (0.3054), cf=0.898, gamma=1.733, delta=0.129, M=-1.213e+003
28 40 -> 89 fr=2233 (0.3054), cf=0.898, gamma=1.733, delta=0.129, M=-1.213e+003
68 80 -> 90 fr=1577 (0.2157), cf=0.973, gamma=2.018, delta=0.109, M=-1.207e+003
68 80 -> ~89 fr=1577 (0.2157), cf=0.973, gamma=2.018, delta=0.109, M=-1.207e+003
20 47 -> ~90 fr=2476 (0.3386), cf=0.853, gamma=1.647, delta=0.133, M=-1.173e+003
20 47 -> 89 fr=2476 (0.3386), cf=0.853, gamma=1.647, delta=0.133, M=-1.173e+003
29 -> 90 fr=1997 (0.2731), cf=0.885, gamma=1.835, delta=0.124, M=-1.163e+003
28 -> ~90 fr=3527 (0.4824), cf=0.698, gamma=1.347, delta=0.124, M=-1.163e+003
76 80 -> 90 fr=1577 (0.2157), cf=0.964, gamma=2.000, delta=0.108, M=-1.162e+003
76 80 -> ~89 fr=1577 (0.2157), cf=0.964, gamma=2.000, delta=0.108, M=-1.162e+003
21 63 -> 90 fr=2968 (0.4059), cf=0.722, gamma=1.498, delta=0.135, M=-1.159e+003
21 63 -> ~89 fr=2968 (0.4059), cf=0.722, gamma=1.498, delta=0.135, M=-1.159e+003
21 25 -> 90 fr=2962 (0.4051), cf=0.722, gamma=1.497, delta=0.135, M=-1.150e+003
21 25 -> ~89 fr=2962 (0.4051), cf=0.722, gamma=1.497, delta=0.135, M=-1.150e+003
47 71 -> ~90 fr=2691 (0.3680), cf=0.816, gamma=1.576, delta=0.134, M=-1.140e+003
47 71 -> 89 fr=2691 (0.3680), cf=0.816, gamma=1.576, delta=0.134, M=-1.140e+003
71 -> ~90 fr=2836 (0.3879), cf=0.796, gamma=1.536, delta=0.135, M=-1.139e+003
71 -> 89 fr=2836 (0.3879), cf=0.796, gamma=1.536, delta=0.135, M=-1.139e+003
75 -> 90 fr=1498 (0.2049), cf=0.971, gamma=2.015, delta=0.103, M=-1.126e+003
26 39 41 66 -> 90 fr=1268 (0.1734), cf=1.000, gamma=2.074, delta=0.090, M=-1.070e+003
26 39 41 66 -> ~89 fr=1268 (0.1734), cf=1.000, gamma=2.074, delta=0.090, M=-1.070e+003
40 41 47 51 -> ~90 fr=1634 (0.2235), cf=0.961, gamma=1.856, delta=0.103, M=-1.051e+003
40 41 47 51 -> 89 fr=1634 (0.2235), cf=0.961, gamma=1.856, delta=0.103, M=-1.051e+003
70 -> 90 fr=1211 (0.1656), cf=1.000, gamma=2.074, delta=0.086, M=-1.014e+003
20 51 -> ~90 fr=2296 (0.3140), cf=0.846, gamma=1.633, delta=0.122, M=-1.003e+003
20 51 -> 89 fr=2296 (0.3140), cf=0.846, gamma=1.633, delta=0.122, M=-1.003e+003
39 41 66 -> 90 fr=1369 (0.1872), cf=0.969, gamma=2.010, delta=0.094, M=-9.975e+002
39 41 66 -> ~89 fr=1369 (0.1872), cf=0.969, gamma=2.010, delta=0.094, M=-9.975e+002
20 -> 89 fr=2476 (0.3386), cf=0.819, gamma=1.580, delta=0.124, M=-9.948e+002
21 -> ~89 fr=2976 (0.4070), cf=0.694, gamma=1.440, delta=0.124, M=-9.948e+002
26 39 41 -> 90 fr=1330 (0.1819), cf=0.969, gamma=2.009, delta=0.091, M=-9.627e+002
26 39 41 -> ~89 fr=1330 (0.1819), cf=0.969, gamma=2.009, delta=0.091, M=-9.627e+002
39 41 -> 90 fr=1431 (0.1957), cf=0.943, gamma=1.955, delta=0.096, M=-9.427e+002
39 41 -> ~89 fr=1431 (0.1957), cf=0.943, gamma=1.955, delta=0.096, M=-9.427e+002
47 -> ~90 fr=3278 (0.4483), cf=0.704, gamma=1.359, delta=0.118, M=-9.403e+002
26 41 51 88 -> ~90 fr=1547 (0.2116), cf=0.947, gamma=1.828, delta=0.096, M=-9.184e+002
26 41 51 88 -> 89 fr=1547 (0.2116), cf=0.947, gamma=1.828, delta=0.096, M=-9.184e+002
25 26 80 -> 90 fr=2513 (0.3437), cf=0.746, gamma=1.547, delta=0.122, M=-9.121e+002
26 63 80 -> 90 fr=2513 (0.3437), cf=0.746, gamma=1.547, delta=0.122, M=-9.121e+002
25 26 80 -> ~89 fr=2513 (0.3437), cf=0.746, gamma=1.547, delta=0.122, M=-9.121e+002
26 63 80 -> ~89 fr=2513 (0.3437), cf=0.746, gamma=1.547, delta=0.122, M=-9.121e+002
40 41 51 -> ~90 fr=1634 (0.2235), cf=0.929, gamma=1.794, delta=0.099, M=-9.079e+002
40 41 51 -> 89 fr=1634 (0.2235), cf=0.929, gamma=1.794, delta=0.099, M=-9.079e+002
26 68 -> 90 fr=1577 (0.2157), cf=0.899, gamma=1.865, delta=0.100, M=-8.929e+002
26 68 -> ~89 fr=1577 (0.2157), cf=0.899, gamma=1.865, delta=0.100, M=-8.929e+002
7 40 -> ~90 fr=1166 (0.1595), cf=1.000, gamma=1.931, delta=0.077, M=-8.701e+002
7 40 -> 89 fr=1166 (0.1595), cf=1.000, gamma=1.931, delta=0.077, M=-8.701e+002
40 73 -> ~90 fr=1165 (0.1593), cf=1.000, gamma=1.931, delta=0.077, M=-8.693e+002
40 73 -> 89 fr=1165 (0.1593), cf=1.000, gamma=1.931, delta=0.077, M=-8.693e+002
10 26 40 -> 90 fr=1041 (0.1424), cf=1.000, gamma=2.074, delta=0.074, M=-8.531e+002
10 26 40 -> ~89 fr=1041 (0.1424), cf=1.000, gamma=2.074, delta=0.074, M=-8.531e+002
26 76 -> 90 fr=1607 (0.2198), cf=0.880, gamma=1.825, delta=0.099, M=-8.448e+002
26 76 -> ~89 fr=1607 (0.2198), cf=0.880, gamma=1.825, delta=0.099, M=-8.448e+002
25 80 -> 90 fr=2559 (0.3500), cf=0.722, gamma=1.497, delta=0.116, M=-8.259e+002
63 80 -> 90 fr=2559 (0.3500), cf=0.722, gamma=1.497, delta=0.116, M=-8.259e+002
25 80 -> ~89 fr=2559 (0.3500), cf=0.722, gamma=1.497, delta=0.116, M=-8.259e+002
63 80 -> ~89 fr=2559 (0.3500), cf=0.722, gamma=1.497, delta=0.116, M=-8.259e+002
40 72 -> ~90 fr=1112 (0.1521), cf=1.000, gamma=1.931, delta=0.073, M=-8.244e+002
40 72 -> 89 fr=1112 (0.1521), cf=1.000, gamma=1.931, delta=0.073, M=-8.244e+002
68 76 -> 90 fr=1585 (0.2168), cf=0.878, gamma=1.820, delta=0.098, M=-8.230e+002
68 76 -> ~89 fr=1585 (0.2168), cf=0.878, gamma=1.820, delta=0.098, M=-8.230e+002
26 80 -> 90 fr=2513 (0.3437), cf=0.727, gamma=1.508, delta=0.116, M=-8.212e+002
26 80 -> ~89 fr=2513 (0.3437), cf=0.727, gamma=1.508, delta=0.116, M=-8.212e+002
41 51 88 -> ~90 fr=1634 (0.2235), cf=0.901, gamma=1.739, delta=0.095, M=-7.995e+002
41 51 88 -> 89 fr=1634 (0.2235), cf=0.901, gamma=1.739, delta=0.095, M=-7.995e+002
73 -> 89 fr=1574 (0.2153), cf=0.884, gamma=1.707, delta=0.089, M=-7.059e+002
27 82 -> ~90 fr=955 (0.1306), cf=1.000, gamma=1.931, delta=0.063, M=-6.950e+002
27 82 -> 89 fr=955 (0.1306), cf=1.000, gamma=1.931, delta=0.063, M=-6.950e+002
21 60 82 -> ~90 fr=955 (0.1306), cf=1.000, gamma=1.931, delta=0.063, M=-6.950e+002
21 55 82 -> ~90 fr=955 (0.1306), cf=1.000, gamma=1.931, delta=0.063, M=-6.950e+002
21 60 82 -> 89 fr=955 (0.1306), cf=1.000, gamma=1.931, delta=0.063, M=-6.950e+002
21 55 82 -> 89 fr=955 (0.1306), cf=1.000, gamma=1.931, delta=0.063, M=-6.950e+002
51 -> ~90 fr=3048 (0.4168), cf=0.689, gamma=1.331, delta=0.104, M=-6.839e+002
40 41 -> ~90 fr=1634 (0.2235), cf=0.865, gamma=1.670, delta=0.090, M=-6.763e+002
40 41 -> 89 fr=1634 (0.2235), cf=0.865, gamma=1.670, delta=0.090, M=-6.763e+002
72 -> 89 fr=1470 (0.2010), cf=0.881, gamma=1.702, delta=0.083, M=-6.379e+002
25 26 66 -> 90 fr=3324 (0.4546), cf=0.590, gamma=1.223, delta=0.083, M=-6.369e+002
26 63 66 -> 90 fr=3324 (0.4546), cf=0.590, gamma=1.223, delta=0.083, M=-6.369e+002
25 26 66 -> ~89 fr=3324 (0.4546), cf=0.590, gamma=1.223, delta=0.083, M=-6.369e+002
26 63 66 -> ~89 fr=3324 (0.4546), cf=0.590, gamma=1.223, delta=0.083, M=-6.369e+002
52 66 -> 90 fr=799 (0.1093), cf=1.000, gamma=2.074, delta=0.057, M=-6.359e+002
52 66 -> ~89 fr=799 (0.1093), cf=1.000, gamma=2.074, delta=0.057, M=-6.359e+002
26 63 -> 90 fr=3416 (0.4672), cf=0.574, gamma=1.191, delta=0.075, M=-6.298e+002
26 63 -> ~89 fr=3416 (0.4672), cf=0.574, gamma=1.191, delta=0.075, M=-6.298e+002
59 76 -> 90 fr=786 (0.1075), cf=1.000, gamma=2.074, delta=0.056, M=-6.246e+002
59 76 -> ~89 fr=786 (0.1075), cf=1.000, gamma=2.074, delta=0.056, M=-6.246e+002
59 68 -> 90 fr=786 (0.1075), cf=1.000, gamma=2.074, delta=0.056, M=-6.246e+002
59 68 -> ~89 fr=786 (0.1075), cf=1.000, gamma=2.074, delta=0.056, M=-6.246e+002
17 40 68 -> 90 fr=782 (0.1069), cf=1.000, gamma=2.074, delta=0.055, M=-6.211e+002
17 66 68 -> 90 fr=782 (0.1069), cf=1.000, gamma=2.074, delta=0.055, M=-6.211e+002
17 40 68 -> ~89 fr=782 (0.1069), cf=1.000, gamma=2.074, delta=0.055, M=-6.211e+002
17 66 68 -> ~89 fr=782 (0.1069), cf=1.000, gamma=2.074, delta=0.055, M=-6.211e+002
54 76 -> 90 fr=771 (0.1054), cf=1.000, gamma=2.074, delta=0.055, M=-6.116e+002
54 76 -> ~89 fr=771 (0.1054), cf=1.000, gamma=2.074, delta=0.055, M=-6.116e+002
54 68 -> 90 fr=771 (0.1054), cf=1.000, gamma=2.074, delta=0.055, M=-6.116e+002
54 68 -> ~89 fr=771 (0.1054), cf=1.000, gamma=2.074, delta=0.055, M=-6.116e+002
9 40 68 -> 90 fr=762 (0.1042), cf=1.000, gamma=2.074, delta=0.054, M=-6.038e+002
9 40 68 -> ~89 fr=762 (0.1042), cf=1.000, gamma=2.074, delta=0.054, M=-6.038e+002
25 26 -> 90 fr=3402 (0.4653), cf=0.573, gamma=1.189, delta=0.074, M=-6.030e+002
25 26 -> ~89 fr=3402 (0.4653), cf=0.573, gamma=1.189, delta=0.074, M=-6.030e+002
52 -> 90 fr=829 (0.1134), cf=0.983, gamma=2.040, delta=0.058, M=-6.006e+002
58 -> 89 fr=786 (0.1075), cf=1.000, gamma=1.931, delta=0.052, M=-5.611e+002
53 -> 89 fr=777 (0.1063), cf=1.000, gamma=1.931, delta=0.051, M=-5.541e+002
27 40 -> ~90 fr=773 (0.1057), cf=1.000, gamma=1.931, delta=0.051, M=-5.510e+002
27 40 -> 89 fr=773 (0.1057), cf=1.000, gamma=1.931, delta=0.051, M=-5.510e+002
21 43 -> ~90 fr=771 (0.1054), cf=1.000, gamma=1.931, delta=0.051, M=-5.495e+002
21 43 -> 89 fr=771 (0.1054), cf=1.000, gamma=1.931, delta=0.051, M=-5.495e+002
40 81 -> ~90 fr=771 (0.1054), cf=1.000, gamma=1.931, delta=0.051, M=-5.495e+002
40 81 -> 89 fr=771 (0.1054), cf=1.000, gamma=1.931, delta=0.051, M=-5.495e+002
9 66 68 -> 90 fr=785 (0.1074), cf=0.972, gamma=2.015, delta=0.054, M=-5.342e+002
9 66 68 -> ~89 fr=785 (0.1074), cf=0.972, gamma=2.015, delta=0.054, M=-5.342e+002
27 55 -> ~90 fr=1086 (0.1485), cf=0.915, gamma=1.767, delta=0.064, M=-5.184e+002
27 63 -> ~90 fr=1086 (0.1485), cf=0.915, gamma=1.767, delta=0.064, M=-5.184e+002
27 55 -> 89 fr=1086 (0.1485), cf=0.915, gamma=1.767, delta=0.064, M=-5.184e+002
27 63 -> 89 fr=1086 (0.1485), cf=0.915, gamma=1.767, delta=0.064, M=-5.184e+002
26 66 -> 90 fr=3324 (0.4546), cf=0.573, gamma=1.188, delta=0.072, M=-5.127e+002
26 66 -> ~89 fr=3324 (0.4546), cf=0.573, gamma=1.188, delta=0.072, M=-5.127e+002
27 -> 89 fr=1086 (0.1485), cf=0.909, gamma=1.755, delta=0.064, M=-5.037e+002
26 -> ~89 fr=3416 (0.4672), cf=0.558, gamma=1.158, delta=0.064, M=-5.037e+002
17 76 -> 90 fr=793 (0.1085), cf=0.951, gamma=1.972, delta=0.053, M=-4.922e+002
17 76 -> ~89 fr=793 (0.1085), cf=0.951, gamma=1.972, delta=0.053, M=-4.922e+002
17 68 -> 90 fr=782 (0.1069), cf=0.950, gamma=1.971, delta=0.053, M=-4.833e+002
17 68 -> ~89 fr=782 (0.1069), cf=0.950, gamma=1.971, delta=0.053, M=-4.833e+002
66 85 -> 90 fr=907 (0.1240), cf=0.907, gamma=1.881, delta=0.058, M=-4.742e+002
66 85 -> ~89 fr=907 (0.1240), cf=0.907, gamma=1.881, delta=0.058, M=-4.742e+002
76 -> 90 fr=1623 (0.2220), cf=0.753, gamma=1.562, delta=0.080, M=-4.668e+002
85 -> 90 fr=907 (0.1240), cf=0.875, gamma=1.814, delta=0.056, M=-4.122e+002
60 82 -> ~90 fr=1270 (0.1737), cf=0.825, gamma=1.592, delta=0.065, M=-3.985e+002
55 82 -> ~90 fr=1270 (0.1737), cf=0.825, gamma=1.592, delta=0.065, M=-3.985e+002
60 82 -> 89 fr=1270 (0.1737), cf=0.825, gamma=1.592, delta=0.065, M=-3.985e+002
55 82 -> 89 fr=1270 (0.1737), cf=0.825, gamma=1.592, delta=0.065, M=-3.985e+002
7 60 -> ~90 fr=861 (0.1178), cf=0.907, gamma=1.752, delta=0.051, M=-3.835e+002
7 60 -> 89 fr=861 (0.1178), cf=0.907, gamma=1.752, delta=0.051, M=-3.835e+002
7 55 -> ~90 fr=887 (0.1213), cf=0.897, gamma=1.732, delta=0.051, M=-3.772e+002
7 55 -> 89 fr=887 (0.1213), cf=0.897, gamma=1.732, delta=0.051, M=-3.772e+002
40 88 -> ~90 fr=1634 (0.2235), cf=0.759, gamma=1.465, delta=0.071, M=-3.720e+002
40 88 -> 89 fr=1634 (0.2235), cf=0.759, gamma=1.465, delta=0.071, M=-3.720e+002
26 41 88 -> ~90 fr=1553 (0.2124), cf=0.764, gamma=1.476, delta=0.068, M=-3.602e+002
26 41 88 -> 89 fr=1553 (0.2124), cf=0.764, gamma=1.476, delta=0.068, M=-3.602e+002
9 68 -> 90 fr=785 (0.1074), cf=0.873, gamma=1.811, delta=0.048, M=-3.477e+002
9 68 -> ~89 fr=785 (0.1074), cf=0.873, gamma=1.811, delta=0.048, M=-3.477e+002
31 -> 89 fr=832 (0.1138), cf=0.892, gamma=1.722, delta=0.048, M=-3.424e+002
41 88 -> ~90 fr=1640 (0.2243), cf=0.741, gamma=1.432, delta=0.068, M=-3.316e+002
41 88 -> 89 fr=1640 (0.2243), cf=0.741, gamma=1.432, delta=0.068, M=-3.316e+002
14 40 -> ~90 fr=746 (0.1020), cf=0.898, gamma=1.733, delta=0.043, M=-3.122e+002
14 40 -> 89 fr=746 (0.1020), cf=0.898, gamma=1.733, delta=0.043, M=-3.122e+002
40 68 -> 90 fr=1548 (0.2117), cf=0.693, gamma=1.437, delta=0.064, M=-2.949e+002
40 68 -> ~89 fr=1548 (0.2117), cf=0.693, gamma=1.437, delta=0.064, M=-2.949e+002
66 68 -> 90 fr=1585 (0.2168), cf=0.685, gamma=1.420, delta=0.064, M=-2.864e+002
66 68 -> ~89 fr=1585 (0.2168), cf=0.685, gamma=1.420, delta=0.064, M=-2.864e+002
25 39 66 -> 90 fr=1630 (0.2229), cf=0.668, gamma=1.386, delta=0.062, M=-2.610e+002
25 39 66 -> ~89 fr=1630 (0.2229), cf=0.668, gamma=1.386, delta=0.062, M=-2.610e+002
39 63 66 -> 90 fr=1622 (0.2218), cf=0.667, gamma=1.384, delta=0.062, M=-2.567e+002
39 63 66 -> ~89 fr=1622 (0.2218), cf=0.667, gamma=1.384, delta=0.062, M=-2.567e+002
25 66 -> 90 fr=3433 (0.4695), cf=0.523, gamma=1.085, delta=0.037, M=-2.460e+002
25 66 -> ~89 fr=3433 (0.4695), cf=0.523, gamma=1.085, delta=0.037, M=-2.460e+002
25 37 63 -> ~90 fr=880 (0.1204), cf=0.810, gamma=1.563, delta=0.043, M=-2.363e+002
25 37 63 -> 89 fr=880 (0.1204), cf=0.810, gamma=1.563, delta=0.043, M=-2.363e+002
63 66 -> 90 fr=3425 (0.4684), cf=0.523, gamma=1.084, delta=0.036, M=-2.347e+002
63 66 -> ~89 fr=3425 (0.4684), cf=0.523, gamma=1.084, delta=0.036, M=-2.347e+002
25 37 -> ~90 fr=880 (0.1204), cf=0.807, gamma=1.557, delta=0.043, M=-2.322e+002
25 37 -> 89 fr=880 (0.1204), cf=0.807, gamma=1.557, delta=0.043, M=-2.322e+002
10 40 -> 90 fr=1041 (0.1424), cf=0.732, gamma=1.517, delta=0.049, M=-2.295e+002
10 40 -> ~89 fr=1041 (0.1424), cf=0.732, gamma=1.517, delta=0.049, M=-2.295e+002
37 63 -> ~90 fr=880 (0.1204), cf=0.804, gamma=1.552, delta=0.043, M=-2.282e+002
37 63 -> 89 fr=880 (0.1204), cf=0.804, gamma=1.552, delta=0.043, M=-2.282e+002
37 -> 89 fr=880 (0.1204), cf=0.801, gamma=1.546, delta=0.043, M=-2.242e+002
59 -> 90 fr=1178 (0.1611), cf=0.695, gamma=1.441, delta=0.049, M=-2.065e+002
81 88 -> ~90 fr=801 (0.1095), cf=0.804, gamma=1.553, delta=0.039, M=-2.057e+002
81 88 -> 89 fr=801 (0.1095), cf=0.804, gamma=1.553, delta=0.039, M=-2.057e+002
4 39 63 -> 90 fr=759 (0.1038), cf=0.768, gamma=1.594, delta=0.039, M=-1.981e+002
4 39 63 -> ~89 fr=759 (0.1038), cf=0.768, gamma=1.594, delta=0.039, M=-1.981e+002
54 -> 90 fr=1161 (0.1588), cf=0.691, gamma=1.434, delta=0.048, M=-1.980e+002
4 25 39 -> 90 fr=756 (0.1034), cf=0.768, gamma=1.592, delta=0.038, M=-1.964e+002
