23 -> 90 fr=3416 (0.4672), cf=1.000, gamma=2.075, delta=0.242, M=-4.568e+003
32 -> 90 fr=1573 (0.2152), cf=1.000, gamma=2.075, delta=0.111, M=-1.384e+003
40 76 -> 90 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
40 76 -> ~89 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
29 40 68 -> 90 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
29 40 68 -> ~89 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
21 29 40 -> 90 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
26 29 40 -> 90 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
21 29 40 -> ~89 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
26 29 40 -> ~89 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
40 68 80 -> 90 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
26 40 68 -> 90 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
40 68 80 -> ~89 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
26 40 68 -> ~89 fr=1551 (0.2121), cf=1.000, gamma=2.075, delta=0.110, M=-1.361e+003
26 29 80 -> 90 fr=1733 (0.2370), cf=0.965, gamma=2.003, delta=0.119, M=-1.319e+003
26 29 80 -> ~89 fr=1733 (0.2370), cf=0.965, gamma=2.003, delta=0.119, M=-1.319e+003
26 29 -> 90 fr=1894 (0.2591), cf=0.935, gamma=1.940, delta=0.126, M=-1.315e+003
26 29 -> ~89 fr=1894 (0.2591), cf=0.935, gamma=1.940, delta=0.126, M=-1.315e+003
26 76 80 -> 90 fr=1579 (0.2160), cf=0.991, gamma=2.055, delta=0.111, M=-1.314e+003
26 76 80 -> ~89 fr=1579 (0.2160), cf=0.991, gamma=2.055, delta=0.111, M=-1.314e+003
20 88 -> ~90 fr=1649 (0.2256), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
20 88 -> 89 fr=1649 (0.2256), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 41 88 -> ~90 fr=1649 (0.2256), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 41 88 -> 89 fr=1649 (0.2256), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 71 88 -> ~90 fr=1649 (0.2256), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
40 71 88 -> 89 fr=1649 (0.2256), cf=1.000, gamma=1.931, delta=0.109, M=-1.309e+003
41 75 -> 90 fr=1500 (0.2052), cf=1.000, gamma=2.075, delta=0.106, M=-1.307e+003
41 75 -> ~89 fr=1500 (0.2052), cf=1.000, gamma=2.075, delta=0.106, M=-1.307e+003
28 75 -> 90 fr=1500 (0.2052), cf=1.000, gamma=2.075, delta=0.106, M=-1.307e+003
28 75 -> ~89 fr=1500 (0.2052), cf=1.000, gamma=2.075, delta=0.106, M=-1.307e+003
20 28 -> ~90 fr=2397 (0.3279), cf=0.882, gamma=1.702, delta=0.135, M=-1.262e+003
20 28 -> 89 fr=2397 (0.3279), cf=0.882, gamma=1.702, delta=0.135, M=-1.262e+003
28 40 -> ~90 fr=2261 (0.3093), cf=0.898, gamma=1.734, delta=0.131, M=-1.239e+003
28 40 -> 89 fr=2261 (0.3093), cf=0.898, gamma=1.734, delta=0.131, M=-1.239e+003
29 76 -> 90 fr=1593 (0.2179), cf=0.975, gamma=2.023, delta=0.110, M=-1.234e+003
29 76 -> ~89 fr=1593 (0.2179), cf=0.975, gamma=2.023, delta=0.110, M=-1.234e+003
66 76 -> 90 fr=1593 (0.2179), cf=0.975, gamma=2.023, delta=0.110, M=-1.234e+003
66 76 -> ~89 fr=1593 (0.2179), cf=0.975, gamma=2.023, delta=0.110, M=-1.234e+003
21 66 -> 90 fr=2934 (0.4013), cf=0.739, gamma=1.534, delta=0.140, M=-1.231e+003
21 66 -> ~89 fr=2934 (0.4013), cf=0.739, gamma=1.534, delta=0.140, M=-1.231e+003
29 68 -> 90 fr=1587 (0.2171), cf=0.975, gamma=2.022, delta=0.110, M=-1.228e+003
29 68 -> ~89 fr=1587 (0.2171), cf=0.975, gamma=2.022, delta=0.110, M=-1.228e+003
21 68 76 -> 90 fr=1587 (0.2171), cf=0.975, gamma=2.022, delta=0.110, M=-1.228e+003
21 68 76 -> ~89 fr=1587 (0.2171), cf=0.975, gamma=2.022, delta=0.110, M=-1.228e+003
68 80 -> 90 fr=1579 (0.2160), cf=0.975, gamma=2.022, delta=0.109, M=-1.219e+003
68 80 -> ~89 fr=1579 (0.2160), cf=0.975, gamma=2.022, delta=0.109, M=-1.219e+003
20 47 -> ~90 fr=2483 (0.3396), cf=0.852, gamma=1.646, delta=0.133, M=-1.174e+003
20 47 -> 89 fr=2483 (0.3396), cf=0.852, gamma=1.646, delta=0.133, M=-1.174e+003
76 80 -> 90 fr=1579 (0.2160), cf=0.966, gamma=2.004, delta=0.108, M=-1.173e+003
76 80 -> ~89 fr=1579 (0.2160), cf=0.966, gamma=2.004, delta=0.108, M=-1.173e+003
47 71 -> ~90 fr=2707 (0.3703), cf=0.819, gamma=1.581, delta=0.136, M=-1.167e+003
47 71 -> 89 fr=2707 (0.3703), cf=0.819, gamma=1.581, delta=0.136, M=-1.167e+003
29 -> 90 fr=1991 (0.2723), cf=0.885, gamma=1.837, delta=0.124, M=-1.161e+003
28 -> ~90 fr=3529 (0.4827), cf=0.697, gamma=1.346, delta=0.124, M=-1.161e+003
21 63 -> 90 fr=2959 (0.4047), cf=0.722, gamma=1.498, delta=0.135, M=-1.150e+003
21 63 -> ~89 fr=2959 (0.4047), cf=0.722, gamma=1.498, delta=0.135, M=-1.150e+003
71 -> ~90 fr=2843 (0.3889), cf=0.797, gamma=1.538, delta=0.136, M=-1.150e+003
71 -> 89 fr=2843 (0.3889), cf=0.797, gamma=1.538, delta=0.136, M=-1.150e+003
75 -> 90 fr=1500 (0.2052), cf=0.973, gamma=2.019, delta=0.104, M=-1.138e+003
21 25 -> 90 fr=2950 (0.4035), cf=0.721, gamma=1.497, delta=0.134, M=-1.138e+003
21 25 -> ~89 fr=2950 (0.4035), cf=0.721, gamma=1.497, delta=0.134, M=-1.138e+003
40 41 47 51 -> ~90 fr=1649 (0.2256), cf=0.964, gamma=1.861, delta=0.104, M=-1.075e+003
40 41 47 51 -> 89 fr=1649 (0.2256), cf=0.964, gamma=1.861, delta=0.104, M=-1.075e+003
26 39 41 66 -> 90 fr=1264 (0.1729), cf=1.000, gamma=2.075, delta=0.090, M=-1.066e+003
26 39 41 66 -> ~89 fr=1264 (0.1729), cf=1.000, gamma=2.075, delta=0.090, M=-1.066e+003
70 -> 90 fr=1211 (0.1656), cf=1.000, gamma=2.075, delta=0.086, M=-1.014e+003
20 51 -> ~90 fr=2310 (0.3160), cf=0.845, gamma=1.631, delta=0.122, M=-1.007e+003
20 51 -> 89 fr=2310 (0.3160), cf=0.845, gamma=1.631, delta=0.122, M=-1.007e+003
39 41 66 -> 90 fr=1353 (0.1851), cf=0.971, gamma=2.014, delta=0.093, M=-9.913e+002
39 41 66 -> ~89 fr=1353 (0.1851), cf=0.971, gamma=2.014, delta=0.093, M=-9.913e+002
20 -> 89 fr=2483 (0.3396), cf=0.817, gamma=1.577, delta=0.124, M=-9.907e+002
21 -> ~89 fr=2967 (0.4058), cf=0.695, gamma=1.441, delta=0.124, M=-9.907e+002
26 39 41 -> 90 fr=1330 (0.1819), cf=0.968, gamma=2.008, delta=0.091, M=-9.600e+002
26 39 41 -> ~89 fr=1330 (0.1819), cf=0.968, gamma=2.008, delta=0.091, M=-9.600e+002
47 -> ~90 fr=3275 (0.4480), cf=0.704, gamma=1.359, delta=0.118, M=-9.379e+002
39 41 -> 90 fr=1419 (0.1941), cf=0.943, gamma=1.957, delta=0.095, M=-9.364e+002
39 41 -> ~89 fr=1419 (0.1941), cf=0.943, gamma=1.957, delta=0.095, M=-9.364e+002
26 41 51 88 -> ~90 fr=1563 (0.2138), cf=0.948, gamma=1.830, delta=0.097, M=-9.346e+002
26 41 51 88 -> 89 fr=1563 (0.2138), cf=0.948, gamma=1.830, delta=0.097, M=-9.346e+002
25 26 80 -> 90 fr=2518 (0.3444), cf=0.748, gamma=1.552, delta=0.122, M=-9.256e+002
26 63 80 -> 90 fr=2518 (0.3444), cf=0.748, gamma=1.552, delta=0.122, M=-9.256e+002
25 26 80 -> ~89 fr=2518 (0.3444), cf=0.748, gamma=1.552, delta=0.122, M=-9.256e+002
26 63 80 -> ~89 fr=2518 (0.3444), cf=0.748, gamma=1.552, delta=0.122, M=-9.256e+002
40 41 51 -> ~90 fr=1649 (0.2256), cf=0.930, gamma=1.796, delta=0.100, M=-9.229e+002
40 41 51 -> 89 fr=1649 (0.2256), cf=0.930, gamma=1.796, delta=0.100, M=-9.229e+002
26 68 -> 90 fr=1579 (0.2160), cf=0.906, gamma=1.879, delta=0.101, M=-9.198e+002
26 68 -> ~89 fr=1579 (0.2160), cf=0.906, gamma=1.879, delta=0.101, M=-9.198e+002
26 76 -> 90 fr=1612 (0.2205), cf=0.886, gamma=1.838, delta=0.100, M=-8.703e+002
26 76 -> ~89 fr=1612 (0.2205), cf=0.886, gamma=1.838, delta=0.100, M=-8.703e+002
40 73 -> ~90 fr=1166 (0.1595), cf=1.000, gamma=1.931, delta=0.077, M=-8.700e+002
40 73 -> 89 fr=1166 (0.1595), cf=1.000, gamma=1.931, delta=0.077, M=-8.700e+002
7 40 -> ~90 fr=1160 (0.1587), cf=1.000, gamma=1.931, delta=0.076, M=-8.649e+002
7 40 -> 89 fr=1160 (0.1587), cf=1.000, gamma=1.931, delta=0.076, M=-8.649e+002
68 76 -> 90 fr=1587 (0.2171), cf=0.886, gamma=1.837, delta=0.099, M=-8.523e+002
68 76 -> ~89 fr=1587 (0.2171), cf=0.886, gamma=1.837, delta=0.099, M=-8.523e+002
10 26 40 -> 90 fr=1035 (0.1416), cf=1.000, gamma=2.075, delta=0.073, M=-8.478e+002
10 26 40 -> ~89 fr=1035 (0.1416), cf=1.000, gamma=2.075, delta=0.073, M=-8.478e+002
40 72 -> ~90 fr=1136 (0.1554), cf=1.000, gamma=1.931, delta=0.075, M=-8.445e+002
40 72 -> 89 fr=1136 (0.1554), cf=1.000, gamma=1.931, delta=0.075, M=-8.445e+002
26 80 -> 90 fr=2518 (0.3444), cf=0.730, gamma=1.515, delta=0.117, M=-8.399e+002
26 80 -> ~89 fr=2518 (0.3444), cf=0.730, gamma=1.515, delta=0.117, M=-8.399e+002
25 80 -> 90 fr=2561 (0.3503), cf=0.724, gamma=1.502, delta=0.117, M=-8.395e+002
63 80 -> 90 fr=2561 (0.3503), cf=0.724, gamma=1.502, delta=0.117, M=-8.395e+002
25 80 -> ~89 fr=2561 (0.3503), cf=0.724, gamma=1.502, delta=0.117, M=-8.395e+002
63 80 -> ~89 fr=2561 (0.3503), cf=0.724, gamma=1.502, delta=0.117, M=-8.395e+002
41 51 88 -> ~90 fr=1649 (0.2256), cf=0.907, gamma=1.751, delta=0.097, M=-8.322e+002
41 51 88 -> 89 fr=1649 (0.2256), cf=0.907, gamma=1.751, delta=0.097, M=-8.322e+002
73 -> 89 fr=1571 (0.2149), cf=0.887, gamma=1.713, delta=0.089, M=-7.132e+002
51 -> ~90 fr=3062 (0.4188), cf=0.692, gamma=1.336, delta=0.105, M=-7.072e+002
27 82 -> ~90 fr=952 (0.1302), cf=1.000, gamma=1.931, delta=0.063, M=-6.925e+002
27 82 -> 89 fr=952 (0.1302), cf=1.000, gamma=1.931, delta=0.063, M=-6.925e+002
21 60 82 -> ~90 fr=952 (0.1302), cf=1.000, gamma=1.931, delta=0.063, M=-6.925e+002
21 55 82 -> ~90 fr=952 (0.1302), cf=1.000, gamma=1.931, delta=0.063, M=-6.925e+002
21 60 82 -> 89 fr=952 (0.1302), cf=1.000, gamma=1.931, delta=0.063, M=-6.925e+002
21 55 82 -> 89 fr=952 (0.1302), cf=1.000, gamma=1.931, delta=0.063, M=-6.925e+002
40 41 -> ~90 fr=1649 (0.2256), cf=0.866, gamma=1.671, delta=0.091, M=-6.863e+002
40 41 -> 89 fr=1649 (0.2256), cf=0.866, gamma=1.671, delta=0.091, M=-6.863e+002
72 -> 89 fr=1502 (0.2054), cf=0.884, gamma=1.706, delta=0.085, M=-6.623e+002
26 63 -> 90 fr=3427 (0.4687), cf=0.574, gamma=1.191, delta=0.075, M=-6.453e+002
26 63 -> ~89 fr=3427 (0.4687), cf=0.574, gamma=1.191, delta=0.075, M=-6.453e+002
52 66 -> 90 fr=794 (0.1086), cf=1.000, gamma=2.075, delta=0.056, M=-6.317e+002
52 66 -> ~89 fr=794 (0.1086), cf=1.000, gamma=2.075, delta=0.056, M=-6.317e+002
25 26 66 -> 90 fr=3328 (0.4552), cf=0.588, gamma=1.219, delta=0.082, M=-6.272e+002
25 26 66 -> ~89 fr=3328 (0.4552), cf=0.588, gamma=1.219, delta=0.082, M=-6.272e+002
54 76 -> 90 fr=780 (0.1067), cf=1.000, gamma=2.075, delta=0.055, M=-6.195e+002
54 76 -> ~89 fr=780 (0.1067), cf=1.000, gamma=2.075, delta=0.055, M=-6.195e+002
54 68 -> 90 fr=780 (0.1067), cf=1.000, gamma=2.075, delta=0.055, M=-6.195e+002
54 68 -> ~89 fr=780 (0.1067), cf=1.000, gamma=2.075, delta=0.055, M=-6.195e+002
59 76 -> 90 fr=775 (0.1060), cf=1.000, gamma=2.075, delta=0.055, M=-6.152e+002
59 76 -> ~89 fr=775 (0.1060), cf=1.000, gamma=2.075, delta=0.055, M=-6.152e+002
59 68 -> 90 fr=775 (0.1060), cf=1.000, gamma=2.075, delta=0.055, M=-6.152e+002
59 68 -> ~89 fr=775 (0.1060), cf=1.000, gamma=2.075, delta=0.055, M=-6.152e+002
9 40 68 -> 90 fr=772 (0.1056), cf=1.000, gamma=2.075, delta=0.055, M=-6.126e+002
9 40 68 -> ~89 fr=772 (0.1056), cf=1.000, gamma=2.075, delta=0.055, M=-6.126e+002
25 26 -> 90 fr=3410 (0.4664), cf=0.573, gamma=1.188, delta=0.074, M=-6.115e+002
25 26 -> ~89 fr=3410 (0.4664), cf=0.573, gamma=1.188, delta=0.074, M=-6.115e+002
17 40 68 -> 90 fr=764 (0.1045), cf=1.000, gamma=2.075, delta=0.054, M=-6.057e+002
17 66 68 -> 90 fr=764 (0.1045), cf=1.000, gamma=2.075, delta=0.054, M=-6.057e+002
17 40 68 -> ~89 fr=764 (0.1045), cf=1.000, gamma=2.075, delta=0.054, M=-6.057e+002
17 66 68 -> ~89 fr=764 (0.1045), cf=1.000, gamma=2.075, delta=0.054, M=-6.057e+002
52 -> 90 fr=827 (0.1131), cf=0.982, gamma=2.038, delta=0.058, M=-5.955e+002
40 81 -> ~90 fr=791 (0.1082), cf=1.000, gamma=1.931, delta=0.052, M=-5.649e+002
40 81 -> 89 fr=791 (0.1082), cf=1.000, gamma=1.931, delta=0.052, M=-5.649e+002
21 43 -> ~90 fr=788 (0.1078), cf=1.000, gamma=1.931, delta=0.052, M=-5.626e+002
21 43 -> 89 fr=788 (0.1078), cf=1.000, gamma=1.931, delta=0.052, M=-5.626e+002
27 40 -> ~90 fr=784 (0.1072), cf=1.000, gamma=1.931, delta=0.052, M=-5.595e+002
27 40 -> 89 fr=784 (0.1072), cf=1.000, gamma=1.931, delta=0.052, M=-5.595e+002
9 66 68 -> 90 fr=792 (0.1083), cf=0.974, gamma=2.021, delta=0.055, M=-5.463e+002
9 66 68 -> ~89 fr=792 (0.1083), cf=0.974, gamma=2.021, delta=0.055, M=-5.463e+002
58 -> 89 fr=765 (0.1046), cf=1.000, gamma=1.931, delta=0.050, M=-5.447e+002
53 -> 89 fr=764 (0.1045), cf=1.000, gamma=1.931, delta=0.050, M=-5.440e+002
27 55 -> ~90 fr=1079 (0.1476), cf=0.924, gamma=1.783, delta=0.065, M=-5.363e+002
27 63 -> ~90 fr=1079 (0.1476), cf=0.924, gamma=1.783, delta=0.065, M=-5.363e+002
27 55 -> 89 fr=1079 (0.1476), cf=0.924, gamma=1.783, delta=0.065, M=-5.363e+002
27 63 -> 89 fr=1079 (0.1476), cf=0.924, gamma=1.783, delta=0.065, M=-5.363e+002
27 -> 89 fr=1079 (0.1476), cf=0.918, gamma=1.771, delta=0.064, M=-5.207e+002
26 -> ~89 fr=3427 (0.4687), cf=0.559, gamma=1.159, delta=0.064, M=-5.207e+002
76 -> 90 fr=1626 (0.2224), cf=0.764, gamma=1.584, delta=0.082, M=-4.981e+002
66 85 -> 90 fr=902 (0.1234), cf=0.911, gamma=1.890, delta=0.058, M=-4.797e+002
66 85 -> ~89 fr=902 (0.1234), cf=0.911, gamma=1.890, delta=0.058, M=-4.797e+002
17 68 -> 90 fr=764 (0.1045), cf=0.948, gamma=1.967, delta=0.051, M=-4.665e+002
17 68 -> ~89 fr=764 (0.1045), cf=0.948, gamma=1.967, delta=0.051, M=-4.665e+002
85 -> 90 fr=902 (0.1234), cf=0.879, gamma=1.824, delta=0.056, M=-4.179e+002
60 82 -> ~90 fr=1271 (0.1738), cf=0.824, gamma=1.590, delta=0.065, M=-3.966e+002
55 82 -> ~90 fr=1271 (0.1738), cf=0.824, gamma=1.590, delta=0.065, M=-3.966e+002
60 82 -> 89 fr=1271 (0.1738), cf=0.824, gamma=1.590, delta=0.065, M=-3.966e+002
55 82 -> 89 fr=1271 (0.1738), cf=0.824, gamma=1.590, delta=0.065, M=-3.966e+002
7 60 -> ~90 fr=859 (0.1175), cf=0.908, gamma=1.753, delta=0.050, M=-3.838e+002
7 60 -> 89 fr=859 (0.1175), cf=0.908, gamma=1.753, delta=0.050, M=-3.838e+002
40 88 -> ~90 fr=1649 (0.2256), cf=0.758, gamma=1.464, delta=0.071, M=-3.755e+002
40 88 -> 89 fr=1649 (0.2256), cf=0.758, gamma=1.464, delta=0.071, M=-3.755e+002
7 55 -> ~90 fr=882 (0.1206), cf=0.895, gamma=1.729, delta=0.051, M=-3.721e+002
7 55 -> 89 fr=882 (0.1206), cf=0.895, gamma=1.729, delta=0.051, M=-3.721e+002
9 68 -> 90 fr=792 (0.1083), cf=0.885, gamma=1.836, delta=0.049, M=-3.700e+002
9 68 -> ~89 fr=792 (0.1083), cf=0.885, gamma=1.836, delta=0.049, M=-3.700e+002
26 41 88 -> ~90 fr=1571 (0.2149), cf=0.763, gamma=1.472, delta=0.069, M=-3.618e+002
26 41 88 -> 89 fr=1571 (0.2149), cf=0.763, gamma=1.472, delta=0.069, M=-3.618e+002
31 -> 89 fr=853 (0.1167), cf=0.894, gamma=1.726, delta=0.049, M=-3.561e+002
41 88 -> ~90 fr=1657 (0.2266), cf=0.743, gamma=1.435, delta=0.069, M=-3.411e+002
41 88 -> 89 fr=1657 (0.2266), cf=0.743, gamma=1.435, delta=0.069, M=-3.411e+002
14 40 -> ~90 fr=744 (0.1018), cf=0.900, gamma=1.737, delta=0.043, M=-3.141e+002
14 40 -> 89 fr=744 (0.1018), cf=0.900, gamma=1.737, delta=0.043, M=-3.141e+002
40 68 -> 90 fr=1551 (0.2121), cf=0.690, gamma=1.431, delta=0.064, M=-2.886e+002
40 68 -> ~89 fr=1551 (0.2121), cf=0.690, gamma=1.431, delta=0.064, M=-2.886e+002
66 68 -> 90 fr=1587 (0.2171), cf=0.682, gamma=1.415, delta=0.064, M=-2.818e+002
66 68 -> ~89 fr=1587 (0.2171), cf=0.682, gamma=1.415, delta=0.064, M=-2.818e+002
25 39 66 -> 90 fr=1618 (0.2213), cf=0.666, gamma=1.381, delta=0.061, M=-2.524e+002
25 39 66 -> ~89 fr=1618 (0.2213), cf=0.666, gamma=1.381, delta=0.061, M=-2.524e+002
39 63 66 -> 90 fr=1610 (0.2202), cf=0.664, gamma=1.379, delta=0.060, M=-2.481e+002
39 63 66 -> ~89 fr=1610 (0.2202), cf=0.664, gamma=1.379, delta=0.060, M=-2.481e+002
25 66 -> 90 fr=3425 (0.4685), cf=0.520, gamma=1.079, delta=0.034, M=-2.176e+002
25 66 -> ~89 fr=3425 (0.4685), cf=0.520, gamma=1.079, delta=0.034, M=-2.176e+002
25 37 63 -> ~90 fr=836 (0.1143), cf=0.802, gamma=1.547, delta=0.040, M=-2.124e+002
25 37 63 -> 89 fr=836 (0.1143), cf=0.802, gamma=1.547, delta=0.040, M=-2.124e+002
10 40 -> 90 fr=1035 (0.1416), cf=0.720, gamma=1.493, delta=0.047, M=-2.108e+002
10 40 -> ~89 fr=1035 (0.1416), cf=0.720, gamma=1.493, delta=0.047, M=-2.108e+002
81 88 -> ~90 fr=821 (0.1123), cf=0.803, gamma=1.549, delta=0.040, M=-2.093e+002
81 88 -> 89 fr=821 (0.1123), cf=0.803, gamma=1.549, delta=0.040, M=-2.093e+002
25 37 -> ~90 fr=836 (0.1143), cf=0.798, gamma=1.541, delta=0.040, M=-2.085e+002
25 37 -> 89 fr=836 (0.1143), cf=0.798, gamma=1.541, delta=0.040, M=-2.085e+002
63 66 -> 90 fr=3417 (0.4674), cf=0.520, gamma=1.078, delta=0.034, M=-2.072e+002
63 66 -> ~89 fr=3417 (0.4674), cf=0.520, gamma=1.078, delta=0.034, M=-2.072e+002
4 39 63 -> 90 fr=764 (0.1045), cf=0.773, gamma=1.604, delta=0.039, M=-2.055e+002
4 39 63 -> ~89 fr=764 (0.1045), cf=0.773, gamma=1.604, delta=0.039, M=-2.055e+002
59 -> 90 fr=1175 (0.1607), cf=0.694, gamma=1.440, delta=0.049, M=-2.052e+002
37 63 -> ~90 fr=836 (0.1143), cf=0.795, gamma=1.536, delta=0.040, M=-2.047e+002
37 63 -> 89 fr=836 (0.1143), cf=0.795, gamma=1.536, delta=0.040, M=-2.047e+002
4 25 39 -> 90 fr=760 (0.1040), cf=0.772, gamma=1.602, delta=0.039, M=-2.032e+002
4 25 39 -> ~89 fr=760 (0.1040), cf=0.772, gamma=1.602, delta=0.039, M=-2.032e+002
37 -> 89 fr=836 (0.1143), cf=0.792, gamma=1.530, delta=0.040, M=-2.009e+002
54 -> 90 fr=1172 (0.1603), cf=0.691, gamma=1.433, delta=0.048, M=-1.992e+002
55 60 -> ~90 fr=2051 (0.2805), cf=0.648, gamma=1.251, delta=0.056, M=-1.945e+002
55 60 -> 89 fr=2051 (0.2805), cf=0.648, gamma=1.251, delta=0.056, M=-1.945e+002
55 -> ~90 fr=2483 (0.3396), cf=0.620, gamma=1.196, delta=0.056, M=-1.880e+002
