1 33 41 45 -> 48 fr=68 (0.2473), cf=0.971, gamma=1.805, delta=0.110, M=-4.472e+001
11 45 -> 48 fr=113 (0.4109), cf=0.779, gamma=1.448, delta=0.127, M=-3.949e+001
30 45 -> 48 fr=113 (0.4109), cf=0.779, gamma=1.448, delta=0.127, M=-3.949e+001
30 31 33 -> 48 fr=124 (0.4509), cf=0.717, gamma=1.332, delta=0.112, M=-3.298e+001
30 33 41 -> 48 fr=111 (0.4036), cf=0.755, gamma=1.403, delta=0.116, M=-3.298e+001
33 41 -> 48 fr=112 (0.4073), cf=0.747, gamma=1.387, delta=0.114, M=-3.184e+001
31 33 -> 48 fr=125 (0.4545), cf=0.702, gamma=1.305, delta=0.106, M=-3.021e+001
11 30 41 -> 48 fr=109 (0.3964), cf=0.747, gamma=1.387, delta=0.111, M=-3.008e+001
30 41 -> 48 fr=113 (0.4109), cf=0.734, gamma=1.363, delta=0.110, M=-2.976e+001
30 31 -> 48 fr=126 (0.4582), cf=0.696, gamma=1.293, delta=0.104, M=-2.942e+001
11 41 -> 48 fr=110 (0.4000), cf=0.738, gamma=1.372, delta=0.108, M=-2.899e+001
6 11 39 -> ~48 fr=65 (0.2364), cf=0.765, gamma=1.656, delta=0.094, M=-2.533e+001
6 39 -> ~48 fr=66 (0.2400), cf=0.759, gamma=1.643, delta=0.094, M=-2.515e+001
5 11 21 30 33 -> 48 fr=60 (0.2182), cf=0.870, gamma=1.616, delta=0.083, M=-2.419e+001
5 11 30 33 -> 48 fr=63 (0.2291), cf=0.851, gamma=1.582, delta=0.084, M=-2.353e+001
5 21 30 33 -> 48 fr=61 (0.2218), cf=0.859, gamma=1.596, delta=0.083, M=-2.349e+001
5 11 33 -> 48 fr=64 (0.2327), cf=0.842, gamma=1.565, delta=0.084, M=-2.292e+001
33 38 -> 48 fr=95 (0.3455), cf=0.742, gamma=1.379, delta=0.095, M=-2.262e+001
5 21 33 -> 48 fr=61 (0.2218), cf=0.847, gamma=1.574, delta=0.081, M=-2.215e+001
5 38 -> 48 fr=40 (0.1455), cf=0.952, gamma=1.770, delta=0.063, M=-2.205e+001
38 -> 48 fr=95 (0.3455), cf=0.736, gamma=1.368, delta=0.093, M=-2.172e+001
5 30 33 -> 48 fr=64 (0.2327), cf=0.821, gamma=1.525, delta=0.080, M=-2.050e+001
5 11 21 30 -> 48 fr=60 (0.2182), cf=0.833, gamma=1.548, delta=0.077, M=-2.023e+001
5 33 -> 48 fr=65 (0.2364), cf=0.813, gamma=1.510, delta=0.080, M=-2.002e+001
1 5 11 21 -> 48 fr=40 (0.1455), cf=0.930, gamma=1.728, delta=0.061, M=-1.999e+001
5 11 30 -> 48 fr=63 (0.2291), cf=0.818, gamma=1.520, delta=0.078, M=-1.985e+001
30 31 41 -> ~50 fr=115 (0.4182), cf=1.000, gamma=1.136, delta=0.050, M=-1.942e+001
5 11 -> 48 fr=64 (0.2327), cf=0.810, gamma=1.505, delta=0.078, M=-1.938e+001
5 9 30 -> 48 fr=29 (0.1055), cf=1.000, gamma=1.858, delta=0.049, M=-1.938e+001
31 33 45 -> ~51 fr=117 (0.4255), cf=1.000, gamma=1.132, delta=0.050, M=-1.923e+001
5 21 30 -> 48 fr=61 (0.2218), cf=0.813, gamma=1.511, delta=0.075, M=-1.857e+001
1 5 21 -> 48 fr=40 (0.1455), cf=0.909, gamma=1.689, delta=0.059, M=-1.819e+001
5 21 -> 48 fr=61 (0.2218), cf=0.803, gamma=1.491, delta=0.073, M=-1.750e+001
5 9 -> 48 fr=30 (0.1091), cf=0.968, gamma=1.798, delta=0.048, M=-1.730e+001
11 21 30 41 -> ~50 fr=131 (0.4764), cf=0.985, gamma=1.119, delta=0.051, M=-1.717e+001
21 30 33 41 -> ~50 fr=130 (0.4727), cf=0.985, gamma=1.119, delta=0.050, M=-1.694e+001
6 42 -> ~48 fr=39 (0.1418), cf=0.813, gamma=1.759, delta=0.061, M=-1.674e+001
31 45 -> ~51 fr=119 (0.4327), cf=0.992, gamma=1.122, delta=0.047, M=-1.645e+001
31 41 -> ~50 fr=116 (0.4218), cf=0.991, gamma=1.127, delta=0.047, M=-1.643e+001
9 11 30 33 -> 48 fr=59 (0.2145), cf=0.797, gamma=1.481, delta=0.070, M=-1.630e+001
1 5 16 -> 48 fr=34 (0.1236), cf=0.919, gamma=1.707, delta=0.051, M=-1.595e+001
9 11 33 -> 48 fr=60 (0.2182), cf=0.789, gamma=1.467, delta=0.069, M=-1.590e+001
9 30 33 -> 48 fr=60 (0.2182), cf=0.789, gamma=1.467, delta=0.069, M=-1.590e+001
9 11 30 -> 48 fr=60 (0.2182), cf=0.789, gamma=1.467, delta=0.069, M=-1.590e+001
1 9 33 -> 48 fr=45 (0.1636), cf=0.849, gamma=1.578, delta=0.060, M=-1.565e+001
41 45 -> ~51 fr=100 (0.3636), cf=1.000, gamma=1.132, delta=0.042, M=-1.561e+001
9 33 -> 48 fr=61 (0.2218), cf=0.782, gamma=1.453, delta=0.069, M=-1.553e+001
9 11 -> 48 fr=61 (0.2218), cf=0.782, gamma=1.453, delta=0.069, M=-1.553e+001
9 30 -> 48 fr=61 (0.2218), cf=0.782, gamma=1.453, delta=0.069, M=-1.553e+001
30 33 45 -> ~51 fr=137 (0.4982), cf=0.979, gamma=1.107, delta=0.048, M=-1.546e+001
30 33 41 -> ~50 fr=143 (0.5200), cf=0.973, gamma=1.105, delta=0.050, M=-1.545e+001
5 30 -> 48 fr=64 (0.2327), cf=0.771, gamma=1.433, delta=0.070, M=-1.541e+001
16 30 41 -> ~50 fr=123 (0.4473), cf=0.984, gamma=1.118, delta=0.047, M=-1.538e+001
11 30 41 -> ~50 fr=142 (0.5164), cf=0.973, gamma=1.105, delta=0.049, M=-1.522e+001
9 -> 48 fr=62 (0.2255), cf=0.775, gamma=1.440, delta=0.069, M=-1.518e+001
5 -> 48 fr=65 (0.2364), cf=0.765, gamma=1.421, delta=0.070, M=-1.510e+001
6 -> ~48 fr=107 (0.3891), cf=0.563, gamma=1.219, delta=0.070, M=-1.510e+001
11 21 41 -> ~50 fr=131 (0.4764), cf=0.978, gamma=1.111, delta=0.048, M=-1.486e+001
21 33 41 -> ~50 fr=130 (0.4727), cf=0.977, gamma=1.111, delta=0.047, M=-1.464e+001
30 31 33 -> ~51 fr=166 (0.6036), cf=0.960, gamma=1.086, delta=0.048, M=-1.434e+001
30 45 -> ~51 fr=141 (0.5127), cf=0.972, gamma=1.100, delta=0.047, M=-1.425e+001
38 45 -> ~51 fr=91 (0.3309), cf=1.000, gamma=1.132, delta=0.039, M=-1.385e+001
33 45 -> ~51 fr=139 (0.5055), cf=0.972, gamma=1.100, delta=0.046, M=-1.382e+001
21 30 41 -> ~50 fr=135 (0.4909), cf=0.971, gamma=1.104, delta=0.046, M=-1.368e+001
16 41 -> ~50 fr=124 (0.4509), cf=0.976, gamma=1.110, delta=0.045, M=-1.339e+001
31 41 -> ~51 fr=115 (0.4182), cf=0.983, gamma=1.112, delta=0.042, M=-1.313e+001
8 11 30 -> 48 fr=34 (0.1236), cf=0.872, gamma=1.620, delta=0.047, M=-1.289e+001
30 41 -> ~50 fr=148 (0.5382), cf=0.961, gamma=1.092, delta=0.045, M=-1.282e+001
45 -> ~51 fr=143 (0.5200), cf=0.966, gamma=1.093, delta=0.044, M=-1.279e+001
30 33 -> 48 fr=145 (0.5273), cf=0.582, gamma=1.082, delta=0.040, M=-1.260e+001
1 16 21 -> ~50 fr=120 (0.4364), cf=0.976, gamma=1.109, delta=0.043, M=-1.259e+001
16 30 45 -> ~50 fr=109 (0.3964), cf=0.982, gamma=1.116, delta=0.041, M=-1.253e+001
30 31 -> ~51 fr=172 (0.6255), cf=0.950, gamma=1.075, delta=0.044, M=-1.240e+001
38 41 -> ~50 fr=81 (0.2945), cf=1.000, gamma=1.136, delta=0.035, M=-1.240e+001
33 41 45 -> ~50 fr=96 (0.3491), cf=0.990, gamma=1.125, delta=0.039, M=-1.239e+001
11 41 45 -> ~50 fr=96 (0.3491), cf=0.990, gamma=1.125, delta=0.039, M=-1.239e+001
11 30 45 -> ~50 fr=137 (0.4982), cf=0.965, gamma=1.096, delta=0.044, M=-1.226e+001
1 16 45 -> ~50 fr=80 (0.2909), cf=1.000, gamma=1.136, delta=0.035, M=-1.222e+001
1 31 -> ~50 fr=118 (0.4291), cf=0.975, gamma=1.108, delta=0.042, M=-1.220e+001
1 11 45 -> ~50 fr=95 (0.3455), cf=0.990, gamma=1.125, delta=0.038, M=-1.220e+001
11 33 41 -> ~51 fr=140 (0.5091), cf=0.966, gamma=1.093, delta=0.043, M=-1.218e+001
33 41 -> ~50 fr=144 (0.5236), cf=0.960, gamma=1.091, delta=0.044, M=-1.199e+001
21 41 -> ~50 fr=135 (0.4909), cf=0.964, gamma=1.096, delta=0.043, M=-1.186e+001
30 33 45 -> ~50 fr=135 (0.4909), cf=0.964, gamma=1.096, delta=0.043, M=-1.186e+001
1 33 45 -> ~50 fr=93 (0.3382), cf=0.989, gamma=1.124, delta=0.037, M=-1.183e+001
11 41 -> ~50 fr=143 (0.5200), cf=0.960, gamma=1.091, delta=0.043, M=-1.178e+001
31 33 -> ~51 fr=169 (0.6145), cf=0.949, gamma=1.074, delta=0.043, M=-1.173e+001
30 31 45 -> ~50 fr=115 (0.4182), cf=0.975, gamma=1.107, delta=0.041, M=-1.163e+001
8 11 -> 48 fr=34 (0.1236), cf=0.850, gamma=1.579, delta=0.045, M=-1.162e+001
8 30 -> 48 fr=34 (0.1236), cf=0.850, gamma=1.579, delta=0.045, M=-1.162e+001
1 11 16 -> ~50 fr=133 (0.4836), cf=0.964, gamma=1.095, delta=0.042, M=-1.147e+001
1 11 16 33 -> 48 fr=90 (0.3273), cf=0.672, gamma=1.248, delta=0.065, M=-1.136e+001
33 41 -> ~51 fr=144 (0.5236), cf=0.960, gamma=1.086, delta=0.042, M=-1.128e+001
1 16 33 -> 48 fr=91 (0.3309), cf=0.669, gamma=1.243, delta=0.065, M=-1.127e+001
31 38 -> ~51 fr=104 (0.3782), cf=0.981, gamma=1.110, delta=0.038, M=-1.109e+001
11 41 -> ~51 fr=143 (0.5200), cf=0.960, gamma=1.086, delta=0.041, M=-1.109e+001
11 45 -> ~50 fr=139 (0.5055), cf=0.959, gamma=1.089, delta=0.041, M=-1.100e+001
30 45 -> ~50 fr=139 (0.5055), cf=0.959, gamma=1.089, delta=0.041, M=-1.100e+001
16 45 -> ~50 fr=111 (0.4036), cf=0.974, gamma=1.106, delta=0.039, M=-1.089e+001
1 33 41 45 -> ~49 fr=68 (0.2473), cf=0.971, gamma=1.187, delta=0.039, M=-1.088e+001
41 -> ~51 fr=150 (0.5455), cf=0.955, gamma=1.081, delta=0.041, M=-1.087e+001
5 16 31 -> ~49 fr=48 (0.1745), cf=1.000, gamma=1.222, delta=0.032, M=-1.068e+001
33 45 -> ~50 fr=137 (0.4982), cf=0.958, gamma=1.089, delta=0.041, M=-1.062e+001
41 45 -> ~50 fr=98 (0.3564), cf=0.980, gamma=1.114, delta=0.036, M=-1.051e+001
8 -> 48 fr=34 (0.1236), cf=0.829, gamma=1.541, delta=0.043, M=-1.049e+001
1 11 21 -> ~50 fr=144 (0.5236), cf=0.954, gamma=1.084, delta=0.040, M=-1.041e+001
21 38 -> ~51 fr=111 (0.4036), cf=0.974, gamma=1.102, delta=0.037, M=-1.037e+001
1 11 16 -> 48 fr=91 (0.3309), cf=0.659, gamma=1.225, delta=0.061, M=-1.013e+001
31 -> ~51 fr=175 (0.6364), cf=0.941, gamma=1.065, delta=0.039, M=-1.010e+001
1 16 -> ~50 fr=134 (0.4873), cf=0.957, gamma=1.088, delta=0.039, M=-1.006e+001
1 16 -> 48 fr=92 (0.3345), cf=0.657, gamma=1.221, delta=0.061, M=-1.005e+001
31 45 -> ~50 fr=116 (0.4218), cf=0.967, gamma=1.098, delta=0.038, M=-1.002e+001
1 45 -> ~50 fr=95 (0.3455), cf=0.979, gamma=1.113, delta=0.035, M=-9.990e+000
41 -> ~50 fr=149 (0.5418), cf=0.949, gamma=1.078, delta=0.039, M=-9.907e+000
1 11 33 -> 48 fr=105 (0.3818), cf=0.636, gamma=1.182, delta=0.059, M=-9.889e+000
45 -> ~50 fr=141 (0.5127), cf=0.953, gamma=1.083, delta=0.039, M=-9.855e+000
5 31 -> ~49 fr=63 (0.2291), cf=0.969, gamma=1.185, delta=0.036, M=-9.711e+000
33 38 -> ~50 fr=123 (0.4473), cf=0.961, gamma=1.092, delta=0.038, M=-9.639e+000
1 23 33 -> 48 fr=63 (0.2291), cf=0.708, gamma=1.315, delta=0.055, M=-9.602e+000
1 41 45 -> ~49 fr=70 (0.2545), cf=0.959, gamma=1.172, delta=0.037, M=-9.566e+000
31 38 -> ~50 fr=103 (0.3745), cf=0.972, gamma=1.104, delta=0.035, M=-9.497e+000
1 21 33 -> ~50 fr=139 (0.5055), cf=0.952, gamma=1.082, delta=0.038, M=-9.493e+000
1 33 -> 48 fr=106 (0.3855), cf=0.631, gamma=1.172, delta=0.057, M=-9.340e+000
38 -> ~51 fr=124 (0.4509), cf=0.961, gamma=1.088, delta=0.036, M=-9.256e+000
1 21 -> ~50 fr=145 (0.5273), cf=0.948, gamma=1.077, delta=0.038, M=-9.173e+000
21 42 -> ~48 fr=37 (0.1345), cf=0.698, gamma=1.512, delta=0.046, M=-9.160e+000
1 38 -> ~50 fr=90 (0.3273), cf=0.978, gamma=1.112, delta=0.033, M=-9.148e+000
1 11 30 -> ~50 fr=159 (0.5782), cf=0.941, gamma=1.069, delta=0.037, M=-9.066e+000
1 5 45 -> ~49 fr=41 (0.1491), cf=1.000, gamma=1.222, delta=0.027, M=-8.973e+000
1 11 30 -> 48 fr=106 (0.3855), cf=0.627, gamma=1.165, delta=0.055, M=-8.835e+000
11 16 33 -> 48 fr=119 (0.4327), cf=0.610, gamma=1.134, delta=0.051, M=-8.813e+000
5 21 30 31 -> ~50 fr=60 (0.2182), cf=1.000, gamma=1.136, delta=0.026, M=-8.712e+000
21 30 31 -> ~50 fr=149 (0.5418), cf=0.943, gamma=1.072, delta=0.036, M=-8.556e+000
16 31 33 41 45 -> ~49 fr=65 (0.2364), cf=0.956, gamma=1.168, delta=0.034, M=-8.465e+000
30 31 -> ~50 fr=169 (0.6145), cf=0.934, gamma=1.061, delta=0.035, M=-8.409e+000
1 23 30 -> 48 fr=64 (0.2327), cf=0.688, gamma=1.279, delta=0.051, M=-8.247e+000
16 42 -> ~48 fr=34 (0.1236), cf=0.694, gamma=1.502, delta=0.041, M=-8.188e+000
38 -> ~50 fr=123 (0.4473), cf=0.953, gamma=1.084, delta=0.034, M=-8.183e+000
5 11 21 30 -> ~50 fr=71 (0.2582), cf=0.986, gamma=1.121, delta=0.028, M=-8.068e+000
1 5 -> ~49 fr=47 (0.1709), cf=0.979, gamma=1.197, delta=0.028, M=-8.007e+000
1 11 -> ~50 fr=160 (0.5818), cf=0.936, gamma=1.063, delta=0.035, M=-7.992e+000
6 21 33 -> 49 fr=38 (0.1382), cf=0.257, gamma=1.412, delta=0.040, M=-7.963e+000
5 21 30 33 -> ~50 fr=70 (0.2545), cf=0.986, gamma=1.120, delta=0.027, M=-7.910e+000
5 16 21 30 -> ~50 fr=55 (0.2000), cf=1.000, gamma=1.136, delta=0.024, M=-7.891e+000
5 11 16 30 -> ~50 fr=55 (0.2000), cf=1.000, gamma=1.136, delta=0.024, M=-7.891e+000
1 11 -> 48 fr=106 (0.3855), cf=0.620, gamma=1.152, delta=0.051, M=-7.870e+000
11 30 33 -> ~51 fr=220 (0.8000), cf=0.913, gamma=1.033, delta=0.026, M=-7.733e+000
1 23 -> 48 fr=64 (0.2327), cf=0.681, gamma=1.265, delta=0.049, M=-7.699e+000
11 16 33 41 45 -> ~49 fr=74 (0.2691), cf=0.937, gamma=1.145, delta=0.034, M=-7.542e+000
1 30 -> 48 fr=107 (0.3891), cf=0.615, gamma=1.143, delta=0.049, M=-7.388e+000
16 31 41 45 -> ~49 fr=66 (0.2400), cf=0.943, gamma=1.152, delta=0.032, M=-7.237e+000
11 23 30 -> 48 fr=83 (0.3018), cf=0.643, gamma=1.196, delta=0.049, M=-7.214e+000
1 30 -> ~50 fr=162 (0.5891), cf=0.931, gamma=1.058, delta=0.032, M=-7.168e+000
6 30 33 -> 49 fr=41 (0.1491), cf=0.240, gamma=1.319, delta=0.036, M=-7.101e+000
31 45 -> ~52 fr=120 (0.4364), cf=1.000, gamma=1.046, delta=0.019, M=-7.073e+000
23 30 -> 48 fr=85 (0.3091), cf=0.639, gamma=1.188, delta=0.049, M=-7.067e+000
6 33 -> 49 fr=42 (0.1527), cf=0.236, gamma=1.298, delta=0.035, M=-7.007e+000
6 21 -> 49 fr=39 (0.1418), cf=0.245, gamma=1.349, delta=0.037, M=-6.998e+000
33 47 -> 49 fr=28 (0.1018), cf=0.286, gamma=1.571, delta=0.037, M=-6.965e+000
30 33 -> ~51 fr=226 (0.8218), cf=0.908, gamma=1.027, delta=0.022, M=-6.919e+000
11 16 30 -> 48 fr=119 (0.4327), cf=0.598, gamma=1.111, delta=0.043, M=-6.896e+000
10 30 33 -> 49 fr=31 (0.1127), cf=0.272, gamma=1.496, delta=0.037, M=-6.882e+000
10 33 -> 49 fr=32 (0.1164), cf=0.267, gamma=1.467, delta=0.037, M=-6.759e+000
9 21 30 -> ~50 fr=62 (0.2255), cf=0.984, gamma=1.118, delta=0.024, M=-6.685e+000
5 11 16 45 -> ~49 fr=49 (0.1782), cf=0.961, gamma=1.174, delta=0.026, M=-6.668e+000
5 11 45 -> ~49 fr=63 (0.2291), cf=0.940, gamma=1.149, delta=0.030, M=-6.648e+000
31 -> ~50 fr=172 (0.6255), cf=0.925, gamma=1.051, delta=0.030, M=-6.642e+000
5 9 -> ~49 fr=31 (0.1127), cf=1.000, gamma=1.222, delta=0.020, M=-6.631e+000
11 16 41 45 -> ~49 fr=75 (0.2727), cf=0.926, gamma=1.132, delta=0.032, M=-6.550e+000
5 21 30 -> ~50 fr=73 (0.2655), cf=0.973, gamma=1.106, delta=0.025, M=-6.526e+000
16 30 -> 48 fr=122 (0.4436), cf=0.592, gamma=1.100, delta=0.040, M=-6.508e+000
1 33 45 -> ~49 fr=86 (0.3127), cf=0.915, gamma=1.118, delta=0.033, M=-6.451e+000
16 33 41 45 -> ~49 fr=74 (0.2691), cf=0.925, gamma=1.131, delta=0.031, M=-6.365e+000
5 11 33 -> ~51 fr=74 (0.2691), cf=0.974, gamma=1.102, delta=0.025, M=-6.364e+000
33 45 -> ~52 fr=142 (0.5164), cf=0.993, gamma=1.038, delta=0.019, M=-6.359e+000
23 31 33 45 -> ~49 fr=61 (0.2218), cf=0.938, gamma=1.147, delta=0.028, M=-6.266e+000
1 -> ~50 fr=163 (0.5927), cf=0.926, gamma=1.052, delta=0.030, M=-6.247e+000
5 11 21 -> ~50 fr=71 (0.2582), cf=0.973, gamma=1.105, delta=0.025, M=-6.240e+000
16 21 30 33 -> ~50 fr=156 (0.5673), cf=0.929, gamma=1.055, delta=0.030, M=-6.219e+000
5 11 16 -> ~49 fr=54 (0.1964), cf=0.947, gamma=1.158, delta=0.027, M=-6.215e+000
5 11 -> ~49 fr=73 (0.2655), cf=0.924, gamma=1.129, delta=0.030, M=-6.182e+000
5 21 33 -> ~50 fr=70 (0.2545), cf=0.972, gamma=1.105, delta=0.024, M=-6.100e+000
6 30 -> 49 fr=42 (0.1527), cf=0.230, gamma=1.262, delta=0.032, M=-6.093e+000
16 38 41 45 -> ~49 fr=46 (0.1673), cf=0.958, gamma=1.171, delta=0.024, M=-6.063e+000
5 -> ~49 fr=78 (0.2836), cf=0.918, gamma=1.122, delta=0.031, M=-6.031e+000
31 38 -> ~52 fr=106 (0.3855), cf=1.000, gamma=1.046, delta=0.017, M=-5.999e+000
5 16 30 -> ~50 fr=57 (0.2073), cf=0.983, gamma=1.117, delta=0.022, M=-5.952e+000
11 16 30 33 -> ~50 fr=174 (0.6327), cf=0.921, gamma=1.046, delta=0.028, M=-5.928e+000
16 31 33 45 -> ~49 fr=83 (0.3018), cf=0.912, gamma=1.115, delta=0.031, M=-5.918e+000
11 23 -> 48 fr=84 (0.3055), cf=0.627, gamma=1.165, delta=0.043, M=-5.849e+000
1 45 -> ~49 fr=88 (0.3200), cf=0.907, gamma=1.109, delta=0.031, M=-5.836e+000
5 21 33 -> ~51 fr=70 (0.2545), cf=0.972, gamma=1.100, delta=0.023, M=-5.817e+000
5 11 16 -> ~50 fr=56 (0.2036), cf=0.982, gamma=1.116, delta=0.021, M=-5.809e+000
23 -> 48 fr=86 (0.3127), cf=0.623, gamma=1.158, delta=0.043, M=-5.732e+000
16 30 33 -> ~50 fr=179 (0.6509), cf=0.918, gamma=1.043, delta=0.027, M=-5.726e+000
31 33 41 45 -> ~49 fr=76 (0.2764), cf=0.916, gamma=1.119, delta=0.029, M=-5.681e+000
5 16 21 -> ~50 fr=55 (0.2000), cf=0.982, gamma=1.116, delta=0.021, M=-5.666e+000
33 -> ~52 fr=250 (0.9091), cf=0.969, gamma=1.013, delta=0.012, M=-5.602e+000
11 30 -> 48 fr=143 (0.5200), cf=0.563, gamma=1.046, delta=0.023, M=-5.570e+000
16 38 -> ~52 fr=100 (0.3636), cf=1.000, gamma=1.046, delta=0.016, M=-5.566e+000
23 31 -> ~52 fr=100 (0.3636), cf=1.000, gamma=1.046, delta=0.016, M=-5.566e+000
41 45 -> ~52 fr=100 (0.3636), cf=1.000, gamma=1.046, delta=0.016, M=-5.566e+000
5 21 23 -> ~51 fr=41 (0.1491), cf=1.000, gamma=1.132, delta=0.017, M=-5.511e+000
5 11 23 -> ~51 fr=41 (0.1491), cf=1.000, gamma=1.132, delta=0.017, M=-5.511e+000
16 41 45 -> ~49 fr=75 (0.2727), cf=0.915, gamma=1.118, delta=0.029, M=-5.510e+000
11 33 41 45 -> ~49 fr=86 (0.3127), cf=0.905, gamma=1.106, delta=0.030, M=-5.497e+000
21 30 33 -> ~50 fr=195 (0.7091), cf=0.911, gamma=1.035, delta=0.024, M=-5.422e+000
16 21 30 -> ~50 fr=164 (0.5964), cf=0.921, gamma=1.047, delta=0.027, M=-5.401e+000
8 30 -> ~51 fr=40 (0.1455), cf=1.000, gamma=1.132, delta=0.017, M=-5.365e+000
1 45 -> ~52 fr=97 (0.3527), cf=1.000, gamma=1.046, delta=0.015, M=-5.355e+000
16 31 45 -> ~49 fr=85 (0.3091), cf=0.904, gamma=1.105, delta=0.029, M=-5.332e+000
9 30 -> ~50 fr=75 (0.2727), cf=0.962, gamma=1.093, delta=0.023, M=-5.331e+000
23 31 45 -> ~49 fr=62 (0.2255), cf=0.925, gamma=1.131, delta=0.026, M=-5.303e+000
5 33 -> ~51 fr=77 (0.2800), cf=0.962, gamma=1.089, delta=0.023, M=-5.299e+000
38 -> ~52 fr=128 (0.4655), cf=0.992, gamma=1.038, delta=0.017, M=-5.296e+000
1 9 33 41 -> ~49 fr=34 (0.1236), cf=0.971, gamma=1.187, delta=0.020, M=-5.236e+000
11 30 -> ~51 fr=229 (0.8327), cf=0.902, gamma=1.020, delta=0.017, M=-5.229e+000
11 16 -> 48 fr=120 (0.4364), cf=0.585, gamma=1.088, delta=0.035, M=-5.216e+000
5 11 30 -> ~50 fr=74 (0.2691), cf=0.961, gamma=1.092, delta=0.023, M=-5.202e+000
30 33 -> ~50 fr=224 (0.8145), cf=0.900, gamma=1.022, delta=0.018, M=-5.112e+000
5 21 -> ~50 fr=73 (0.2655), cf=0.961, gamma=1.092, delta=0.022, M=-5.073e+000
9 11 -> ~51 fr=75 (0.2727), cf=0.962, gamma=1.088, delta=0.022, M=-5.048e+000
9 21 -> ~50 fr=62 (0.2255), cf=0.969, gamma=1.101, delta=0.021, M=-5.016e+000
31 41 45 -> ~49 fr=77 (0.2800), cf=0.906, gamma=1.107, delta=0.027, M=-4.917e+000
1 31 33 41 -> ~49 fr=77 (0.2800), cf=0.906, gamma=1.107, delta=0.027, M=-4.917e+000
10 11 30 -> 49 fr=30 (0.1091), cf=0.250, gamma=1.375, delta=0.030, M=-4.843e+000
23 31 33 -> ~49 fr=87 (0.3164), cf=0.897, gamma=1.096, delta=0.028, M=-4.805e+000
33 41 45 -> ~49 fr=87 (0.3164), cf=0.897, gamma=1.096, delta=0.028, M=-4.805e+000
11 41 45 -> ~49 fr=87 (0.3164), cf=0.897, gamma=1.096, delta=0.028, M=-4.805e+000
11 23 33 45 -> ~49 fr=65 (0.2364), cf=0.915, gamma=1.119, delta=0.025, M=-4.805e+000
11 16 33 45 -> ~49 fr=97 (0.3527), cf=0.890, gamma=1.088, delta=0.028, M=-4.768e+000
45 -> ~52 fr=146 (0.5309), cf=0.986, gamma=1.031, delta=0.016, M=-4.759e+000
10 11 -> 49 fr=31 (0.1127), cf=0.246, gamma=1.353, delta=0.029, M=-4.754e+000
11 16 33 -> ~50 fr=178 (0.6473), cf=0.913, gamma=1.037, delta=0.023, M=-4.637e+000
10 21 -> 49 fr=29 (0.1055), cf=0.250, gamma=1.375, delta=0.029, M=-4.626e+000
10 30 -> 49 fr=31 (0.1127), cf=0.244, gamma=1.343, delta=0.029, M=-4.599e+000
16 21 33 -> ~50 fr=158 (0.5745), cf=0.919, gamma=1.044, delta=0.024, M=-4.592e+000
