10 76 -> 84 fr=1004 (0.1014), cf=0.632, gamma=6.071, delta=0.085, M=-2.086e+003
64 73 -> ~82 fr=1726 (0.1744), cf=0.999, gamma=1.116, delta=0.018, M=-2.043e+002
20 25 -> ~89 fr=1859 (0.1878), cf=0.999, gamma=1.106, delta=0.018, M=-2.036e+002
20 74 -> ~85 fr=1813 (0.1832), cf=1.000, gamma=1.106, delta=0.018, M=-2.032e+002
1 74 -> ~88 fr=1890 (0.1910), cf=0.999, gamma=1.105, delta=0.018, M=-2.028e+002
68 -> ~83 fr=1836 (0.1855), cf=0.999, gamma=1.106, delta=0.018, M=-2.007e+002
21 -> ~81 fr=1844 (0.1863), cf=0.997, gamma=1.112, delta=0.019, M=-1.992e+002
26 -> ~89 fr=2375 (0.2400), cf=0.990, gamma=1.096, delta=0.021, M=-1.967e+002
45 59 -> ~88 fr=1871 (0.1890), cf=0.998, gamma=1.104, delta=0.018, M=-1.961e+002
5 22 -> ~82 fr=1663 (0.1680), cf=0.999, gamma=1.115, delta=0.017, M=-1.959e+002
36 -> ~89 fr=1753 (0.1771), cf=1.000, gamma=1.106, delta=0.017, M=-1.958e+002
36 -> ~83 fr=1753 (0.1771), cf=1.000, gamma=1.106, delta=0.017, M=-1.958e+002
73 -> ~83 fr=2720 (0.2748), cf=0.985, gamma=1.089, delta=0.023, M=-1.949e+002
5 31 -> ~82 fr=1753 (0.1771), cf=0.998, gamma=1.114, delta=0.018, M=-1.949e+002
45 -> ~88 fr=3925 (0.3966), cf=0.969, gamma=1.072, delta=0.027, M=-1.934e+002
20 41 -> ~89 fr=1725 (0.1743), cf=1.000, gamma=1.106, delta=0.017, M=-1.923e+002
68 -> ~82 fr=1829 (0.1848), cf=0.996, gamma=1.111, delta=0.019, M=-1.906e+002
56 -> ~80 fr=2870 (0.2900), cf=0.977, gamma=1.091, delta=0.024, M=-1.902e+002
49 -> ~88 fr=2616 (0.2643), cf=0.985, gamma=1.090, delta=0.022, M=-1.888e+002
48 -> ~89 fr=2901 (0.2931), cf=0.981, gamma=1.085, delta=0.023, M=-1.885e+002
68 -> ~80 fr=1828 (0.1847), cf=0.995, gamma=1.111, delta=0.018, M=-1.870e+002
36 -> ~82 fr=1747 (0.1765), cf=0.997, gamma=1.112, delta=0.018, M=-1.867e+002
55 -> ~89 fr=1914 (0.1934), cf=0.996, gamma=1.102, delta=0.018, M=-1.864e+002
27 -> ~81 fr=2598 (0.2625), cf=0.981, gamma=1.095, delta=0.023, M=-1.858e+002
23 -> ~84 fr=1713 (0.1731), cf=0.997, gamma=1.113, delta=0.018, M=-1.858e+002
58 -> ~82 fr=1709 (0.1727), cf=0.997, gamma=1.113, delta=0.018, M=-1.853e+002
17 -> ~87 fr=2040 (0.2061), cf=0.990, gamma=1.105, delta=0.020, M=-1.829e+002
54 -> ~87 fr=2399 (0.2424), cf=0.984, gamma=1.098, delta=0.022, M=-1.826e+002
7 -> ~84 fr=1738 (0.1756), cf=0.996, gamma=1.112, delta=0.018, M=-1.820e+002
20 56 -> ~81 fr=2046 (0.2067), cf=0.990, gamma=1.105, delta=0.020, M=-1.814e+002
64 -> ~87 fr=3257 (0.3291), cf=0.970, gamma=1.082, delta=0.025, M=-1.798e+002
22 -> ~87 fr=2401 (0.2426), cf=0.982, gamma=1.096, delta=0.021, M=-1.768e+002
50 55 -> ~85 fr=1597 (0.1614), cf=1.000, gamma=1.106, delta=0.015, M=-1.766e+002
5 -> ~82 fr=4557 (0.4604), cf=0.953, gamma=1.064, delta=0.028, M=-1.755e+002
55 -> ~85 fr=1910 (0.1930), cf=0.994, gamma=1.100, delta=0.018, M=-1.732e+002
35 76 -> ~85 fr=1555 (0.1571), cf=1.000, gamma=1.106, delta=0.015, M=-1.715e+002
36 79 -> ~87 fr=1608 (0.1625), cf=0.996, gamma=1.112, delta=0.016, M=-1.683e+002
47 -> ~83 fr=1963 (0.1983), cf=0.992, gamma=1.098, delta=0.018, M=-1.682e+002
21 -> ~85 fr=1840 (0.1859), cf=0.995, gamma=1.100, delta=0.017, M=-1.679e+002
48 -> ~87 fr=2876 (0.2906), cf=0.973, gamma=1.085, delta=0.023, M=-1.668e+002
63 74 -> ~84 fr=1396 (0.1411), cf=1.000, gamma=1.116, delta=0.015, M=-1.661e+002
31 -> ~82 fr=2242 (0.2265), cf=0.983, gamma=1.097, delta=0.020, M=-1.658e+002
27 -> ~83 fr=2599 (0.2626), cf=0.981, gamma=1.085, delta=0.021, M=-1.647e+002
35 49 -> ~85 fr=1497 (0.1513), cf=1.000, gamma=1.106, delta=0.015, M=-1.645e+002
37 -> ~81 fr=1964 (0.1984), cf=0.988, gamma=1.103, delta=0.018, M=-1.638e+002
1 20 50 -> ~85 fr=1557 (0.1573), cf=0.999, gamma=1.105, delta=0.015, M=-1.621e+002
73 -> ~82 fr=2691 (0.2719), cf=0.974, gamma=1.087, delta=0.022, M=-1.617e+002
20 -> ~86 fr=4074 (0.4116), cf=0.962, gamma=1.064, delta=0.025, M=-1.596e+002
38 -> ~89 fr=1530 (0.1546), cf=0.999, gamma=1.105, delta=0.015, M=-1.589e+002
55 -> ~80 fr=1898 (0.1918), cf=0.988, gamma=1.103, delta=0.018, M=-1.580e+002
36 69 -> ~87 fr=1710 (0.1728), cf=0.992, gamma=1.107, delta=0.017, M=-1.570e+002
27 -> ~80 fr=2583 (0.2610), cf=0.975, gamma=1.088, delta=0.021, M=-1.570e+002
41 -> ~89 fr=3517 (0.3554), cf=0.967, gamma=1.070, delta=0.023, M=-1.568e+002
1 76 -> ~85 fr=2035 (0.2056), cf=0.989, gamma=1.094, delta=0.018, M=-1.564e+002
36 -> ~87 fr=1737 (0.1755), cf=0.991, gamma=1.106, delta=0.017, M=-1.551e+002
1 20 -> ~88 fr=2136 (0.2158), cf=0.987, gamma=1.091, delta=0.018, M=-1.544e+002
56 -> ~81 fr=2847 (0.2877), cf=0.969, gamma=1.082, delta=0.022, M=-1.499e+002
6 -> ~85 fr=2583 (0.2610), cf=0.978, gamma=1.082, delta=0.020, M=-1.486e+002
11 79 -> ~87 fr=1761 (0.1779), cf=0.989, gamma=1.103, delta=0.017, M=-1.481e+002
41 64 -> ~81 fr=1295 (0.1308), cf=0.999, gamma=1.115, delta=0.014, M=-1.480e+002
63 71 -> ~81 fr=1667 (0.1684), cf=0.990, gamma=1.105, delta=0.016, M=-1.467e+002
20 48 -> ~88 fr=1326 (0.1340), cf=1.000, gamma=1.106, delta=0.013, M=-1.442e+002
39 -> ~88 fr=2429 (0.2454), cf=0.979, gamma=1.083, delta=0.019, M=-1.440e+002
6 -> ~87 fr=2568 (0.2595), cf=0.972, gamma=1.085, delta=0.020, M=-1.437e+002
35 -> ~85 fr=2815 (0.2844), cf=0.973, gamma=1.077, delta=0.020, M=-1.427e+002
53 71 -> ~81 fr=1401 (0.1416), cf=0.996, gamma=1.111, delta=0.014, M=-1.423e+002
20 -> ~81 fr=4035 (0.4077), cf=0.952, gamma=1.063, delta=0.024, M=-1.400e+002
11 -> ~86 fr=4384 (0.4430), cf=0.955, gamma=1.056, delta=0.024, M=-1.399e+002
79 -> ~87 fr=2345 (0.2369), cf=0.975, gamma=1.088, delta=0.019, M=-1.392e+002
1 29 -> ~85 fr=1311 (0.1325), cf=0.999, gamma=1.105, delta=0.013, M=-1.375e+002
53 -> ~87 fr=2269 (0.2293), cf=0.976, gamma=1.089, delta=0.019, M=-1.373e+002
22 71 -> ~81 fr=1385 (0.1399), cf=0.995, gamma=1.110, delta=0.014, M=-1.372e+002
1 -> ~88 fr=4209 (0.4253), cf=0.956, gamma=1.057, delta=0.023, M=-1.361e+002
32 -> ~86 fr=2366 (0.2391), cf=0.978, gamma=1.082, delta=0.018, M=-1.341e+002
39 -> ~86 fr=2423 (0.2448), cf=0.977, gamma=1.081, delta=0.018, M=-1.334e+002
20 46 -> ~85 fr=1222 (0.1235), cf=1.000, gamma=1.106, delta=0.012, M=-1.321e+002
48 59 -> ~81 fr=1123 (0.1135), cf=1.000, gamma=1.116, delta=0.012, M=-1.313e+002
46 78 -> ~80 fr=1123 (0.1135), cf=1.000, gamma=1.116, delta=0.012, M=-1.313e+002
7 -> ~86 fr=1726 (0.1744), cf=0.989, gamma=1.094, delta=0.015, M=-1.312e+002
67 -> ~80 fr=1353 (0.1367), cf=0.994, gamma=1.109, delta=0.013, M=-1.302e+002
69 71 -> ~85 fr=1199 (0.1211), cf=1.000, gamma=1.106, delta=0.012, M=-1.294e+002
1 20 -> ~85 fr=2124 (0.2146), cf=0.981, gamma=1.085, delta=0.017, M=-1.293e+002
17 76 -> ~85 fr=1195 (0.1207), cf=1.000, gamma=1.106, delta=0.012, M=-1.290e+002
59 76 -> ~85 fr=1335 (0.1349), cf=0.997, gamma=1.103, delta=0.013, M=-1.284e+002
50 69 -> ~86 fr=1970 (0.1991), cf=0.984, gamma=1.088, delta=0.016, M=-1.281e+002
64 -> ~83 fr=3240 (0.3274), cf=0.965, gamma=1.067, delta=0.021, M=-1.278e+002
11 71 -> ~85 fr=1296 (0.1309), cf=0.998, gamma=1.104, delta=0.012, M=-1.276e+002
11 45 69 -> ~87 fr=1132 (0.1144), cf=0.999, gamma=1.115, delta=0.012, M=-1.274e+002
11 54 -> ~85 fr=1288 (0.1301), cf=0.998, gamma=1.104, delta=0.012, M=-1.267e+002
38 -> ~80 fr=1515 (0.1531), cf=0.989, gamma=1.104, delta=0.014, M=-1.260e+002
11 49 -> ~85 fr=1365 (0.1379), cf=0.996, gamma=1.101, delta=0.013, M=-1.252e+002
22 -> ~82 fr=2372 (0.2397), cf=0.971, gamma=1.083, delta=0.018, M=-1.241e+002
46 56 -> ~85 fr=1187 (0.1199), cf=0.999, gamma=1.105, delta=0.011, M=-1.232e+002
1 13 -> ~84 fr=1124 (0.1136), cf=0.998, gamma=1.114, delta=0.012, M=-1.225e+002
45 -> ~87 fr=3850 (0.3890), cf=0.950, gamma=1.061, delta=0.022, M=-1.212e+002
46 78 -> ~85 fr=1123 (0.1135), cf=1.000, gamma=1.106, delta=0.011, M=-1.207e+002
10 54 -> ~88 fr=1346 (0.1360), cf=0.995, gamma=1.100, delta=0.012, M=-1.200e+002
5 10 31 -> ~89 fr=1309 (0.1323), cf=0.995, gamma=1.101, delta=0.012, M=-1.189e+002
46 -> ~81 fr=2241 (0.2264), cf=0.971, gamma=1.084, delta=0.018, M=-1.187e+002
66 74 -> ~85 fr=1105 (0.1116), cf=1.000, gamma=1.106, delta=0.011, M=-1.186e+002
35 40 -> ~88 fr=1263 (0.1276), cf=0.996, gamma=1.102, delta=0.012, M=-1.169e+002
29 -> ~86 fr=2405 (0.2430), cf=0.973, gamma=1.076, delta=0.017, M=-1.159e+002
38 -> ~85 fr=1516 (0.1532), cf=0.990, gamma=1.095, delta=0.013, M=-1.151e+002
66 71 -> ~81 fr=1724 (0.1742), cf=0.981, gamma=1.094, delta=0.015, M=-1.148e+002
10 31 -> ~89 fr=1517 (0.1533), cf=0.989, gamma=1.094, delta=0.013, M=-1.129e+002
78 -> ~85 fr=2114 (0.2136), cf=0.976, gamma=1.080, delta=0.016, M=-1.112e+002
27 31 -> ~85 fr=1075 (0.1086), cf=0.999, gamma=1.105, delta=0.010, M=-1.104e+002
74 76 -> ~85 fr=1019 (0.1030), cf=1.000, gamma=1.106, delta=0.010, M=-1.088e+002
50 60 -> ~86 fr=1628 (0.1645), cf=0.985, gamma=1.090, delta=0.014, M=-1.077e+002
69 74 -> ~84 fr=1144 (0.1156), cf=0.993, gamma=1.108, delta=0.011, M=-1.054e+002
45 48 -> ~81 fr=1459 (0.1474), cf=0.984, gamma=1.098, delta=0.013, M=-1.044e+002
35 73 -> ~80 fr=1134 (0.1146), cf=0.993, gamma=1.108, delta=0.011, M=-1.041e+002
58 -> ~86 fr=1684 (0.1702), cf=0.982, gamma=1.087, delta=0.014, M=-1.039e+002
68 -> ~88 fr=1800 (0.1819), cf=0.980, gamma=1.084, delta=0.014, M=-1.030e+002
25 39 -> ~85 fr=1134 (0.1146), cf=0.996, gamma=1.101, delta=0.011, M=-1.026e+002
11 54 -> ~88 fr=1280 (0.1293), cf=0.991, gamma=1.097, delta=0.011, M=-1.018e+002
60 -> ~84 fr=1941 (0.1961), cf=0.971, gamma=1.084, delta=0.015, M=-1.007e+002
1 16 -> ~84 fr=1125 (0.1137), cf=0.992, gamma=1.107, delta=0.011, M=-1.005e+002
77 -> ~88 fr=1021 (0.1032), cf=0.998, gamma=1.104, delta=0.010, M=-1.003e+002
10 21 -> ~88 fr=1330 (0.1344), cf=0.990, gamma=1.095, delta=0.012, M=-9.990e+001
11 20 -> ~85 fr=1049 (0.1060), cf=0.997, gamma=1.103, delta=0.010, M=-9.983e+001
5 56 71 -> ~88 fr=1134 (0.1146), cf=0.995, gamma=1.100, delta=0.010, M=-9.960e+001
20 27 -> ~85 fr=1013 (0.1024), cf=0.998, gamma=1.104, delta=0.010, M=-9.946e+001
25 29 -> ~85 fr=1104 (0.1115), cf=0.995, gamma=1.101, delta=0.010, M=-9.934e+001
14 -> ~80 fr=1093 (0.1104), cf=0.993, gamma=1.108, delta=0.011, M=-9.932e+001
20 78 -> ~88 fr=1206 (0.1219), cf=0.993, gamma=1.098, delta=0.011, M=-9.904e+001
56 71 -> ~88 fr=1682 (0.1700), cf=0.981, gamma=1.085, delta=0.013, M=-9.812e+001
50 -> ~86 fr=4666 (0.4715), cf=0.944, gamma=1.045, delta=0.020, M=-9.771e+001
21 54 -> ~88 fr=1029 (0.1040), cf=0.997, gamma=1.103, delta=0.010, M=-9.762e+001
45 71 -> ~81 fr=2048 (0.2069), cf=0.968, gamma=1.081, delta=0.015, M=-9.728e+001
38 -> ~83 fr=1508 (0.1524), cf=0.984, gamma=1.089, delta=0.012, M=-9.720e+001
20 25 -> ~88 fr=1818 (0.1837), cf=0.977, gamma=1.081, delta=0.014, M=-9.642e+001
27 31 -> ~88 fr=1071 (0.1082), cf=0.995, gamma=1.101, delta=0.010, M=-9.574e+001
46 78 -> ~88 fr=1116 (0.1128), cf=0.994, gamma=1.099, delta=0.010, M=-9.479e+001
48 56 -> ~88 fr=1114 (0.1126), cf=0.994, gamma=1.099, delta=0.010, M=-9.457e+001
5 49 -> ~83 fr=1256 (0.1269), cf=0.990, gamma=1.095, delta=0.011, M=-9.444e+001
71 -> ~81 fr=3738 (0.3777), cf=0.945, gamma=1.055, delta=0.020, M=-9.414e+001
27 56 -> ~85 fr=995 (0.1005), cf=0.997, gamma=1.103, delta=0.009, M=-9.389e+001
67 -> ~88 fr=1343 (0.1357), cf=0.987, gamma=1.092, delta=0.011, M=-9.244e+001
26 69 -> ~86 fr=2024 (0.2045), cf=0.972, gamma=1.075, delta=0.014, M=-9.222e+001
36 69 -> ~86 fr=1687 (0.1705), cf=0.979, gamma=1.083, delta=0.013, M=-9.200e+001
48 63 -> ~81 fr=1093 (0.1104), cf=0.990, gamma=1.105, delta=0.010, M=-9.165e+001
1 63 -> ~84 fr=1644 (0.1661), cf=0.975, gamma=1.088, delta=0.013, M=-9.127e+001
25 39 -> ~89 fr=1130 (0.1142), cf=0.992, gamma=1.097, delta=0.010, M=-9.094e+001
21 59 -> ~88 fr=1051 (0.1062), cf=0.994, gamma=1.100, delta=0.010, M=-9.063e+001
49 73 -> ~80 fr=1071 (0.1082), cf=0.990, gamma=1.105, delta=0.010, M=-8.916e+001
40 -> ~82 fr=2069 (0.2091), cf=0.965, gamma=1.077, delta=0.015, M=-8.907e+001
22 -> ~81 fr=2347 (0.2371), cf=0.960, gamma=1.072, delta=0.016, M=-8.879e+001
10 73 -> ~89 fr=1402 (0.1417), cf=0.984, gamma=1.088, delta=0.011, M=-8.844e+001
