10 76 -> 84 fr=1002 (0.1013), cf=0.631, gamma=6.059, delta=0.085, M=-2.073e+003
71 -> ~87 fr=3875 (0.3916), cf=0.985, gamma=1.099, delta=0.035, M=-3.461e+002
48 -> ~86 fr=2963 (0.2994), cf=0.999, gamma=1.105, delta=0.028, M=-3.429e+002
41 -> ~80 fr=3575 (0.3613), cf=0.988, gamma=1.103, delta=0.034, M=-3.427e+002
74 -> ~80 fr=2835 (0.2865), cf=0.998, gamma=1.113, delta=0.029, M=-3.371e+002
74 -> ~86 fr=2841 (0.2871), cf=1.000, gamma=1.106, delta=0.027, M=-3.354e+002
74 -> ~83 fr=2841 (0.2871), cf=1.000, gamma=1.106, delta=0.027, M=-3.354e+002
56 -> ~84 fr=2935 (0.2966), cf=0.995, gamma=1.110, delta=0.029, M=-3.206e+002
50 -> ~80 fr=4824 (0.4875), cf=0.969, gamma=1.082, delta=0.037, M=-3.163e+002
6 -> ~84 fr=2635 (0.2663), cf=0.998, gamma=1.114, delta=0.027, M=-3.153e+002
76 -> ~86 fr=4234 (0.4278), cf=0.981, gamma=1.085, delta=0.034, M=-3.140e+002
71 -> ~84 fr=3861 (0.3902), cf=0.981, gamma=1.095, delta=0.034, M=-3.137e+002
49 -> ~86 fr=2644 (0.2672), cf=1.000, gamma=1.106, delta=0.026, M=-3.133e+002
54 -> ~82 fr=2433 (0.2459), cf=1.000, gamma=1.116, delta=0.026, M=-3.096e+002
41 -> ~84 fr=3562 (0.3599), cf=0.985, gamma=1.099, delta=0.032, M=-3.095e+002
79 -> ~84 fr=2411 (0.2436), cf=1.000, gamma=1.116, delta=0.025, M=-3.064e+002
79 -> ~82 fr=2411 (0.2436), cf=1.000, gamma=1.116, delta=0.025, M=-3.064e+002
79 -> ~81 fr=2411 (0.2436), cf=1.000, gamma=1.116, delta=0.025, M=-3.061e+002
66 -> ~86 fr=3031 (0.3063), cf=0.995, gamma=1.100, delta=0.028, M=-3.033e+002
26 -> ~81 fr=2401 (0.2426), cf=1.000, gamma=1.116, delta=0.025, M=-2.988e+002
49 -> ~82 fr=2634 (0.2662), cf=0.996, gamma=1.112, delta=0.027, M=-2.958e+002
10 -> ~81 fr=3906 (0.3947), cf=0.978, gamma=1.091, delta=0.033, M=-2.935e+002
46 -> ~84 fr=2311 (0.2335), cf=1.000, gamma=1.116, delta=0.024, M=-2.917e+002
53 -> ~82 fr=2298 (0.2322), cf=1.000, gamma=1.116, delta=0.024, M=-2.898e+002
26 -> ~87 fr=2398 (0.2423), cf=0.998, gamma=1.114, delta=0.025, M=-2.838e+002
79 -> ~83 fr=2411 (0.2436), cf=1.000, gamma=1.106, delta=0.023, M=-2.811e+002
26 -> ~82 fr=2397 (0.2422), cf=0.998, gamma=1.114, delta=0.025, M=-2.801e+002
20 66 -> ~88 fr=2400 (0.2425), cf=1.000, gamma=1.106, delta=0.023, M=-2.796e+002
30 -> ~84 fr=2216 (0.2239), cf=1.000, gamma=1.116, delta=0.023, M=-2.779e+002
26 -> ~83 fr=2401 (0.2426), cf=1.000, gamma=1.106, delta=0.023, M=-2.741e+002
78 -> ~84 fr=2146 (0.2169), cf=1.000, gamma=1.116, delta=0.023, M=-2.679e+002
46 -> ~83 fr=2311 (0.2335), cf=1.000, gamma=1.106, delta=0.022, M=-2.677e+002
10 -> ~83 fr=3912 (0.3953), cf=0.979, gamma=1.083, delta=0.030, M=-2.676e+002
31 -> ~87 fr=2291 (0.2315), cf=0.998, gamma=1.113, delta=0.024, M=-2.643e+002
5 -> ~81 fr=4601 (0.4649), cf=0.965, gamma=1.077, delta=0.033, M=-2.630e+002
74 -> ~89 fr=2822 (0.2852), cf=0.993, gamma=1.098, delta=0.026, M=-2.623e+002
46 -> ~89 fr=2310 (0.2334), cf=1.000, gamma=1.106, delta=0.022, M=-2.619e+002
76 -> ~87 fr=4187 (0.4231), cf=0.970, gamma=1.083, delta=0.032, M=-2.601e+002
29 -> ~80 fr=2442 (0.2468), cf=0.995, gamma=1.110, delta=0.024, M=-2.575e+002
50 74 -> ~84 fr=2648 (0.2676), cf=0.991, gamma=1.107, delta=0.026, M=-2.573e+002
22 -> ~83 fr=2437 (0.2463), cf=0.998, gamma=1.103, delta=0.023, M=-2.568e+002
1 -> ~89 fr=4292 (0.4337), cf=0.973, gamma=1.076, delta=0.031, M=-2.520e+002
11 45 -> ~85 fr=2304 (0.2328), cf=0.999, gamma=1.105, delta=0.022, M=-2.515e+002
45 -> ~85 fr=3946 (0.3987), cf=0.977, gamma=1.081, delta=0.030, M=-2.513e+002
6 -> ~86 fr=2625 (0.2653), cf=0.994, gamma=1.100, delta=0.024, M=-2.510e+002
11 50 -> ~86 fr=2243 (0.2267), cf=0.999, gamma=1.105, delta=0.022, M=-2.480e+002
59 69 -> ~87 fr=2001 (0.2022), cf=1.000, gamma=1.116, delta=0.021, M=-2.469e+002
54 -> ~81 fr=2417 (0.2442), cf=0.993, gamma=1.109, delta=0.024, M=-2.447e+002
66 -> ~88 fr=3008 (0.3040), cf=0.987, gamma=1.092, delta=0.026, M=-2.377e+002
40 -> ~86 fr=2125 (0.2147), cf=1.000, gamma=1.106, delta=0.021, M=-2.375e+002
16 -> ~82 fr=1965 (0.1986), cf=0.999, gamma=1.116, delta=0.021, M=-2.368e+002
73 -> ~85 fr=2733 (0.2762), cf=0.991, gamma=1.096, delta=0.024, M=-2.366e+002
17 -> ~82 fr=2025 (0.2046), cf=0.999, gamma=1.115, delta=0.021, M=-2.358e+002
30 -> ~86 fr=2212 (0.2235), cf=0.998, gamma=1.104, delta=0.021, M=-2.352e+002
55 -> ~84 fr=1905 (0.1925), cf=1.000, gamma=1.116, delta=0.020, M=-2.341e+002
39 -> ~80 fr=2462 (0.2488), cf=0.991, gamma=1.106, delta=0.024, M=-2.339e+002
40 -> ~80 fr=2119 (0.2141), cf=0.997, gamma=1.112, delta=0.022, M=-2.328e+002
34 -> ~86 fr=2052 (0.2074), cf=1.000, gamma=1.106, delta=0.020, M=-2.281e+002
21 -> ~82 fr=1861 (0.1881), cf=1.000, gamma=1.116, delta=0.020, M=-2.280e+002
40 -> ~84 fr=2117 (0.2139), cf=0.996, gamma=1.111, delta=0.021, M=-2.258e+002
37 -> ~89 fr=1990 (0.2011), cf=1.000, gamma=1.106, delta=0.019, M=-2.256e+002
37 -> ~83 fr=1990 (0.2011), cf=1.000, gamma=1.106, delta=0.019, M=-2.256e+002
17 -> ~83 fr=2027 (0.2048), cf=1.000, gamma=1.106, delta=0.020, M=-2.249e+002
78 -> ~81 fr=2136 (0.2158), cf=0.995, gamma=1.111, delta=0.022, M=-2.248e+002
47 -> ~89 fr=1975 (0.1996), cf=1.000, gamma=1.106, delta=0.019, M=-2.237e+002
31 -> ~83 fr=2286 (0.2310), cf=0.996, gamma=1.101, delta=0.021, M=-2.229e+002
16 -> ~87 fr=1962 (0.1983), cf=0.998, gamma=1.114, delta=0.020, M=-2.225e+002
45 49 -> ~88 fr=1965 (0.1986), cf=1.000, gamma=1.106, delta=0.019, M=-2.225e+002
30 -> ~80 fr=2202 (0.2225), cf=0.994, gamma=1.109, delta=0.022, M=-2.212e+002
59 -> ~87 fr=2916 (0.2947), cf=0.981, gamma=1.095, delta=0.026, M=-2.187e+002
11 76 -> ~85 fr=1978 (0.1999), cf=0.999, gamma=1.106, delta=0.019, M=-2.186e+002
21 -> ~87 fr=1859 (0.1879), cf=0.999, gamma=1.115, delta=0.019, M=-2.170e+002
16 -> ~86 fr=1965 (0.1986), cf=0.999, gamma=1.106, delta=0.019, M=-2.170e+002
16 -> ~83 fr=1965 (0.1986), cf=0.999, gamma=1.106, delta=0.019, M=-2.170e+002
11 -> ~83 fr=4416 (0.4462), cf=0.967, gamma=1.069, delta=0.029, M=-2.154e+002
36 -> ~84 fr=1756 (0.1774), cf=1.000, gamma=1.116, delta=0.018, M=-2.137e+002
36 -> ~81 fr=1756 (0.1774), cf=1.000, gamma=1.116, delta=0.018, M=-2.135e+002
45 71 -> ~88 fr=2090 (0.2112), cf=0.997, gamma=1.103, delta=0.020, M=-2.119e+002
50 -> ~84 fr=4761 (0.4811), cf=0.956, gamma=1.068, delta=0.030, M=-2.109e+002
64 -> ~85 fr=3285 (0.3320), cf=0.979, gamma=1.083, delta=0.026, M=-2.105e+002
21 -> ~83 fr=1861 (0.1881), cf=1.000, gamma=1.106, delta=0.018, M=-2.093e+002
29 -> ~84 fr=2425 (0.2450), cf=0.988, gamma=1.103, delta=0.023, M=-2.088e+002
5 64 -> ~83 fr=1898 (0.1918), cf=0.999, gamma=1.106, delta=0.018, M=-2.085e+002
13 -> ~80 fr=2441 (0.2467), cf=0.987, gamma=1.102, delta=0.023, M=-2.083e+002
79 -> ~86 fr=2391 (0.2416), cf=0.992, gamma=1.097, delta=0.021, M=-2.065e+002
56 71 -> ~80 fr=1701 (0.1719), cf=1.000, gamma=1.116, delta=0.018, M=-2.061e+002
73 -> ~83 fr=2721 (0.2750), cf=0.987, gamma=1.091, delta=0.023, M=-2.059e+002
31 -> ~81 fr=2273 (0.2297), cf=0.990, gamma=1.105, delta=0.022, M=-2.058e+002
68 -> ~85 fr=1829 (0.1848), cf=1.000, gamma=1.106, delta=0.018, M=-2.053e+002
20 25 -> ~89 fr=1865 (0.1885), cf=0.999, gamma=1.106, delta=0.018, M=-2.044e+002
5 31 -> ~82 fr=1758 (0.1776), cf=0.999, gamma=1.115, delta=0.018, M=-2.039e+002
56 -> ~80 fr=2890 (0.2920), cf=0.979, gamma=1.093, delta=0.025, M=-2.039e+002
20 74 -> ~85 fr=1817 (0.1836), cf=1.000, gamma=1.106, delta=0.018, M=-2.038e+002
79 -> ~89 fr=2390 (0.2415), cf=0.991, gamma=1.097, delta=0.021, M=-2.037e+002
64 73 -> ~82 fr=1714 (0.1732), cf=0.999, gamma=1.116, delta=0.018, M=-2.027e+002
21 -> ~81 fr=1855 (0.1874), cf=0.997, gamma=1.112, delta=0.019, M=-2.007e+002
1 74 -> ~88 fr=1873 (0.1893), cf=0.999, gamma=1.105, delta=0.018, M=-2.007e+002
45 -> ~88 fr=3918 (0.3959), cf=0.970, gamma=1.073, delta=0.027, M=-2.003e+002
68 -> ~83 fr=1828 (0.1847), cf=0.999, gamma=1.106, delta=0.018, M=-1.998e+002
69 -> ~89 fr=3550 (0.3587), cf=0.974, gamma=1.077, delta=0.026, M=-1.972e+002
36 -> ~89 fr=1756 (0.1774), cf=1.000, gamma=1.106, delta=0.017, M=-1.962e+002
36 -> ~83 fr=1756 (0.1774), cf=1.000, gamma=1.106, delta=0.017, M=-1.962e+002
5 22 -> ~82 fr=1654 (0.1671), cf=0.999, gamma=1.115, delta=0.017, M=-1.947e+002
20 41 -> ~89 fr=1717 (0.1735), cf=1.000, gamma=1.106, delta=0.017, M=-1.913e+002
48 -> ~89 fr=2910 (0.2941), cf=0.981, gamma=1.085, delta=0.023, M=-1.896e+002
68 -> ~82 fr=1821 (0.1840), cf=0.996, gamma=1.111, delta=0.018, M=-1.896e+002
26 -> ~89 fr=2376 (0.2401), cf=0.989, gamma=1.094, delta=0.021, M=-1.894e+002
68 -> ~80 fr=1821 (0.1840), cf=0.996, gamma=1.111, delta=0.018, M=-1.893e+002
64 -> ~87 fr=3257 (0.3291), cf=0.971, gamma=1.084, delta=0.025, M=-1.877e+002
49 -> ~88 fr=2605 (0.2632), cf=0.985, gamma=1.090, delta=0.022, M=-1.875e+002
20 56 -> ~81 fr=2071 (0.2093), cf=0.990, gamma=1.105, delta=0.020, M=-1.872e+002
23 -> ~84 fr=1704 (0.1722), cf=0.997, gamma=1.113, delta=0.017, M=-1.846e+002
54 -> ~87 fr=2394 (0.2419), cf=0.984, gamma=1.098, delta=0.022, M=-1.841e+002
27 -> ~81 fr=2592 (0.2619), cf=0.980, gamma=1.094, delta=0.023, M=-1.832e+002
58 -> ~82 fr=1712 (0.1730), cf=0.997, gamma=1.112, delta=0.017, M=-1.821e+002
55 -> ~89 fr=1897 (0.1917), cf=0.996, gamma=1.102, delta=0.018, M=-1.811e+002
36 -> ~82 fr=1748 (0.1766), cf=0.995, gamma=1.111, delta=0.018, M=-1.800e+002
17 -> ~87 fr=2008 (0.2029), cf=0.990, gamma=1.105, delta=0.019, M=-1.789e+002
31 -> ~82 fr=2262 (0.2286), cf=0.985, gamma=1.100, delta=0.021, M=-1.787e+002
7 -> ~84 fr=1702 (0.1720), cf=0.996, gamma=1.112, delta=0.017, M=-1.774e+002
47 -> ~83 fr=1962 (0.1983), cf=0.993, gamma=1.099, delta=0.018, M=-1.736e+002
27 -> ~83 fr=2598 (0.2625), cf=0.983, gamma=1.087, delta=0.021, M=-1.723e+002
35 76 -> ~85 fr=1558 (0.1574), cf=1.000, gamma=1.106, delta=0.015, M=-1.719e+002
55 -> ~85 fr=1894 (0.1914), cf=0.994, gamma=1.100, delta=0.017, M=-1.713e+002
22 -> ~87 fr=2397 (0.2422), cf=0.981, gamma=1.095, delta=0.021, M=-1.704e+002
63 74 -> ~84 fr=1422 (0.1437), cf=1.000, gamma=1.116, delta=0.015, M=-1.695e+002
36 79 -> ~87 fr=1612 (0.1629), cf=0.996, gamma=1.112, delta=0.016, M=-1.688e+002
5 11 -> ~82 fr=1800 (0.1819), cf=0.992, gamma=1.108, delta=0.018, M=-1.688e+002
55 -> ~80 fr=1886 (0.1906), cf=0.990, gamma=1.105, delta=0.018, M=-1.662e+002
35 49 -> ~85 fr=1509 (0.1525), cf=1.000, gamma=1.106, delta=0.015, M=-1.660e+002
5 -> ~82 fr=4536 (0.4584), cf=0.952, gamma=1.062, delta=0.027, M=-1.658e+002
27 -> ~80 fr=2583 (0.2610), cf=0.977, gamma=1.090, delta=0.022, M=-1.656e+002
21 -> ~85 fr=1849 (0.1868), cf=0.994, gamma=1.099, delta=0.017, M=-1.631e+002
73 -> ~82 fr=2687 (0.2715), cf=0.974, gamma=1.087, delta=0.022, M=-1.613e+002
36 69 -> ~87 fr=1711 (0.1729), cf=0.992, gamma=1.108, delta=0.017, M=-1.599e+002
38 -> ~89 fr=1538 (0.1554), cf=0.999, gamma=1.105, delta=0.015, M=-1.598e+002
20 -> ~86 fr=4075 (0.4118), cf=0.962, gamma=1.064, delta=0.025, M=-1.593e+002
63 71 -> ~81 fr=1657 (0.1674), cf=0.993, gamma=1.109, delta=0.016, M=-1.590e+002
36 -> ~87 fr=1741 (0.1759), cf=0.991, gamma=1.106, delta=0.017, M=-1.583e+002
41 -> ~89 fr=3501 (0.3538), cf=0.968, gamma=1.070, delta=0.023, M=-1.579e+002
48 -> ~87 fr=2879 (0.2909), cf=0.971, gamma=1.083, delta=0.022, M=-1.578e+002
37 -> ~81 fr=1963 (0.1984), cf=0.986, gamma=1.101, delta=0.018, M=-1.569e+002
6 -> ~85 fr=2586 (0.2613), cf=0.980, gamma=1.084, delta=0.020, M=-1.560e+002
1 76 -> ~85 fr=2048 (0.2070), cf=0.988, gamma=1.093, delta=0.018, M=-1.556e+002
1 20 50 -> ~85 fr=1551 (0.1567), cf=0.997, gamma=1.103, delta=0.015, M=-1.535e+002
1 20 -> ~88 fr=2126 (0.2148), cf=0.987, gamma=1.091, delta=0.018, M=-1.533e+002
56 -> ~81 fr=2858 (0.2888), cf=0.968, gamma=1.081, delta=0.022, M=-1.468e+002
11 79 -> ~87 fr=1762 (0.1781), cf=0.988, gamma=1.103, delta=0.017, M=-1.459e+002
41 64 -> ~81 fr=1272 (0.1285), cf=0.999, gamma=1.115, delta=0.013, M=-1.451e+002
20 48 -> ~88 fr=1332 (0.1346), cf=1.000, gamma=1.106, delta=0.013, M=-1.449e+002
39 -> ~88 fr=2433 (0.2459), cf=0.979, gamma=1.083, delta=0.019, M=-1.445e+002
39 -> ~86 fr=2433 (0.2459), cf=0.979, gamma=1.083, delta=0.019, M=-1.445e+002
53 71 -> ~81 fr=1379 (0.1393), cf=0.996, gamma=1.112, delta=0.014, M=-1.430e+002
11 -> ~86 fr=4365 (0.4411), cf=0.956, gamma=1.057, delta=0.024, M=-1.421e+002
6 -> ~87 fr=2566 (0.2593), cf=0.972, gamma=1.085, delta=0.020, M=-1.420e+002
35 -> ~85 fr=2815 (0.2845), cf=0.973, gamma=1.076, delta=0.020, M=-1.412e+002
22 71 -> ~81 fr=1377 (0.1391), cf=0.996, gamma=1.111, delta=0.014, M=-1.394e+002
67 -> ~80 fr=1369 (0.1383), cf=0.996, gamma=1.111, delta=0.014, M=-1.384e+002
20 -> ~81 fr=4034 (0.4076), cf=0.952, gamma=1.062, delta=0.024, M=-1.377e+002
79 -> ~87 fr=2349 (0.2374), cf=0.974, gamma=1.087, delta=0.019, M=-1.365e+002
53 -> ~87 fr=2243 (0.2267), cf=0.976, gamma=1.089, delta=0.019, M=-1.360e+002
22 -> ~82 fr=2378 (0.2403), cf=0.973, gamma=1.086, delta=0.019, M=-1.354e+002
1 -> ~88 fr=4215 (0.4259), cf=0.956, gamma=1.057, delta=0.023, M=-1.345e+002
11 45 69 -> ~87 fr=1129 (0.1141), cf=1.000, gamma=1.116, delta=0.012, M=-1.319e+002
20 46 -> ~85 fr=1219 (0.1232), cf=1.000, gamma=1.106, delta=0.012, M=-1.318e+002
48 59 -> ~81 fr=1126 (0.1138), cf=1.000, gamma=1.116, delta=0.012, M=-1.317e+002
1 29 -> ~85 fr=1297 (0.1311), cf=0.998, gamma=1.104, delta=0.012, M=-1.316e+002
46 78 -> ~80 fr=1120 (0.1132), cf=1.000, gamma=1.116, delta=0.012, M=-1.310e+002
32 -> ~86 fr=2360 (0.2385), cf=0.977, gamma=1.081, delta=0.018, M=-1.299e+002
7 -> ~86 fr=1691 (0.1709), cf=0.989, gamma=1.095, delta=0.015, M=-1.295e+002
69 71 -> ~85 fr=1190 (0.1203), cf=1.000, gamma=1.106, delta=0.012, M=-1.284e+002
1 20 -> ~85 fr=2114 (0.2136), cf=0.981, gamma=1.085, delta=0.017, M=-1.282e+002
59 76 -> ~85 fr=1324 (0.1338), cf=0.997, gamma=1.103, delta=0.012, M=-1.272e+002
17 76 -> ~85 fr=1179 (0.1191), cf=1.000, gamma=1.106, delta=0.011, M=-1.271e+002
46 56 -> ~85 fr=1196 (0.1209), cf=0.999, gamma=1.105, delta=0.012, M=-1.242e+002
11 71 -> ~85 fr=1297 (0.1311), cf=0.997, gamma=1.103, delta=0.012, M=-1.241e+002
11 54 -> ~85 fr=1295 (0.1309), cf=0.997, gamma=1.103, delta=0.012, M=-1.239e+002
11 49 -> ~85 fr=1352 (0.1366), cf=0.996, gamma=1.101, delta=0.013, M=-1.238e+002
50 69 -> ~86 fr=1990 (0.2011), cf=0.982, gamma=1.086, delta=0.016, M=-1.225e+002
45 -> ~87 fr=3840 (0.3880), cf=0.951, gamma=1.061, delta=0.022, M=-1.223e+002
38 -> ~80 fr=1521 (0.1537), cf=0.988, gamma=1.102, delta=0.014, M=-1.221e+002
66 71 -> ~81 fr=1721 (0.1739), cf=0.983, gamma=1.097, delta=0.015, M=-1.221e+002
35 40 -> ~88 fr=1276 (0.1289), cf=0.997, gamma=1.103, delta=0.012, M=-1.218e+002
46 78 -> ~85 fr=1120 (0.1132), cf=1.000, gamma=1.106, delta=0.011, M=-1.203e+002
5 10 31 -> ~89 fr=1312 (0.1326), cf=0.995, gamma=1.101, delta=0.012, M=-1.193e+002
46 -> ~81 fr=2245 (0.2269), cf=0.971, gamma=1.084, delta=0.018, M=-1.191e+002
66 74 -> ~85 fr=1104 (0.1116), cf=1.000, gamma=1.106, delta=0.011, M=-1.185e+002
1 13 -> ~84 fr=1122 (0.1134), cf=0.997, gamma=1.113, delta=0.012, M=-1.185e+002
29 56 -> ~86 fr=1134 (0.1146), cf=0.999, gamma=1.105, delta=0.011, M=-1.171e+002
78 -> ~85 fr=2099 (0.2121), cf=0.978, gamma=1.082, delta=0.016, M=-1.162e+002
29 -> ~86 fr=2389 (0.2414), cf=0.973, gamma=1.076, delta=0.017, M=-1.156e+002
64 -> ~83 fr=3226 (0.3260), cf=0.962, gamma=1.064, delta=0.020, M=-1.154e+002
68 -> ~88 fr=1798 (0.1817), cf=0.983, gamma=1.087, delta=0.015, M=-1.136e+002
38 -> ~85 fr=1523 (0.1539), cf=0.989, gamma=1.094, delta=0.013, M=-1.135e+002
10 54 -> ~88 fr=1334 (0.1348), cf=0.993, gamma=1.099, delta=0.012, M=-1.130e+002
50 60 -> ~86 fr=1619 (0.1636), cf=0.986, gamma=1.091, delta=0.014, M=-1.107e+002
10 31 -> ~89 fr=1525 (0.1541), cf=0.988, gamma=1.093, delta=0.013, M=-1.093e+002
74 76 -> ~85 fr=1021 (0.1032), cf=1.000, gamma=1.106, delta=0.010, M=-1.091e+002
45 48 -> ~81 fr=1458 (0.1473), cf=0.985, gamma=1.099, delta=0.013, M=-1.084e+002
10 21 -> ~88 fr=1333 (0.1347), cf=0.992, gamma=1.097, delta=0.012, M=-1.075e+002
27 31 -> ~85 fr=1072 (0.1083), cf=0.998, gamma=1.104, delta=0.010, M=-1.060e+002
69 74 -> ~84 fr=1136 (0.1148), cf=0.993, gamma=1.108, delta=0.011, M=-1.045e+002
11 54 -> ~88 fr=1288 (0.1302), cf=0.992, gamma=1.097, delta=0.011, M=-1.027e+002
20 25 -> ~88 fr=1827 (0.1846), cf=0.979, gamma=1.083, delta=0.014, M=-1.023e+002
58 -> ~86 fr=1687 (0.1705), cf=0.982, gamma=1.086, delta=0.014, M=-1.022e+002
21 54 -> ~88 fr=1037 (0.1048), cf=0.998, gamma=1.104, delta=0.010, M=-1.021e+002
60 -> ~84 fr=1918 (0.1938), cf=0.972, gamma=1.085, delta=0.015, M=-1.013e+002
1 16 -> ~84 fr=1127 (0.1139), cf=0.992, gamma=1.107, delta=0.011, M=-1.007e+002
25 39 -> ~85 fr=1144 (0.1156), cf=0.995, gamma=1.100, delta=0.011, M=-1.007e+002
77 -> ~88 fr=1021 (0.1032), cf=0.998, gamma=1.104, delta=0.010, M=-1.004e+002
35 73 -> ~80 fr=1133 (0.1145), cf=0.991, gamma=1.106, delta=0.011, M=-9.870e+001
5 56 71 -> ~88 fr=1125 (0.1137), cf=0.995, gamma=1.100, delta=0.010, M=-9.863e+001
26 69 -> ~86 fr=2031 (0.2052), cf=0.974, gamma=1.078, delta=0.015, M=-9.849e+001
14 -> ~80 fr=1104 (0.1116), cf=0.992, gamma=1.107, delta=0.011, M=-9.794e+001
42 50 -> ~86 fr=999 (0.1009), cf=0.998, gamma=1.104, delta=0.010, M=-9.792e+001
20 78 -> ~88 fr=1188 (0.1200), cf=0.992, gamma=1.098, delta=0.011, M=-9.712e+001
56 71 -> ~88 fr=1668 (0.1686), cf=0.981, gamma=1.085, delta=0.013, M=-9.675e+001
48 56 -> ~88 fr=1130 (0.1142), cf=0.994, gamma=1.099, delta=0.010, M=-9.631e+001
5 49 -> ~83 fr=1250 (0.1263), cf=0.990, gamma=1.096, delta=0.011, M=-9.619e+001
20 27 -> ~85 fr=1015 (0.1026), cf=0.997, gamma=1.103, delta=0.010, M=-9.609e+001
50 -> ~86 fr=4697 (0.4746), cf=0.944, gamma=1.044, delta=0.020, M=-9.568e+001
27 31 -> ~88 fr=1069 (0.1080), cf=0.995, gamma=1.101, delta=0.010, M=-9.554e+001
45 71 -> ~81 fr=2029 (0.2050), cf=0.968, gamma=1.080, delta=0.015, M=-9.541e+001
11 20 -> ~85 fr=1039 (0.1050), cf=0.996, gamma=1.102, delta=0.010, M=-9.540e+001
27 56 -> ~85 fr=1005 (0.1016), cf=0.997, gamma=1.103, delta=0.009, M=-9.500e+001
46 78 -> ~88 fr=1113 (0.1125), cf=0.994, gamma=1.099, delta=0.010, M=-9.448e+001
71 -> ~81 fr=3720 (0.3759), cf=0.945, gamma=1.055, delta=0.020, M=-9.437e+001
21 59 -> ~88 fr=1058 (0.1069), cf=0.995, gamma=1.101, delta=0.010, M=-9.434e+001
38 -> ~83 fr=1514 (0.1530), cf=0.983, gamma=1.088, delta=0.012, M=-9.401e+001
67 -> ~88 fr=1357 (0.1371), cf=0.987, gamma=1.092, delta=0.012, M=-9.389e+001
48 63 -> ~81 fr=1099 (0.1111), cf=0.990, gamma=1.105, delta=0.011, M=-9.234e+001
25 29 -> ~85 fr=1093 (0.1104), cf=0.994, gamma=1.099, delta=0.010, M=-9.233e+001
36 69 -> ~86 fr=1687 (0.1705), cf=0.979, gamma=1.082, delta=0.013, M=-9.184e+001
20 71 -> ~88 fr=1714 (0.1732), cf=0.978, gamma=1.082, delta=0.013, M=-9.120e+001
1 63 -> ~84 fr=1656 (0.1673), cf=0.974, gamma=1.087, delta=0.013, M=-9.097e+001
45 49 -> ~83 fr=1913 (0.1933), cf=0.974, gamma=1.077, delta=0.014, M=-9.026e+001
40 -> ~82 fr=2052 (0.2074), cf=0.965, gamma=1.077, delta=0.015, M=-8.872e+001
1 56 -> ~85 fr=1129 (0.1141), cf=0.991, gamma=1.096, delta=0.010, M=-8.833e+001
