11 30 33 41 45 -> 48 fr=92 (0.3382), cf=0.920, gamma=1.679, delta=0.137, M=-5.177e+001
11 30 41 -> 48 fr=116 (0.4265), cf=0.768, gamma=1.402, delta=0.122, M=-3.657e+001
30 33 41 -> 48 fr=117 (0.4301), cf=0.765, gamma=1.396, delta=0.122, M=-3.647e+001
11 41 -> 48 fr=117 (0.4301), cf=0.760, gamma=1.387, delta=0.120, M=-3.536e+001
33 41 -> 48 fr=118 (0.4338), cf=0.756, gamma=1.381, delta=0.120, M=-3.528e+001
30 41 -> 48 fr=119 (0.4375), cf=0.748, gamma=1.366, delta=0.117, M=-3.415e+001
11 30 31 33 -> 48 fr=124 (0.4559), cf=0.729, gamma=1.332, delta=0.114, M=-3.316e+001
30 31 33 -> 48 fr=125 (0.4596), cf=0.723, gamma=1.319, delta=0.111, M=-3.221e+001
11 31 33 -> 48 fr=125 (0.4596), cf=0.718, gamma=1.311, delta=0.109, M=-3.122e+001
31 33 -> 48 fr=126 (0.4632), cf=0.712, gamma=1.300, delta=0.107, M=-3.034e+001
30 31 -> 48 fr=127 (0.4669), cf=0.706, gamma=1.288, delta=0.104, M=-2.949e+001
6 39 -> ~48 fr=62 (0.2279), cf=0.729, gamma=1.613, delta=0.087, M=-2.148e+001
11 38 -> 48 fr=95 (0.3493), cf=0.742, gamma=1.355, delta=0.091, M=-2.092e+001
38 -> 48 fr=96 (0.3529), cf=0.738, gamma=1.348, delta=0.091, M=-2.073e+001
5 9 -> 48 fr=31 (0.1140), cf=1.000, gamma=1.826, delta=0.052, M=-2.024e+001
30 31 41 -> ~50 fr=120 (0.4412), cf=1.000, gamma=1.133, delta=0.052, M=-2.024e+001
5 11 21 33 -> 48 fr=60 (0.2206), cf=0.833, gamma=1.521, delta=0.076, M=-1.919e+001
5 21 33 -> 48 fr=61 (0.2243), cf=0.824, gamma=1.505, delta=0.075, M=-1.865e+001
5 11 33 -> 48 fr=64 (0.2353), cf=0.810, gamma=1.479, delta=0.076, M=-1.830e+001
1 9 33 -> 48 fr=47 (0.1728), cf=0.870, gamma=1.589, delta=0.064, M=-1.740e+001
31 41 -> ~50 fr=121 (0.4449), cf=0.992, gamma=1.124, delta=0.049, M=-1.719e+001
9 11 33 -> 48 fr=60 (0.2206), cf=0.811, gamma=1.480, delta=0.072, M=-1.695e+001
5 11 21 -> 48 fr=60 (0.2206), cf=0.811, gamma=1.480, delta=0.072, M=-1.695e+001
21 31 33 45 -> ~51 fr=108 (0.3971), cf=1.000, gamma=1.129, delta=0.045, M=-1.694e+001
41 45 -> ~51 fr=107 (0.3934), cf=1.000, gamma=1.129, delta=0.045, M=-1.673e+001
1 9 -> 48 fr=48 (0.1765), cf=0.857, gamma=1.565, delta=0.064, M=-1.669e+001
31 33 45 -> ~51 fr=121 (0.4449), cf=0.992, gamma=1.119, delta=0.047, M=-1.653e+001
9 11 -> 48 fr=61 (0.2243), cf=0.803, gamma=1.465, delta=0.071, M=-1.650e+001
30 33 41 45 -> ~50 fr=102 (0.3750), cf=1.000, gamma=1.133, delta=0.044, M=-1.626e+001
11 30 41 45 -> ~50 fr=102 (0.3750), cf=1.000, gamma=1.133, delta=0.044, M=-1.626e+001
5 11 -> 48 fr=64 (0.2353), cf=0.790, gamma=1.442, delta=0.072, M=-1.626e+001
9 33 -> 48 fr=60 (0.2206), cf=0.800, gamma=1.460, delta=0.070, M=-1.592e+001
5 33 -> 48 fr=65 (0.2390), cf=0.783, gamma=1.430, delta=0.072, M=-1.588e+001
16 21 30 41 -> ~50 fr=114 (0.4191), cf=0.991, gamma=1.123, delta=0.046, M=-1.567e+001
21 30 33 41 -> ~50 fr=136 (0.5000), cf=0.978, gamma=1.109, delta=0.049, M=-1.560e+001
9 -> 48 fr=61 (0.2243), cf=0.792, gamma=1.446, delta=0.069, M=-1.550e+001
5 21 -> 48 fr=61 (0.2243), cf=0.792, gamma=1.446, delta=0.069, M=-1.550e+001
11 21 30 41 -> ~50 fr=135 (0.4963), cf=0.978, gamma=1.109, delta=0.049, M=-1.537e+001
16 30 41 -> ~50 fr=123 (0.4522), cf=0.984, gamma=1.115, delta=0.047, M=-1.504e+001
31 45 -> ~51 fr=123 (0.4522), cf=0.984, gamma=1.111, delta=0.045, M=-1.439e+001
30 33 41 -> ~50 fr=148 (0.5441), cf=0.967, gamma=1.096, delta=0.048, M=-1.424e+001
30 31 33 -> ~51 fr=166 (0.6103), cf=0.960, gamma=1.083, delta=0.047, M=-1.390e+001
6 42 -> ~48 fr=34 (0.1250), cf=0.791, gamma=1.749, delta=0.054, M=-1.386e+001
11 30 41 -> ~50 fr=146 (0.5368), cf=0.967, gamma=1.096, delta=0.047, M=-1.379e+001
31 41 -> ~51 fr=120 (0.4412), cf=0.984, gamma=1.110, delta=0.044, M=-1.378e+001
16 30 33 45 -> ~51 fr=107 (0.3934), cf=0.991, gamma=1.118, delta=0.042, M=-1.368e+001
30 33 45 -> ~51 fr=140 (0.5147), cf=0.972, gamma=1.097, delta=0.046, M=-1.365e+001
30 41 45 -> ~50 fr=104 (0.3824), cf=0.990, gamma=1.123, delta=0.042, M=-1.364e+001
30 31 -> ~51 fr=172 (0.6324), cf=0.956, gamma=1.078, delta=0.046, M=-1.360e+001
21 33 41 -> ~50 fr=136 (0.5000), cf=0.971, gamma=1.101, delta=0.046, M=-1.353e+001
33 41 45 -> ~50 fr=103 (0.3787), cf=0.990, gamma=1.122, delta=0.041, M=-1.345e+001
11 41 45 -> ~50 fr=103 (0.3787), cf=0.990, gamma=1.122, delta=0.041, M=-1.345e+001
11 21 41 -> ~50 fr=135 (0.4963), cf=0.971, gamma=1.101, delta=0.045, M=-1.333e+001
38 41 -> ~50 fr=87 (0.3199), cf=1.000, gamma=1.133, delta=0.038, M=-1.328e+001
16 21 41 -> ~50 fr=114 (0.4191), cf=0.983, gamma=1.114, delta=0.043, M=-1.320e+001
1 5 16 -> 48 fr=33 (0.1213), cf=0.892, gamma=1.628, delta=0.047, M=-1.314e+001
1 11 45 -> ~50 fr=101 (0.3713), cf=0.990, gamma=1.122, delta=0.040, M=-1.306e+001
16 41 -> ~50 fr=124 (0.4559), cf=0.976, gamma=1.107, delta=0.044, M=-1.305e+001
1 23 30 33 -> 48 fr=66 (0.2426), cf=0.750, gamma=1.369, delta=0.065, M=-1.298e+001
11 30 45 -> ~50 fr=141 (0.5184), cf=0.966, gamma=1.095, delta=0.045, M=-1.272e+001
1 33 41 45 -> ~49 fr=76 (0.2794), cf=0.974, gamma=1.188, delta=0.044, M=-1.272e+001
1 33 45 -> ~50 fr=99 (0.3640), cf=0.990, gamma=1.122, delta=0.040, M=-1.268e+001
1 31 -> ~50 fr=122 (0.4485), cf=0.976, gamma=1.106, delta=0.043, M=-1.266e+001
1 16 21 33 -> 48 fr=85 (0.3125), cf=0.702, gamma=1.282, delta=0.069, M=-1.261e+001
30 45 -> ~51 fr=144 (0.5294), cf=0.966, gamma=1.091, delta=0.044, M=-1.261e+001
6 25 -> ~48 fr=61 (0.2243), cf=0.642, gamma=1.420, delta=0.066, M=-1.257e+001
1 16 45 -> ~50 fr=83 (0.3051), cf=1.000, gamma=1.133, delta=0.036, M=-1.254e+001
21 30 41 -> ~50 fr=140 (0.5147), cf=0.966, gamma=1.094, delta=0.044, M=-1.252e+001
21 38 45 -> ~51 fr=85 (0.3125), cf=1.000, gamma=1.129, delta=0.036, M=-1.247e+001
5 -> 48 fr=65 (0.2390), cf=0.747, gamma=1.364, delta=0.064, M=-1.247e+001
6 -> ~48 fr=101 (0.3713), cf=0.546, gamma=1.207, delta=0.064, M=-1.247e+001
1 16 21 -> ~50 fr=121 (0.4449), cf=0.976, gamma=1.106, delta=0.043, M=-1.246e+001
16 30 45 -> ~50 fr=110 (0.4044), cf=0.982, gamma=1.113, delta=0.041, M=-1.243e+001
8 11 21 30 -> 48 fr=34 (0.1250), cf=0.872, gamma=1.591, delta=0.046, M=-1.233e+001
30 33 45 -> ~50 fr=139 (0.5110), cf=0.965, gamma=1.094, delta=0.044, M=-1.231e+001
1 11 16 33 -> 48 fr=92 (0.3382), cf=0.687, gamma=1.253, delta=0.068, M=-1.230e+001
30 31 45 -> ~50 fr=120 (0.4412), cf=0.976, gamma=1.106, delta=0.042, M=-1.227e+001
1 16 23 33 -> 48 fr=55 (0.2022), cf=0.775, gamma=1.414, delta=0.059, M=-1.226e+001
33 45 -> ~51 fr=142 (0.5221), cf=0.966, gamma=1.090, delta=0.043, M=-1.220e+001
1 23 33 -> 48 fr=66 (0.2426), cf=0.742, gamma=1.354, delta=0.063, M=-1.220e+001
8 11 30 -> 48 fr=36 (0.1324), cf=0.857, gamma=1.565, delta=0.048, M=-1.219e+001
11 23 30 33 -> 48 fr=84 (0.3088), cf=0.700, gamma=1.278, delta=0.067, M=-1.210e+001
11 30 33 -> 48 fr=144 (0.5294), cf=0.595, gamma=1.086, delta=0.042, M=-1.187e+001
1 16 21 -> 48 fr=86 (0.3162), cf=0.694, gamma=1.266, delta=0.066, M=-1.181e+001
1 16 33 -> 48 fr=92 (0.3382), cf=0.681, gamma=1.244, delta=0.066, M=-1.167e+001
30 41 -> ~50 fr=152 (0.5588), cf=0.956, gamma=1.083, delta=0.043, M=-1.163e+001
1 11 16 -> 48 fr=93 (0.3419), cf=0.679, gamma=1.239, delta=0.066, M=-1.156e+001
41 45 -> ~50 fr=105 (0.3860), cf=0.981, gamma=1.112, delta=0.039, M=-1.149e+001
11 45 -> ~50 fr=143 (0.5257), cf=0.960, gamma=1.088, delta=0.042, M=-1.142e+001
30 45 -> ~50 fr=143 (0.5257), cf=0.960, gamma=1.088, delta=0.042, M=-1.142e+001
23 45 -> ~51 fr=79 (0.2904), cf=1.000, gamma=1.129, delta=0.033, M=-1.141e+001
23 30 33 -> 48 fr=85 (0.3125), cf=0.691, gamma=1.262, delta=0.065, M=-1.132e+001
45 -> ~51 fr=146 (0.5368), cf=0.961, gamma=1.084, delta=0.042, M=-1.130e+001
1 41 45 -> ~49 fr=78 (0.2868), cf=0.963, gamma=1.175, delta=0.043, M=-1.130e+001
1 23 30 -> 48 fr=67 (0.2463), cf=0.728, gamma=1.329, delta=0.061, M=-1.124e+001
1 16 23 -> 48 fr=56 (0.2059), cf=0.757, gamma=1.381, delta=0.057, M=-1.112e+001
11 33 41 -> ~51 fr=145 (0.5331), cf=0.960, gamma=1.084, delta=0.041, M=-1.110e+001
31 33 -> ~51 fr=168 (0.6176), cf=0.949, gamma=1.071, delta=0.041, M=-1.108e+001
8 11 21 -> 48 fr=34 (0.1250), cf=0.850, gamma=1.552, delta=0.044, M=-1.108e+001
8 21 30 -> 48 fr=34 (0.1250), cf=0.850, gamma=1.552, delta=0.044, M=-1.108e+001
33 45 -> ~50 fr=141 (0.5184), cf=0.959, gamma=1.087, delta=0.042, M=-1.103e+001
33 41 -> ~50 fr=149 (0.5478), cf=0.955, gamma=1.082, delta=0.042, M=-1.102e+001
8 11 -> 48 fr=36 (0.1324), cf=0.837, gamma=1.528, delta=0.046, M=-1.102e+001
8 30 -> 48 fr=36 (0.1324), cf=0.837, gamma=1.528, delta=0.046, M=-1.102e+001
1 16 -> 48 fr=93 (0.3419), cf=0.674, gamma=1.230, delta=0.064, M=-1.096e+001
1 11 16 -> ~50 fr=132 (0.4853), cf=0.964, gamma=1.092, delta=0.041, M=-1.094e+001
31 -> ~51 fr=174 (0.6397), cf=0.946, gamma=1.067, delta=0.040, M=-1.088e+001
21 41 -> ~50 fr=140 (0.5147), cf=0.959, gamma=1.087, delta=0.041, M=-1.084e+001
8 16 -> 48 fr=29 (0.1066), cf=0.879, gamma=1.604, delta=0.040, M=-1.082e+001
16 45 -> ~50 fr=112 (0.4118), cf=0.974, gamma=1.104, delta=0.039, M=-1.078e+001
1 45 -> ~50 fr=101 (0.3713), cf=0.981, gamma=1.111, delta=0.037, M=-1.077e+001
11 23 33 -> 48 fr=85 (0.3125), cf=0.685, gamma=1.251, delta=0.063, M=-1.070e+001
11 41 -> ~50 fr=147 (0.5404), cf=0.955, gamma=1.082, delta=0.041, M=-1.063e+001
31 45 -> ~50 fr=121 (0.4449), cf=0.968, gamma=1.097, delta=0.039, M=-1.061e+001
1 23 -> 48 fr=67 (0.2463), cf=0.720, gamma=1.315, delta=0.059, M=-1.055e+001
21 38 -> ~51 fr=113 (0.4154), cf=0.974, gamma=1.099, delta=0.038, M=-1.042e+001
1 11 21 33 -> 48 fr=99 (0.3640), cf=0.660, gamma=1.205, delta=0.062, M=-1.042e+001
1 21 30 33 -> 48 fr=99 (0.3640), cf=0.660, gamma=1.205, delta=0.062, M=-1.042e+001
33 41 -> ~51 fr=149 (0.5478), cf=0.955, gamma=1.078, delta=0.040, M=-1.030e+001
45 -> ~50 fr=145 (0.5331), cf=0.954, gamma=1.081, delta=0.040, M=-1.025e+001
21 30 31 -> ~50 fr=152 (0.5588), cf=0.950, gamma=1.077, delta=0.040, M=-1.011e+001
30 33 -> 48 fr=146 (0.5368), cf=0.584, gamma=1.066, delta=0.033, M=-1.005e+001
23 33 -> 48 fr=86 (0.3162), cf=0.677, gamma=1.236, delta=0.060, M=-9.992e+000
8 21 -> 48 fr=34 (0.1250), cf=0.829, gamma=1.514, delta=0.042, M=-9.962e+000
8 -> 48 fr=36 (0.1324), cf=0.818, gamma=1.494, delta=0.044, M=-9.960e+000
11 41 -> ~51 fr=147 (0.5404), cf=0.955, gamma=1.077, delta=0.039, M=-9.927e+000
38 41 -> ~51 fr=86 (0.3162), cf=0.989, gamma=1.116, delta=0.033, M=-9.923e+000
11 16 33 41 45 -> ~49 fr=79 (0.2904), cf=0.952, gamma=1.161, delta=0.040, M=-9.878e+000
1 21 33 -> 48 fr=99 (0.3640), cf=0.656, gamma=1.197, delta=0.060, M=-9.865e+000
1 11 33 -> 48 fr=109 (0.4007), cf=0.641, gamma=1.170, delta=0.058, M=-9.845e+000
41 -> ~51 fr=154 (0.5662), cf=0.951, gamma=1.073, delta=0.038, M=-9.762e+000
38 -> ~50 fr=125 (0.4596), cf=0.962, gamma=1.090, delta=0.038, M=-9.679e+000
11 16 33 -> 48 fr=119 (0.4375), cf=0.626, gamma=1.143, delta=0.055, M=-9.669e+000
11 23 30 -> 48 fr=85 (0.3125), cf=0.675, gamma=1.231, delta=0.059, M=-9.543e+000
30 31 33 -> ~50 fr=163 (0.5993), cf=0.942, gamma=1.068, delta=0.038, M=-9.449e+000
1 16 -> ~50 fr=132 (0.4853), cf=0.957, gamma=1.084, delta=0.038, M=-9.379e+000
30 31 -> ~50 fr=169 (0.6213), cf=0.939, gamma=1.064, delta=0.037, M=-9.292e+000
1 11 30 -> 48 fr=110 (0.4044), cf=0.636, gamma=1.161, delta=0.056, M=-9.276e+000
16 31 33 41 45 -> ~49 fr=69 (0.2537), cf=0.958, gamma=1.169, delta=0.037, M=-9.223e+000
21 23 30 -> 48 fr=79 (0.2904), cf=0.681, gamma=1.243, delta=0.057, M=-9.167e+000
41 -> ~50 fr=153 (0.5625), cf=0.944, gamma=1.070, delta=0.037, M=-8.912e+000
21 31 -> ~50 fr=153 (0.5625), cf=0.944, gamma=1.070, delta=0.037, M=-8.912e+000
23 30 -> 48 fr=86 (0.3162), cf=0.667, gamma=1.217, delta=0.056, M=-8.885e+000
1 33 -> 48 fr=109 (0.4007), cf=0.634, gamma=1.157, delta=0.054, M=-8.795e+000
1 11 21 -> 48 fr=100 (0.3676), cf=0.645, gamma=1.178, delta=0.055, M=-8.740e+000
31 33 -> ~50 fr=166 (0.6103), cf=0.938, gamma=1.063, delta=0.036, M=-8.709e+000
11 16 41 45 -> ~49 fr=80 (0.2941), cf=0.941, gamma=1.148, delta=0.038, M=-8.653e+000
11 16 30 -> 48 fr=119 (0.4375), cf=0.620, gamma=1.131, delta=0.051, M=-8.612e+000
31 -> ~50 fr=172 (0.6324), cf=0.935, gamma=1.059, delta=0.035, M=-8.588e+000
16 21 30 33 -> ~50 fr=158 (0.5809), cf=0.940, gamma=1.066, delta=0.036, M=-8.512e+000
16 33 41 45 -> ~49 fr=79 (0.2904), cf=0.940, gamma=1.147, delta=0.037, M=-8.443e+000
11 23 -> 48 fr=86 (0.3162), cf=0.662, gamma=1.208, delta=0.054, M=-8.362e+000
5 31 -> ~49 fr=65 (0.2390), cf=0.956, gamma=1.166, delta=0.034, M=-8.353e+000
16 21 30 -> ~50 fr=164 (0.6029), cf=0.937, gamma=1.062, delta=0.035, M=-8.337e+000
16 21 33 -> 48 fr=108 (0.3971), cf=0.632, gamma=1.153, delta=0.053, M=-8.330e+000
1 11 -> 48 fr=110 (0.4044), cf=0.629, gamma=1.147, delta=0.052, M=-8.259e+000
16 21 30 -> 48 fr=110 (0.4044), cf=0.629, gamma=1.147, delta=0.052, M=-8.259e+000
1 21 30 -> 48 fr=100 (0.3676), cf=0.641, gamma=1.170, delta=0.053, M=-8.240e+000
23 38 -> ~51 fr=75 (0.2757), cf=0.987, gamma=1.114, delta=0.028, M=-8.166e+000
11 33 -> 48 fr=145 (0.5331), cf=0.580, gamma=1.059, delta=0.030, M=-8.115e+000
16 33 -> 48 fr=120 (0.4412), cf=0.615, gamma=1.123, delta=0.048, M=-8.109e+000
16 31 41 45 -> ~49 fr=70 (0.2574), cf=0.946, gamma=1.154, delta=0.034, M=-7.937e+000
11 33 41 45 -> ~49 fr=94 (0.3456), cf=0.922, gamma=1.124, delta=0.038, M=-7.843e+000
23 -> 48 fr=87 (0.3199), cf=0.654, gamma=1.194, delta=0.052, M=-7.766e+000
1 21 -> 48 fr=100 (0.3676), cf=0.637, gamma=1.163, delta=0.051, M=-7.756e+000
1 11 21 -> ~50 fr=146 (0.5368), cf=0.942, gamma=1.068, delta=0.034, M=-7.710e+000
16 21 33 -> ~50 fr=160 (0.5882), cf=0.936, gamma=1.060, delta=0.034, M=-7.629e+000
16 30 -> 48 fr=121 (0.4449), cf=0.611, gamma=1.116, delta=0.046, M=-7.620e+000
5 16 21 -> ~50 fr=54 (0.1985), cf=1.000, gamma=1.133, delta=0.023, M=-7.577e+000
5 11 16 -> ~50 fr=54 (0.1985), cf=1.000, gamma=1.133, delta=0.023, M=-7.577e+000
11 23 30 33 -> ~51 fr=115 (0.4228), cf=0.958, gamma=1.082, delta=0.032, M=-7.543e+000
38 -> ~51 fr=124 (0.4559), cf=0.954, gamma=1.077, delta=0.032, M=-7.526e+000
11 30 33 -> ~51 fr=221 (0.8125), cf=0.913, gamma=1.031, delta=0.024, M=-7.516e+000
16 21 -> ~50 fr=166 (0.6103), cf=0.933, gamma=1.057, delta=0.033, M=-7.484e+000
1 33 45 -> ~49 fr=92 (0.3382), cf=0.920, gamma=1.122, delta=0.037, M=-7.449e+000
16 41 45 -> ~49 fr=80 (0.2941), cf=0.930, gamma=1.135, delta=0.035, M=-7.385e+000
1 30 -> 48 fr=110 (0.4044), cf=0.621, gamma=1.134, delta=0.048, M=-7.304e+000
1 5 45 -> ~49 fr=44 (0.1618), cf=0.978, gamma=1.193, delta=0.026, M=-7.261e+000
11 16 -> 48 fr=120 (0.4412), cf=0.609, gamma=1.112, delta=0.044, M=-7.138e+000
1 21 33 -> ~50 fr=142 (0.5221), cf=0.940, gamma=1.066, delta=0.032, M=-7.076e+000
1 33 41 -> ~49 fr=106 (0.3897), cf=0.906, gamma=1.105, delta=0.037, M=-7.040e+000
1 5 -> ~49 fr=51 (0.1875), cf=0.962, gamma=1.174, delta=0.028, M=-6.991e+000
33 41 45 -> ~49 fr=95 (0.3493), cf=0.913, gamma=1.114, delta=0.036, M=-6.964e+000
11 41 45 -> ~49 fr=95 (0.3493), cf=0.913, gamma=1.114, delta=0.036, M=-6.964e+000
31 45 -> ~52 fr=125 (0.4596), cf=1.000, gamma=1.042, delta=0.019, M=-6.948e+000
16 21 -> 48 fr=110 (0.4044), cf=0.618, gamma=1.128, delta=0.046, M=-6.850e+000
9 21 -> ~50 fr=64 (0.2353), cf=0.985, gamma=1.116, delta=0.024, M=-6.817e+000
11 30 -> 48 fr=145 (0.5331), cf=0.575, gamma=1.050, delta=0.026, M=-6.786e+000
1 45 -> ~49 fr=94 (0.3456), cf=0.913, gamma=1.113, delta=0.035, M=-6.778e+000
23 31 33 45 -> ~49 fr=64 (0.2353), cf=0.941, gamma=1.148, delta=0.030, M=-6.739e+000
30 33 -> ~51 fr=227 (0.8346), cf=0.908, gamma=1.025, delta=0.020, M=-6.728e+000
1 21 -> ~50 fr=147 (0.5404), cf=0.936, gamma=1.061, delta=0.031, M=-6.693e+000
11 23 33 -> ~51 fr=118 (0.4338), cf=0.952, gamma=1.074, delta=0.030, M=-6.658e+000
1 11 30 -> ~50 fr=161 (0.5919), cf=0.931, gamma=1.055, delta=0.031, M=-6.651e+000
1 41 -> ~49 fr=109 (0.4007), cf=0.901, gamma=1.099, delta=0.036, M=-6.649e+000
5 9 -> ~49 fr=31 (0.1140), cf=1.000, gamma=1.220, delta=0.021, M=-6.568e+000
11 16 33 41 -> ~49 fr=108 (0.3971), cf=0.900, gamma=1.098, delta=0.035, M=-6.467e+000
41 45 -> ~49 fr=97 (0.3566), cf=0.907, gamma=1.106, delta=0.034, M=-6.347e+000
10 30 33 -> 49 fr=30 (0.1103), cf=0.265, gamma=1.474, delta=0.035, M=-6.315e+000
10 33 -> 49 fr=31 (0.1140), cf=0.261, gamma=1.446, delta=0.035, M=-6.207e+000
5 21 33 -> ~50 fr=72 (0.2647), cf=0.973, gamma=1.103, delta=0.025, M=-6.206e+000
5 11 21 -> ~50 fr=72 (0.2647), cf=0.973, gamma=1.103, delta=0.025, M=-6.206e+000
11 16 30 33 -> ~50 fr=171 (0.6287), cf=0.924, gamma=1.048, delta=0.029, M=-6.109e+000
33 45 -> ~52 fr=146 (0.5368), cf=0.993, gamma=1.035, delta=0.018, M=-6.088e+000
16 33 41 -> ~49 fr=110 (0.4044), cf=0.894, gamma=1.091, delta=0.034, M=-5.938e+000
11 16 41 -> ~49 fr=110 (0.4044), cf=0.894, gamma=1.091, delta=0.034, M=-5.938e+000
6 21 33 -> 49 fr=36 (0.1324), cf=0.242, gamma=1.341, delta=0.034, M=-5.938e+000
5 21 33 -> ~51 fr=72 (0.2647), cf=0.973, gamma=1.098, delta=0.024, M=-5.910e+000
6 30 33 -> 49 fr=39 (0.1434), cf=0.232, gamma=1.289, delta=0.032, M=-5.824e+000
1 11 -> ~50 fr=162 (0.5956), cf=0.926, gamma=1.049, delta=0.028, M=-5.754e+000
23 33 -> ~51 fr=120 (0.4412), cf=0.945, gamma=1.066, delta=0.027, M=-5.748e+000
23 31 45 -> ~49 fr=65 (0.2390), cf=0.929, gamma=1.133, delta=0.028, M=-5.734e+000
21 30 33 -> ~50 fr=199 (0.7316), cf=0.913, gamma=1.035, delta=0.024, M=-5.729e+000
11 16 33 -> ~50 fr=175 (0.6434), cf=0.921, gamma=1.044, delta=0.027, M=-5.718e+000
16 30 33 -> ~50 fr=175 (0.6434), cf=0.921, gamma=1.044, delta=0.027, M=-5.718e+000
6 33 -> 49 fr=40 (0.1471), cf=0.229, gamma=1.269, delta=0.031, M=-5.715e+000
11 30 -> ~51 fr=228 (0.8382), cf=0.905, gamma=1.021, delta=0.017, M=-5.683e+000
5 16 -> ~50 fr=56 (0.2059), cf=0.982, gamma=1.113, delta=0.021, M=-5.666e+000
31 38 -> ~52 fr=107 (0.3934), cf=1.000, gamma=1.042, delta=0.016, M=-5.634e+000
41 45 -> ~52 fr=107 (0.3934), cf=1.000, gamma=1.042, delta=0.016, M=-5.634e+000
16 41 -> ~49 fr=113 (0.4154), cf=0.890, gamma=1.085, delta=0.033, M=-5.615e+000
1 9 33 -> ~49 fr=51 (0.1875), cf=0.944, gamma=1.152, delta=0.025, M=-5.561e+000
5 11 45 -> ~49 fr=64 (0.2353), cf=0.928, gamma=1.131, delta=0.027, M=-5.557e+000
1 9 -> ~50 fr=55 (0.2022), cf=0.982, gamma=1.113, delta=0.021, M=-5.526e+000
21 33 -> ~50 fr=203 (0.7463), cf=0.910, gamma=1.032, delta=0.023, M=-5.443e+000
6 21 -> 49 fr=37 (0.1360), cf=0.234, gamma=1.300, delta=0.031, M=-5.433e+000
5 11 23 -> ~51 fr=41 (0.1507), cf=1.000, gamma=1.129, delta=0.017, M=-5.396e+000
11 23 33 45 -> ~49 fr=69 (0.2537), cf=0.920, gamma=1.122, delta=0.028, M=-5.374e+000
11 16 23 -> ~51 fr=99 (0.3640), cf=0.952, gamma=1.074, delta=0.025, M=-5.372e+000
1 45 -> ~52 fr=103 (0.3787), cf=1.000, gamma=1.042, delta=0.015, M=-5.362e+000
