10 76 -> 84 fr=1004 (0.1015), cf=0.628, gamma=6.033, delta=0.085, M=-2.078e+003
23 -> ~84 fr=1710 (0.1730), cf=0.999, gamma=1.115, delta=0.018, M=-1.975e+002
45 59 -> ~88 fr=1878 (0.1899), cf=0.998, gamma=1.104, delta=0.018, M=-1.970e+002
45 -> ~88 fr=3921 (0.3966), cf=0.969, gamma=1.072, delta=0.027, M=-1.946e+002
36 -> ~89 fr=1741 (0.1761), cf=1.000, gamma=1.106, delta=0.017, M=-1.943e+002
36 -> ~83 fr=1741 (0.1761), cf=1.000, gamma=1.106, delta=0.017, M=-1.943e+002
26 -> ~89 fr=2383 (0.2410), cf=0.990, gamma=1.095, delta=0.021, M=-1.927e+002
56 -> ~80 fr=2873 (0.2906), cf=0.978, gamma=1.091, delta=0.024, M=-1.924e+002
20 56 -> ~81 fr=2068 (0.2092), cf=0.991, gamma=1.106, delta=0.020, M=-1.921e+002
20 41 -> ~89 fr=1721 (0.1741), cf=1.000, gamma=1.106, delta=0.017, M=-1.918e+002
73 -> ~83 fr=2688 (0.2719), cf=0.984, gamma=1.089, delta=0.022, M=-1.890e+002
22 -> ~87 fr=2408 (0.2436), cf=0.984, gamma=1.098, delta=0.022, M=-1.859e+002
55 -> ~85 fr=1906 (0.1928), cf=0.996, gamma=1.102, delta=0.018, M=-1.855e+002
64 -> ~87 fr=3250 (0.3287), cf=0.971, gamma=1.083, delta=0.025, M=-1.852e+002
48 -> ~89 fr=2884 (0.2917), cf=0.981, gamma=1.085, delta=0.023, M=-1.846e+002
58 -> ~82 fr=1714 (0.1734), cf=0.997, gamma=1.112, delta=0.017, M=-1.824e+002
17 -> ~87 fr=2015 (0.2038), cf=0.991, gamma=1.105, delta=0.019, M=-1.823e+002
49 -> ~88 fr=2630 (0.2660), cf=0.984, gamma=1.088, delta=0.022, M=-1.821e+002
36 -> ~82 fr=1734 (0.1754), cf=0.996, gamma=1.112, delta=0.018, M=-1.815e+002
7 -> ~84 fr=1703 (0.1722), cf=0.996, gamma=1.112, delta=0.017, M=-1.809e+002
54 -> ~87 fr=2376 (0.2403), cf=0.983, gamma=1.097, delta=0.021, M=-1.798e+002
27 -> ~81 fr=2579 (0.2608), cf=0.980, gamma=1.094, delta=0.022, M=-1.797e+002
55 -> ~89 fr=1904 (0.1926), cf=0.995, gamma=1.101, delta=0.018, M=-1.787e+002
47 -> ~83 fr=1975 (0.1998), cf=0.994, gamma=1.099, delta=0.018, M=-1.781e+002
21 -> ~85 fr=1843 (0.1864), cf=0.995, gamma=1.101, delta=0.017, M=-1.713e+002
36 79 -> ~87 fr=1601 (0.1619), cf=0.997, gamma=1.112, delta=0.016, M=-1.709e+002
35 76 -> ~85 fr=1543 (0.1561), cf=1.000, gamma=1.106, delta=0.015, M=-1.701e+002
31 -> ~82 fr=2265 (0.2291), cf=0.983, gamma=1.097, delta=0.020, M=-1.686e+002
63 74 -> ~84 fr=1409 (0.1425), cf=1.000, gamma=1.116, delta=0.015, M=-1.678e+002
41 -> ~89 fr=3509 (0.3549), cf=0.969, gamma=1.072, delta=0.024, M=-1.675e+002
38 -> ~89 fr=1563 (0.1581), cf=0.999, gamma=1.105, delta=0.015, M=-1.673e+002
55 -> ~80 fr=1894 (0.1916), cf=0.990, gamma=1.105, delta=0.018, M=-1.672e+002
37 -> ~81 fr=1953 (0.1975), cf=0.989, gamma=1.104, delta=0.019, M=-1.672e+002
5 -> ~82 fr=4540 (0.4592), cf=0.952, gamma=1.062, delta=0.027, M=-1.663e+002
35 49 -> ~85 fr=1506 (0.1523), cf=1.000, gamma=1.106, delta=0.015, M=-1.656e+002
73 -> ~82 fr=2664 (0.2694), cf=0.975, gamma=1.089, delta=0.022, M=-1.653e+002
20 -> ~86 fr=4077 (0.4124), cf=0.962, gamma=1.065, delta=0.025, M=-1.652e+002
48 -> ~87 fr=2860 (0.2893), cf=0.972, gamma=1.085, delta=0.023, M=-1.650e+002
27 -> ~83 fr=2583 (0.2613), cf=0.981, gamma=1.086, delta=0.021, M=-1.648e+002
27 -> ~80 fr=2570 (0.2599), cf=0.976, gamma=1.090, delta=0.021, M=-1.623e+002
36 -> ~87 fr=1728 (0.1748), cf=0.993, gamma=1.108, delta=0.017, M=-1.621e+002
1 20 -> ~88 fr=2129 (0.2153), cf=0.987, gamma=1.092, delta=0.018, M=-1.558e+002
63 71 -> ~81 fr=1667 (0.1686), cf=0.992, gamma=1.107, delta=0.016, M=-1.546e+002
1 20 50 -> ~85 fr=1554 (0.1572), cf=0.997, gamma=1.103, delta=0.015, M=-1.539e+002
35 -> ~85 fr=2814 (0.2846), cf=0.976, gamma=1.079, delta=0.021, M=-1.538e+002
1 76 -> ~85 fr=2043 (0.2066), cf=0.987, gamma=1.092, delta=0.017, M=-1.505e+002
39 -> ~88 fr=2428 (0.2456), cf=0.981, gamma=1.085, delta=0.019, M=-1.494e+002
6 -> ~85 fr=2597 (0.2627), cf=0.978, gamma=1.082, delta=0.020, M=-1.484e+002
11 79 -> ~87 fr=1742 (0.1762), cf=0.989, gamma=1.104, delta=0.017, M=-1.483e+002
20 -> ~81 fr=4040 (0.4086), cf=0.954, gamma=1.064, delta=0.025, M=-1.475e+002
56 -> ~81 fr=2847 (0.2880), cf=0.969, gamma=1.081, delta=0.022, M=-1.470e+002
53 -> ~87 fr=2283 (0.2309), cf=0.978, gamma=1.091, delta=0.019, M=-1.457e+002
41 64 -> ~81 fr=1274 (0.1289), cf=0.999, gamma=1.115, delta=0.013, M=-1.453e+002
53 71 -> ~81 fr=1417 (0.1433), cf=0.996, gamma=1.111, delta=0.014, M=-1.443e+002
20 48 -> ~88 fr=1326 (0.1341), cf=1.000, gamma=1.106, delta=0.013, M=-1.442e+002
11 -> ~86 fr=4348 (0.4398), cf=0.956, gamma=1.057, delta=0.024, M=-1.431e+002
6 -> ~87 fr=2581 (0.2610), cf=0.972, gamma=1.084, delta=0.020, M=-1.421e+002
22 71 -> ~81 fr=1400 (0.1416), cf=0.995, gamma=1.110, delta=0.014, M=-1.390e+002
32 -> ~86 fr=2356 (0.2383), cf=0.979, gamma=1.083, delta=0.018, M=-1.382e+002
79 -> ~87 fr=2335 (0.2362), cf=0.975, gamma=1.088, delta=0.019, M=-1.365e+002
1 -> ~88 fr=4211 (0.4259), cf=0.955, gamma=1.057, delta=0.023, M=-1.329e+002
48 59 -> ~81 fr=1135 (0.1148), cf=1.000, gamma=1.116, delta=0.012, M=-1.328e+002
46 78 -> ~80 fr=1127 (0.1140), cf=1.000, gamma=1.116, delta=0.012, M=-1.318e+002
1 29 -> ~85 fr=1297 (0.1312), cf=0.998, gamma=1.104, delta=0.012, M=-1.316e+002
45 -> ~87 fr=3854 (0.3898), cf=0.953, gamma=1.063, delta=0.023, M=-1.314e+002
39 -> ~86 fr=2418 (0.2446), cf=0.977, gamma=1.080, delta=0.018, M=-1.313e+002
20 46 -> ~85 fr=1211 (0.1225), cf=1.000, gamma=1.106, delta=0.012, M=-1.308e+002
67 -> ~80 fr=1357 (0.1373), cf=0.994, gamma=1.109, delta=0.014, M=-1.307e+002
22 -> ~82 fr=2378 (0.2405), cf=0.972, gamma=1.085, delta=0.019, M=-1.293e+002
69 71 -> ~85 fr=1195 (0.1209), cf=1.000, gamma=1.106, delta=0.012, M=-1.290e+002
50 69 -> ~86 fr=1954 (0.1976), cf=0.984, gamma=1.088, delta=0.016, M=-1.283e+002
17 76 -> ~85 fr=1188 (0.1202), cf=1.000, gamma=1.106, delta=0.012, M=-1.282e+002
59 76 -> ~85 fr=1329 (0.1344), cf=0.997, gamma=1.103, delta=0.013, M=-1.278e+002
38 -> ~80 fr=1546 (0.1564), cf=0.988, gamma=1.103, delta=0.015, M=-1.273e+002
7 -> ~86 fr=1690 (0.1709), cf=0.989, gamma=1.094, delta=0.015, M=-1.272e+002
46 -> ~81 fr=2225 (0.2250), cf=0.973, gamma=1.086, delta=0.018, M=-1.246e+002
46 56 -> ~85 fr=1181 (0.1194), cf=0.999, gamma=1.105, delta=0.011, M=-1.225e+002
11 71 -> ~85 fr=1276 (0.1291), cf=0.997, gamma=1.103, delta=0.012, M=-1.217e+002
46 78 -> ~85 fr=1127 (0.1140), cf=1.000, gamma=1.106, delta=0.011, M=-1.211e+002
11 49 -> ~85 fr=1356 (0.1371), cf=0.995, gamma=1.100, delta=0.013, M=-1.211e+002
11 54 -> ~85 fr=1269 (0.1284), cf=0.997, gamma=1.103, delta=0.012, M=-1.210e+002
1 20 -> ~85 fr=2112 (0.2136), cf=0.979, gamma=1.083, delta=0.016, M=-1.209e+002
35 40 -> ~88 fr=1262 (0.1276), cf=0.997, gamma=1.103, delta=0.012, M=-1.202e+002
66 71 -> ~81 fr=1720 (0.1740), cf=0.982, gamma=1.096, delta=0.015, M=-1.200e+002
38 -> ~85 fr=1548 (0.1566), cf=0.990, gamma=1.095, delta=0.014, M=-1.185e+002
66 74 -> ~85 fr=1104 (0.1117), cf=1.000, gamma=1.106, delta=0.011, M=-1.185e+002
1 13 -> ~84 fr=1117 (0.1130), cf=0.997, gamma=1.113, delta=0.011, M=-1.179e+002
10 54 -> ~88 fr=1322 (0.1337), cf=0.995, gamma=1.100, delta=0.012, M=-1.173e+002
5 10 31 -> ~89 fr=1309 (0.1324), cf=0.995, gamma=1.100, delta=0.012, M=-1.159e+002
29 -> ~86 fr=2386 (0.2413), cf=0.973, gamma=1.077, delta=0.017, M=-1.155e+002
78 -> ~85 fr=2113 (0.2137), cf=0.977, gamma=1.081, delta=0.016, M=-1.127e+002
27 31 -> ~85 fr=1070 (0.1082), cf=0.999, gamma=1.105, delta=0.010, M=-1.099e+002
74 76 -> ~85 fr=1027 (0.1039), cf=1.000, gamma=1.106, delta=0.010, M=-1.097e+002
45 48 -> ~81 fr=1449 (0.1466), cf=0.986, gamma=1.100, delta=0.013, M=-1.095e+002
58 -> ~86 fr=1692 (0.1711), cf=0.984, gamma=1.088, delta=0.014, M=-1.085e+002
10 31 -> ~89 fr=1523 (0.1540), cf=0.987, gamma=1.092, delta=0.013, M=-1.069e+002
14 -> ~80 fr=1150 (0.1163), cf=0.993, gamma=1.108, delta=0.011, M=-1.060e+002
50 60 -> ~86 fr=1620 (0.1639), cf=0.984, gamma=1.089, delta=0.013, M=-1.049e+002
64 -> ~83 fr=3212 (0.3249), cf=0.959, gamma=1.061, delta=0.019, M=-1.048e+002
69 74 -> ~84 fr=1137 (0.1150), cf=0.993, gamma=1.108, delta=0.011, M=-1.046e+002
60 -> ~84 fr=1933 (0.1955), cf=0.973, gamma=1.086, delta=0.015, M=-1.044e+002
68 -> ~88 fr=1814 (0.1835), cf=0.980, gamma=1.084, delta=0.014, M=-1.044e+002
1 16 -> ~84 fr=1131 (0.1144), cf=0.993, gamma=1.108, delta=0.011, M=-1.039e+002
10 21 -> ~88 fr=1331 (0.1346), cf=0.990, gamma=1.095, delta=0.012, M=-1.000e+002
11 54 -> ~88 fr=1262 (0.1276), cf=0.991, gamma=1.097, delta=0.011, M=-9.990e+001
25 39 -> ~85 fr=1132 (0.1145), cf=0.995, gamma=1.100, delta=0.010, M=-9.938e+001
20 27 -> ~85 fr=1011 (0.1023), cf=0.998, gamma=1.104, delta=0.010, M=-9.924e+001
35 73 -> ~80 fr=1115 (0.1128), cf=0.992, gamma=1.107, delta=0.011, M=-9.921e+001
40 -> ~82 fr=2064 (0.2088), cf=0.969, gamma=1.081, delta=0.016, M=-9.911e+001
5 56 71 -> ~88 fr=1129 (0.1142), cf=0.995, gamma=1.100, delta=0.010, M=-9.906e+001
38 -> ~83 fr=1539 (0.1557), cf=0.984, gamma=1.088, delta=0.013, M=-9.842e+001
36 69 -> ~86 fr=1679 (0.1698), cf=0.981, gamma=1.085, delta=0.013, M=-9.801e+001
20 25 -> ~88 fr=1833 (0.1854), cf=0.978, gamma=1.081, delta=0.014, M=-9.789e+001
48 56 -> ~88 fr=1115 (0.1128), cf=0.995, gamma=1.100, delta=0.010, M=-9.754e+001
25 29 -> ~85 fr=1114 (0.1127), cf=0.995, gamma=1.100, delta=0.010, M=-9.743e+001
67 -> ~88 fr=1349 (0.1364), cf=0.988, gamma=1.093, delta=0.012, M=-9.736e+001
42 50 -> ~86 fr=989 (0.1000), cf=0.998, gamma=1.104, delta=0.009, M=-9.692e+001
21 54 -> ~88 fr=1019 (0.1031), cf=0.997, gamma=1.103, delta=0.010, M=-9.652e+001
11 20 -> ~85 fr=1047 (0.1059), cf=0.996, gamma=1.102, delta=0.010, M=-9.626e+001
56 71 -> ~88 fr=1675 (0.1694), cf=0.980, gamma=1.084, delta=0.013, M=-9.570e+001
26 69 -> ~86 fr=2030 (0.2053), cf=0.973, gamma=1.077, delta=0.015, M=-9.565e+001
45 71 -> ~81 fr=2030 (0.2053), cf=0.968, gamma=1.080, delta=0.015, M=-9.551e+001
27 31 -> ~88 fr=1066 (0.1078), cf=0.995, gamma=1.101, delta=0.010, M=-9.520e+001
21 59 -> ~88 fr=1065 (0.1077), cf=0.995, gamma=1.101, delta=0.010, M=-9.509e+001
5 49 -> ~83 fr=1261 (0.1275), cf=0.990, gamma=1.095, delta=0.011, M=-9.497e+001
48 63 -> ~81 fr=1099 (0.1112), cf=0.991, gamma=1.106, delta=0.011, M=-9.480e+001
77 -> ~88 fr=996 (0.1007), cf=0.997, gamma=1.103, delta=0.009, M=-9.400e+001
27 56 -> ~85 fr=991 (0.1002), cf=0.997, gamma=1.103, delta=0.009, M=-9.345e+001
71 -> ~81 fr=3742 (0.3785), cf=0.944, gamma=1.054, delta=0.019, M=-9.275e+001
10 73 -> ~89 fr=1404 (0.1420), cf=0.985, gamma=1.089, delta=0.012, M=-9.057e+001
20 78 -> ~88 fr=1196 (0.1210), cf=0.990, gamma=1.095, delta=0.011, M=-9.052e+001
22 -> ~81 fr=2351 (0.2378), cf=0.961, gamma=1.072, delta=0.016, M=-9.035e+001
1 63 -> ~84 fr=1649 (0.1668), cf=0.974, gamma=1.087, delta=0.013, M=-9.026e+001
46 78 -> ~88 fr=1118 (0.1131), cf=0.992, gamma=1.097, delta=0.010, M=-8.967e+001
50 -> ~86 fr=4659 (0.4712), cf=0.942, gamma=1.042, delta=0.019, M=-8.846e+001
25 39 -> ~89 fr=1128 (0.1141), cf=0.991, gamma=1.096, delta=0.010, M=-8.822e+001
20 71 -> ~88 fr=1722 (0.1742), cf=0.976, gamma=1.080, delta=0.013, M=-8.723e+001
49 73 -> ~80 fr=1067 (0.1079), cf=0.989, gamma=1.104, delta=0.010, M=-8.638e+001
74 -> ~84 fr=2718 (0.2749), cf=0.954, gamma=1.065, delta=0.017, M=-8.623e+001
58 -> ~83 fr=1679 (0.1698), cf=0.976, gamma=1.080, delta=0.013, M=-8.472e+001
