10 76 -> 84 fr=1005 (0.1016), cf=0.633, gamma=6.083, delta=0.085, M=-2.096e+003
17 -> ~82 fr=2036 (0.2059), cf=0.999, gamma=1.115, delta=0.021, M=-2.418e+002
40 -> ~86 fr=2141 (0.2165), cf=1.000, gamma=1.106, delta=0.021, M=-2.398e+002
54 -> ~81 fr=2388 (0.2415), cf=0.993, gamma=1.108, delta=0.024, M=-2.379e+002
55 -> ~84 fr=1929 (0.1950), cf=1.000, gamma=1.116, delta=0.020, M=-2.373e+002
73 -> ~85 fr=2730 (0.2760), cf=0.991, gamma=1.096, delta=0.024, M=-2.361e+002
40 -> ~80 fr=2135 (0.2159), cf=0.997, gamma=1.112, delta=0.022, M=-2.352e+002
39 -> ~80 fr=2446 (0.2473), cf=0.991, gamma=1.107, delta=0.024, M=-2.346e+002
78 -> ~81 fr=2167 (0.2191), cf=0.996, gamma=1.112, delta=0.022, M=-2.326e+002
47 -> ~89 fr=2020 (0.2042), cf=1.000, gamma=1.106, delta=0.020, M=-2.294e+002
34 -> ~86 fr=2053 (0.2076), cf=1.000, gamma=1.106, delta=0.020, M=-2.284e+002
30 -> ~86 fr=2186 (0.2210), cf=0.998, gamma=1.104, delta=0.021, M=-2.280e+002
59 -> ~87 fr=2922 (0.2954), cf=0.983, gamma=1.097, delta=0.026, M=-2.280e+002
40 -> ~84 fr=2133 (0.2157), cf=0.996, gamma=1.111, delta=0.022, M=-2.279e+002
17 -> ~83 fr=2037 (0.2060), cf=1.000, gamma=1.106, delta=0.020, M=-2.261e+002
21 -> ~82 fr=1844 (0.1865), cf=1.000, gamma=1.116, delta=0.019, M=-2.256e+002
66 -> ~88 fr=3010 (0.3043), cf=0.985, gamma=1.090, delta=0.025, M=-2.243e+002
45 49 -> ~88 fr=1976 (0.1998), cf=1.000, gamma=1.106, delta=0.019, M=-2.238e+002
16 -> ~87 fr=1970 (0.1992), cf=0.998, gamma=1.114, delta=0.020, M=-2.238e+002
37 -> ~89 fr=1961 (0.1983), cf=1.000, gamma=1.106, delta=0.019, M=-2.219e+002
37 -> ~83 fr=1961 (0.1983), cf=1.000, gamma=1.106, delta=0.019, M=-2.219e+002
11 76 -> ~85 fr=1991 (0.2013), cf=0.999, gamma=1.106, delta=0.019, M=-2.202e+002
21 -> ~87 fr=1843 (0.1863), cf=0.999, gamma=1.115, delta=0.019, M=-2.198e+002
16 -> ~86 fr=1973 (0.1995), cf=0.999, gamma=1.106, delta=0.019, M=-2.182e+002
30 -> ~80 fr=2177 (0.2201), cf=0.994, gamma=1.109, delta=0.022, M=-2.180e+002
16 -> ~83 fr=1973 (0.1995), cf=0.999, gamma=1.106, delta=0.019, M=-2.179e+002
64 -> ~85 fr=3292 (0.3329), cf=0.980, gamma=1.084, delta=0.026, M=-2.170e+002
11 -> ~83 fr=4448 (0.4497), cf=0.967, gamma=1.069, delta=0.029, M=-2.164e+002
31 -> ~83 fr=2250 (0.2275), cf=0.995, gamma=1.101, delta=0.021, M=-2.150e+002
36 -> ~81 fr=1763 (0.1783), cf=1.000, gamma=1.116, delta=0.019, M=-2.146e+002
79 -> ~89 fr=2386 (0.2413), cf=0.993, gamma=1.098, delta=0.022, M=-2.141e+002
45 71 -> ~88 fr=2108 (0.2131), cf=0.997, gamma=1.103, delta=0.020, M=-2.140e+002
29 -> ~84 fr=2427 (0.2454), cf=0.989, gamma=1.103, delta=0.023, M=-2.139e+002
36 -> ~84 fr=1762 (0.1782), cf=0.999, gamma=1.115, delta=0.018, M=-2.091e+002
69 -> ~89 fr=3536 (0.3575), cf=0.976, gamma=1.080, delta=0.026, M=-2.090e+002
50 -> ~84 fr=4747 (0.4800), cf=0.956, gamma=1.067, delta=0.030, M=-2.076e+002
21 -> ~83 fr=1844 (0.1865), cf=1.000, gamma=1.106, delta=0.018, M=-2.071e+002
31 -> ~81 fr=2240 (0.2265), cf=0.991, gamma=1.106, delta=0.022, M=-2.068e+002
21 -> ~81 fr=1840 (0.1860), cf=0.998, gamma=1.114, delta=0.019, M=-2.064e+002
68 -> ~85 fr=1838 (0.1858), cf=1.000, gamma=1.106, delta=0.018, M=-2.063e+002
56 71 -> ~80 fr=1695 (0.1714), cf=1.000, gamma=1.116, delta=0.018, M=-2.054e+002
45 59 -> ~88 fr=1872 (0.1893), cf=0.999, gamma=1.106, delta=0.018, M=-2.052e+002
13 -> ~80 fr=2414 (0.2441), cf=0.987, gamma=1.102, delta=0.023, M=-2.050e+002
5 64 -> ~83 fr=1907 (0.1928), cf=0.999, gamma=1.105, delta=0.018, M=-2.048e+002
20 25 -> ~89 fr=1862 (0.1883), cf=0.999, gamma=1.106, delta=0.018, M=-2.039e+002
1 74 -> ~88 fr=1898 (0.1919), cf=0.999, gamma=1.105, delta=0.018, M=-2.037e+002
20 74 -> ~85 fr=1816 (0.1836), cf=1.000, gamma=1.106, delta=0.018, M=-2.036e+002
79 -> ~86 fr=2382 (0.2408), cf=0.991, gamma=1.097, delta=0.021, M=-2.029e+002
64 73 -> ~82 fr=1716 (0.1735), cf=0.999, gamma=1.115, delta=0.018, M=-2.029e+002
26 -> ~89 fr=2373 (0.2399), cf=0.991, gamma=1.096, delta=0.021, M=-2.015e+002
68 -> ~83 fr=1837 (0.1857), cf=0.999, gamma=1.106, delta=0.018, M=-2.008e+002
56 -> ~80 fr=2870 (0.2902), cf=0.979, gamma=1.093, delta=0.025, M=-1.996e+002
36 -> ~89 fr=1763 (0.1783), cf=1.000, gamma=1.106, delta=0.017, M=-1.969e+002
36 -> ~83 fr=1763 (0.1783), cf=1.000, gamma=1.106, delta=0.017, M=-1.969e+002
73 -> ~83 fr=2714 (0.2744), cf=0.985, gamma=1.090, delta=0.023, M=-1.962e+002
5 22 -> ~82 fr=1664 (0.1683), cf=0.999, gamma=1.115, delta=0.017, M=-1.959e+002
68 -> ~82 fr=1831 (0.1851), cf=0.996, gamma=1.112, delta=0.019, M=-1.942e+002
68 -> ~80 fr=1831 (0.1851), cf=0.996, gamma=1.112, delta=0.019, M=-1.942e+002
45 -> ~88 fr=3931 (0.3975), cf=0.969, gamma=1.072, delta=0.027, M=-1.926e+002
5 31 -> ~82 fr=1736 (0.1755), cf=0.998, gamma=1.114, delta=0.018, M=-1.926e+002
23 -> ~84 fr=1730 (0.1749), cf=0.998, gamma=1.114, delta=0.018, M=-1.918e+002
20 56 -> ~81 fr=2059 (0.2082), cf=0.991, gamma=1.106, delta=0.020, M=-1.910e+002
64 -> ~87 fr=3262 (0.3298), cf=0.971, gamma=1.084, delta=0.026, M=-1.901e+002
20 41 -> ~89 fr=1699 (0.1718), cf=1.000, gamma=1.106, delta=0.016, M=-1.890e+002
7 -> ~84 fr=1720 (0.1739), cf=0.997, gamma=1.113, delta=0.018, M=-1.867e+002
27 -> ~81 fr=2614 (0.2643), cf=0.980, gamma=1.094, delta=0.023, M=-1.862e+002
48 -> ~89 fr=2882 (0.2914), cf=0.981, gamma=1.085, delta=0.023, M=-1.861e+002
17 -> ~87 fr=2020 (0.2042), cf=0.991, gamma=1.106, delta=0.020, M=-1.858e+002
36 -> ~82 fr=1756 (0.1776), cf=0.996, gamma=1.112, delta=0.018, M=-1.843e+002
58 -> ~82 fr=1708 (0.1727), cf=0.996, gamma=1.112, delta=0.017, M=-1.815e+002
22 -> ~87 fr=2407 (0.2434), cf=0.983, gamma=1.097, delta=0.021, M=-1.798e+002
5 11 -> ~82 fr=1838 (0.1858), cf=0.994, gamma=1.109, delta=0.018, M=-1.793e+002
49 -> ~88 fr=2605 (0.2634), cf=0.984, gamma=1.088, delta=0.021, M=-1.791e+002
47 -> ~83 fr=2007 (0.2029), cf=0.994, gamma=1.099, delta=0.018, M=-1.789e+002
54 -> ~87 fr=2365 (0.2391), cf=0.983, gamma=1.097, delta=0.021, M=-1.786e+002
55 -> ~89 fr=1919 (0.1940), cf=0.995, gamma=1.100, delta=0.018, M=-1.773e+002
5 -> ~82 fr=4553 (0.4604), cf=0.953, gamma=1.064, delta=0.028, M=-1.749e+002
55 -> ~85 fr=1918 (0.1939), cf=0.994, gamma=1.100, delta=0.018, M=-1.741e+002
27 -> ~83 fr=2619 (0.2648), cf=0.982, gamma=1.087, delta=0.021, M=-1.727e+002
35 76 -> ~85 fr=1556 (0.1573), cf=1.000, gamma=1.106, delta=0.015, M=-1.716e+002
37 -> ~81 fr=1941 (0.1963), cf=0.990, gamma=1.105, delta=0.019, M=-1.708e+002
48 -> ~87 fr=2860 (0.2892), cf=0.973, gamma=1.086, delta=0.023, M=-1.700e+002
36 79 -> ~87 fr=1620 (0.1638), cf=0.996, gamma=1.112, delta=0.016, M=-1.699e+002
55 -> ~80 fr=1910 (0.1931), cf=0.990, gamma=1.105, delta=0.018, M=-1.694e+002
21 -> ~85 fr=1834 (0.1854), cf=0.995, gamma=1.100, delta=0.017, M=-1.671e+002
35 49 -> ~85 fr=1512 (0.1529), cf=1.000, gamma=1.106, delta=0.015, M=-1.663e+002
63 74 -> ~84 fr=1393 (0.1408), cf=1.000, gamma=1.116, delta=0.015, M=-1.657e+002
27 -> ~80 fr=2603 (0.2632), cf=0.976, gamma=1.090, delta=0.022, M=-1.647e+002
73 -> ~82 fr=2686 (0.2716), cf=0.975, gamma=1.088, delta=0.022, M=-1.644e+002
31 -> ~82 fr=2222 (0.2247), cf=0.983, gamma=1.097, delta=0.020, M=-1.633e+002
38 -> ~89 fr=1555 (0.1572), cf=0.999, gamma=1.105, delta=0.015, M=-1.618e+002
36 69 -> ~87 fr=1721 (0.1740), cf=0.992, gamma=1.107, delta=0.017, M=-1.586e+002
20 -> ~86 fr=4070 (0.4115), cf=0.961, gamma=1.063, delta=0.025, M=-1.578e+002
41 -> ~89 fr=3486 (0.3525), cf=0.968, gamma=1.071, delta=0.023, M=-1.576e+002
36 -> ~87 fr=1747 (0.1766), cf=0.991, gamma=1.106, delta=0.017, M=-1.565e+002
1 20 -> ~88 fr=2135 (0.2159), cf=0.987, gamma=1.092, delta=0.018, M=-1.564e+002
1 20 50 -> ~85 fr=1564 (0.1581), cf=0.997, gamma=1.103, delta=0.015, M=-1.550e+002
1 76 -> ~85 fr=2036 (0.2059), cf=0.988, gamma=1.093, delta=0.018, M=-1.541e+002
56 -> ~81 fr=2844 (0.2876), cf=0.970, gamma=1.083, delta=0.022, M=-1.528e+002
39 -> ~88 fr=2421 (0.2448), cf=0.981, gamma=1.086, delta=0.019, M=-1.522e+002
63 71 -> ~81 fr=1659 (0.1677), cf=0.992, gamma=1.107, delta=0.016, M=-1.511e+002
11 79 -> ~87 fr=1760 (0.1780), cf=0.989, gamma=1.103, delta=0.017, M=-1.482e+002
53 71 -> ~81 fr=1409 (0.1425), cf=0.996, gamma=1.112, delta=0.014, M=-1.468e+002
53 -> ~87 fr=2275 (0.2300), cf=0.978, gamma=1.092, delta=0.019, M=-1.467e+002
20 -> ~81 fr=4037 (0.4082), cf=0.953, gamma=1.064, delta=0.025, M=-1.463e+002
41 64 -> ~81 fr=1277 (0.1291), cf=0.999, gamma=1.115, delta=0.013, M=-1.458e+002
6 -> ~85 fr=2569 (0.2598), cf=0.978, gamma=1.081, delta=0.020, M=-1.453e+002
11 -> ~86 fr=4398 (0.4447), cf=0.956, gamma=1.057, delta=0.024, M=-1.448e+002
20 48 -> ~88 fr=1322 (0.1337), cf=1.000, gamma=1.106, delta=0.013, M=-1.437e+002
6 -> ~87 fr=2555 (0.2583), cf=0.972, gamma=1.085, delta=0.020, M=-1.425e+002
35 -> ~85 fr=2826 (0.2857), cf=0.973, gamma=1.076, delta=0.020, M=-1.407e+002
79 -> ~87 fr=2343 (0.2369), cf=0.975, gamma=1.088, delta=0.019, M=-1.392e+002
39 -> ~86 fr=2414 (0.2441), cf=0.979, gamma=1.082, delta=0.019, M=-1.391e+002
7 -> ~86 fr=1710 (0.1729), cf=0.991, gamma=1.097, delta=0.015, M=-1.391e+002
67 -> ~80 fr=1367 (0.1382), cf=0.995, gamma=1.110, delta=0.014, M=-1.351e+002
32 -> ~86 fr=2378 (0.2404), cf=0.978, gamma=1.082, delta=0.018, M=-1.336e+002
1 29 -> ~85 fr=1302 (0.1316), cf=0.998, gamma=1.104, delta=0.012, M=-1.321e+002
22 71 -> ~81 fr=1389 (0.1404), cf=0.994, gamma=1.109, delta=0.014, M=-1.318e+002
48 59 -> ~81 fr=1122 (0.1134), cf=1.000, gamma=1.116, delta=0.012, M=-1.313e+002
46 78 -> ~80 fr=1122 (0.1134), cf=1.000, gamma=1.116, delta=0.012, M=-1.313e+002
20 46 -> ~85 fr=1203 (0.1216), cf=1.000, gamma=1.106, delta=0.012, M=-1.298e+002
1 -> ~88 fr=4213 (0.4260), cf=0.955, gamma=1.056, delta=0.023, M=-1.297e+002
22 -> ~82 fr=2380 (0.2406), cf=0.972, gamma=1.085, delta=0.019, M=-1.294e+002
1 20 -> ~85 fr=2122 (0.2146), cf=0.981, gamma=1.085, delta=0.017, M=-1.290e+002
11 54 -> ~85 fr=1303 (0.1317), cf=0.998, gamma=1.104, delta=0.012, M=-1.283e+002
11 71 -> ~85 fr=1303 (0.1317), cf=0.998, gamma=1.104, delta=0.012, M=-1.283e+002
46 -> ~81 fr=2225 (0.2250), cf=0.974, gamma=1.087, delta=0.018, M=-1.279e+002
17 76 -> ~85 fr=1183 (0.1196), cf=1.000, gamma=1.106, delta=0.011, M=-1.275e+002
11 45 69 -> ~87 fr=1131 (0.1144), cf=0.999, gamma=1.115, delta=0.012, M=-1.274e+002
59 76 -> ~85 fr=1324 (0.1339), cf=0.997, gamma=1.103, delta=0.012, M=-1.271e+002
69 71 -> ~85 fr=1179 (0.1192), cf=1.000, gamma=1.106, delta=0.011, M=-1.271e+002
38 -> ~80 fr=1539 (0.1556), cf=0.988, gamma=1.103, delta=0.015, M=-1.266e+002
11 49 -> ~85 fr=1371 (0.1386), cf=0.996, gamma=1.101, delta=0.013, M=-1.259e+002
50 69 -> ~86 fr=1965 (0.1987), cf=0.983, gamma=1.087, delta=0.016, M=-1.256e+002
66 71 -> ~81 fr=1722 (0.1741), cf=0.983, gamma=1.098, delta=0.015, M=-1.243e+002
45 -> ~87 fr=3858 (0.3901), cf=0.951, gamma=1.061, delta=0.022, M=-1.234e+002
46 56 -> ~85 fr=1181 (0.1194), cf=0.999, gamma=1.105, delta=0.011, M=-1.224e+002
35 40 -> ~88 fr=1276 (0.1290), cf=0.997, gamma=1.103, delta=0.012, M=-1.217e+002
1 13 -> ~84 fr=1115 (0.1127), cf=0.998, gamma=1.114, delta=0.012, M=-1.214e+002
78 -> ~85 fr=2130 (0.2154), cf=0.979, gamma=1.083, delta=0.016, M=-1.210e+002
38 -> ~85 fr=1542 (0.1559), cf=0.990, gamma=1.095, delta=0.014, M=-1.202e+002
66 74 -> ~85 fr=1112 (0.1124), cf=1.000, gamma=1.106, delta=0.011, M=-1.194e+002
5 10 31 -> ~89 fr=1302 (0.1316), cf=0.995, gamma=1.101, delta=0.012, M=-1.181e+002
29 -> ~86 fr=2388 (0.2415), cf=0.973, gamma=1.076, delta=0.017, M=-1.142e+002
10 31 -> ~89 fr=1505 (0.1522), cf=0.989, gamma=1.095, delta=0.013, M=-1.138e+002
64 -> ~83 fr=3227 (0.3263), cf=0.961, gamma=1.063, delta=0.019, M=-1.118e+002
10 54 -> ~88 fr=1324 (0.1339), cf=0.993, gamma=1.099, delta=0.012, M=-1.118e+002
50 60 -> ~86 fr=1639 (0.1657), cf=0.986, gamma=1.090, delta=0.014, M=-1.109e+002
74 76 -> ~85 fr=1015 (0.1026), cf=1.000, gamma=1.106, delta=0.010, M=-1.083e+002
69 74 -> ~84 fr=1143 (0.1156), cf=0.994, gamma=1.109, delta=0.011, M=-1.081e+002
58 -> ~86 fr=1686 (0.1705), cf=0.984, gamma=1.088, delta=0.014, M=-1.078e+002
27 31 -> ~85 fr=1075 (0.1087), cf=0.998, gamma=1.104, delta=0.010, M=-1.063e+002
14 -> ~80 fr=1123 (0.1135), cf=0.994, gamma=1.109, delta=0.011, M=-1.057e+002
45 48 -> ~81 fr=1448 (0.1464), cf=0.984, gamma=1.099, delta=0.013, M=-1.053e+002
11 54 -> ~88 fr=1295 (0.1309), cf=0.992, gamma=1.097, delta=0.012, M=-1.034e+002
1 16 -> ~84 fr=1146 (0.1159), cf=0.992, gamma=1.107, delta=0.011, M=-1.029e+002
35 73 -> ~80 fr=1137 (0.1150), cf=0.992, gamma=1.107, delta=0.011, M=-1.018e+002
25 39 -> ~85 fr=1126 (0.1139), cf=0.996, gamma=1.101, delta=0.010, M=-1.017e+002
10 21 -> ~88 fr=1325 (0.1340), cf=0.990, gamma=1.095, delta=0.012, M=-1.017e+002
68 -> ~88 fr=1800 (0.1820), cf=0.979, gamma=1.083, delta=0.014, M=-1.012e+002
67 -> ~88 fr=1359 (0.1374), cf=0.989, gamma=1.094, delta=0.012, M=-1.006e+002
11 20 -> ~85 fr=1055 (0.1067), cf=0.997, gamma=1.103, delta=0.010, M=-1.005e+002
21 54 -> ~88 fr=1022 (0.1033), cf=0.998, gamma=1.104, delta=0.010, M=-1.004e+002
25 29 -> ~85 fr=1114 (0.1126), cf=0.996, gamma=1.101, delta=0.010, M=-1.004e+002
60 -> ~84 fr=1936 (0.1958), cf=0.971, gamma=1.084, delta=0.015, M=-9.871e+001
42 50 -> ~86 fr=1004 (0.1015), cf=0.998, gamma=1.104, delta=0.010, M=-9.854e+001
5 56 71 -> ~88 fr=1123 (0.1135), cf=0.995, gamma=1.100, delta=0.010, M=-9.837e+001
26 69 -> ~86 fr=2023 (0.2046), cf=0.974, gamma=1.078, delta=0.015, M=-9.785e+001
38 -> ~83 fr=1532 (0.1549), cf=0.984, gamma=1.088, delta=0.013, M=-9.766e+001
20 25 -> ~88 fr=1821 (0.1841), cf=0.977, gamma=1.081, delta=0.014, M=-9.667e+001
36 69 -> ~86 fr=1700 (0.1719), cf=0.980, gamma=1.084, delta=0.013, M=-9.657e+001
21 59 -> ~88 fr=1050 (0.1062), cf=0.996, gamma=1.102, delta=0.010, M=-9.655e+001
20 27 -> ~85 fr=1019 (0.1030), cf=0.997, gamma=1.103, delta=0.010, M=-9.649e+001
27 31 -> ~88 fr=1072 (0.1084), cf=0.995, gamma=1.101, delta=0.010, M=-9.582e+001
48 63 -> ~81 fr=1079 (0.1091), cf=0.992, gamma=1.107, delta=0.011, M=-9.515e+001
77 -> ~88 fr=1005 (0.1016), cf=0.997, gamma=1.103, delta=0.009, M=-9.495e+001
50 -> ~86 fr=4684 (0.4736), cf=0.943, gamma=1.044, delta=0.020, M=-9.480e+001
48 56 -> ~88 fr=1114 (0.1126), cf=0.994, gamma=1.099, delta=0.010, M=-9.454e+001
45 71 -> ~81 fr=2045 (0.2068), cf=0.967, gamma=1.080, delta=0.015, M=-9.445e+001
40 -> ~82 fr=2071 (0.2094), cf=0.967, gamma=1.079, delta=0.015, M=-9.437e+001
20 78 -> ~88 fr=1210 (0.1223), cf=0.991, gamma=1.096, delta=0.011, M=-9.434e+001
5 49 -> ~83 fr=1254 (0.1268), cf=0.990, gamma=1.095, delta=0.011, M=-9.420e+001
22 71 -> ~88 fr=1379 (0.1394), cf=0.986, gamma=1.091, delta=0.012, M=-9.400e+001
1 63 -> ~84 fr=1638 (0.1656), cf=0.976, gamma=1.089, delta=0.014, M=-9.375e+001
71 -> ~81 fr=3723 (0.3764), cf=0.945, gamma=1.054, delta=0.019, M=-9.305e+001
56 71 -> ~88 fr=1660 (0.1678), cf=0.979, gamma=1.083, delta=0.013, M=-9.248e+001
27 56 -> ~85 fr=1010 (0.1021), cf=0.996, gamma=1.102, delta=0.009, M=-9.219e+001
46 78 -> ~88 fr=1114 (0.1126), cf=0.993, gamma=1.098, delta=0.010, M=-9.181e+001
25 39 -> ~89 fr=1122 (0.1134), cf=0.992, gamma=1.097, delta=0.010, M=-9.006e+001
74 -> ~84 fr=2714 (0.2744), cf=0.955, gamma=1.066, delta=0.017, M=-8.994e+001
1 39 -> ~85 fr=1207 (0.1220), cf=0.989, gamma=1.094, delta=0.011, M=-8.930e+001
