9 36 65 -> 103 fr=77 (0.1254), cf=0.962, gamma=7.675, delta=0.109, M=-2.175e+002
36 38 56 72 77 -> 103 fr=77 (0.1254), cf=0.664, gamma=5.293, delta=0.102, M=-1.573e+002
36 38 56 77 -> 103 fr=77 (0.1254), cf=0.658, gamma=5.248, delta=0.102, M=-1.562e+002
9 36 77 -> 103 fr=77 (0.1254), cf=0.653, gamma=5.203, delta=0.101, M=-1.552e+002
36 56 72 74 -> 103 fr=77 (0.1254), cf=0.642, gamma=5.117, delta=0.101, M=-1.531e+002
9 38 56 77 -> 103 fr=77 (0.1254), cf=0.636, gamma=5.074, delta=0.101, M=-1.521e+002
9 38 56 72 -> 103 fr=77 (0.1254), cf=0.636, gamma=5.074, delta=0.101, M=-1.521e+002
23 36 -> 103 fr=76 (0.1238), cf=0.661, gamma=5.270, delta=0.100, M=-1.515e+002
9 36 -> 103 fr=77 (0.1254), cf=0.616, gamma=4.912, delta=0.100, M=-1.482e+002
36 56 74 -> 103 fr=77 (0.1254), cf=0.616, gamma=4.912, delta=0.100, M=-1.482e+002
36 38 72 74 -> 103 fr=77 (0.1254), cf=0.616, gamma=4.912, delta=0.100, M=-1.482e+002
36 38 74 -> 103 fr=77 (0.1254), cf=0.611, gamma=4.873, delta=0.100, M=-1.472e+002
9 38 56 -> 103 fr=77 (0.1254), cf=0.602, gamma=4.797, delta=0.099, M=-1.454e+002
36 38 56 72 -> 103 fr=77 (0.1254), cf=0.583, gamma=4.652, delta=0.098, M=-1.418e+002
9 23 72 74 -> 103 fr=76 (0.1238), cf=0.598, gamma=4.772, delta=0.098, M=-1.397e+002
36 38 72 77 -> 103 fr=77 (0.1254), cf=0.570, gamma=4.548, delta=0.098, M=-1.392e+002
9 23 72 -> 103 fr=76 (0.1238), cf=0.594, gamma=4.735, delta=0.098, M=-1.388e+002
23 56 72 74 -> 103 fr=76 (0.1238), cf=0.594, gamma=4.735, delta=0.098, M=-1.388e+002
36 38 77 -> 103 fr=77 (0.1254), cf=0.566, gamma=4.515, delta=0.098, M=-1.384e+002
38 65 -> 103 fr=77 (0.1254), cf=0.562, gamma=4.482, delta=0.097, M=-1.376e+002
9 23 74 -> 103 fr=76 (0.1238), cf=0.585, gamma=4.662, delta=0.097, M=-1.370e+002
23 56 72 -> 103 fr=76 (0.1238), cf=0.585, gamma=4.662, delta=0.097, M=-1.370e+002
9 23 -> 103 fr=76 (0.1238), cf=0.580, gamma=4.626, delta=0.097, M=-1.362e+002
36 72 74 -> 103 fr=77 (0.1254), cf=0.554, gamma=4.417, delta=0.097, M=-1.360e+002
36 56 72 77 -> 103 fr=77 (0.1254), cf=0.554, gamma=4.417, delta=0.097, M=-1.360e+002
35 46 50 55 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 55 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 63 83 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 63 83 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 59 63 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 59 63 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 63 79 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 63 79 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 59 67 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 59 67 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 59 69 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 59 69 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 63 67 69 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 63 67 69 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 67 69 83 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 67 69 83 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 67 69 79 89 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
35 46 50 52 67 69 79 -> 113 fr=83 (0.1352), cf=0.535, gamma=3.961, delta=0.101, M=-1.359e+002
36 38 56 -> 103 fr=77 (0.1254), cf=0.550, gamma=4.386, delta=0.097, M=-1.352e+002
35 46 50 63 67 89 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 52 63 67 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 63 69 89 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 52 63 69 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 67 83 89 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 52 67 83 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 67 79 89 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 52 67 79 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 67 69 89 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
35 46 50 52 67 69 -> 113 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
23 56 74 -> 103 fr=76 (0.1238), cf=0.571, gamma=4.557, delta=0.097, M=-1.345e+002
35 46 50 63 89 -> 113 fr=83 (0.1352), cf=0.529, gamma=3.911, delta=0.101, M=-1.343e+002
35 46 50 52 63 -> 113 fr=83 (0.1352), cf=0.529, gamma=3.911, delta=0.101, M=-1.343e+002
35 46 50 59 89 -> 113 fr=83 (0.1352), cf=0.522, gamma=3.862, delta=0.100, M=-1.329e+002
35 46 50 52 59 -> 113 fr=83 (0.1352), cf=0.522, gamma=3.862, delta=0.100, M=-1.329e+002
23 56 -> 103 fr=76 (0.1238), cf=0.563, gamma=4.489, delta=0.096, M=-1.328e+002
35 41 46 50 55 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 63 83 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 59 63 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 63 79 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 59 67 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 59 69 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 63 67 69 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 67 69 83 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
35 41 46 50 67 69 79 -> 113 fr=83 (0.1352), cf=0.519, gamma=3.838, delta=0.100, M=-1.321e+002
36 74 -> 103 fr=77 (0.1254), cf=0.535, gamma=4.264, delta=0.096, M=-1.320e+002
36 56 77 -> 103 fr=77 (0.1254), cf=0.535, gamma=4.264, delta=0.096, M=-1.320e+002
9 56 72 74 -> 103 fr=77 (0.1254), cf=0.535, gamma=4.264, delta=0.096, M=-1.320e+002
35 46 55 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 55 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 63 83 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 63 83 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 59 63 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 59 63 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 63 79 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 63 79 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 59 67 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 59 67 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 59 69 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 59 69 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 46 50 63 67 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 46 50 63 69 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 63 67 69 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 63 67 69 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 46 50 67 83 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 67 69 83 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 67 69 83 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 46 50 67 79 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 46 50 67 69 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 67 69 79 89 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 46 52 67 69 79 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 50 55 63 89 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 50 63 83 89 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 50 59 63 89 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 50 63 79 89 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 42 50 52 55 63 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 42 50 52 63 83 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 42 50 52 59 63 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 42 50 52 63 79 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 50 63 67 69 89 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 42 50 52 63 67 69 97 -> 113 fr=83 (0.1352), cf=0.516, gamma=3.814, delta=0.100, M=-1.314e+002
35 41 46 50 63 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 63 67 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 52 63 67 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 63 69 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 52 63 69 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 67 83 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 52 67 83 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 67 79 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 52 67 79 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 67 69 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 52 67 69 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 55 63 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 55 63 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 52 55 63 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 63 83 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 63 83 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 52 63 83 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 59 63 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 59 63 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 63 79 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 63 79 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 52 59 63 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 52 63 79 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 63 67 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 63 69 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 55 57 83 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 55 57 79 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 63 67 69 89 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 63 67 69 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 63 67 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 63 69 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 52 63 67 69 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 55 57 83 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 55 57 79 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 57 59 67 83 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 57 59 69 83 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 57 67 69 83 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 57 59 67 79 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 57 59 69 79 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 50 57 67 69 79 89 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 57 59 67 83 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 57 59 69 83 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 57 67 69 83 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 57 59 67 79 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 57 59 69 79 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 41 42 50 52 57 67 69 79 97 -> 113 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 63 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 46 52 63 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 55 63 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 63 83 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 59 63 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 63 79 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 63 89 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 55 83 89 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 55 79 89 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 55 57 89 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 63 67 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 52 63 67 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 63 69 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 52 63 69 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 52 63 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 63 67 69 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 52 63 67 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 52 63 69 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 55 57 83 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 52 55 57 83 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 52 55 83 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 50 52 55 57 83 97 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 41 42 50 55 57 79 89 -> 113 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
