9 36 65 -> 103 fr=82 (0.1336), cf=0.965, gamma=7.224, delta=0.115, M=-2.268e+002
9 38 65 -> 103 fr=82 (0.1336), cf=0.781, gamma=5.848, delta=0.111, M=-1.855e+002
9 23 36 -> 103 fr=81 (0.1319), cf=0.802, gamma=6.005, delta=0.110, M=-1.841e+002
23 36 56 72 74 -> 103 fr=81 (0.1319), cf=0.802, gamma=6.005, delta=0.110, M=-1.841e+002
23 36 56 72 -> 103 fr=81 (0.1319), cf=0.786, gamma=5.888, delta=0.110, M=-1.810e+002
9 36 38 -> 103 fr=82 (0.1336), cf=0.752, gamma=5.633, delta=0.110, M=-1.797e+002
9 36 56 72 -> 103 fr=82 (0.1336), cf=0.745, gamma=5.582, delta=0.110, M=-1.783e+002
23 36 72 74 -> 103 fr=81 (0.1319), cf=0.771, gamma=5.776, delta=0.109, M=-1.780e+002
9 36 72 74 -> 103 fr=82 (0.1336), cf=0.739, gamma=5.532, delta=0.109, M=-1.770e+002
23 36 56 74 -> 103 fr=81 (0.1319), cf=0.764, gamma=5.722, delta=0.109, M=-1.766e+002
36 38 56 72 74 -> 103 fr=82 (0.1336), cf=0.732, gamma=5.482, delta=0.109, M=-1.757e+002
23 65 -> 103 fr=81 (0.1319), cf=0.757, gamma=5.668, delta=0.109, M=-1.752e+002
23 36 72 -> 103 fr=81 (0.1319), cf=0.757, gamma=5.668, delta=0.109, M=-1.752e+002
9 65 -> 103 fr=82 (0.1336), cf=0.726, gamma=5.434, delta=0.109, M=-1.744e+002
9 36 56 77 -> 103 fr=82 (0.1336), cf=0.726, gamma=5.434, delta=0.109, M=-1.744e+002
36 38 56 74 -> 103 fr=82 (0.1336), cf=0.726, gamma=5.434, delta=0.109, M=-1.744e+002
23 36 56 -> 103 fr=81 (0.1319), cf=0.750, gamma=5.616, delta=0.108, M=-1.738e+002
9 23 56 72 74 -> 103 fr=81 (0.1319), cf=0.750, gamma=5.616, delta=0.108, M=-1.738e+002
9 36 74 -> 103 fr=82 (0.1336), cf=0.719, gamma=5.386, delta=0.109, M=-1.731e+002
9 23 56 72 -> 103 fr=81 (0.1319), cf=0.743, gamma=5.564, delta=0.108, M=-1.724e+002
23 36 74 -> 103 fr=81 (0.1319), cf=0.736, gamma=5.514, delta=0.108, M=-1.711e+002
9 23 56 74 -> 103 fr=81 (0.1319), cf=0.730, gamma=5.464, delta=0.108, M=-1.698e+002
23 36 77 -> 103 fr=81 (0.1319), cf=0.723, gamma=5.415, delta=0.108, M=-1.685e+002
9 23 56 -> 103 fr=81 (0.1319), cf=0.723, gamma=5.415, delta=0.108, M=-1.685e+002
9 23 38 -> 103 fr=81 (0.1319), cf=0.723, gamma=5.415, delta=0.108, M=-1.685e+002
36 38 56 72 77 -> 103 fr=82 (0.1336), cf=0.689, gamma=5.160, delta=0.108, M=-1.671e+002
23 38 56 72 74 -> 103 fr=81 (0.1319), cf=0.711, gamma=5.320, delta=0.107, M=-1.660e+002
9 36 56 -> 103 fr=82 (0.1336), cf=0.683, gamma=5.117, delta=0.107, M=-1.659e+002
36 38 56 77 -> 103 fr=82 (0.1336), cf=0.683, gamma=5.117, delta=0.107, M=-1.659e+002
9 38 56 74 -> 103 fr=82 (0.1336), cf=0.683, gamma=5.117, delta=0.107, M=-1.659e+002
36 56 69 74 -> 103 fr=65 (0.1059), cf=1.000, gamma=7.488, delta=0.092, M=-1.648e+002
9 36 72 -> 103 fr=82 (0.1336), cf=0.678, gamma=5.074, delta=0.107, M=-1.648e+002
23 38 56 74 -> 103 fr=81 (0.1319), cf=0.704, gamma=5.274, delta=0.107, M=-1.648e+002
23 38 56 72 -> 103 fr=81 (0.1319), cf=0.704, gamma=5.274, delta=0.107, M=-1.648e+002
23 36 -> 103 fr=81 (0.1319), cf=0.698, gamma=5.229, delta=0.107, M=-1.636e+002
23 38 56 -> 103 fr=81 (0.1319), cf=0.698, gamma=5.229, delta=0.107, M=-1.636e+002
9 36 77 -> 103 fr=82 (0.1336), cf=0.661, gamma=4.952, delta=0.107, M=-1.615e+002
9 38 56 77 -> 103 fr=82 (0.1336), cf=0.661, gamma=4.952, delta=0.107, M=-1.615e+002
9 38 56 72 -> 103 fr=82 (0.1336), cf=0.661, gamma=4.952, delta=0.107, M=-1.615e+002
38 65 69 -> 103 fr=65 (0.1059), cf=0.985, gamma=7.374, delta=0.092, M=-1.607e+002
36 56 72 74 -> 103 fr=82 (0.1336), cf=0.656, gamma=4.912, delta=0.106, M=-1.604e+002
65 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.488, delta=0.089, M=-1.580e+002
36 38 74 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.488, delta=0.089, M=-1.580e+002
36 38 77 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.488, delta=0.089, M=-1.580e+002
36 38 72 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.488, delta=0.089, M=-1.580e+002
38 56 74 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.488, delta=0.089, M=-1.580e+002
38 56 77 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.488, delta=0.089, M=-1.580e+002
38 56 72 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.488, delta=0.089, M=-1.580e+002
36 56 74 -> 103 fr=82 (0.1336), cf=0.631, gamma=4.723, delta=0.105, M=-1.553e+002
9 36 -> 103 fr=82 (0.1336), cf=0.626, gamma=4.687, delta=0.105, M=-1.543e+002
9 38 56 -> 103 fr=82 (0.1336), cf=0.626, gamma=4.687, delta=0.105, M=-1.543e+002
36 74 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
36 77 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
36 72 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
9 23 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
23 56 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
23 38 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
56 74 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
56 77 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
56 72 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.371, delta=0.089, M=-1.539e+002
36 38 72 74 -> 103 fr=82 (0.1336), cf=0.617, gamma=4.617, delta=0.105, M=-1.524e+002
36 38 74 -> 103 fr=82 (0.1336), cf=0.612, gamma=4.582, delta=0.104, M=-1.515e+002
9 23 72 74 -> 103 fr=81 (0.1319), cf=0.633, gamma=4.738, delta=0.104, M=-1.506e+002
23 98 -> 103 fr=63 (0.1026), cf=0.969, gamma=7.257, delta=0.088, M=-1.505e+002
9 23 72 -> 103 fr=81 (0.1319), cf=0.628, gamma=4.702, delta=0.104, M=-1.496e+002
36 38 56 72 -> 103 fr=82 (0.1336), cf=0.599, gamma=4.482, delta=0.104, M=-1.487e+002
9 23 74 -> 103 fr=81 (0.1319), cf=0.618, gamma=4.630, delta=0.103, M=-1.477e+002
9 23 -> 103 fr=81 (0.1319), cf=0.614, gamma=4.595, delta=0.103, M=-1.467e+002
36 38 72 77 -> 103 fr=82 (0.1336), cf=0.586, gamma=4.386, delta=0.103, M=-1.460e+002
36 38 77 -> 103 fr=82 (0.1336), cf=0.582, gamma=4.355, delta=0.103, M=-1.451e+002
23 56 72 74 -> 103 fr=81 (0.1319), cf=0.604, gamma=4.526, delta=0.103, M=-1.448e+002
36 56 72 77 -> 103 fr=82 (0.1336), cf=0.577, gamma=4.324, delta=0.103, M=-1.443e+002
9 56 72 74 -> 103 fr=82 (0.1336), cf=0.573, gamma=4.294, delta=0.102, M=-1.434e+002
23 56 72 -> 103 fr=81 (0.1319), cf=0.596, gamma=4.460, delta=0.102, M=-1.430e+002
38 65 -> 103 fr=82 (0.1336), cf=0.569, gamma=4.264, delta=0.102, M=-1.426e+002
46 80 -> 114 fr=62 (0.1010), cf=0.969, gamma=6.916, delta=0.086, M=-1.419e+002
36 38 56 -> 103 fr=82 (0.1336), cf=0.566, gamma=4.234, delta=0.102, M=-1.417e+002
36 72 74 -> 103 fr=82 (0.1336), cf=0.562, gamma=4.205, delta=0.102, M=-1.409e+002
9 56 74 -> 103 fr=82 (0.1336), cf=0.562, gamma=4.205, delta=0.102, M=-1.409e+002
23 56 74 -> 103 fr=81 (0.1319), cf=0.583, gamma=4.363, delta=0.102, M=-1.404e+002
36 56 77 -> 103 fr=82 (0.1336), cf=0.558, gamma=4.177, delta=0.102, M=-1.401e+002
9 38 74 98 -> 103 fr=63 (0.1026), cf=0.913, gamma=6.837, delta=0.088, M=-1.396e+002
9 38 77 98 -> 103 fr=63 (0.1026), cf=0.913, gamma=6.837, delta=0.088, M=-1.396e+002
9 38 72 98 -> 103 fr=63 (0.1026), cf=0.913, gamma=6.837, delta=0.088, M=-1.396e+002
23 56 -> 103 fr=81 (0.1319), cf=0.574, gamma=4.302, delta=0.101, M=-1.387e+002
36 38 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
9 74 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
9 77 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
9 72 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
38 56 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
38 74 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
38 77 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
38 72 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.739, delta=0.087, M=-1.374e+002
36 74 -> 103 fr=82 (0.1336), cf=0.543, gamma=4.066, delta=0.101, M=-1.369e+002
35 46 50 55 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 55 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 63 83 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 63 83 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 59 63 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 59 63 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 63 79 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 63 79 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 59 67 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 59 67 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 59 69 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 59 69 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 63 67 69 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 63 67 69 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 67 69 83 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 67 69 83 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 67 69 79 89 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
35 46 50 52 67 69 79 -> 113 fr=79 (0.1287), cf=0.545, gamma=4.234, delta=0.098, M=-1.354e+002
9 56 72 -> 103 fr=82 (0.1336), cf=0.536, gamma=4.013, delta=0.100, M=-1.354e+002
36 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.644, delta=0.087, M=-1.352e+002
56 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.644, delta=0.087, M=-1.352e+002
74 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.644, delta=0.087, M=-1.352e+002
77 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.644, delta=0.087, M=-1.352e+002
72 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.644, delta=0.087, M=-1.352e+002
35 46 50 63 67 89 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 52 63 67 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 63 69 89 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 52 63 69 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 67 83 89 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 52 67 83 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 67 79 89 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 52 67 79 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 67 69 89 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 52 67 69 -> 113 fr=79 (0.1287), cf=0.541, gamma=4.205, delta=0.098, M=-1.347e+002
35 46 50 63 89 -> 113 fr=79 (0.1287), cf=0.537, gamma=4.177, delta=0.098, M=-1.339e+002
35 46 50 52 63 -> 113 fr=79 (0.1287), cf=0.537, gamma=4.177, delta=0.098, M=-1.339e+002
46 70 -> 114 fr=62 (0.1010), cf=0.925, gamma=6.607, delta=0.086, M=-1.336e+002
41 70 -> 114 fr=62 (0.1010), cf=0.925, gamma=6.607, delta=0.086, M=-1.336e+002
42 70 -> 114 fr=62 (0.1010), cf=0.925, gamma=6.607, delta=0.086, M=-1.336e+002
9 56 77 -> 103 fr=82 (0.1336), cf=0.526, gamma=3.936, delta=0.100, M=-1.331e+002
36 38 72 -> 103 fr=82 (0.1336), cf=0.519, gamma=3.886, delta=0.099, M=-1.317e+002
35 41 46 50 55 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 59 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 59 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 63 83 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 59 63 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 63 79 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 59 67 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 59 69 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 63 67 69 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 67 69 83 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 67 69 79 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 41 46 50 63 67 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 46 50 63 69 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 46 50 67 83 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 46 50 67 79 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 46 50 67 69 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 50 55 63 89 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 50 63 83 89 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 50 59 63 89 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 50 63 79 89 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 42 50 52 55 63 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 42 50 52 63 83 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 42 50 52 59 63 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 42 50 52 63 79 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 50 63 67 69 89 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 41 42 50 52 63 67 69 97 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
36 56 72 -> 103 fr=82 (0.1336), cf=0.512, gamma=3.838, delta=0.099, M=-1.302e+002
35 46 55 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 55 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 46 50 63 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 63 83 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 63 83 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 59 63 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 59 63 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 63 79 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 63 79 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 59 67 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 59 67 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 59 69 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 59 69 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 55 63 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 63 67 69 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 63 67 69 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 63 83 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 59 63 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 63 79 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 67 69 83 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 67 69 83 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 67 69 79 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 46 52 67 69 79 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 55 63 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 52 55 63 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 63 83 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 52 63 83 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 59 63 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 63 79 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 52 59 63 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 52 63 79 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 63 67 69 89 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 63 67 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 63 69 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 55 57 83 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 55 57 79 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 63 67 69 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 63 67 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 63 69 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 52 63 67 69 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 55 57 83 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 55 57 79 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 57 59 67 83 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 57 59 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 57 67 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 57 59 67 79 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 57 59 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 50 57 67 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 57 59 67 83 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
35 41 42 50 52 57 59 69 83 97 -> 113 fr=79 (0.1287), cf=0.520, gamma=4.039, delta=0.097, M=-1.301e+002
