9 36 65 -> 103 fr=83 (0.1352), cf=0.965, gamma=7.140, delta=0.116, M=-2.286e+002
9 36 38 74 -> 103 fr=83 (0.1352), cf=0.830, gamma=6.140, delta=0.113, M=-1.968e+002
23 36 38 77 -> 103 fr=82 (0.1336), cf=0.854, gamma=6.319, delta=0.112, M=-1.962e+002
9 36 38 56 -> 103 fr=83 (0.1352), cf=0.822, gamma=6.079, delta=0.113, M=-1.951e+002
9 36 56 72 74 -> 103 fr=83 (0.1352), cf=0.814, gamma=6.020, delta=0.113, M=-1.934e+002
9 38 65 -> 103 fr=83 (0.1352), cf=0.806, gamma=5.961, delta=0.113, M=-1.918e+002
23 38 65 -> 103 fr=82 (0.1336), cf=0.828, gamma=6.127, delta=0.112, M=-1.908e+002
9 23 36 56 72 -> 103 fr=82 (0.1336), cf=0.828, gamma=6.127, delta=0.112, M=-1.908e+002
9 23 36 72 74 -> 103 fr=82 (0.1336), cf=0.820, gamma=6.066, delta=0.112, M=-1.890e+002
9 36 38 77 -> 103 fr=83 (0.1352), cf=0.790, gamma=5.848, delta=0.112, M=-1.886e+002
9 36 38 72 -> 103 fr=83 (0.1352), cf=0.790, gamma=5.848, delta=0.112, M=-1.886e+002
9 23 36 72 -> 103 fr=82 (0.1336), cf=0.812, gamma=6.006, delta=0.111, M=-1.874e+002
9 36 56 74 -> 103 fr=83 (0.1352), cf=0.783, gamma=5.792, delta=0.112, M=-1.871e+002
23 36 38 -> 103 fr=82 (0.1336), cf=0.796, gamma=5.889, delta=0.111, M=-1.842e+002
9 23 36 56 -> 103 fr=82 (0.1336), cf=0.796, gamma=5.889, delta=0.111, M=-1.842e+002
23 36 56 72 74 -> 103 fr=82 (0.1336), cf=0.796, gamma=5.889, delta=0.111, M=-1.842e+002
9 23 36 74 -> 103 fr=82 (0.1336), cf=0.788, gamma=5.833, delta=0.111, M=-1.826e+002
23 65 -> 103 fr=82 (0.1336), cf=0.781, gamma=5.777, delta=0.110, M=-1.811e+002
9 23 36 -> 103 fr=82 (0.1336), cf=0.781, gamma=5.777, delta=0.110, M=-1.811e+002
23 36 56 72 -> 103 fr=82 (0.1336), cf=0.781, gamma=5.777, delta=0.110, M=-1.811e+002
9 36 38 -> 103 fr=83 (0.1352), cf=0.735, gamma=5.434, delta=0.110, M=-1.772e+002
9 36 56 72 -> 103 fr=83 (0.1352), cf=0.735, gamma=5.434, delta=0.110, M=-1.772e+002
23 36 72 74 -> 103 fr=82 (0.1336), cf=0.759, gamma=5.617, delta=0.110, M=-1.767e+002
9 36 72 74 -> 103 fr=83 (0.1352), cf=0.728, gamma=5.386, delta=0.110, M=-1.759e+002
36 38 56 72 74 -> 103 fr=83 (0.1352), cf=0.728, gamma=5.386, delta=0.110, M=-1.759e+002
23 36 56 74 -> 103 fr=82 (0.1336), cf=0.752, gamma=5.565, delta=0.110, M=-1.753e+002
9 65 -> 103 fr=83 (0.1352), cf=0.722, gamma=5.339, delta=0.110, M=-1.746e+002
36 38 56 74 -> 103 fr=83 (0.1352), cf=0.722, gamma=5.339, delta=0.110, M=-1.746e+002
23 36 72 -> 103 fr=82 (0.1336), cf=0.745, gamma=5.515, delta=0.109, M=-1.740e+002
9 23 56 72 74 -> 103 fr=82 (0.1336), cf=0.745, gamma=5.515, delta=0.109, M=-1.740e+002
23 36 56 -> 103 fr=82 (0.1336), cf=0.739, gamma=5.465, delta=0.109, M=-1.726e+002
9 23 56 72 -> 103 fr=82 (0.1336), cf=0.739, gamma=5.465, delta=0.109, M=-1.726e+002
9 36 56 77 -> 103 fr=83 (0.1352), cf=0.709, gamma=5.248, delta=0.109, M=-1.722e+002
23 38 56 72 74 -> 103 fr=82 (0.1336), cf=0.732, gamma=5.416, delta=0.109, M=-1.713e+002
9 36 74 -> 103 fr=83 (0.1352), cf=0.703, gamma=5.203, delta=0.109, M=-1.709e+002
9 23 38 -> 103 fr=82 (0.1336), cf=0.726, gamma=5.368, delta=0.109, M=-1.700e+002
23 38 56 74 -> 103 fr=82 (0.1336), cf=0.726, gamma=5.368, delta=0.109, M=-1.700e+002
23 38 56 72 -> 103 fr=82 (0.1336), cf=0.726, gamma=5.368, delta=0.109, M=-1.700e+002
9 38 56 74 -> 103 fr=83 (0.1352), cf=0.697, gamma=5.160, delta=0.109, M=-1.697e+002
23 36 74 -> 103 fr=82 (0.1336), cf=0.719, gamma=5.321, delta=0.108, M=-1.688e+002
23 38 56 -> 103 fr=82 (0.1336), cf=0.719, gamma=5.321, delta=0.108, M=-1.688e+002
9 23 56 74 -> 103 fr=82 (0.1336), cf=0.719, gamma=5.321, delta=0.108, M=-1.688e+002
9 23 56 -> 103 fr=82 (0.1336), cf=0.713, gamma=5.275, delta=0.108, M=-1.675e+002
23 36 77 -> 103 fr=82 (0.1336), cf=0.707, gamma=5.229, delta=0.108, M=-1.663e+002
36 38 56 72 77 -> 103 fr=83 (0.1352), cf=0.675, gamma=4.992, delta=0.108, M=-1.651e+002
36 38 56 77 -> 103 fr=83 (0.1352), cf=0.669, gamma=4.952, delta=0.108, M=-1.640e+002
9 38 56 77 -> 103 fr=83 (0.1352), cf=0.669, gamma=4.952, delta=0.108, M=-1.640e+002
9 38 56 72 -> 103 fr=83 (0.1352), cf=0.669, gamma=4.952, delta=0.108, M=-1.640e+002
9 36 56 -> 103 fr=83 (0.1352), cf=0.664, gamma=4.912, delta=0.108, M=-1.629e+002
9 36 72 -> 103 fr=83 (0.1352), cf=0.664, gamma=4.912, delta=0.108, M=-1.629e+002
38 65 69 -> 103 fr=66 (0.1075), cf=0.985, gamma=7.287, delta=0.093, M=-1.625e+002
36 56 69 74 -> 103 fr=66 (0.1075), cf=0.985, gamma=7.287, delta=0.093, M=-1.625e+002
65 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
23 38 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
36 38 74 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
36 38 77 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
36 38 72 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
38 56 74 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
38 56 77 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
38 56 72 98 -> 103 fr=64 (0.1042), cf=1.000, gamma=7.398, delta=0.090, M=-1.599e+002
36 56 72 74 -> 103 fr=83 (0.1352), cf=0.648, gamma=4.797, delta=0.107, M=-1.598e+002
9 36 77 -> 103 fr=83 (0.1352), cf=0.643, gamma=4.760, delta=0.107, M=-1.587e+002
23 36 -> 103 fr=82 (0.1336), cf=0.667, gamma=4.932, delta=0.106, M=-1.582e+002
23 98 -> 103 fr=64 (0.1042), cf=0.985, gamma=7.284, delta=0.090, M=-1.558e+002
36 74 98 -> 103 fr=64 (0.1042), cf=0.985, gamma=7.284, delta=0.090, M=-1.558e+002
36 77 98 -> 103 fr=64 (0.1042), cf=0.985, gamma=7.284, delta=0.090, M=-1.558e+002
36 72 98 -> 103 fr=64 (0.1042), cf=0.985, gamma=7.284, delta=0.090, M=-1.558e+002
56 74 98 -> 103 fr=64 (0.1042), cf=0.985, gamma=7.284, delta=0.090, M=-1.558e+002
56 77 98 -> 103 fr=64 (0.1042), cf=0.985, gamma=7.284, delta=0.090, M=-1.558e+002
56 72 98 -> 103 fr=64 (0.1042), cf=0.985, gamma=7.284, delta=0.090, M=-1.558e+002
9 38 56 -> 103 fr=83 (0.1352), cf=0.629, gamma=4.652, delta=0.106, M=-1.557e+002
36 56 74 -> 103 fr=83 (0.1352), cf=0.619, gamma=4.582, delta=0.106, M=-1.538e+002
36 38 72 74 -> 103 fr=83 (0.1352), cf=0.610, gamma=4.515, delta=0.105, M=-1.519e+002
9 36 -> 103 fr=83 (0.1352), cf=0.606, gamma=4.482, delta=0.105, M=-1.510e+002
36 38 74 -> 103 fr=83 (0.1352), cf=0.606, gamma=4.482, delta=0.105, M=-1.510e+002
9 23 72 74 -> 103 fr=82 (0.1336), cf=0.626, gamma=4.631, delta=0.105, M=-1.500e+002
9 23 72 -> 103 fr=82 (0.1336), cf=0.621, gamma=4.595, delta=0.104, M=-1.490e+002
23 56 72 74 -> 103 fr=82 (0.1336), cf=0.621, gamma=4.595, delta=0.104, M=-1.490e+002
38 65 -> 103 fr=83 (0.1352), cf=0.589, gamma=4.355, delta=0.104, M=-1.473e+002
36 38 56 72 -> 103 fr=83 (0.1352), cf=0.589, gamma=4.355, delta=0.104, M=-1.473e+002
23 56 72 -> 103 fr=82 (0.1336), cf=0.612, gamma=4.527, delta=0.104, M=-1.471e+002
9 23 74 -> 103 fr=82 (0.1336), cf=0.607, gamma=4.493, delta=0.104, M=-1.462e+002
9 23 -> 103 fr=82 (0.1336), cf=0.603, gamma=4.460, delta=0.104, M=-1.453e+002
36 38 72 77 -> 103 fr=83 (0.1352), cf=0.572, gamma=4.234, delta=0.103, M=-1.439e+002
23 56 74 -> 103 fr=82 (0.1336), cf=0.594, gamma=4.396, delta=0.103, M=-1.435e+002
36 38 77 -> 103 fr=83 (0.1352), cf=0.568, gamma=4.205, delta=0.103, M=-1.430e+002
36 56 72 77 -> 103 fr=83 (0.1352), cf=0.568, gamma=4.205, delta=0.103, M=-1.430e+002
9 56 72 74 -> 103 fr=83 (0.1352), cf=0.565, gamma=4.177, delta=0.103, M=-1.422e+002
23 56 -> 103 fr=82 (0.1336), cf=0.586, gamma=4.333, delta=0.103, M=-1.417e+002
36 38 56 -> 103 fr=83 (0.1352), cf=0.553, gamma=4.093, delta=0.102, M=-1.398e+002
36 72 74 -> 103 fr=83 (0.1352), cf=0.553, gamma=4.093, delta=0.102, M=-1.398e+002
9 56 74 -> 103 fr=83 (0.1352), cf=0.550, gamma=4.066, delta=0.102, M=-1.390e+002
36 56 77 -> 103 fr=83 (0.1352), cf=0.546, gamma=4.039, delta=0.102, M=-1.382e+002
36 38 98 -> 103 fr=64 (0.1042), cf=0.889, gamma=6.576, delta=0.088, M=-1.370e+002
38 56 98 -> 103 fr=64 (0.1042), cf=0.889, gamma=6.576, delta=0.088, M=-1.370e+002
38 74 98 -> 103 fr=64 (0.1042), cf=0.889, gamma=6.576, delta=0.088, M=-1.370e+002
38 77 98 -> 103 fr=64 (0.1042), cf=0.889, gamma=6.576, delta=0.088, M=-1.370e+002
38 72 98 -> 103 fr=64 (0.1042), cf=0.889, gamma=6.576, delta=0.088, M=-1.370e+002
36 74 -> 103 fr=83 (0.1352), cf=0.532, gamma=3.936, delta=0.101, M=-1.351e+002
36 98 -> 103 fr=64 (0.1042), cf=0.877, gamma=6.486, delta=0.088, M=-1.349e+002
56 98 -> 103 fr=64 (0.1042), cf=0.877, gamma=6.486, delta=0.088, M=-1.349e+002
74 98 -> 103 fr=64 (0.1042), cf=0.877, gamma=6.486, delta=0.088, M=-1.349e+002
77 98 -> 103 fr=64 (0.1042), cf=0.877, gamma=6.486, delta=0.088, M=-1.349e+002
72 98 -> 103 fr=64 (0.1042), cf=0.877, gamma=6.486, delta=0.088, M=-1.349e+002
9 56 72 -> 103 fr=83 (0.1352), cf=0.525, gamma=3.886, delta=0.100, M=-1.336e+002
9 56 77 -> 103 fr=83 (0.1352), cf=0.512, gamma=3.790, delta=0.100, M=-1.307e+002
35 46 50 55 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 55 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 63 83 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 63 83 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 59 63 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 59 63 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 63 79 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 63 79 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 59 67 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 59 67 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 59 69 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 59 69 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 63 67 69 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 63 67 69 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 57 67 69 83 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 57 67 69 83 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 57 67 69 79 89 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
35 46 50 52 57 67 69 79 -> 113 fr=77 (0.1254), cf=0.527, gamma=4.205, delta=0.096, M=-1.305e+002
36 38 72 -> 103 fr=83 (0.1352), cf=0.509, gamma=3.767, delta=0.099, M=-1.300e+002
35 46 50 63 67 89 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 52 63 67 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 63 69 89 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 52 63 69 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 67 69 83 89 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 52 67 69 83 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 57 67 83 89 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 52 57 67 83 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 67 69 79 89 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 52 67 69 79 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 57 67 79 89 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 52 57 67 79 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 57 67 69 89 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
35 46 50 52 57 67 69 -> 113 fr=77 (0.1254), cf=0.524, gamma=4.177, delta=0.095, M=-1.298e+002
36 56 72 -> 103 fr=83 (0.1352), cf=0.506, gamma=3.744, delta=0.099, M=-1.293e+002
35 46 50 63 89 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 52 63 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 67 83 89 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 52 67 83 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 67 79 89 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 52 67 79 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 67 69 89 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 52 67 69 -> 113 fr=77 (0.1254), cf=0.520, gamma=4.149, delta=0.095, M=-1.291e+002
35 46 50 59 89 -> 113 fr=77 (0.1254), cf=0.517, gamma=4.121, delta=0.095, M=-1.283e+002
35 46 50 52 59 -> 113 fr=77 (0.1254), cf=0.517, gamma=4.121, delta=0.095, M=-1.283e+002
35 41 46 50 55 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 63 83 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 59 63 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 63 79 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 59 67 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 59 69 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 63 67 69 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 57 67 69 83 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
35 41 46 50 57 67 69 79 -> 113 fr=77 (0.1254), cf=0.510, gamma=4.066, delta=0.095, M=-1.269e+002
36 72 77 -> 103 fr=83 (0.1352), cf=0.494, gamma=3.655, delta=0.098, M=-1.265e+002
35 46 55 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 55 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 63 83 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 63 83 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 59 63 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 59 63 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 63 79 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 63 79 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 59 67 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 59 67 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 59 69 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 59 69 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 63 67 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 63 69 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 63 67 69 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 63 67 69 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 55 63 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 67 69 83 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 57 67 83 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 67 69 79 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 57 67 79 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 57 67 69 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 57 67 69 83 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 57 67 69 83 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 57 67 69 79 89 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 46 52 57 67 69 79 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 63 83 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 59 63 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 63 79 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 55 63 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 55 57 83 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 55 57 79 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 63 83 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 59 63 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 63 79 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 63 67 69 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 55 57 83 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 55 57 79 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 63 67 69 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 57 59 67 83 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 57 59 69 83 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 57 67 69 83 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 57 59 67 79 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 57 59 69 79 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 50 57 67 69 79 89 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 57 59 67 83 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 57 59 69 83 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 57 67 69 83 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 57 59 67 79 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 57 59 69 79 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 42 50 52 57 67 69 79 97 -> 113 fr=77 (0.1254), cf=0.507, gamma=4.039, delta=0.094, M=-1.262e+002
35 41 46 50 63 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 63 67 89 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 52 63 67 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 63 69 89 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 52 63 69 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 41 46 50 67 83 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 41 46 50 67 79 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 41 46 50 67 69 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 67 69 83 89 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 52 67 69 83 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 57 67 83 89 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
35 46 52 57 67 83 -> 113 fr=77 (0.1254), cf=0.503, gamma=4.013, delta=0.094, M=-1.255e+002
