9 36 65 -> 103 fr=80 (0.1303), cf=0.976, gamma=7.488, delta=0.113, M=-2.264e+002
23 36 56 72 74 -> 103 fr=79 (0.1287), cf=0.806, gamma=6.187, delta=0.108, M=-1.824e+002
23 36 38 -> 103 fr=79 (0.1287), cf=0.798, gamma=6.124, delta=0.108, M=-1.808e+002
9 23 36 56 -> 103 fr=79 (0.1287), cf=0.798, gamma=6.124, delta=0.108, M=-1.808e+002
9 36 56 72 -> 103 fr=80 (0.1303), cf=0.762, gamma=5.848, delta=0.108, M=-1.793e+002
9 23 36 74 -> 103 fr=79 (0.1287), cf=0.790, gamma=6.063, delta=0.107, M=-1.792e+002
23 36 56 72 -> 103 fr=79 (0.1287), cf=0.790, gamma=6.063, delta=0.107, M=-1.792e+002
9 36 38 -> 103 fr=80 (0.1303), cf=0.755, gamma=5.792, delta=0.108, M=-1.779e+002
9 23 36 -> 103 fr=79 (0.1287), cf=0.782, gamma=6.003, delta=0.107, M=-1.777e+002
9 36 72 74 -> 103 fr=80 (0.1303), cf=0.741, gamma=5.685, delta=0.107, M=-1.752e+002
36 38 56 72 74 -> 103 fr=80 (0.1303), cf=0.741, gamma=5.685, delta=0.107, M=-1.752e+002
23 36 72 74 -> 103 fr=79 (0.1287), cf=0.767, gamma=5.887, delta=0.107, M=-1.748e+002
9 36 56 77 -> 103 fr=80 (0.1303), cf=0.734, gamma=5.633, delta=0.107, M=-1.739e+002
36 38 56 74 -> 103 fr=80 (0.1303), cf=0.734, gamma=5.633, delta=0.107, M=-1.739e+002
23 65 -> 103 fr=79 (0.1287), cf=0.760, gamma=5.830, delta=0.107, M=-1.733e+002
23 36 56 74 -> 103 fr=79 (0.1287), cf=0.760, gamma=5.830, delta=0.107, M=-1.733e+002
23 36 72 -> 103 fr=79 (0.1287), cf=0.752, gamma=5.775, delta=0.106, M=-1.719e+002
23 36 56 -> 103 fr=79 (0.1287), cf=0.745, gamma=5.720, delta=0.106, M=-1.706e+002
9 36 74 -> 103 fr=80 (0.1303), cf=0.714, gamma=5.482, delta=0.107, M=-1.700e+002
9 23 56 72 74 -> 103 fr=79 (0.1287), cf=0.738, gamma=5.667, delta=0.106, M=-1.692e+002
9 65 -> 103 fr=80 (0.1303), cf=0.708, gamma=5.434, delta=0.106, M=-1.688e+002
9 23 56 72 -> 103 fr=79 (0.1287), cf=0.731, gamma=5.614, delta=0.106, M=-1.679e+002
23 36 74 -> 103 fr=79 (0.1287), cf=0.725, gamma=5.563, delta=0.106, M=-1.666e+002
36 38 56 72 77 -> 103 fr=80 (0.1303), cf=0.696, gamma=5.339, delta=0.106, M=-1.664e+002
9 36 72 -> 103 fr=80 (0.1303), cf=0.690, gamma=5.293, delta=0.106, M=-1.652e+002
36 38 56 77 -> 103 fr=80 (0.1303), cf=0.690, gamma=5.293, delta=0.106, M=-1.652e+002
23 36 77 -> 103 fr=79 (0.1287), cf=0.712, gamma=5.462, delta=0.105, M=-1.641e+002
9 23 38 -> 103 fr=79 (0.1287), cf=0.712, gamma=5.462, delta=0.105, M=-1.641e+002
9 23 56 74 -> 103 fr=79 (0.1287), cf=0.712, gamma=5.462, delta=0.105, M=-1.641e+002
23 38 56 72 74 -> 103 fr=79 (0.1287), cf=0.712, gamma=5.462, delta=0.105, M=-1.641e+002
9 36 56 -> 103 fr=80 (0.1303), cf=0.684, gamma=5.248, delta=0.105, M=-1.641e+002
9 38 56 74 -> 103 fr=80 (0.1303), cf=0.678, gamma=5.203, delta=0.105, M=-1.629e+002
9 23 56 -> 103 fr=79 (0.1287), cf=0.705, gamma=5.414, delta=0.105, M=-1.629e+002
23 38 56 74 -> 103 fr=79 (0.1287), cf=0.705, gamma=5.414, delta=0.105, M=-1.629e+002
23 38 56 72 -> 103 fr=79 (0.1287), cf=0.705, gamma=5.414, delta=0.105, M=-1.629e+002
23 38 56 -> 103 fr=79 (0.1287), cf=0.699, gamma=5.366, delta=0.105, M=-1.617e+002
9 36 77 -> 103 fr=80 (0.1303), cf=0.667, gamma=5.117, delta=0.105, M=-1.607e+002
36 56 72 74 -> 103 fr=80 (0.1303), cf=0.661, gamma=5.074, delta=0.105, M=-1.596e+002
9 38 56 77 -> 103 fr=80 (0.1303), cf=0.661, gamma=5.074, delta=0.105, M=-1.596e+002
9 38 56 72 -> 103 fr=80 (0.1303), cf=0.661, gamma=5.074, delta=0.105, M=-1.596e+002
23 36 -> 103 fr=79 (0.1287), cf=0.669, gamma=5.138, delta=0.104, M=-1.560e+002
36 56 74 -> 103 fr=80 (0.1303), cf=0.630, gamma=4.835, delta=0.103, M=-1.535e+002
9 36 -> 103 fr=80 (0.1303), cf=0.625, gamma=4.797, delta=0.103, M=-1.525e+002
9 38 56 -> 103 fr=80 (0.1303), cf=0.620, gamma=4.760, delta=0.103, M=-1.515e+002
36 38 72 74 -> 103 fr=80 (0.1303), cf=0.620, gamma=4.760, delta=0.103, M=-1.515e+002
36 38 74 -> 103 fr=80 (0.1303), cf=0.615, gamma=4.723, delta=0.103, M=-1.506e+002
36 38 56 72 -> 103 fr=80 (0.1303), cf=0.606, gamma=4.652, delta=0.102, M=-1.487e+002
9 23 72 74 -> 103 fr=79 (0.1287), cf=0.617, gamma=4.737, delta=0.102, M=-1.458e+002
36 38 72 77 -> 103 fr=80 (0.1303), cf=0.588, gamma=4.515, delta=0.101, M=-1.451e+002
9 23 72 -> 103 fr=79 (0.1287), cf=0.612, gamma=4.700, delta=0.101, M=-1.449e+002
36 38 77 -> 103 fr=80 (0.1303), cf=0.584, gamma=4.482, delta=0.101, M=-1.442e+002
36 56 72 77 -> 103 fr=80 (0.1303), cf=0.584, gamma=4.482, delta=0.101, M=-1.442e+002
9 23 74 -> 103 fr=79 (0.1287), cf=0.598, gamma=4.593, delta=0.101, M=-1.421e+002
23 56 72 74 -> 103 fr=79 (0.1287), cf=0.598, gamma=4.593, delta=0.101, M=-1.421e+002
38 65 -> 103 fr=80 (0.1303), cf=0.571, gamma=4.386, delta=0.101, M=-1.416e+002
9 23 -> 103 fr=79 (0.1287), cf=0.594, gamma=4.559, delta=0.100, M=-1.412e+002
36 38 56 -> 103 fr=80 (0.1303), cf=0.567, gamma=4.355, delta=0.100, M=-1.408e+002
23 56 72 -> 103 fr=79 (0.1287), cf=0.590, gamma=4.525, delta=0.100, M=-1.403e+002
36 72 74 -> 103 fr=80 (0.1303), cf=0.563, gamma=4.324, delta=0.100, M=-1.400e+002
36 56 77 -> 103 fr=80 (0.1303), cf=0.559, gamma=4.294, delta=0.100, M=-1.391e+002
9 56 72 74 -> 103 fr=80 (0.1303), cf=0.552, gamma=4.234, delta=0.100, M=-1.375e+002
23 56 74 -> 103 fr=79 (0.1287), cf=0.572, gamma=4.394, delta=0.099, M=-1.369e+002
23 56 -> 103 fr=79 (0.1287), cf=0.564, gamma=4.331, delta=0.099, M=-1.352e+002
36 74 -> 103 fr=80 (0.1303), cf=0.541, gamma=4.149, delta=0.099, M=-1.352e+002
9 56 74 -> 103 fr=80 (0.1303), cf=0.537, gamma=4.121, delta=0.099, M=-1.344e+002
35 46 50 55 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 55 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 63 83 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 63 83 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 59 63 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 59 63 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 63 79 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 63 79 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 59 67 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 59 67 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 59 69 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 59 69 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 63 67 69 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 63 67 69 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 57 67 69 83 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 57 67 69 83 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 57 67 69 79 89 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 52 57 67 69 79 -> 113 fr=79 (0.1287), cf=0.530, gamma=4.121, delta=0.097, M=-1.324e+002
35 46 50 63 67 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 63 67 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 63 69 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 63 69 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 67 69 83 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 67 69 83 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 57 67 83 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 57 67 83 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 67 69 79 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 67 69 79 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 57 67 79 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 57 67 79 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 57 67 69 89 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
35 46 50 52 57 67 69 -> 113 fr=79 (0.1287), cf=0.527, gamma=4.093, delta=0.097, M=-1.316e+002
36 38 72 -> 103 fr=80 (0.1303), cf=0.523, gamma=4.013, delta=0.098, M=-1.314e+002
9 56 72 -> 103 fr=80 (0.1303), cf=0.523, gamma=4.013, delta=0.098, M=-1.314e+002
35 46 50 63 89 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 46 50 52 63 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 46 50 67 83 89 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 46 50 52 67 83 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 46 50 67 79 89 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 46 50 52 67 79 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 46 50 67 69 89 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
35 46 50 52 67 69 -> 113 fr=79 (0.1287), cf=0.523, gamma=4.066, delta=0.097, M=-1.309e+002
36 56 72 -> 103 fr=80 (0.1303), cf=0.519, gamma=3.987, delta=0.098, M=-1.307e+002
35 41 46 50 55 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 46 50 59 89 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 46 50 52 59 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 63 83 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 59 63 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 63 79 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 59 67 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 59 69 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 50 55 63 89 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 63 67 69 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 50 63 83 89 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 50 59 63 89 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 50 63 79 89 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 42 50 52 55 63 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 42 50 52 63 83 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 42 50 52 59 63 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 42 50 52 63 79 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 50 63 67 69 89 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 57 67 69 83 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 57 67 69 79 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 42 50 52 63 67 69 97 -> 113 fr=79 (0.1287), cf=0.516, gamma=4.013, delta=0.097, M=-1.294e+002
35 41 46 50 63 67 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 46 50 63 69 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 55 63 89 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 55 63 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 52 55 63 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 63 83 89 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 63 83 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 52 63 83 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 59 63 89 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 59 63 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 63 79 89 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 63 79 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 52 59 63 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 52 63 79 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 63 67 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 63 69 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 46 50 67 69 83 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 46 50 57 67 83 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 46 50 67 69 79 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 46 50 57 67 79 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 46 50 57 67 69 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 55 57 83 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 55 57 79 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 63 67 69 89 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 63 67 69 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 63 67 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 63 69 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 52 63 67 69 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 55 57 83 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 55 57 79 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 57 59 67 83 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 57 59 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 57 67 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 57 59 67 79 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 57 59 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 50 57 67 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 57 59 67 83 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 57 59 69 83 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 57 67 69 83 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 57 59 67 79 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 57 59 69 79 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
35 41 42 50 52 57 67 69 79 97 -> 113 fr=79 (0.1287), cf=0.513, gamma=3.987, delta=0.096, M=-1.287e+002
9 56 77 -> 103 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 46 50 63 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 55 63 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 63 83 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 59 63 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 63 79 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 63 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 46 50 67 83 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 46 50 67 79 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 46 50 67 69 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 55 83 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 55 79 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 55 57 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 63 67 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 63 67 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 63 69 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 63 69 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 63 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 63 67 69 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 52 63 67 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 52 63 69 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 55 57 83 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 55 57 83 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 55 83 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 52 55 57 83 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 55 57 79 89 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 55 57 79 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 55 79 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 42 50 52 55 57 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 52 55 57 79 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 59 67 83 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 59 69 83 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 57 67 83 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 59 67 79 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
35 41 50 59 69 79 89 97 -> 113 fr=79 (0.1287), cf=0.510, gamma=3.961, delta=0.096, M=-1.280e+002
