9 36 65 -> 103 fr=80 (0.1303), cf=0.964, gamma=7.398, delta=0.113, M=-2.231e+002
9 23 36 74 -> 103 fr=79 (0.1287), cf=0.790, gamma=6.063, delta=0.107, M=-1.792e+002
9 23 36 -> 103 fr=79 (0.1287), cf=0.782, gamma=6.003, delta=0.107, M=-1.777e+002
23 36 38 -> 103 fr=79 (0.1287), cf=0.782, gamma=6.003, delta=0.107, M=-1.777e+002
23 36 56 72 -> 103 fr=79 (0.1287), cf=0.782, gamma=6.003, delta=0.107, M=-1.777e+002
9 36 38 -> 103 fr=80 (0.1303), cf=0.741, gamma=5.685, delta=0.107, M=-1.752e+002
9 36 56 72 -> 103 fr=80 (0.1303), cf=0.741, gamma=5.685, delta=0.107, M=-1.752e+002
36 38 56 72 74 -> 103 fr=80 (0.1303), cf=0.741, gamma=5.685, delta=0.107, M=-1.752e+002
23 65 -> 103 fr=79 (0.1287), cf=0.767, gamma=5.887, delta=0.107, M=-1.748e+002
9 36 72 74 -> 103 fr=80 (0.1303), cf=0.734, gamma=5.633, delta=0.107, M=-1.739e+002
36 38 56 74 -> 103 fr=80 (0.1303), cf=0.734, gamma=5.633, delta=0.107, M=-1.739e+002
23 36 72 74 -> 103 fr=79 (0.1287), cf=0.760, gamma=5.830, delta=0.107, M=-1.733e+002
23 36 56 74 -> 103 fr=79 (0.1287), cf=0.752, gamma=5.775, delta=0.106, M=-1.719e+002
23 36 72 -> 103 fr=79 (0.1287), cf=0.745, gamma=5.720, delta=0.106, M=-1.706e+002
9 23 56 72 74 -> 103 fr=79 (0.1287), cf=0.745, gamma=5.720, delta=0.106, M=-1.706e+002
9 65 -> 103 fr=80 (0.1303), cf=0.714, gamma=5.482, delta=0.107, M=-1.700e+002
9 36 56 77 -> 103 fr=80 (0.1303), cf=0.714, gamma=5.482, delta=0.107, M=-1.700e+002
23 36 56 -> 103 fr=79 (0.1287), cf=0.738, gamma=5.667, delta=0.106, M=-1.692e+002
9 23 56 72 -> 103 fr=79 (0.1287), cf=0.738, gamma=5.667, delta=0.106, M=-1.692e+002
9 36 74 -> 103 fr=80 (0.1303), cf=0.708, gamma=5.434, delta=0.106, M=-1.688e+002
9 23 38 -> 103 fr=79 (0.1287), cf=0.725, gamma=5.563, delta=0.106, M=-1.666e+002
23 36 74 -> 103 fr=79 (0.1287), cf=0.718, gamma=5.512, delta=0.105, M=-1.654e+002
9 23 56 74 -> 103 fr=79 (0.1287), cf=0.718, gamma=5.512, delta=0.105, M=-1.654e+002
23 38 56 72 74 -> 103 fr=79 (0.1287), cf=0.718, gamma=5.512, delta=0.105, M=-1.654e+002
9 38 56 74 -> 103 fr=80 (0.1303), cf=0.690, gamma=5.293, delta=0.106, M=-1.652e+002
9 23 56 -> 103 fr=79 (0.1287), cf=0.712, gamma=5.462, delta=0.105, M=-1.641e+002
23 38 56 74 -> 103 fr=79 (0.1287), cf=0.712, gamma=5.462, delta=0.105, M=-1.641e+002
23 38 56 72 -> 103 fr=79 (0.1287), cf=0.712, gamma=5.462, delta=0.105, M=-1.641e+002
38 65 69 -> 103 fr=65 (0.1059), cf=0.985, gamma=7.559, delta=0.092, M=-1.639e+002
36 56 69 74 -> 103 fr=65 (0.1059), cf=0.985, gamma=7.559, delta=0.092, M=-1.639e+002
36 38 56 72 77 -> 103 fr=80 (0.1303), cf=0.678, gamma=5.203, delta=0.105, M=-1.629e+002
23 36 77 -> 103 fr=79 (0.1287), cf=0.705, gamma=5.414, delta=0.105, M=-1.629e+002
23 38 56 -> 103 fr=79 (0.1287), cf=0.705, gamma=5.414, delta=0.105, M=-1.629e+002
9 36 56 -> 103 fr=80 (0.1303), cf=0.672, gamma=5.160, delta=0.105, M=-1.618e+002
9 36 72 -> 103 fr=80 (0.1303), cf=0.672, gamma=5.160, delta=0.105, M=-1.618e+002
36 38 56 77 -> 103 fr=80 (0.1303), cf=0.672, gamma=5.160, delta=0.105, M=-1.618e+002
65 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.675, delta=0.089, M=-1.610e+002
36 38 74 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.675, delta=0.089, M=-1.610e+002
36 38 77 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.675, delta=0.089, M=-1.610e+002
36 38 72 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.675, delta=0.089, M=-1.610e+002
38 56 74 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.675, delta=0.089, M=-1.610e+002
38 56 77 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.675, delta=0.089, M=-1.610e+002
38 56 72 98 -> 103 fr=63 (0.1026), cf=1.000, gamma=7.675, delta=0.089, M=-1.610e+002
36 56 72 74 -> 103 fr=80 (0.1303), cf=0.661, gamma=5.074, delta=0.105, M=-1.596e+002
9 38 56 77 -> 103 fr=80 (0.1303), cf=0.661, gamma=5.074, delta=0.105, M=-1.596e+002
9 38 56 72 -> 103 fr=80 (0.1303), cf=0.661, gamma=5.074, delta=0.105, M=-1.596e+002
9 36 77 -> 103 fr=80 (0.1303), cf=0.650, gamma=4.992, delta=0.104, M=-1.575e+002
23 36 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
36 74 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
36 77 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
36 72 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
9 23 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
23 56 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
23 38 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
56 74 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
56 77 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
56 72 98 -> 103 fr=63 (0.1026), cf=0.984, gamma=7.555, delta=0.089, M=-1.569e+002
23 36 -> 103 fr=79 (0.1287), cf=0.658, gamma=5.053, delta=0.103, M=-1.539e+002
36 56 74 -> 103 fr=80 (0.1303), cf=0.630, gamma=4.835, delta=0.103, M=-1.535e+002
23 98 -> 103 fr=63 (0.1026), cf=0.969, gamma=7.439, delta=0.089, M=-1.534e+002
9 38 56 -> 103 fr=80 (0.1303), cf=0.625, gamma=4.797, delta=0.103, M=-1.525e+002
36 38 72 74 -> 103 fr=80 (0.1303), cf=0.625, gamma=4.797, delta=0.103, M=-1.525e+002
36 38 74 -> 103 fr=80 (0.1303), cf=0.620, gamma=4.760, delta=0.103, M=-1.515e+002
9 36 -> 103 fr=80 (0.1303), cf=0.615, gamma=4.723, delta=0.103, M=-1.506e+002
9 23 72 74 -> 103 fr=79 (0.1287), cf=0.627, gamma=4.812, delta=0.102, M=-1.477e+002
9 23 72 -> 103 fr=79 (0.1287), cf=0.622, gamma=4.774, delta=0.102, M=-1.468e+002
36 38 56 72 -> 103 fr=80 (0.1303), cf=0.593, gamma=4.548, delta=0.102, M=-1.460e+002
38 65 -> 103 fr=80 (0.1303), cf=0.588, gamma=4.515, delta=0.101, M=-1.451e+002
9 23 74 -> 103 fr=79 (0.1287), cf=0.608, gamma=4.664, delta=0.101, M=-1.439e+002
23 56 72 74 -> 103 fr=79 (0.1287), cf=0.608, gamma=4.664, delta=0.101, M=-1.439e+002
36 38 72 77 -> 103 fr=80 (0.1303), cf=0.580, gamma=4.449, delta=0.101, M=-1.433e+002
9 23 -> 103 fr=79 (0.1287), cf=0.603, gamma=4.628, delta=0.101, M=-1.430e+002
36 38 77 -> 103 fr=80 (0.1303), cf=0.576, gamma=4.417, delta=0.101, M=-1.425e+002
23 56 72 -> 103 fr=79 (0.1287), cf=0.598, gamma=4.593, delta=0.101, M=-1.421e+002
36 56 72 77 -> 103 fr=80 (0.1303), cf=0.571, gamma=4.386, delta=0.101, M=-1.416e+002
35 46 50 55 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 55 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 63 83 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 63 83 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 59 63 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 59 63 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 63 79 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 63 79 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 59 67 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 59 67 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 59 69 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 59 69 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 63 67 69 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 63 67 69 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 57 67 69 89 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
35 46 50 52 57 67 69 -> 113 fr=85 (0.1384), cf=0.556, gamma=4.013, delta=0.104, M=-1.415e+002
36 72 74 -> 103 fr=80 (0.1303), cf=0.567, gamma=4.355, delta=0.100, M=-1.408e+002
35 46 50 63 67 89 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 52 63 67 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 63 69 89 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 52 63 69 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 67 69 89 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 52 67 69 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 57 67 83 89 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 52 57 67 83 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 57 67 79 89 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
35 46 50 52 57 67 79 -> 113 fr=85 (0.1384), cf=0.552, gamma=3.987, delta=0.104, M=-1.407e+002
36 38 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.907, delta=0.088, M=-1.403e+002
38 56 98 -> 103 fr=63 (0.1026), cf=0.900, gamma=6.907, delta=0.088, M=-1.403e+002
9 56 72 74 -> 103 fr=80 (0.1303), cf=0.563, gamma=4.324, delta=0.100, M=-1.400e+002
35 46 50 63 89 -> 113 fr=85 (0.1384), cf=0.548, gamma=3.961, delta=0.103, M=-1.399e+002
35 46 50 52 63 -> 113 fr=85 (0.1384), cf=0.548, gamma=3.961, delta=0.103, M=-1.399e+002
35 46 50 67 83 89 -> 113 fr=85 (0.1384), cf=0.548, gamma=3.961, delta=0.103, M=-1.399e+002
35 46 50 52 67 83 -> 113 fr=85 (0.1384), cf=0.548, gamma=3.961, delta=0.103, M=-1.399e+002
35 46 50 67 79 89 -> 113 fr=85 (0.1384), cf=0.548, gamma=3.961, delta=0.103, M=-1.399e+002
35 46 50 52 67 79 -> 113 fr=85 (0.1384), cf=0.548, gamma=3.961, delta=0.103, M=-1.399e+002
36 38 56 -> 103 fr=80 (0.1303), cf=0.559, gamma=4.294, delta=0.100, M=-1.391e+002
23 56 74 -> 103 fr=79 (0.1287), cf=0.581, gamma=4.458, delta=0.100, M=-1.386e+002
36 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.810, delta=0.088, M=-1.382e+002
56 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.810, delta=0.088, M=-1.382e+002
9 38 74 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.810, delta=0.088, M=-1.382e+002
9 38 77 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.810, delta=0.088, M=-1.382e+002
9 38 72 98 -> 103 fr=63 (0.1026), cf=0.887, gamma=6.810, delta=0.088, M=-1.382e+002
35 41 46 50 55 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 46 50 59 89 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 46 50 52 59 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 46 50 63 83 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 46 50 59 63 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 46 50 63 79 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 46 50 59 67 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 46 50 59 69 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 50 55 63 89 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 46 50 63 67 69 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 50 63 83 89 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 50 59 63 89 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 50 63 79 89 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 46 50 57 67 69 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 42 50 52 55 63 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 42 50 52 63 83 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 42 50 52 59 63 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 42 50 52 63 79 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 50 63 67 69 89 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
35 41 42 50 52 63 67 69 97 -> 113 fr=85 (0.1384), cf=0.538, gamma=3.886, delta=0.103, M=-1.375e+002
23 56 -> 103 fr=79 (0.1287), cf=0.572, gamma=4.394, delta=0.099, M=-1.369e+002
35 46 55 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 55 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 63 83 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 63 83 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 59 63 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 59 63 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 63 79 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 63 79 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 59 67 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 59 67 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 59 69 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 59 69 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 46 50 63 67 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 46 50 63 69 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 63 67 69 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 63 67 69 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 46 50 67 69 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 57 67 69 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 46 52 57 67 69 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 55 63 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 55 63 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 52 55 63 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 63 83 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 63 83 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 52 63 83 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 59 63 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 59 63 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 63 79 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 63 79 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 52 59 63 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 52 63 79 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 63 67 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 63 69 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 46 50 57 67 83 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 46 50 57 67 79 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 55 57 83 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 55 57 79 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 63 67 69 89 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 63 67 69 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 63 67 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 63 69 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 52 63 67 69 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 55 57 83 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 55 57 79 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 57 59 67 83 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 57 59 69 83 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 57 67 69 83 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 57 59 67 79 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 57 59 69 79 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 50 57 67 69 79 89 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 57 59 67 83 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 57 59 69 83 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 57 67 69 83 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 57 59 67 79 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 57 59 69 79 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
35 41 42 50 52 57 67 69 79 97 -> 113 fr=85 (0.1384), cf=0.535, gamma=3.862, delta=0.103, M=-1.368e+002
36 56 77 -> 103 fr=80 (0.1303), cf=0.548, gamma=4.205, delta=0.099, M=-1.367e+002
9 56 74 -> 103 fr=80 (0.1303), cf=0.548, gamma=4.205, delta=0.099, M=-1.367e+002
9 74 98 -> 103 fr=63 (0.1026), cf=0.875, gamma=6.716, delta=0.087, M=-1.361e+002
9 77 98 -> 103 fr=63 (0.1026), cf=0.875, gamma=6.716, delta=0.087, M=-1.361e+002
9 72 98 -> 103 fr=63 (0.1026), cf=0.875, gamma=6.716, delta=0.087, M=-1.361e+002
38 74 98 -> 103 fr=63 (0.1026), cf=0.875, gamma=6.716, delta=0.087, M=-1.361e+002
38 77 98 -> 103 fr=63 (0.1026), cf=0.875, gamma=6.716, delta=0.087, M=-1.361e+002
38 72 98 -> 103 fr=63 (0.1026), cf=0.875, gamma=6.716, delta=0.087, M=-1.361e+002
35 41 46 50 63 -> 113 fr=85 (0.1384), cf=0.531, gamma=3.838, delta=0.102, M=-1.360e+002
35 46 63 67 89 -> 113 fr=85 (0.1384), cf=0.531, gamma=3.838, delta=0.102, M=-1.360e+002
35 46 52 63 67 -> 113 fr=85 (0.1384), cf=0.531, gamma=3.838, delta=0.102, M=-1.360e+002
35 46 63 69 89 -> 113 fr=85 (0.1384), cf=0.531, gamma=3.838, delta=0.102, M=-1.360e+002
35 46 52 63 69 -> 113 fr=85 (0.1384), cf=0.531, gamma=3.838, delta=0.102, M=-1.360e+002
35 46 67 69 89 -> 113 fr=85 (0.1384), cf=0.531, gamma=3.838, delta=0.102, M=-1.360e+002
35 46 52 67 69 -> 113 fr=85 (0.1384), cf=0.531, gamma=3.838, delta=0.102, M=-1.360e+002
