9 36 65 -> 103 fr=78 (0.1270), cf=0.963, gamma=7.580, delta=0.110, M=-2.194e+002
9 23 36 72 74 -> 103 fr=77 (0.1254), cf=0.828, gamma=6.518, delta=0.106, M=-1.840e+002
9 36 56 74 -> 103 fr=78 (0.1270), cf=0.796, gamma=6.265, delta=0.107, M=-1.834e+002
23 38 65 -> 103 fr=77 (0.1254), cf=0.819, gamma=6.448, delta=0.106, M=-1.823e+002
9 23 36 72 -> 103 fr=77 (0.1254), cf=0.819, gamma=6.448, delta=0.106, M=-1.823e+002
9 36 38 77 -> 103 fr=78 (0.1270), cf=0.788, gamma=6.202, delta=0.107, M=-1.819e+002
9 36 38 72 -> 103 fr=78 (0.1270), cf=0.788, gamma=6.202, delta=0.107, M=-1.819e+002
9 23 36 56 -> 103 fr=77 (0.1254), cf=0.811, gamma=6.380, delta=0.106, M=-1.806e+002
23 36 56 72 74 -> 103 fr=77 (0.1254), cf=0.811, gamma=6.380, delta=0.106, M=-1.806e+002
9 23 36 74 -> 103 fr=77 (0.1254), cf=0.802, gamma=6.314, delta=0.106, M=-1.790e+002
9 38 65 -> 103 fr=78 (0.1270), cf=0.772, gamma=6.079, delta=0.106, M=-1.789e+002
9 23 36 -> 103 fr=77 (0.1254), cf=0.794, gamma=6.249, delta=0.105, M=-1.774e+002
23 36 56 72 -> 103 fr=77 (0.1254), cf=0.794, gamma=6.249, delta=0.105, M=-1.774e+002
23 36 38 -> 103 fr=77 (0.1254), cf=0.786, gamma=6.185, delta=0.105, M=-1.759e+002
9 36 56 72 -> 103 fr=78 (0.1270), cf=0.743, gamma=5.848, delta=0.105, M=-1.733e+002
23 36 56 74 -> 103 fr=77 (0.1254), cf=0.770, gamma=6.061, delta=0.105, M=-1.729e+002
23 36 72 74 -> 103 fr=77 (0.1254), cf=0.770, gamma=6.061, delta=0.105, M=-1.729e+002
9 36 38 -> 103 fr=78 (0.1270), cf=0.736, gamma=5.792, delta=0.105, M=-1.720e+002
36 38 56 72 74 -> 103 fr=78 (0.1270), cf=0.736, gamma=5.792, delta=0.105, M=-1.720e+002
9 36 72 74 -> 103 fr=78 (0.1270), cf=0.729, gamma=5.738, delta=0.105, M=-1.707e+002
36 38 56 74 -> 103 fr=78 (0.1270), cf=0.729, gamma=5.738, delta=0.105, M=-1.707e+002
23 65 -> 103 fr=77 (0.1254), cf=0.755, gamma=5.942, delta=0.104, M=-1.701e+002
23 36 56 -> 103 fr=77 (0.1254), cf=0.755, gamma=5.942, delta=0.104, M=-1.701e+002
23 36 72 -> 103 fr=77 (0.1254), cf=0.755, gamma=5.942, delta=0.104, M=-1.701e+002
9 36 56 77 -> 103 fr=78 (0.1270), cf=0.722, gamma=5.685, delta=0.105, M=-1.694e+002
9 36 74 -> 103 fr=78 (0.1270), cf=0.709, gamma=5.582, delta=0.104, M=-1.669e+002
23 36 74 -> 103 fr=77 (0.1254), cf=0.733, gamma=5.773, delta=0.104, M=-1.660e+002
9 23 56 72 74 -> 103 fr=77 (0.1254), cf=0.733, gamma=5.773, delta=0.104, M=-1.660e+002
9 23 56 72 -> 103 fr=77 (0.1254), cf=0.726, gamma=5.718, delta=0.103, M=-1.647e+002
9 65 -> 103 fr=78 (0.1270), cf=0.696, gamma=5.482, delta=0.104, M=-1.645e+002
23 36 77 -> 103 fr=77 (0.1254), cf=0.720, gamma=5.665, delta=0.103, M=-1.635e+002
23 38 56 72 74 -> 103 fr=77 (0.1254), cf=0.720, gamma=5.665, delta=0.103, M=-1.635e+002
9 23 56 74 -> 103 fr=77 (0.1254), cf=0.713, gamma=5.612, delta=0.103, M=-1.622e+002
23 38 56 74 -> 103 fr=77 (0.1254), cf=0.713, gamma=5.612, delta=0.103, M=-1.622e+002
23 38 56 72 -> 103 fr=77 (0.1254), cf=0.713, gamma=5.612, delta=0.103, M=-1.622e+002
9 36 56 -> 103 fr=78 (0.1270), cf=0.678, gamma=5.339, delta=0.103, M=-1.610e+002
36 38 56 72 77 -> 103 fr=78 (0.1270), cf=0.678, gamma=5.339, delta=0.103, M=-1.610e+002
9 23 56 -> 103 fr=77 (0.1254), cf=0.706, gamma=5.561, delta=0.103, M=-1.610e+002
23 38 56 -> 103 fr=77 (0.1254), cf=0.706, gamma=5.561, delta=0.103, M=-1.610e+002
36 38 56 77 -> 103 fr=78 (0.1270), cf=0.672, gamma=5.293, delta=0.103, M=-1.599e+002
9 36 72 -> 103 fr=78 (0.1270), cf=0.667, gamma=5.248, delta=0.103, M=-1.588e+002
36 56 72 74 -> 103 fr=78 (0.1270), cf=0.661, gamma=5.203, delta=0.103, M=-1.577e+002
9 38 56 74 -> 103 fr=78 (0.1270), cf=0.661, gamma=5.203, delta=0.103, M=-1.577e+002
9 23 38 -> 103 fr=77 (0.1254), cf=0.688, gamma=5.412, delta=0.102, M=-1.575e+002
9 36 77 -> 103 fr=78 (0.1270), cf=0.650, gamma=5.117, delta=0.102, M=-1.556e+002
23 36 -> 103 fr=77 (0.1254), cf=0.670, gamma=5.271, delta=0.102, M=-1.541e+002
9 38 56 77 -> 103 fr=78 (0.1270), cf=0.639, gamma=5.033, delta=0.102, M=-1.536e+002
9 38 56 72 -> 103 fr=78 (0.1270), cf=0.639, gamma=5.033, delta=0.102, M=-1.536e+002
36 56 74 -> 103 fr=78 (0.1270), cf=0.634, gamma=4.992, delta=0.102, M=-1.525e+002
9 36 -> 103 fr=78 (0.1270), cf=0.614, gamma=4.835, delta=0.101, M=-1.487e+002
36 38 72 74 -> 103 fr=78 (0.1270), cf=0.614, gamma=4.835, delta=0.101, M=-1.487e+002
36 38 74 -> 103 fr=78 (0.1270), cf=0.609, gamma=4.797, delta=0.101, M=-1.477e+002
9 38 56 -> 103 fr=78 (0.1270), cf=0.605, gamma=4.760, delta=0.100, M=-1.468e+002
36 38 56 72 -> 103 fr=78 (0.1270), cf=0.582, gamma=4.582, delta=0.099, M=-1.423e+002
23 56 72 74 -> 103 fr=77 (0.1254), cf=0.606, gamma=4.773, delta=0.099, M=-1.420e+002
9 23 72 74 -> 103 fr=77 (0.1254), cf=0.602, gamma=4.735, delta=0.099, M=-1.411e+002
36 56 72 77 -> 103 fr=78 (0.1270), cf=0.574, gamma=4.515, delta=0.099, M=-1.406e+002
36 38 72 77 -> 103 fr=78 (0.1270), cf=0.574, gamma=4.515, delta=0.099, M=-1.406e+002
9 23 72 -> 103 fr=77 (0.1254), cf=0.597, gamma=4.699, delta=0.099, M=-1.402e+002
23 56 72 -> 103 fr=77 (0.1254), cf=0.597, gamma=4.699, delta=0.099, M=-1.402e+002
36 38 77 -> 103 fr=78 (0.1270), cf=0.569, gamma=4.482, delta=0.099, M=-1.398e+002
38 65 -> 103 fr=78 (0.1270), cf=0.565, gamma=4.449, delta=0.098, M=-1.389e+002
9 23 74 -> 103 fr=77 (0.1254), cf=0.588, gamma=4.627, delta=0.098, M=-1.384e+002
36 72 74 -> 103 fr=78 (0.1270), cf=0.561, gamma=4.417, delta=0.098, M=-1.381e+002
9 23 -> 103 fr=77 (0.1254), cf=0.583, gamma=4.592, delta=0.098, M=-1.375e+002
23 56 74 -> 103 fr=77 (0.1254), cf=0.583, gamma=4.592, delta=0.098, M=-1.375e+002
36 56 77 -> 103 fr=78 (0.1270), cf=0.553, gamma=4.355, delta=0.098, M=-1.365e+002
23 56 -> 103 fr=77 (0.1254), cf=0.575, gamma=4.523, delta=0.098, M=-1.358e+002
36 38 56 -> 103 fr=78 (0.1270), cf=0.549, gamma=4.324, delta=0.098, M=-1.357e+002
9 56 72 74 -> 103 fr=78 (0.1270), cf=0.545, gamma=4.294, delta=0.097, M=-1.349e+002
36 74 -> 103 fr=78 (0.1270), cf=0.542, gamma=4.264, delta=0.097, M=-1.341e+002
35 46 50 55 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 55 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 63 83 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 63 83 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 59 63 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 59 63 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 63 79 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 63 79 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 59 67 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 59 67 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 59 69 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 59 69 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 63 67 69 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 63 67 69 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 67 69 83 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 67 69 83 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 67 69 79 89 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
35 46 50 52 67 69 79 -> 113 fr=80 (0.1303), cf=0.530, gamma=4.066, delta=0.098, M=-1.329e+002
9 56 74 -> 103 fr=78 (0.1270), cf=0.534, gamma=4.205, delta=0.097, M=-1.326e+002
35 46 50 63 67 89 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 52 63 67 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 63 69 89 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 52 63 69 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 67 83 89 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 52 67 83 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 67 79 89 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 52 67 79 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 67 69 89 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 52 67 69 -> 113 fr=80 (0.1303), cf=0.526, gamma=4.039, delta=0.098, M=-1.321e+002
35 46 50 63 89 -> 113 fr=80 (0.1303), cf=0.523, gamma=4.013, delta=0.098, M=-1.314e+002
35 46 50 52 63 -> 113 fr=80 (0.1303), cf=0.523, gamma=4.013, delta=0.098, M=-1.314e+002
35 46 50 59 89 -> 113 fr=80 (0.1303), cf=0.516, gamma=3.961, delta=0.097, M=-1.299e+002
35 46 50 52 59 -> 113 fr=80 (0.1303), cf=0.516, gamma=3.961, delta=0.097, M=-1.299e+002
35 41 46 50 55 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 63 83 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 59 63 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 63 79 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 59 67 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 59 69 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 50 55 63 89 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 63 67 69 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 50 63 83 89 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 50 59 63 89 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 50 63 79 89 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 67 69 83 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 67 69 79 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 42 50 52 55 63 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 42 50 52 63 83 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 42 50 52 59 63 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 42 50 52 63 79 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 50 63 67 69 89 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 42 50 52 63 67 69 97 -> 113 fr=80 (0.1303), cf=0.513, gamma=3.936, delta=0.097, M=-1.292e+002
35 41 46 50 63 67 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 46 50 63 69 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 46 50 67 83 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 46 50 67 79 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 46 50 67 69 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 55 63 89 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 55 63 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 52 55 63 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 63 83 89 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 63 83 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 52 63 83 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 59 63 89 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 59 63 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 63 79 89 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 63 79 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 52 59 63 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 52 63 79 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 63 67 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 63 69 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 55 57 83 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 55 57 79 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 63 67 69 89 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 63 67 69 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 63 67 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 63 69 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 52 63 67 69 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 55 57 83 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 55 57 79 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 57 59 67 83 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 57 59 69 83 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 57 67 69 83 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 57 59 67 79 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 57 59 69 79 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 50 57 67 69 79 89 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 57 59 67 83 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 57 59 69 83 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 57 67 69 83 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 57 59 67 79 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 57 59 69 79 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 41 42 50 52 57 67 69 79 97 -> 113 fr=80 (0.1303), cf=0.510, gamma=3.911, delta=0.097, M=-1.285e+002
35 46 55 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 55 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 46 50 63 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 63 83 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 63 83 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 59 63 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 59 63 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 63 79 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 63 79 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 59 67 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 59 67 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 59 69 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 59 69 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 55 63 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 63 67 69 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 63 67 69 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 63 83 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 59 63 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 63 79 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 63 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 67 69 83 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 67 69 83 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 67 69 79 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 46 52 67 69 79 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 55 83 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 55 79 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 55 57 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 63 67 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 63 67 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 63 69 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 63 69 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 63 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 63 67 69 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 52 63 67 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 52 63 69 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 55 57 83 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 55 57 83 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 55 83 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 52 55 57 83 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 55 57 79 89 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 55 57 79 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 55 79 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 42 50 52 55 57 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 52 55 57 79 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 59 67 83 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 59 69 83 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 67 69 83 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 57 67 83 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 59 67 79 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
35 41 50 59 69 79 89 97 -> 113 fr=80 (0.1303), cf=0.506, gamma=3.886, delta=0.097, M=-1.278e+002
