8 -> 36 fr=37 (0.4066), cf=1.000, gamma=2.459, delta=0.241, M=-5.901e+001
12 19 21 25 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
7 12 16 25 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
7 12 25 31 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
7 12 18 25 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
7 12 21 25 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
6 12 16 25 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
6 12 25 31 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
6 12 18 25 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
6 12 21 25 -> 39 fr=12 (0.1319), cf=1.000, gamma=7.583, delta=0.114, M=-3.339e+001
11 16 -> 36 fr=31 (0.3407), cf=0.912, gamma=2.242, delta=0.189, M=-3.290e+001
3 11 18 21 -> 36 fr=31 (0.3407), cf=0.912, gamma=2.242, delta=0.189, M=-3.290e+001
26 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
1 6 20 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
1 6 23 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
1 18 23 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
6 7 20 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
6 7 23 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
7 18 20 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
7 18 23 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
6 20 21 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
6 21 23 31 -> 37 fr=18 (0.1978), cf=0.783, gamma=3.957, delta=0.148, M=-3.258e+001
3 20 21 -> 36 fr=37 (0.4066), cf=0.740, gamma=1.820, delta=0.183, M=-3.242e+001
1 10 31 -> 37 fr=15 (0.1648), cf=1.000, gamma=5.056, delta=0.132, M=-3.184e+001
1 10 18 -> 37 fr=15 (0.1648), cf=1.000, gamma=5.056, delta=0.132, M=-3.184e+001
7 10 31 -> 37 fr=15 (0.1648), cf=1.000, gamma=5.056, delta=0.132, M=-3.184e+001
7 10 18 -> 37 fr=15 (0.1648), cf=1.000, gamma=5.056, delta=0.132, M=-3.184e+001
6 10 31 -> 37 fr=15 (0.1648), cf=1.000, gamma=5.056, delta=0.132, M=-3.184e+001
6 10 18 -> 37 fr=15 (0.1648), cf=1.000, gamma=5.056, delta=0.132, M=-3.184e+001
9 18 20 21 -> 36 fr=35 (0.3846), cf=0.795, gamma=1.956, delta=0.188, M=-3.164e+001
3 18 21 23 -> 36 fr=33 (0.3626), cf=0.846, gamma=2.081, delta=0.188, M=-3.149e+001
23 26 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
1 23 31 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
7 20 31 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
7 23 31 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
6 20 31 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
6 23 31 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
1 20 21 31 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
1 18 21 23 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
7 18 20 21 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
7 18 21 23 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
1 6 18 20 21 -> 37 fr=18 (0.1978), cf=0.750, gamma=3.792, delta=0.146, M=-3.119e+001
16 21 23 -> 36 fr=32 (0.3516), cf=0.865, gamma=2.127, delta=0.186, M=-3.105e+001
3 11 18 -> 36 fr=31 (0.3407), cf=0.886, gamma=2.178, delta=0.184, M=-3.084e+001
12 19 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
19 21 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
7 12 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
6 12 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
7 16 21 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
7 21 25 31 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
7 18 21 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
6 16 21 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
6 21 25 31 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
6 18 21 25 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
7 12 16 31 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
3 7 12 31 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
6 12 16 31 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
1 3 6 12 31 -> 39 fr=12 (0.1319), cf=0.923, gamma=7.000, delta=0.113, M=-3.082e+001
1 6 15 20 -> 37 fr=18 (0.1978), cf=0.720, gamma=3.640, delta=0.143, M=-2.992e+001
1 15 20 21 -> 37 fr=18 (0.1978), cf=0.720, gamma=3.640, delta=0.143, M=-2.992e+001
1 18 20 31 -> 37 fr=18 (0.1978), cf=0.720, gamma=3.640, delta=0.143, M=-2.992e+001
6 18 20 21 -> 37 fr=18 (0.1978), cf=0.720, gamma=3.640, delta=0.143, M=-2.992e+001
6 18 21 23 -> 37 fr=18 (0.1978), cf=0.720, gamma=3.640, delta=0.143, M=-2.992e+001
9 20 35 -> 36 fr=29 (0.3187), cf=0.906, gamma=2.229, delta=0.176, M=-2.897e+001
1 24 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
19 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
24 25 31 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
12 25 31 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
7 16 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
7 25 31 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
7 18 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
6 16 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
6 25 31 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
6 18 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
1 12 16 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
1 12 18 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
1 12 21 25 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
7 9 12 31 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
3 6 12 31 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
1 6 9 12 31 -> 39 fr=12 (0.1319), cf=0.857, gamma=6.500, delta=0.112, M=-2.887e+001
9 18 20 -> 36 fr=35 (0.3846), cf=0.761, gamma=1.871, delta=0.179, M=-2.879e+001
1 15 20 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
1 20 31 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
1 18 23 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
7 18 20 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
7 18 23 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
7 15 20 21 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
1 6 18 20 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
1 18 20 21 -> 37 fr=18 (0.1978), cf=0.692, gamma=3.500, delta=0.141, M=-2.874e+001
3 18 23 -> 36 fr=33 (0.3626), cf=0.805, gamma=1.980, delta=0.179, M=-2.827e+001
16 23 35 -> 36 fr=24 (0.2637), cf=1.000, gamma=2.459, delta=0.157, M=-2.815e+001
16 23 -> 36 fr=32 (0.3516), cf=0.821, gamma=2.018, delta=0.177, M=-2.767e+001
15 20 21 -> 37 fr=18 (0.1978), cf=0.667, gamma=3.370, delta=0.139, M=-2.764e+001
6 18 20 -> 37 fr=18 (0.1978), cf=0.667, gamma=3.370, delta=0.139, M=-2.764e+001
6 18 23 -> 37 fr=18 (0.1978), cf=0.667, gamma=3.370, delta=0.139, M=-2.764e+001
24 25 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
24 31 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
1 12 25 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
12 16 25 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
12 18 25 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
12 21 25 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
21 25 31 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
1 16 21 25 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
1 18 21 25 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
1 12 16 31 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
1 3 12 31 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
7 12 16 21 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
6 12 16 21 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
6 9 12 31 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
7 16 21 31 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
6 16 21 31 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
3 7 12 18 21 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
1 3 6 12 18 21 -> 39 fr=12 (0.1319), cf=0.800, gamma=6.067, delta=0.110, M=-2.726e+001
3 20 31 -> 36 fr=31 (0.3407), cf=0.838, gamma=2.061, delta=0.175, M=-2.726e+001
16 35 -> 36 fr=28 (0.3077), cf=0.903, gamma=2.221, delta=0.169, M=-2.717e+001
1 10 -> 37 fr=15 (0.1648), cf=0.882, gamma=4.461, delta=0.128, M=-2.700e+001
10 31 -> 37 fr=15 (0.1648), cf=0.882, gamma=4.461, delta=0.128, M=-2.700e+001
10 18 -> 37 fr=15 (0.1648), cf=0.882, gamma=4.461, delta=0.128, M=-2.700e+001
3 35 -> 36 fr=29 (0.3187), cf=0.879, gamma=2.161, delta=0.171, M=-2.700e+001
1 18 20 -> 37 fr=18 (0.1978), cf=0.643, gamma=3.250, delta=0.137, M=-2.661e+001
6 7 15 20 -> 37 fr=18 (0.1978), cf=0.643, gamma=3.250, delta=0.137, M=-2.661e+001
3 20 -> 36 fr=37 (0.4066), cf=0.673, gamma=1.655, delta=0.161, M=-2.641e+001
3 18 21 -> 36 fr=37 (0.4066), cf=0.673, gamma=1.655, delta=0.161, M=-2.641e+001
9 20 21 -> 36 fr=35 (0.3846), cf=0.729, gamma=1.793, delta=0.170, M=-2.620e+001
23 -> ~39 fr=75 (0.8242), cf=1.000, gamma=1.152, delta=0.109, M=-2.588e+001
12 25 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
25 31 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
12 19 21 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
1 16 25 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
1 18 25 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
7 21 25 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
6 21 25 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
16 21 25 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
18 21 25 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
7 12 16 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
6 12 16 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
7 16 31 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
6 16 31 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
1 9 12 31 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
3 7 12 18 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
3 7 21 31 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
1 3 6 12 18 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
7 9 12 18 21 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
3 6 12 18 21 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
1 3 6 21 31 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
1 6 9 12 18 21 -> 39 fr=12 (0.1319), cf=0.750, gamma=5.688, delta=0.109, M=-2.588e+001
7 15 20 -> 37 fr=18 (0.1978), cf=0.621, gamma=3.138, delta=0.135, M=-2.564e+001
6 15 20 -> 37 fr=18 (0.1978), cf=0.621, gamma=3.138, delta=0.135, M=-2.564e+001
10 15 21 -> 37 fr=15 (0.1648), cf=0.833, gamma=4.213, delta=0.126, M=-2.525e+001
7 10 21 -> 37 fr=15 (0.1648), cf=0.833, gamma=4.213, delta=0.126, M=-2.525e+001
6 10 21 -> 37 fr=15 (0.1648), cf=0.833, gamma=4.213, delta=0.126, M=-2.525e+001
3 21 23 31 -> 36 fr=28 (0.3077), cf=0.875, gamma=2.152, delta=0.165, M=-2.524e+001
9 11 18 21 -> 36 fr=29 (0.3187), cf=0.853, gamma=2.098, delta=0.167, M=-2.522e+001
15 20 -> 37 fr=18 (0.1978), cf=0.600, gamma=3.033, delta=0.133, M=-2.472e+001
1 15 21 -> 37 fr=18 (0.1978), cf=0.600, gamma=3.033, delta=0.133, M=-2.472e+001
1 7 20 21 -> 37 fr=18 (0.1978), cf=0.600, gamma=3.033, delta=0.133, M=-2.472e+001
1 6 20 21 -> 37 fr=18 (0.1978), cf=0.600, gamma=3.033, delta=0.133, M=-2.472e+001
1 20 21 23 -> 37 fr=18 (0.1978), cf=0.600, gamma=3.033, delta=0.133, M=-2.472e+001
12 19 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
19 21 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
16 25 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
18 25 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
12 16 31 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
7 16 21 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
6 16 21 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
1 12 16 21 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
7 9 12 18 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
3 6 12 18 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
1 3 6 31 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
1 16 21 31 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
3 6 7 31 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
3 7 18 31 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
3 6 21 31 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
1 6 9 12 18 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
1 3 12 18 21 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
6 9 12 18 21 -> 39 fr=12 (0.1319), cf=0.706, gamma=5.353, delta=0.107, M=-2.465e+001
11 27 -> 36 fr=25 (0.2747), cf=0.926, gamma=2.277, delta=0.154, M=-2.431e+001
3 18 -> 36 fr=37 (0.4066), cf=0.649, gamma=1.596, delta=0.152, M=-2.428e+001
16 21 -> 36 fr=36 (0.3956), cf=0.679, gamma=1.671, delta=0.159, M=-2.426e+001
1 6 15 -> 37 fr=18 (0.1978), cf=0.581, gamma=2.935, delta=0.130, M=-2.385e+001
7 15 21 -> 37 fr=18 (0.1978), cf=0.581, gamma=2.935, delta=0.130, M=-2.385e+001
7 20 21 -> 37 fr=18 (0.1978), cf=0.581, gamma=2.935, delta=0.130, M=-2.385e+001
3 11 21 31 -> 36 fr=26 (0.2857), cf=0.897, gamma=2.205, delta=0.156, M=-2.383e+001
9 35 -> 36 fr=29 (0.3187), cf=0.829, gamma=2.038, delta=0.162, M=-2.361e+001
20 35 -> 36 fr=29 (0.3187), cf=0.829, gamma=2.038, delta=0.162, M=-2.361e+001
9 11 18 -> 36 fr=29 (0.3187), cf=0.829, gamma=2.038, delta=0.162, M=-2.361e+001
20 -> ~39 fr=73 (0.8022), cf=1.000, gamma=1.152, delta=0.106, M=-2.356e+001
7 25 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
6 25 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 21 25 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 12 16 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
7 12 31 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
3 12 31 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 16 31 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
3 7 31 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
3 6 31 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 6 12 31 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 3 12 18 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
6 9 12 18 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 3 21 31 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
3 7 18 21 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 9 12 18 21 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 3 6 18 21 -> 39 fr=12 (0.1319), cf=0.667, gamma=5.056, delta=0.106, M=-2.356e+001
1 15 -> 37 fr=18 (0.1978), cf=0.563, gamma=2.844, delta=0.128, M=-2.303e+001
15 21 -> 37 fr=18 (0.1978), cf=0.563, gamma=2.844, delta=0.128, M=-2.303e+001
1 6 20 -> 37 fr=18 (0.1978), cf=0.563, gamma=2.844, delta=0.128, M=-2.303e+001
1 20 21 -> 37 fr=18 (0.1978), cf=0.563, gamma=2.844, delta=0.128, M=-2.303e+001
6 20 21 -> 37 fr=18 (0.1978), cf=0.563, gamma=2.844, delta=0.128, M=-2.303e+001
9 18 21 23 -> 36 fr=31 (0.3407), cf=0.775, gamma=1.906, delta=0.162, M=-2.284e+001
9 20 -> 36 fr=35 (0.3846), cf=0.686, gamma=1.688, delta=0.157, M=-2.273e+001
21 25 -> 39 fr=12 (0.1319), cf=0.632, gamma=4.789, delta=0.104, M=-2.256e+001
