8 -> 36 fr=37 (0.3978), cf=1.000, gamma=2.514, delta=0.240, M=-6.003e+001
19 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
1 12 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
12 16 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
12 18 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 16 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 25 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 18 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
1 12 16 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
1 3 12 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
6 9 12 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 9 12 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
3 20 -> 36 fr=37 (0.3978), cf=0.673, gamma=1.691, delta=0.163, M=-2.743e+001
9 20 21 -> 36 fr=35 (0.3763), cf=0.729, gamma=1.833, delta=0.171, M=-2.713e+001
6 7 15 20 -> 37 fr=18 (0.1935), cf=0.643, gamma=3.321, delta=0.135, M=-2.704e+001
11 27 -> 36 fr=26 (0.2796), cf=0.929, gamma=2.334, delta=0.160, M=-2.656e+001
3 23 35 -> 36 fr=26 (0.2796), cf=0.929, gamma=2.334, delta=0.160, M=-2.656e+001
16 21 -> 36 fr=36 (0.3871), cf=0.692, gamma=1.740, delta=0.165, M=-2.634e+001
12 25 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
25 31 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
1 16 25 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
1 18 25 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
6 12 16 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
6 16 31 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
1 9 12 31 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
1 3 6 12 18 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
3 6 7 12 18 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
9 11 18 21 -> 36 fr=30 (0.3226), cf=0.833, gamma=2.095, delta=0.169, M=-2.613e+001
3 11 21 31 -> 36 fr=27 (0.2903), cf=0.900, gamma=2.262, delta=0.162, M=-2.613e+001
6 15 20 -> 37 fr=18 (0.1935), cf=0.621, gamma=3.207, delta=0.133, M=-2.607e+001
7 15 20 -> 37 fr=18 (0.1935), cf=0.621, gamma=3.207, delta=0.133, M=-2.607e+001
1 6 20 21 -> 37 fr=18 (0.1935), cf=0.621, gamma=3.207, delta=0.133, M=-2.607e+001
1 7 20 21 -> 37 fr=18 (0.1935), cf=0.621, gamma=3.207, delta=0.133, M=-2.607e+001
1 20 21 23 -> 37 fr=18 (0.1935), cf=0.621, gamma=3.207, delta=0.133, M=-2.607e+001
3 18 35 -> 36 fr=29 (0.3118), cf=0.853, gamma=2.144, delta=0.166, M=-2.595e+001
3 21 35 -> 36 fr=29 (0.3118), cf=0.853, gamma=2.144, delta=0.166, M=-2.595e+001
16 35 -> 36 fr=28 (0.3011), cf=0.875, gamma=2.199, delta=0.164, M=-2.594e+001
3 11 35 -> 36 fr=24 (0.2581), cf=0.960, gamma=2.413, delta=0.151, M=-2.573e+001
15 20 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
1 15 21 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
1 20 21 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
6 25 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
16 25 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
18 25 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
7 12 16 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
12 16 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
7 16 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
3 6 12 18 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
3 7 12 18 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
1 3 6 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
3 6 7 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
1 6 9 12 18 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
6 7 9 12 18 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
9 11 18 -> 36 fr=30 (0.3226), cf=0.811, gamma=2.038, delta=0.164, M=-2.459e+001
3 9 11 21 -> 36 fr=30 (0.3226), cf=0.811, gamma=2.038, delta=0.164, M=-2.459e+001
1 10 -> 37 fr=14 (0.1505), cf=0.875, gamma=4.521, delta=0.117, M=-2.452e+001
10 31 -> 37 fr=14 (0.1505), cf=0.875, gamma=4.521, delta=0.117, M=-2.452e+001
10 18 -> 37 fr=14 (0.1505), cf=0.875, gamma=4.521, delta=0.117, M=-2.452e+001
3 35 -> 36 fr=29 (0.3118), cf=0.829, gamma=2.083, delta=0.162, M=-2.433e+001
3 18 -> 36 fr=37 (0.3978), cf=0.638, gamma=1.603, delta=0.150, M=-2.429e+001
1 6 15 -> 37 fr=18 (0.1935), cf=0.581, gamma=3.000, delta=0.129, M=-2.429e+001
1 6 20 -> 37 fr=18 (0.1935), cf=0.581, gamma=3.000, delta=0.129, M=-2.429e+001
7 20 21 -> 37 fr=18 (0.1935), cf=0.581, gamma=3.000, delta=0.129, M=-2.429e+001
9 18 21 23 -> 36 fr=32 (0.3441), cf=0.762, gamma=1.915, delta=0.164, M=-2.422e+001
20 21 27 -> 36 fr=28 (0.3011), cf=0.848, gamma=2.133, delta=0.160, M=-2.421e+001
18 21 27 -> 36 fr=28 (0.3011), cf=0.848, gamma=2.133, delta=0.160, M=-2.421e+001
27 35 -> 36 fr=23 (0.2473), cf=0.958, gamma=2.409, delta=0.145, M=-2.417e+001
7 25 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
6 12 19 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
1 12 16 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
3 12 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
1 16 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
3 6 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
1 6 12 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
1 3 12 18 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
6 7 12 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
6 9 12 18 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
7 9 12 18 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
3 7 18 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
9 20 -> 36 fr=35 (0.3763), cf=0.686, gamma=1.725, delta=0.158, M=-2.365e+001
1 15 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
7 15 21 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
1 7 20 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
1 20 23 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
6 20 21 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
16 27 31 -> 36 fr=24 (0.2581), cf=0.923, gamma=2.320, delta=0.147, M=-2.337e+001
3 11 21 -> 36 fr=32 (0.3441), cf=0.744, gamma=1.871, delta=0.160, M=-2.296e+001
27 31 -> 36 fr=25 (0.2688), cf=0.893, gamma=2.244, delta=0.149, M=-2.289e+001
1 25 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
12 19 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
6 19 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
6 16 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
6 12 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
7 12 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
9 12 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
3 7 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
1 9 12 18 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
1 3 18 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
20 35 -> 36 fr=29 (0.3118), cf=0.806, gamma=2.025, delta=0.158, M=-2.283e+001
3 23 31 -> 36 fr=29 (0.3118), cf=0.806, gamma=2.025, delta=0.158, M=-2.283e+001
9 18 21 35 -> 36 fr=29 (0.3118), cf=0.806, gamma=2.025, delta=0.158, M=-2.283e+001
15 21 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
1 20 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
7 21 31 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
1 6 21 31 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
9 18 23 35 -> 36 fr=26 (0.2796), cf=0.867, gamma=2.178, delta=0.151, M=-2.264e+001
20 27 -> 36 fr=28 (0.3011), cf=0.824, gamma=2.070, delta=0.156, M=-2.263e+001
18 27 -> 36 fr=28 (0.3011), cf=0.824, gamma=2.070, delta=0.156, M=-2.263e+001
