8 -> 36 fr=37 (0.3978), cf=1.000, gamma=2.514, delta=0.240, M=-6.003e+001
3 18 20 -> 36 fr=37 (0.3978), cf=0.822, gamma=2.067, delta=0.205, M=-4.085e+001
15 18 -> 37 fr=18 (0.1935), cf=0.947, gamma=4.895, delta=0.154, M=-4.049e+001
6 15 31 -> 37 fr=18 (0.1935), cf=0.947, gamma=4.895, delta=0.154, M=-4.049e+001
15 21 31 -> 37 fr=18 (0.1935), cf=0.947, gamma=4.895, delta=0.154, M=-4.049e+001
11 16 21 -> 36 fr=32 (0.3441), cf=0.941, gamma=2.366, delta=0.199, M=-3.827e+001
15 31 -> 37 fr=18 (0.1935), cf=0.900, gamma=4.650, delta=0.152, M=-3.819e+001
11 16 -> 36 fr=32 (0.3441), cf=0.914, gamma=2.298, delta=0.194, M=-3.590e+001
3 11 18 21 -> 36 fr=32 (0.3441), cf=0.914, gamma=2.298, delta=0.194, M=-3.590e+001
3 20 35 -> 36 fr=29 (0.3118), cf=0.967, gamma=2.430, delta=0.183, M=-3.455e+001
23 26 31 -> 37 fr=18 (0.1935), cf=0.818, gamma=4.227, delta=0.148, M=-3.453e+001
6 20 21 31 -> 37 fr=18 (0.1935), cf=0.818, gamma=4.227, delta=0.148, M=-3.453e+001
6 21 23 31 -> 37 fr=18 (0.1935), cf=0.818, gamma=4.227, delta=0.148, M=-3.453e+001
1 21 23 31 -> 37 fr=18 (0.1935), cf=0.818, gamma=4.227, delta=0.148, M=-3.453e+001
7 20 21 31 -> 37 fr=18 (0.1935), cf=0.818, gamma=4.227, delta=0.148, M=-3.453e+001
7 21 23 31 -> 37 fr=18 (0.1935), cf=0.818, gamma=4.227, delta=0.148, M=-3.453e+001
16 21 23 -> 36 fr=33 (0.3548), cf=0.868, gamma=2.183, delta=0.192, M=-3.416e+001
3 11 18 -> 36 fr=32 (0.3441), cf=0.889, gamma=2.234, delta=0.190, M=-3.379e+001
3 20 21 31 -> 36 fr=32 (0.3441), cf=0.889, gamma=2.234, delta=0.190, M=-3.379e+001
19 24 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
6 24 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
7 24 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
6 16 19 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
6 19 31 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
6 18 19 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
6 12 16 25 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
6 12 25 31 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
6 12 18 25 -> 39 fr=12 (0.1290), cf=1.000, gamma=7.750, delta=0.112, M=-3.366e+001
26 31 -> 37 fr=18 (0.1935), cf=0.783, gamma=4.043, delta=0.146, M=-3.301e+001
23 26 -> 37 fr=18 (0.1935), cf=0.783, gamma=4.043, delta=0.146, M=-3.301e+001
6 20 31 -> 37 fr=18 (0.1935), cf=0.783, gamma=4.043, delta=0.146, M=-3.301e+001
6 23 31 -> 37 fr=18 (0.1935), cf=0.783, gamma=4.043, delta=0.146, M=-3.301e+001
7 18 20 31 -> 37 fr=18 (0.1935), cf=0.783, gamma=4.043, delta=0.146, M=-3.301e+001
1 18 20 23 31 -> 37 fr=18 (0.1935), cf=0.783, gamma=4.043, delta=0.146, M=-3.301e+001
3 18 21 23 -> 36 fr=33 (0.3548), cf=0.846, gamma=2.127, delta=0.188, M=-3.236e+001
3 20 21 -> 36 fr=37 (0.3978), cf=0.725, gamma=1.824, delta=0.180, M=-3.215e+001
7 20 31 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
6 18 20 21 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
6 18 21 23 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
1 20 23 31 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
1 20 21 31 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
1 18 23 31 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
1 18 21 23 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
7 18 23 31 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
7 18 20 21 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
7 18 21 23 -> 37 fr=18 (0.1935), cf=0.750, gamma=3.875, delta=0.144, M=-3.162e+001
9 18 20 21 -> 36 fr=35 (0.3763), cf=0.778, gamma=1.955, delta=0.184, M=-3.111e+001
16 19 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
19 31 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
18 19 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
6 12 25 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
7 12 16 25 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
7 12 25 31 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
7 12 18 25 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
6 12 16 31 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
3 6 12 31 -> 39 fr=12 (0.1290), cf=0.923, gamma=7.154, delta=0.111, M=-3.110e+001
16 23 35 -> 36 fr=25 (0.2688), cf=1.000, gamma=2.514, delta=0.162, M=-3.042e+001
1 23 31 -> 37 fr=18 (0.1935), cf=0.720, gamma=3.720, delta=0.142, M=-3.035e+001
7 23 31 -> 37 fr=18 (0.1935), cf=0.720, gamma=3.720, delta=0.142, M=-3.035e+001
1 6 15 20 -> 37 fr=18 (0.1935), cf=0.720, gamma=3.720, delta=0.142, M=-3.035e+001
1 15 20 21 -> 37 fr=18 (0.1935), cf=0.720, gamma=3.720, delta=0.142, M=-3.035e+001
1 18 20 31 -> 37 fr=18 (0.1935), cf=0.720, gamma=3.720, delta=0.142, M=-3.035e+001
3 20 31 -> 36 fr=32 (0.3441), cf=0.842, gamma=2.117, delta=0.182, M=-3.012e+001
16 21 35 -> 36 fr=29 (0.3118), cf=0.906, gamma=2.278, delta=0.175, M=-2.971e+001
16 21 -> 36 fr=37 (0.3978), cf=0.698, gamma=1.755, delta=0.171, M=-2.971e+001
12 19 21 25 -> 39 fr=11 (0.1183), cf=1.000, gamma=7.750, delta=0.103, M=-2.926e+001
7 12 21 25 -> 39 fr=11 (0.1183), cf=1.000, gamma=7.750, delta=0.103, M=-2.926e+001
6 10 31 -> 37 fr=14 (0.1505), cf=1.000, gamma=5.167, delta=0.121, M=-2.921e+001
6 10 18 -> 37 fr=14 (0.1505), cf=1.000, gamma=5.167, delta=0.121, M=-2.921e+001
1 10 31 -> 37 fr=14 (0.1505), cf=1.000, gamma=5.167, delta=0.121, M=-2.921e+001
1 10 18 -> 37 fr=14 (0.1505), cf=1.000, gamma=5.167, delta=0.121, M=-2.921e+001
7 10 31 -> 37 fr=14 (0.1505), cf=1.000, gamma=5.167, delta=0.121, M=-2.921e+001
7 10 18 -> 37 fr=14 (0.1505), cf=1.000, gamma=5.167, delta=0.121, M=-2.921e+001
1 15 20 -> 37 fr=18 (0.1935), cf=0.692, gamma=3.577, delta=0.139, M=-2.917e+001
6 18 20 -> 37 fr=18 (0.1935), cf=0.692, gamma=3.577, delta=0.139, M=-2.917e+001
6 18 23 -> 37 fr=18 (0.1935), cf=0.692, gamma=3.577, delta=0.139, M=-2.917e+001
1 20 31 -> 37 fr=18 (0.1935), cf=0.692, gamma=3.577, delta=0.139, M=-2.917e+001
7 18 20 -> 37 fr=18 (0.1935), cf=0.692, gamma=3.577, delta=0.139, M=-2.917e+001
1 18 20 23 -> 37 fr=18 (0.1935), cf=0.692, gamma=3.577, delta=0.139, M=-2.917e+001
1 18 20 21 -> 37 fr=18 (0.1935), cf=0.692, gamma=3.577, delta=0.139, M=-2.917e+001
1 24 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
24 25 31 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
12 19 25 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
6 19 25 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
7 12 25 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
6 16 25 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
6 25 31 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
6 18 25 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
6 9 12 31 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
7 12 16 31 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
3 7 12 31 -> 39 fr=12 (0.1290), cf=0.857, gamma=6.643, delta=0.110, M=-2.915e+001
16 23 -> 36 fr=33 (0.3548), cf=0.805, gamma=2.023, delta=0.179, M=-2.913e+001
3 18 21 -> 36 fr=37 (0.3978), cf=0.685, gamma=1.722, delta=0.167, M=-2.855e+001
9 18 20 -> 36 fr=35 (0.3763), cf=0.745, gamma=1.872, delta=0.175, M=-2.840e+001
11 27 -> 36 fr=27 (0.2903), cf=0.931, gamma=2.340, delta=0.166, M=-2.827e+001
15 20 21 -> 37 fr=18 (0.1935), cf=0.667, gamma=3.444, delta=0.137, M=-2.807e+001
1 18 23 -> 37 fr=18 (0.1935), cf=0.667, gamma=3.444, delta=0.137, M=-2.807e+001
7 18 23 -> 37 fr=18 (0.1935), cf=0.667, gamma=3.444, delta=0.137, M=-2.807e+001
3 11 21 31 -> 36 fr=28 (0.3011), cf=0.903, gamma=2.270, delta=0.168, M=-2.787e+001
16 35 -> 36 fr=29 (0.3118), cf=0.879, gamma=2.209, delta=0.171, M=-2.773e+001
9 20 35 -> 36 fr=29 (0.3118), cf=0.879, gamma=2.209, delta=0.171, M=-2.773e+001
3 21 23 31 -> 36 fr=29 (0.3118), cf=0.879, gamma=2.209, delta=0.171, M=-2.773e+001
3 18 23 -> 36 fr=33 (0.3548), cf=0.786, gamma=1.975, delta=0.175, M=-2.767e+001
24 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
24 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
19 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
12 25 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 16 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 25 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 18 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
1 12 16 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
1 12 18 25 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
7 9 12 31 -> 39 fr=12 (0.1290), cf=0.800, gamma=6.200, delta=0.108, M=-2.754e+001
3 9 20 -> 36 fr=35 (0.3763), cf=0.729, gamma=1.833, delta=0.171, M=-2.713e+001
1 18 20 -> 37 fr=18 (0.1935), cf=0.643, gamma=3.321, delta=0.135, M=-2.704e+001
3 20 -> 36 fr=37 (0.3978), cf=0.661, gamma=1.661, delta=0.158, M=-2.635e+001
23 -> ~39 fr=77 (0.8280), cf=1.000, gamma=1.148, delta=0.107, M=-2.616e+001
1 12 25 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
12 16 25 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
12 18 25 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
6 12 16 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
6 16 31 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
3 6 12 18 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
1 12 16 31 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
1 3 12 31 -> 39 fr=12 (0.1290), cf=0.750, gamma=5.813, delta=0.107, M=-2.616e+001
9 11 18 21 -> 36 fr=30 (0.3226), cf=0.833, gamma=2.095, delta=0.169, M=-2.613e+001
6 15 20 -> 37 fr=18 (0.1935), cf=0.621, gamma=3.207, delta=0.133, M=-2.607e+001
3 18 35 -> 36 fr=29 (0.3118), cf=0.853, gamma=2.144, delta=0.166, M=-2.595e+001
3 21 35 -> 36 fr=29 (0.3118), cf=0.853, gamma=2.144, delta=0.166, M=-2.595e+001
9 20 21 -> 36 fr=35 (0.3763), cf=0.714, gamma=1.795, delta=0.167, M=-2.593e+001
3 11 35 -> 36 fr=24 (0.2581), cf=0.960, gamma=2.413, delta=0.151, M=-2.573e+001
15 20 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
1 15 21 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
1 6 20 21 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
1 7 20 21 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
1 20 21 23 -> 37 fr=18 (0.1935), cf=0.600, gamma=3.100, delta=0.131, M=-2.516e+001
12 25 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
25 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
6 12 19 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
1 16 25 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
1 18 25 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
7 12 16 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
3 6 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
7 16 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
6 9 12 18 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
1 9 12 31 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
3 7 12 18 -> 39 fr=12 (0.1290), cf=0.706, gamma=5.471, delta=0.105, M=-2.493e+001
3 23 35 -> 36 fr=25 (0.2688), cf=0.926, gamma=2.327, delta=0.153, M=-2.493e+001
9 11 18 -> 36 fr=30 (0.3226), cf=0.811, gamma=2.038, delta=0.164, M=-2.459e+001
1 10 -> 37 fr=14 (0.1505), cf=0.875, gamma=4.521, delta=0.117, M=-2.452e+001
10 31 -> 37 fr=14 (0.1505), cf=0.875, gamma=4.521, delta=0.117, M=-2.452e+001
10 18 -> 37 fr=14 (0.1505), cf=0.875, gamma=4.521, delta=0.117, M=-2.452e+001
20 35 -> 36 fr=29 (0.3118), cf=0.829, gamma=2.083, delta=0.162, M=-2.433e+001
3 35 -> 36 fr=29 (0.3118), cf=0.829, gamma=2.083, delta=0.162, M=-2.433e+001
3 18 -> 36 fr=37 (0.3978), cf=0.638, gamma=1.603, delta=0.150, M=-2.429e+001
1 6 15 -> 37 fr=18 (0.1935), cf=0.581, gamma=3.000, delta=0.129, M=-2.429e+001
20 21 27 -> 36 fr=28 (0.3011), cf=0.848, gamma=2.133, delta=0.160, M=-2.421e+001
18 21 27 -> 36 fr=28 (0.3011), cf=0.848, gamma=2.133, delta=0.160, M=-2.421e+001
3 11 31 -> 36 fr=28 (0.3011), cf=0.848, gamma=2.133, delta=0.160, M=-2.421e+001
27 35 -> 36 fr=23 (0.2473), cf=0.958, gamma=2.409, delta=0.145, M=-2.417e+001
12 19 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
6 19 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
6 25 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
16 25 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
18 25 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
6 12 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
12 16 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
3 12 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
7 9 12 18 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
3 7 18 31 -> 39 fr=12 (0.1290), cf=0.667, gamma=5.167, delta=0.104, M=-2.383e+001
1 15 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
15 21 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
1 6 20 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
6 20 21 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
1 20 21 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
7 20 21 -> 37 fr=18 (0.1935), cf=0.563, gamma=2.906, delta=0.127, M=-2.346e+001
3 9 11 21 -> 36 fr=30 (0.3226), cf=0.789, gamma=1.984, delta=0.160, M=-2.316e+001
27 31 -> 36 fr=25 (0.2688), cf=0.893, gamma=2.244, delta=0.149, M=-2.289e+001
20 -> ~39 fr=74 (0.7957), cf=1.000, gamma=1.148, delta=0.103, M=-2.284e+001
7 25 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
6 16 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
1 12 16 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
7 12 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
9 12 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
1 16 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
3 7 31 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
1 3 12 18 -> 39 fr=12 (0.1290), cf=0.632, gamma=4.895, delta=0.103, M=-2.284e+001
3 23 31 -> 36 fr=29 (0.3118), cf=0.806, gamma=2.025, delta=0.158, M=-2.283e+001
9 18 21 35 -> 36 fr=29 (0.3118), cf=0.806, gamma=2.025, delta=0.158, M=-2.283e+001
6 21 31 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
1 7 20 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
1 20 23 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
7 21 31 -> 37 fr=18 (0.1935), cf=0.545, gamma=2.818, delta=0.125, M=-2.267e+001
20 27 -> 36 fr=28 (0.3011), cf=0.824, gamma=2.070, delta=0.156, M=-2.263e+001
18 27 -> 36 fr=28 (0.3011), cf=0.824, gamma=2.070, delta=0.156, M=-2.263e+001
21 27 -> 36 fr=28 (0.3011), cf=0.824, gamma=2.070, delta=0.156, M=-2.263e+001
9 20 -> 36 fr=35 (0.3763), cf=0.673, gamma=1.692, delta=0.154, M=-2.258e+001
9 18 21 23 -> 36 fr=31 (0.3333), cf=0.756, gamma=1.900, delta=0.158, M=-2.233e+001
7 16 -> 39 fr=12 (0.1290), cf=0.600, gamma=4.650, delta=0.101, M=-2.192e+001
3 6 18 -> 39 fr=12 (0.1290), cf=0.600, gamma=4.650, delta=0.101, M=-2.192e+001
1 9 12 18 -> 39 fr=12 (0.1290), cf=0.600, gamma=4.650, delta=0.101, M=-2.192e+001
1 3 18 31 -> 39 fr=12 (0.1290), cf=0.600, gamma=4.650, delta=0.101, M=-2.192e+001
3 11 21 -> 36 fr=32 (0.3441), cf=0.727, gamma=1.828, delta=0.156, M=-2.176e+001
9 18 35 -> 36 fr=29 (0.3118), cf=0.784, gamma=1.970, delta=0.154, M=-2.145e+001
9 21 35 -> 36 fr=29 (0.3118), cf=0.784, gamma=1.970, delta=0.154, M=-2.145e+001
18 20 21 -> 36 fr=37 (0.3978), cf=0.607, gamma=1.525, delta=0.137, M=-2.141e+001
6 10 21 -> 37 fr=14 (0.1505), cf=0.778, gamma=4.019, delta=0.113, M=-2.138e+001
7 10 21 -> 37 fr=14 (0.1505), cf=0.778, gamma=4.019, delta=0.113, M=-2.138e+001
9 11 35 -> 36 fr=24 (0.2581), cf=0.889, gamma=2.234, delta=0.143, M=-2.138e+001
6 15 -> 37 fr=18 (0.1935), cf=0.514, gamma=2.657, delta=0.121, M=-2.120e+001
6 31 -> 37 fr=18 (0.1935), cf=0.514, gamma=2.657, delta=0.121, M=-2.120e+001
1 20 -> 37 fr=18 (0.1935), cf=0.514, gamma=2.657, delta=0.121, M=-2.120e+001
6 18 21 -> 37 fr=18 (0.1935), cf=0.514, gamma=2.657, delta=0.121, M=-2.120e+001
1 21 31 -> 37 fr=18 (0.1935), cf=0.514, gamma=2.657, delta=0.121, M=-2.120e+001
1 21 23 -> 37 fr=18 (0.1935), cf=0.514, gamma=2.657, delta=0.121, M=-2.120e+001
7 18 21 -> 37 fr=18 (0.1935), cf=0.514, gamma=2.657, delta=0.121, M=-2.120e+001
27 -> 36 fr=28 (0.3011), cf=0.800, gamma=2.011, delta=0.151, M=-2.118e+001
1 25 -> 39 fr=12 (0.1290), cf=0.571, gamma=4.429, delta=0.100, M=-2.107e+001
3 6 12 -> 39 fr=12 (0.1290), cf=0.571, gamma=4.429, delta=0.100, M=-2.107e+001
6 12 18 -> 39 fr=12 (0.1290), cf=0.571, gamma=4.429, delta=0.100, M=-2.107e+001
1 12 31 -> 39 fr=12 (0.1290), cf=0.571, gamma=4.429, delta=0.100, M=-2.107e+001
6 9 31 -> 39 fr=12 (0.1290), cf=0.571, gamma=4.429, delta=0.100, M=-2.107e+001
1 3 31 -> 39 fr=12 (0.1290), cf=0.571, gamma=4.429, delta=0.100, M=-2.107e+001
3 7 18 -> 39 fr=12 (0.1290), cf=0.571, gamma=4.429, delta=0.100, M=-2.107e+001
3 9 11 -> 36 fr=30 (0.3226), cf=0.750, gamma=1.885, delta=0.151, M=-2.057e+001
16 -> ~37 fr=57 (0.6129), cf=1.000, gamma=1.240, delta=0.119, M=-2.050e+001
6 20 -> 37 fr=18 (0.1935), cf=0.500, gamma=2.583, delta=0.119, M=-2.050e+001
7 18 31 -> 37 fr=18 (0.1935), cf=0.500, gamma=2.583, delta=0.119, M=-2.050e+001
1 11 18 21 -> 37 fr=13 (0.1398), cf=0.813, gamma=4.198, delta=0.106, M=-2.029e+001
12 16 -> 39 fr=12 (0.1290), cf=0.545, gamma=4.227, delta=0.099, M=-2.028e+001
1 16 -> 39 fr=12 (0.1290), cf=0.545, gamma=4.227, delta=0.099, M=-2.028e+001
6 9 12 -> 39 fr=12 (0.1290), cf=0.545, gamma=4.227, delta=0.099, M=-2.028e+001
3 7 12 -> 39 fr=12 (0.1290), cf=0.545, gamma=4.227, delta=0.099, M=-2.028e+001
7 12 18 -> 39 fr=12 (0.1290), cf=0.545, gamma=4.227, delta=0.099, M=-2.028e+001
3 12 18 -> 39 fr=12 (0.1290), cf=0.545, gamma=4.227, delta=0.099, M=-2.028e+001
7 9 18 31 -> 39 fr=12 (0.1290), cf=0.545, gamma=4.227, delta=0.099, M=-2.028e+001
