8 -> 36 fr=37 (0.4022), cf=1.000, gamma=2.486, delta=0.240, M=-5.953e+001
6 18 19 -> 39 fr=12 (0.1304), cf=1.000, gamma=7.667, delta=0.113, M=-3.352e+001
6 12 16 25 -> 39 fr=12 (0.1304), cf=1.000, gamma=7.667, delta=0.113, M=-3.352e+001
6 12 25 31 -> 39 fr=12 (0.1304), cf=1.000, gamma=7.667, delta=0.113, M=-3.352e+001
6 12 18 25 -> 39 fr=12 (0.1304), cf=1.000, gamma=7.667, delta=0.113, M=-3.352e+001
3 20 21 31 -> 36 fr=32 (0.3478), cf=0.889, gamma=2.210, delta=0.190, M=-3.338e+001
11 16 -> 36 fr=31 (0.3370), cf=0.912, gamma=2.267, delta=0.188, M=-3.330e+001
3 11 18 21 -> 36 fr=31 (0.3370), cf=0.912, gamma=2.267, delta=0.188, M=-3.330e+001
3 20 21 -> 36 fr=37 (0.4022), cf=0.740, gamma=1.840, delta=0.184, M=-3.293e+001
7 20 31 -> 37 fr=18 (0.1957), cf=0.783, gamma=4.000, delta=0.147, M=-3.279e+001
1 6 20 31 -> 37 fr=18 (0.1957), cf=0.783, gamma=4.000, delta=0.147, M=-3.279e+001
1 6 23 31 -> 37 fr=18 (0.1957), cf=0.783, gamma=4.000, delta=0.147, M=-3.279e+001
1 20 23 31 -> 37 fr=18 (0.1957), cf=0.783, gamma=4.000, delta=0.147, M=-3.279e+001
6 7 23 31 -> 37 fr=18 (0.1957), cf=0.783, gamma=4.000, delta=0.147, M=-3.279e+001
6 20 21 31 -> 37 fr=18 (0.1957), cf=0.783, gamma=4.000, delta=0.147, M=-3.279e+001
6 21 23 31 -> 37 fr=18 (0.1957), cf=0.783, gamma=4.000, delta=0.147, M=-3.279e+001
3 18 21 23 -> 36 fr=33 (0.3587), cf=0.846, gamma=2.104, delta=0.188, M=-3.193e+001
16 21 23 -> 36 fr=32 (0.3478), cf=0.865, gamma=2.150, delta=0.186, M=-3.147e+001
3 20 31 -> 36 fr=32 (0.3478), cf=0.865, gamma=2.150, delta=0.186, M=-3.147e+001
1 23 31 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
7 23 31 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
6 20 31 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
6 23 31 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
1 20 21 31 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
1 18 21 23 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
7 18 20 21 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
7 18 21 23 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
1 6 18 20 21 -> 37 fr=18 (0.1957), cf=0.750, gamma=3.833, delta=0.145, M=-3.141e+001
3 11 18 -> 36 fr=31 (0.3370), cf=0.886, gamma=2.202, delta=0.184, M=-3.124e+001
16 19 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
19 31 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
18 19 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
6 12 25 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
7 12 16 25 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
7 12 25 31 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
7 12 18 25 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
6 12 16 31 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
1 3 6 12 31 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
3 6 7 12 31 -> 39 fr=12 (0.1304), cf=0.923, gamma=7.077, delta=0.112, M=-3.096e+001
3 9 20 -> 36 fr=36 (0.3913), cf=0.750, gamma=1.865, delta=0.181, M=-3.077e+001
9 18 20 -> 36 fr=36 (0.3913), cf=0.750, gamma=1.865, delta=0.181, M=-3.077e+001
1 15 20 -> 37 fr=18 (0.1957), cf=0.720, gamma=3.680, delta=0.142, M=-3.013e+001
1 20 31 -> 37 fr=18 (0.1957), cf=0.720, gamma=3.680, delta=0.142, M=-3.013e+001
6 18 20 21 -> 37 fr=18 (0.1957), cf=0.720, gamma=3.680, delta=0.142, M=-3.013e+001
6 18 21 23 -> 37 fr=18 (0.1957), cf=0.720, gamma=3.680, delta=0.142, M=-3.013e+001
16 21 35 -> 36 fr=28 (0.3043), cf=0.933, gamma=2.321, delta=0.173, M=-2.971e+001
3 18 21 35 -> 36 fr=29 (0.3152), cf=0.906, gamma=2.253, delta=0.175, M=-2.934e+001
12 19 21 25 -> 39 fr=11 (0.1196), cf=1.000, gamma=7.667, delta=0.104, M=-2.913e+001
7 12 21 25 -> 39 fr=11 (0.1196), cf=1.000, gamma=7.667, delta=0.104, M=-2.913e+001
1 10 31 -> 37 fr=14 (0.1522), cf=1.000, gamma=5.111, delta=0.122, M=-2.905e+001
1 10 18 -> 37 fr=14 (0.1522), cf=1.000, gamma=5.111, delta=0.122, M=-2.905e+001
7 10 31 -> 37 fr=14 (0.1522), cf=1.000, gamma=5.111, delta=0.122, M=-2.905e+001
7 10 18 -> 37 fr=14 (0.1522), cf=1.000, gamma=5.111, delta=0.122, M=-2.905e+001
6 10 31 -> 37 fr=14 (0.1522), cf=1.000, gamma=5.111, delta=0.122, M=-2.905e+001
6 10 18 -> 37 fr=14 (0.1522), cf=1.000, gamma=5.111, delta=0.122, M=-2.905e+001
1 24 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
24 25 31 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
12 19 25 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
6 19 25 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
7 12 25 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
6 16 25 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
6 25 31 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
6 18 25 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
7 12 16 31 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
3 7 12 31 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
3 6 12 31 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
1 6 9 12 31 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
6 7 9 12 31 -> 39 fr=12 (0.1304), cf=0.857, gamma=6.571, delta=0.111, M=-2.901e+001
7 18 20 -> 37 fr=18 (0.1957), cf=0.692, gamma=3.538, delta=0.140, M=-2.896e+001
7 15 20 21 -> 37 fr=18 (0.1957), cf=0.692, gamma=3.538, delta=0.140, M=-2.896e+001
1 6 18 20 -> 37 fr=18 (0.1957), cf=0.692, gamma=3.538, delta=0.140, M=-2.896e+001
1 6 18 23 -> 37 fr=18 (0.1957), cf=0.692, gamma=3.538, delta=0.140, M=-2.896e+001
1 18 20 23 -> 37 fr=18 (0.1957), cf=0.692, gamma=3.538, delta=0.140, M=-2.896e+001
1 18 20 21 -> 37 fr=18 (0.1957), cf=0.692, gamma=3.538, delta=0.140, M=-2.896e+001
6 7 18 23 -> 37 fr=18 (0.1957), cf=0.692, gamma=3.538, delta=0.140, M=-2.896e+001
16 23 35 -> 36 fr=24 (0.2609), cf=1.000, gamma=2.486, delta=0.156, M=-2.845e+001
9 20 21 -> 36 fr=36 (0.3913), cf=0.720, gamma=1.790, delta=0.173, M=-2.821e+001
3 20 -> 36 fr=37 (0.4022), cf=0.685, gamma=1.704, delta=0.166, M=-2.804e+001
3 18 21 -> 36 fr=37 (0.4022), cf=0.685, gamma=1.704, delta=0.166, M=-2.804e+001
11 27 -> 36 fr=27 (0.2935), cf=0.931, gamma=2.315, delta=0.167, M=-2.793e+001
15 20 21 -> 37 fr=18 (0.1957), cf=0.667, gamma=3.407, delta=0.138, M=-2.786e+001
1 18 23 -> 37 fr=18 (0.1957), cf=0.667, gamma=3.407, delta=0.138, M=-2.786e+001
7 18 23 -> 37 fr=18 (0.1957), cf=0.667, gamma=3.407, delta=0.138, M=-2.786e+001
6 18 20 -> 37 fr=18 (0.1957), cf=0.667, gamma=3.407, delta=0.138, M=-2.786e+001
6 18 23 -> 37 fr=18 (0.1957), cf=0.667, gamma=3.407, delta=0.138, M=-2.786e+001
16 35 -> 36 fr=28 (0.3043), cf=0.903, gamma=2.246, delta=0.169, M=-2.752e+001
24 25 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
24 31 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
19 25 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
12 25 31 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
7 16 25 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
7 25 31 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
7 18 25 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
1 12 16 25 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
1 12 18 25 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
7 9 12 31 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
6 9 12 31 -> 39 fr=12 (0.1304), cf=0.800, gamma=6.133, delta=0.109, M=-2.740e+001
9 20 35 -> 36 fr=29 (0.3152), cf=0.879, gamma=2.185, delta=0.171, M=-2.737e+001
3 18 35 -> 36 fr=29 (0.3152), cf=0.879, gamma=2.185, delta=0.171, M=-2.737e+001
3 21 35 -> 36 fr=29 (0.3152), cf=0.879, gamma=2.185, delta=0.171, M=-2.737e+001
3 21 23 31 -> 36 fr=29 (0.3152), cf=0.879, gamma=2.185, delta=0.171, M=-2.737e+001
3 18 23 -> 36 fr=33 (0.3587), cf=0.786, gamma=1.954, delta=0.175, M=-2.724e+001
7 15 20 -> 37 fr=18 (0.1957), cf=0.643, gamma=3.286, delta=0.136, M=-2.683e+001
1 18 20 -> 37 fr=18 (0.1957), cf=0.643, gamma=3.286, delta=0.136, M=-2.683e+001
16 23 -> 36 fr=32 (0.3478), cf=0.800, gamma=1.989, delta=0.173, M=-2.657e+001
10 31 -> 37 fr=14 (0.1522), cf=0.933, gamma=4.770, delta=0.120, M=-2.639e+001
10 18 -> 37 fr=14 (0.1522), cf=0.933, gamma=4.770, delta=0.120, M=-2.639e+001
23 -> ~39 fr=76 (0.8261), cf=1.000, gamma=1.150, delta=0.108, M=-2.602e+001
1 12 25 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
12 16 25 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
12 18 25 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
6 12 16 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
6 16 31 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
1 12 16 31 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
1 3 12 31 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
1 3 6 12 18 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
3 6 7 12 18 -> 39 fr=12 (0.1304), cf=0.750, gamma=5.750, delta=0.108, M=-2.602e+001
16 21 -> 36 fr=36 (0.3913), cf=0.692, gamma=1.721, delta=0.164, M=-2.586e+001
9 20 -> 36 fr=36 (0.3913), cf=0.692, gamma=1.721, delta=0.164, M=-2.586e+001
15 20 -> 37 fr=18 (0.1957), cf=0.621, gamma=3.172, delta=0.134, M=-2.586e+001
3 11 21 31 -> 36 fr=27 (0.2935), cf=0.900, gamma=2.238, delta=0.162, M=-2.580e+001
9 11 18 21 -> 36 fr=30 (0.3261), cf=0.833, gamma=2.072, delta=0.169, M=-2.576e+001
3 35 -> 36 fr=29 (0.3152), cf=0.853, gamma=2.121, delta=0.167, M=-2.559e+001
20 21 27 -> 36 fr=29 (0.3152), cf=0.853, gamma=2.121, delta=0.167, M=-2.559e+001
18 21 27 -> 36 fr=29 (0.3152), cf=0.853, gamma=2.121, delta=0.167, M=-2.559e+001
1 7 20 21 -> 37 fr=18 (0.1957), cf=0.600, gamma=3.067, delta=0.132, M=-2.494e+001
1 6 20 21 -> 37 fr=18 (0.1957), cf=0.600, gamma=3.067, delta=0.132, M=-2.494e+001
1 20 21 23 -> 37 fr=18 (0.1957), cf=0.600, gamma=3.067, delta=0.132, M=-2.494e+001
12 25 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
25 31 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
1 16 25 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
1 18 25 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
7 12 16 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
7 16 31 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
1 9 12 31 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
3 7 12 18 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
3 6 12 18 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
1 3 6 31 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
3 6 7 31 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
1 6 9 12 18 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
6 7 9 12 18 -> 39 fr=12 (0.1304), cf=0.706, gamma=5.412, delta=0.106, M=-2.479e+001
16 27 31 -> 36 fr=25 (0.2717), cf=0.926, gamma=2.302, delta=0.154, M=-2.463e+001
1 10 -> 37 fr=14 (0.1522), cf=0.875, gamma=4.472, delta=0.118, M=-2.436e+001
9 11 18 -> 36 fr=30 (0.3261), cf=0.811, gamma=2.016, delta=0.164, M=-2.422e+001
27 31 -> 36 fr=26 (0.2826), cf=0.897, gamma=2.229, delta=0.156, M=-2.415e+001
1 15 21 -> 37 fr=18 (0.1957), cf=0.581, gamma=2.968, delta=0.130, M=-2.407e+001
7 20 21 -> 37 fr=18 (0.1957), cf=0.581, gamma=2.968, delta=0.130, M=-2.407e+001
20 27 -> 36 fr=29 (0.3152), cf=0.829, gamma=2.060, delta=0.162, M=-2.397e+001
18 27 -> 36 fr=29 (0.3152), cf=0.829, gamma=2.060, delta=0.162, M=-2.397e+001
21 27 -> 36 fr=29 (0.3152), cf=0.829, gamma=2.060, delta=0.162, M=-2.397e+001
20 35 -> 36 fr=29 (0.3152), cf=0.829, gamma=2.060, delta=0.162, M=-2.397e+001
3 23 31 -> 36 fr=29 (0.3152), cf=0.829, gamma=2.060, delta=0.162, M=-2.397e+001
9 18 21 35 -> 36 fr=29 (0.3152), cf=0.829, gamma=2.060, delta=0.162, M=-2.397e+001
3 11 31 -> 36 fr=27 (0.2935), cf=0.871, gamma=2.166, delta=0.158, M=-2.392e+001
27 35 -> 36 fr=23 (0.2500), cf=0.958, gamma=2.383, delta=0.145, M=-2.389e+001
16 27 -> 36 fr=28 (0.3043), cf=0.848, gamma=2.110, delta=0.160, M=-2.387e+001
9 18 21 23 -> 36 fr=32 (0.3478), cf=0.762, gamma=1.894, delta=0.164, M=-2.382e+001
3 18 -> 36 fr=37 (0.4022), cf=0.638, gamma=1.586, delta=0.149, M=-2.378e+001
6 25 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
16 25 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
18 25 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
6 12 19 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
12 16 31 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
3 7 31 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
3 6 31 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
1 6 12 31 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
6 7 12 31 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
7 9 12 18 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
6 9 12 18 -> 39 fr=12 (0.1304), cf=0.667, gamma=5.111, delta=0.105, M=-2.370e+001
1 15 -> 37 fr=18 (0.1957), cf=0.563, gamma=2.875, delta=0.128, M=-2.325e+001
7 15 21 -> 37 fr=18 (0.1957), cf=0.563, gamma=2.875, delta=0.128, M=-2.325e+001
1 7 20 -> 37 fr=18 (0.1957), cf=0.563, gamma=2.875, delta=0.128, M=-2.325e+001
1 6 20 -> 37 fr=18 (0.1957), cf=0.563, gamma=2.875, delta=0.128, M=-2.325e+001
1 20 23 -> 37 fr=18 (0.1957), cf=0.563, gamma=2.875, delta=0.128, M=-2.325e+001
1 20 21 -> 37 fr=18 (0.1957), cf=0.563, gamma=2.875, delta=0.128, M=-2.325e+001
6 20 21 -> 37 fr=18 (0.1957), cf=0.563, gamma=2.875, delta=0.128, M=-2.325e+001
3 9 11 21 -> 36 fr=30 (0.3261), cf=0.789, gamma=1.963, delta=0.160, M=-2.279e+001
12 19 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
6 19 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
7 25 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
6 16 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
1 12 16 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
7 12 31 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
6 12 31 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
3 12 31 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
1 16 31 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
1 3 12 18 -> 39 fr=12 (0.1304), cf=0.632, gamma=4.842, delta=0.103, M=-2.270e+001
10 15 21 -> 37 fr=14 (0.1522), cf=0.824, gamma=4.209, delta=0.116, M=-2.267e+001
7 10 21 -> 37 fr=14 (0.1522), cf=0.824, gamma=4.209, delta=0.116, M=-2.267e+001
6 10 21 -> 37 fr=14 (0.1522), cf=0.824, gamma=4.209, delta=0.116, M=-2.267e+001
27 -> 36 fr=29 (0.3152), cf=0.806, gamma=2.003, delta=0.158, M=-2.248e+001
9 18 35 -> 36 fr=29 (0.3152), cf=0.806, gamma=2.003, delta=0.158, M=-2.248e+001
9 21 35 -> 36 fr=29 (0.3152), cf=0.806, gamma=2.003, delta=0.158, M=-2.248e+001
15 21 -> 37 fr=18 (0.1957), cf=0.545, gamma=2.788, delta=0.125, M=-2.246e+001
7 21 31 -> 37 fr=18 (0.1957), cf=0.545, gamma=2.788, delta=0.125, M=-2.246e+001
1 6 21 31 -> 37 fr=18 (0.1957), cf=0.545, gamma=2.788, delta=0.125, M=-2.246e+001
20 -> ~39 fr=72 (0.7826), cf=1.000, gamma=1.150, delta=0.102, M=-2.178e+001
7 16 -> 39 fr=12 (0.1304), cf=0.600, gamma=4.600, delta=0.102, M=-2.178e+001
9 12 31 -> 39 fr=12 (0.1304), cf=0.600, gamma=4.600, delta=0.102, M=-2.178e+001
1 3 31 -> 39 fr=12 (0.1304), cf=0.600, gamma=4.600, delta=0.102, M=-2.178e+001
1 9 12 18 -> 39 fr=12 (0.1304), cf=0.600, gamma=4.600, delta=0.102, M=-2.178e+001
1 3 6 18 -> 39 fr=12 (0.1304), cf=0.600, gamma=4.600, delta=0.102, M=-2.178e+001
3 6 7 18 -> 39 fr=12 (0.1304), cf=0.600, gamma=4.600, delta=0.102, M=-2.178e+001
1 20 -> 37 fr=18 (0.1957), cf=0.529, gamma=2.706, delta=0.123, M=-2.170e+001
6 21 31 -> 37 fr=18 (0.1957), cf=0.529, gamma=2.706, delta=0.123, M=-2.170e+001
3 9 11 -> 36 fr=30 (0.3261), cf=0.769, gamma=1.913, delta=0.156, M=-2.146e+001
10 21 -> 37 fr=14 (0.1522), cf=0.778, gamma=3.975, delta=0.114, M=-2.122e+001
9 35 -> 36 fr=29 (0.3152), cf=0.784, gamma=1.949, delta=0.153, M=-2.109e+001
18 21 35 -> 36 fr=29 (0.3152), cf=0.784, gamma=1.949, delta=0.153, M=-2.109e+001
7 15 -> 37 fr=18 (0.1957), cf=0.514, gamma=2.629, delta=0.121, M=-2.098e+001
7 20 -> 37 fr=18 (0.1957), cf=0.514, gamma=2.629, delta=0.121, M=-2.098e+001
1 6 31 -> 37 fr=18 (0.1957), cf=0.514, gamma=2.629, delta=0.121, M=-2.098e+001
1 21 31 -> 37 fr=18 (0.1957), cf=0.514, gamma=2.629, delta=0.121, M=-2.098e+001
6 7 31 -> 37 fr=18 (0.1957), cf=0.514, gamma=2.629, delta=0.121, M=-2.098e+001
7 18 21 -> 37 fr=18 (0.1957), cf=0.514, gamma=2.629, delta=0.121, M=-2.098e+001
1 6 18 21 -> 37 fr=18 (0.1957), cf=0.514, gamma=2.629, delta=0.121, M=-2.098e+001
