27 52 56 -> ~96 fr=16531 (0.3761), cf=0.966, gamma=1.271, delta=0.080, M=-3.975e+003
26 -> 97 fr=5375 (0.1223), cf=0.898, gamma=1.182, delta=0.019, M=-4.291e+002
17 61 -> ~96 fr=11809 (0.2686), cf=0.842, gamma=1.108, delta=0.026, M=-4.034e+002
17 61 -> 97 fr=11809 (0.2686), cf=0.842, gamma=1.108, delta=0.026, M=-4.034e+002
17 -> ~96 fr=11948 (0.2718), cf=0.840, gamma=1.106, delta=0.026, M=-3.956e+002
17 -> 97 fr=11948 (0.2718), cf=0.840, gamma=1.106, delta=0.026, M=-3.956e+002
45 66 -> 96 fr=9030 (0.2054), cf=0.261, gamma=1.085, delta=0.016, M=-2.039e+002
45 66 -> ~97 fr=9030 (0.2054), cf=0.261, gamma=1.085, delta=0.016, M=-2.039e+002
45 -> ~97 fr=9580 (0.2179), cf=0.255, gamma=1.062, delta=0.013, M=-1.742e+002
2 61 -> ~96 fr=23656 (0.5382), cf=0.783, gamma=1.031, delta=0.016, M=-1.474e+002
2 61 -> 97 fr=23656 (0.5382), cf=0.783, gamma=1.031, delta=0.016, M=-1.474e+002
2 -> ~96 fr=23824 (0.5420), cf=0.782, gamma=1.029, delta=0.015, M=-1.324e+002
2 -> 97 fr=23824 (0.5420), cf=0.782, gamma=1.029, delta=0.015, M=-1.324e+002
15 61 -> ~96 fr=7807 (0.1776), cf=0.811, gamma=1.068, delta=0.011, M=-9.663e+001
15 61 -> 97 fr=7807 (0.1776), cf=0.811, gamma=1.068, delta=0.011, M=-9.663e+001
15 -> 97 fr=7882 (0.1793), cf=0.809, gamma=1.065, delta=0.011, M=-8.994e+001
9 66 -> 96 fr=9663 (0.2198), cf=0.245, gamma=1.019, delta=0.004, M=-2.633e+001
9 66 -> ~97 fr=9663 (0.2198), cf=0.245, gamma=1.019, delta=0.004, M=-2.633e+001
66 -> ~97 fr=9665 (0.2199), cf=0.245, gamma=1.019, delta=0.004, M=-2.615e+001
61 -> ~96 fr=33013 (0.7510), cf=0.761, gamma=1.002, delta=0.002, M=-2.130e+001
