25 29 30 -> ~55 fr=76 (0.5468), cf=0.962, gamma=1.205, delta=0.093, M=-1.754e+001
25 -> 56 fr=81 (0.5827), cf=0.910, gamma=1.140, delta=0.071, M=-1.075e+001
1 27 47 -> ~55 fr=81 (0.5827), cf=0.910, gamma=1.140, delta=0.071, M=-1.075e+001
1 27 47 -> 56 fr=81 (0.5827), cf=0.910, gamma=1.140, delta=0.071, M=-1.075e+001
19 23 53 -> ~55 fr=54 (0.3885), cf=0.964, gamma=1.208, delta=0.067, M=-1.070e+001
19 23 53 -> 56 fr=54 (0.3885), cf=0.964, gamma=1.208, delta=0.067, M=-1.070e+001
27 29 -> ~55 fr=96 (0.6906), cf=0.881, gamma=1.103, delta=0.064, M=-1.068e+001
27 29 -> 56 fr=96 (0.6906), cf=0.881, gamma=1.103, delta=0.064, M=-1.068e+001
6 54 -> 55 fr=22 (0.1583), cf=0.367, gamma=1.820, delta=0.071, M=-1.059e+001
6 54 -> ~56 fr=22 (0.1583), cf=0.367, gamma=1.820, delta=0.071, M=-1.059e+001
23 47 -> ~55 fr=84 (0.6043), cf=0.903, gamma=1.131, delta=0.070, M=-1.056e+001
23 47 -> 56 fr=84 (0.6043), cf=0.903, gamma=1.131, delta=0.070, M=-1.056e+001
30 53 -> ~55 fr=64 (0.4604), cf=0.941, gamma=1.179, delta=0.070, M=-1.051e+001
30 53 -> 56 fr=64 (0.4604), cf=0.941, gamma=1.179, delta=0.070, M=-1.051e+001
27 47 -> ~55 fr=90 (0.6475), cf=0.891, gamma=1.116, delta=0.067, M=-1.043e+001
27 47 -> 56 fr=90 (0.6475), cf=0.891, gamma=1.116, delta=0.067, M=-1.043e+001
15 29 -> ~55 fr=72 (0.5180), cf=0.923, gamma=1.156, delta=0.070, M=-1.021e+001
15 29 -> 56 fr=72 (0.5180), cf=0.923, gamma=1.156, delta=0.070, M=-1.021e+001
19 53 -> ~55 fr=58 (0.4173), cf=0.951, gamma=1.191, delta=0.067, M=-1.017e+001
19 53 -> 56 fr=58 (0.4173), cf=0.951, gamma=1.191, delta=0.067, M=-1.017e+001
6 14 -> 55 fr=19 (0.1367), cf=0.404, gamma=2.007, delta=0.069, M=-1.014e+001
6 14 -> ~56 fr=19 (0.1367), cf=0.404, gamma=2.007, delta=0.069, M=-1.014e+001
23 30 -> ~55 fr=86 (0.6187), cf=0.896, gamma=1.122, delta=0.067, M=-1.001e+001
23 30 -> 56 fr=86 (0.6187), cf=0.896, gamma=1.122, delta=0.067, M=-1.001e+001
13 29 -> ~55 fr=45 (0.3237), cf=0.978, gamma=1.225, delta=0.059, M=-9.850e+000
13 29 -> 56 fr=45 (0.3237), cf=0.978, gamma=1.225, delta=0.059, M=-9.850e+000
21 23 53 -> ~55 fr=44 (0.3165), cf=0.978, gamma=1.224, delta=0.058, M=-9.531e+000
21 23 53 -> 56 fr=44 (0.3165), cf=0.978, gamma=1.224, delta=0.058, M=-9.531e+000
15 30 -> ~55 fr=70 (0.5036), cf=0.921, gamma=1.153, delta=0.067, M=-9.493e+000
15 30 -> 56 fr=70 (0.5036), cf=0.921, gamma=1.153, delta=0.067, M=-9.493e+000
23 53 -> ~55 fr=61 (0.4388), cf=0.938, gamma=1.175, delta=0.065, M=-9.489e+000
23 53 -> 56 fr=61 (0.4388), cf=0.938, gamma=1.175, delta=0.065, M=-9.489e+000
1 15 17 53 -> ~55 fr=43 (0.3094), cf=0.977, gamma=1.224, delta=0.057, M=-9.218e+000
1 15 17 53 -> 56 fr=43 (0.3094), cf=0.977, gamma=1.224, delta=0.057, M=-9.218e+000
15 17 -> ~55 fr=77 (0.5540), cf=0.906, gamma=1.134, delta=0.066, M=-9.181e+000
15 17 -> 56 fr=77 (0.5540), cf=0.906, gamma=1.134, delta=0.066, M=-9.181e+000
1 53 -> ~55 fr=60 (0.4317), cf=0.938, gamma=1.174, delta=0.064, M=-9.161e+000
1 53 -> 56 fr=60 (0.4317), cf=0.938, gamma=1.174, delta=0.064, M=-9.161e+000
53 -> ~55 fr=69 (0.4964), cf=0.920, gamma=1.152, delta=0.066, M=-9.148e+000
53 -> 56 fr=69 (0.4964), cf=0.920, gamma=1.152, delta=0.066, M=-9.148e+000
15 47 -> ~55 fr=69 (0.4964), cf=0.920, gamma=1.152, delta=0.066, M=-9.148e+000
15 47 -> 56 fr=69 (0.4964), cf=0.920, gamma=1.152, delta=0.066, M=-9.148e+000
29 39 -> ~55 fr=87 (0.6259), cf=0.888, gamma=1.112, delta=0.063, M=-9.087e+000
27 39 -> ~55 fr=87 (0.6259), cf=0.888, gamma=1.112, delta=0.063, M=-9.087e+000
29 39 -> 56 fr=87 (0.6259), cf=0.888, gamma=1.112, delta=0.063, M=-9.087e+000
27 39 -> 56 fr=87 (0.6259), cf=0.888, gamma=1.112, delta=0.063, M=-9.087e+000
1 27 -> ~55 fr=90 (0.6475), cf=0.882, gamma=1.105, delta=0.061, M=-9.067e+000
1 27 -> 56 fr=90 (0.6475), cf=0.882, gamma=1.105, delta=0.061, M=-9.067e+000
30 -> ~55 fr=100 (0.7194), cf=0.862, gamma=1.080, delta=0.053, M=-8.799e+000
27 -> ~55 fr=102 (0.7338), cf=0.857, gamma=1.073, delta=0.050, M=-8.657e+000
13 -> ~55 fr=47 (0.3381), cf=0.959, gamma=1.201, delta=0.057, M=-8.466e+000
13 -> 56 fr=47 (0.3381), cf=0.959, gamma=1.201, delta=0.057, M=-8.466e+000
17 19 29 -> ~55 fr=71 (0.5108), cf=0.910, gamma=1.140, delta=0.063, M=-8.438e+000
17 19 29 -> 56 fr=71 (0.5108), cf=0.910, gamma=1.140, delta=0.063, M=-8.438e+000
17 21 23 -> ~55 fr=52 (0.3741), cf=0.945, gamma=1.184, delta=0.058, M=-8.265e+000
17 21 23 -> 56 fr=52 (0.3741), cf=0.945, gamma=1.184, delta=0.058, M=-8.265e+000
1 29 -> ~55 fr=88 (0.6331), cf=0.880, gamma=1.102, delta=0.059, M=-8.222e+000
1 29 -> 56 fr=88 (0.6331), cf=0.880, gamma=1.102, delta=0.059, M=-8.222e+000
29 -> ~55 fr=101 (0.7266), cf=0.856, gamma=1.072, delta=0.049, M=-8.053e+000
15 -> ~55 fr=77 (0.5540), cf=0.895, gamma=1.121, delta=0.060, M=-7.884e+000
15 -> 56 fr=77 (0.5540), cf=0.895, gamma=1.121, delta=0.060, M=-7.884e+000
47 -> ~55 fr=98 (0.7050), cf=0.860, gamma=1.076, delta=0.050, M=-7.719e+000
21 23 -> ~55 fr=59 (0.4245), cf=0.922, gamma=1.154, delta=0.057, M=-7.399e+000
21 23 -> 56 fr=59 (0.4245), cf=0.922, gamma=1.154, delta=0.057, M=-7.399e+000
17 23 34 -> ~55 fr=53 (0.3813), cf=0.930, gamma=1.164, delta=0.054, M=-7.059e+000
17 23 34 -> 56 fr=53 (0.3813), cf=0.930, gamma=1.164, delta=0.054, M=-7.059e+000
23 39 -> ~55 fr=80 (0.5755), cf=0.879, gamma=1.101, delta=0.053, M=-6.540e+000
23 39 -> 56 fr=80 (0.5755), cf=0.879, gamma=1.101, delta=0.053, M=-6.540e+000
23 34 -> ~55 fr=59 (0.4245), cf=0.908, gamma=1.137, delta=0.051, M=-6.146e+000
23 34 -> 56 fr=59 (0.4245), cf=0.908, gamma=1.137, delta=0.051, M=-6.146e+000
17 23 -> ~55 fr=78 (0.5612), cf=0.876, gamma=1.097, delta=0.050, M=-5.932e+000
17 23 -> 56 fr=78 (0.5612), cf=0.876, gamma=1.097, delta=0.050, M=-5.932e+000
23 -> ~55 fr=93 (0.6691), cf=0.853, gamma=1.068, delta=0.043, M=-5.595e+000
23 -> 56 fr=93 (0.6691), cf=0.853, gamma=1.068, delta=0.043, M=-5.595e+000
17 21 -> ~55 fr=56 (0.4029), cf=0.903, gamma=1.131, delta=0.047, M=-5.387e+000
17 21 -> 56 fr=56 (0.4029), cf=0.903, gamma=1.131, delta=0.047, M=-5.387e+000
18 39 -> ~55 fr=19 (0.1367), cf=1.000, gamma=1.252, delta=0.028, M=-4.619e+000
18 39 -> 56 fr=19 (0.1367), cf=1.000, gamma=1.252, delta=0.028, M=-4.619e+000
